candidate,dependent,direction,coverage,skill_gain,scheme,p_correct_level,p_row_level_NAIVE,null_sd_correct,null_sd_row_NAIVE,inflation_sd_correct_over_row,familywise_p_correct
tm_newfaces_prior,rate_ppm_refA,abstain on HIGH,0.75,0.002883323297330098,WITHIN-block,0.5835411471321695,0.4089775561097257,0.001002182775059349,0.0010714708938282037,0.9353336435287583,1.0
tm_newfaces_prior,rate_ppm_refA,abstain on LOW,0.75,0.0009985398579051008,WITHIN-block,1.0,1.0,0.0005276946743840238,0.0005656736970899114,0.9328605468112281,1.0
tm_newfaces_prior,rate_ppm_refB,abstain on HIGH,0.75,0.0015807861422517666,WITHIN-block,0.32169576059850374,0.2543640897755611,0.001162387132434909,0.0011839197305690266,0.9818124509811418,1.0
tm_newfaces_prior,rate_ppm_refB,abstain on LOW,0.75,-0.0009690076622163035,WITHIN-block,1.0,0.9975062344139651,0.0006660826987014017,0.0006971234184242369,0.9554731358860401,1.0
tm_newfaces_prior,rate_ppf_refA,abstain on HIGH,0.75,-0.003631663222021242,WITHIN-block,1.0,1.0,0.00118432549833954,0.0012903308607053311,0.9178463713501779,1.0
tm_newfaces_prior,rate_ppf_refA,abstain on LOW,0.75,-0.00015200500398782069,WITHIN-block,0.10972568578553615,0.1172069825436409,0.0007040460478411423,0.000727609011972455,0.9676158984515097,1.0
tm_newfaces_prior,level_points,abstain on HIGH,0.75,0.0066981934747798455,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.0011974068772404515,0.0012958779966399765,0.924012044610028,1.0
tm_newfaces_prior,level_points,abstain on LOW,0.75,-0.0022746594865803438,WITHIN-block,1.0,1.0,0.0007828140414958909,0.0008038901534122024,0.9737823484628446,1.0
tm_newfaces_prior,level_minutes,abstain on HIGH,0.75,0.008158415703185318,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.001823802934365265,0.001939574786725501,0.9403107046180527,1.0
tm_newfaces_prior,level_minutes,abstain on LOW,0.75,-0.012884390578491112,WITHIN-block,1.0,1.0,0.0012488977672506295,0.0013448259580502058,0.9286686948408865,1.0
tm_five_tenure_prior,rate_ppm_refA,abstain on HIGH,0.75,0.002642100492016408,WITHIN-block,0.03740648379052369,0.0399002493765586,0.0012766141100527641,0.0014264230766028512,0.8949757831267915,1.0
tm_five_tenure_prior,rate_ppm_refA,abstain on LOW,0.75,0.00024831807794023497,WITHIN-block,0.543640897755611,0.6683291770573566,0.0014722918357343037,0.001416617475419294,1.0393009131124342,1.0
tm_five_tenure_prior,rate_ppm_refB,abstain on HIGH,0.75,0.0011486050184088548,WITHIN-block,0.04488778054862843,0.22942643391521197,0.00150669383581198,0.0016882101343977686,0.8924800326171833,1.0
tm_five_tenure_prior,rate_ppm_refB,abstain on LOW,0.75,0.0013050172790330938,WITHIN-block,0.4538653366583541,0.4164588528678304,0.0017693838303404089,0.0017249814881400921,1.0257407644694159,1.0
tm_five_tenure_prior,rate_ppf_refA,abstain on HIGH,0.75,0.007755060606396413,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.0015691990687439648,0.0017809115150382007,0.881121299679117,1.0
tm_five_tenure_prior,rate_ppf_refA,abstain on LOW,0.75,-0.003556391756536992,WITHIN-block,0.8254364089775561,0.9675810473815462,0.0018348286371069986,0.0018093531902573766,1.0140798640015651,1.0
tm_five_tenure_prior,level_points,abstain on HIGH,0.75,-0.0035440232891785772,WITHIN-block,0.9975062344139651,0.9825436408977556,0.0017116352874647078,0.0018577201005054464,0.9213633889190347,1.0
tm_five_tenure_prior,level_points,abstain on LOW,0.75,0.0019056723028545441,WITHIN-block,0.24189526184538654,0.3765586034912718,0.0018045422836751545,0.0017581152422833477,1.0264072799525417,1.0
tm_five_tenure_prior,level_minutes,abstain on HIGH,0.75,-0.0084743204598684,WITHIN-block,1.0,1.0,0.0023823649425807306,0.002579901468242125,0.923432531012128,1.0
tm_five_tenure_prior,level_minutes,abstain on LOW,0.75,-0.0005525261627610245,WITHIN-block,0.3491271820448878,0.5935162094763092,0.0026080432796107365,0.002820065310501967,0.9248166238910648,1.0
tm_five_changed_prior,rate_ppm_refA,abstain on HIGH,0.75,-0.0001238936973813054,WITHIN-block,0.5860349127182045,0.7082294264339152,0.001476036072999821,0.001399186753467962,1.0549242760777886,1.0
tm_five_changed_prior,rate_ppm_refA,abstain on LOW,0.75,0.0015515860051987795,WITHIN-block,0.7281795511221946,0.600997506234414,0.0008626013955827418,0.0007697592349287779,1.120611947789823,1.0
tm_five_changed_prior,rate_ppm_refB,abstain on HIGH,0.75,0.0010322148499263273,WITHIN-block,0.44139650872817954,0.486284289276808,0.0017581289509589126,0.0017129598359152517,1.0263690450275658,1.0
tm_five_changed_prior,rate_ppm_refB,abstain on LOW,0.75,0.0006694821080609481,WITHIN-block,0.6134663341645885,0.4114713216957606,0.0010950262366569723,0.0009917236330904814,1.104164708916507,1.0
tm_five_changed_prior,rate_ppf_refA,abstain on HIGH,0.75,-0.003775424704501318,WITHIN-block,0.7805486284289277,0.9650872817955112,0.001848423459345293,0.0018375362741414765,1.005924881787111,1.0
tm_five_changed_prior,rate_ppf_refA,abstain on LOW,0.75,-0.0010572961222278243,WITHIN-block,0.6059850374064838,0.5286783042394015,0.0011202309021489192,0.0011343604505905062,0.9875440399616968,1.0
tm_five_changed_prior,level_points,abstain on HIGH,0.75,0.0021465672204661335,WITHIN-block,0.12468827930174564,0.2593516209476309,0.001830515784452779,0.0017500270061969927,1.0459928778074674,1.0
tm_five_changed_prior,level_points,abstain on LOW,0.75,0.002809299840132118,WITHIN-block,0.4713216957605985,0.22942643391521197,0.0012489276002215105,0.0011612904613179957,1.0754653050400946,1.0
tm_five_changed_prior,level_minutes,abstain on HIGH,0.75,-0.00024409146688098016,WITHIN-block,0.34413965087281795,0.5885286783042394,0.0026238085435298427,0.002801949558970741,0.9364224759612246,1.0
tm_five_changed_prior,level_minutes,abstain on LOW,0.75,3.8785913187511234e-05,WITHIN-block,0.5062344139650873,0.24937655860349128,0.0018045513101488033,0.0019548363291025947,0.9231214313360021,1.0
tm_season_progress,rate_ppm_refA,abstain on HIGH,0.75,0.0011527256561481014,WITHIN-block,0.19950124688279303,0.26433915211970077,0.0012701941462554748,0.001489045083002007,0.8530259834005058,1.0
tm_season_progress,rate_ppm_refA,abstain on LOW,0.75,-0.00647442056947467,WITHIN-block,1.0,1.0,0.0013520128484332192,0.0014091827279815764,0.9594304710005609,1.0
tm_season_progress,rate_ppm_refB,abstain on HIGH,0.75,-0.0009808856137603073,WITHIN-block,0.5910224438902744,0.7331670822942643,0.0015205374136567753,0.001742435156398452,0.8726507887958763,1.0
tm_season_progress,rate_ppm_refB,abstain on LOW,0.75,-0.0048416773802284485,WITHIN-block,1.0,1.0,0.0016131683263456104,0.0016847664417367599,0.957502646291232,1.0
tm_season_progress,rate_ppf_refA,abstain on HIGH,0.75,0.00682808152895964,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.0016069419174751065,0.001661883904096109,0.9669399369681692,1.0
tm_season_progress,rate_ppf_refA,abstain on LOW,0.75,-0.014912322103043163,WITHIN-block,1.0,1.0,0.0016718771963092358,0.0016906989888050361,0.9888674491317326,1.0
tm_season_progress,level_points,abstain on HIGH,0.75,-0.009484560636738859,WITHIN-block,1.0,1.0,0.0016534628378628794,0.0017960654783569252,0.9206027607498467,1.0
tm_season_progress,level_points,abstain on LOW,0.75,0.012638322360822407,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.0016877541013633726,0.0019079930631949423,0.884570355060527,1.0
tm_season_progress,level_minutes,abstain on HIGH,0.75,-0.02792460495309068,WITHIN-block,1.0,1.0,0.0025327754737279203,0.00256438242395871,0.98767463466623,1.0
tm_season_progress,level_minutes,abstain on LOW,0.75,0.04364812341156532,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.002517136765622438,0.002620380159481455,0.9605998414064287,0.0024937655860349127
tm_prior_meetings,rate_ppm_refA,abstain on HIGH,0.75,0.002043597628959337,WITHIN-block,0.14713216957605985,0.24937655860349128,0.0013230354576572228,0.0014362161819747908,0.9211952032444413,1.0
tm_prior_meetings,rate_ppm_refA,abstain on LOW,0.75,-0.002068663200341714,WITHIN-block,0.9526184538653366,0.9476309226932669,0.0014769864658910215,0.0014627606015140868,1.0097253538017155,1.0
tm_prior_meetings,rate_ppm_refB,abstain on HIGH,0.75,0.0002618296065578507,WITHIN-block,0.30673316708229426,0.5037406483790524,0.0015927673977042605,0.0017665981490256595,0.9016014188527975,1.0
tm_prior_meetings,rate_ppm_refB,abstain on LOW,0.75,-0.0009138217662396642,WITHIN-block,0.7930174563591023,0.6433915211970075,0.0016553782491650685,0.0017486254552040263,0.9466739971321771,1.0
tm_prior_meetings,rate_ppf_refA,abstain on HIGH,0.75,0.007890103419098793,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.001569298908124379,0.0016511997983946535,0.9503991640806274,1.0
tm_prior_meetings,rate_ppf_refA,abstain on LOW,0.75,-0.008834772159651005,WITHIN-block,1.0,1.0,0.001724161270997739,0.0017118928285943683,1.0071665948933524,1.0
tm_prior_meetings,level_points,abstain on HIGH,0.75,-0.0064307511219778846,WITHIN-block,1.0,1.0,0.0016712649532753259,0.0018354903176447195,0.9105277958752047,1.0
tm_prior_meetings,level_points,abstain on LOW,0.75,0.010297798994753804,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.0017577578133396935,0.0018929775439939299,0.9285677048397833,1.0
tm_prior_meetings,level_minutes,abstain on HIGH,0.75,-0.027417220335281267,WITHIN-block,1.0,1.0,0.0025003324995797184,0.0027486724959340583,0.9096509326877996,1.0
tm_prior_meetings,level_minutes,abstain on LOW,0.75,0.02826066211634859,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.002627880290766293,0.002590667957437803,1.0143639918120937,0.0024937655860349127
tm_first_meeting,rate_ppm_refA,abstain on HIGH,0.75,-0.0013928387430475198,WITHIN-block,0.972568578553616,0.9625935162094763,0.0014254614926217223,0.0014242585012522763,1.0008446439802805,1.0
tm_first_meeting,rate_ppm_refA,abstain on LOW,0.75,0.002607980462446702,WITHIN-block,0.12967581047381546,0.15211970074812967,0.0007570448801016808,0.0007771191514988505,0.9741683481118025,1.0
tm_first_meeting,rate_ppm_refB,abstain on HIGH,0.75,-0.0007138047326528119,WITHIN-block,0.8354114713216958,0.6758104738154613,0.0015962216920078166,0.001690198485537333,0.9443989600430626,1.0
tm_first_meeting,rate_ppm_refB,abstain on LOW,0.75,0.001508152282847952,WITHIN-block,0.0798004987531172,0.14713216957605985,0.0009399748861899826,0.0009880908315410195,0.9513041272976943,1.0
tm_first_meeting,rate_ppf_refA,abstain on HIGH,0.75,-0.009031254107875308,WITHIN-block,1.0,1.0,0.0016852454453687947,0.0016681898035782762,1.0102240415053096,1.0
tm_first_meeting,rate_ppf_refA,abstain on LOW,0.75,0.00322020497336184,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.0009005272466996459,0.0009608225975082334,0.9372461149800644,1.0
tm_first_meeting,level_points,abstain on HIGH,0.75,0.010677336665380177,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.0016694576705141323,0.0018430438666373282,0.9058154831442469,1.0
tm_first_meeting,level_points,abstain on LOW,0.75,-0.0018929253782919986,WITHIN-block,1.0,1.0,0.0010810785944294636,0.0011510315566591765,0.9392258519542691,1.0
tm_first_meeting,level_minutes,abstain on HIGH,0.75,0.029182579033793843,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.002583849925545041,0.002472520887391826,1.0450265309065405,0.0024937655860349127
tm_first_meeting,level_minutes,abstain on LOW,0.75,-0.01330364271976514,WITHIN-block,1.0,1.0,0.0016651788714013658,0.0017851328791833583,0.9328038774139504,1.0
tm_is_home,rate_ppm_refA,abstain on HIGH,0.75,0.002039388329819314,WITHIN-block,0.12468827930174564,0.1745635910224439,0.0011642965935023393,0.0012877341817774596,0.9041435802342845,1.0
tm_is_home,rate_ppm_refA,abstain on LOW,0.75,-0.000364532391895378,WITHIN-block,0.8877805486284289,0.8428927680798005,0.0011594225136875192,0.0012899664799367592,0.8988004973155271,1.0
tm_is_home,rate_ppm_refB,abstain on HIGH,0.75,0.000927641556394021,WITHIN-block,0.20448877805486285,0.24438902743142144,0.0014468302141937802,0.0015255879009891471,0.9483755169110198,1.0
tm_is_home,rate_ppm_refB,abstain on LOW,0.75,-0.0015061197396489812,WITHIN-block,0.8204488778054863,0.770573566084788,0.0014521314665422009,0.0015257534044516576,0.951747158030484,1.0
tm_is_home,rate_ppf_refA,abstain on HIGH,0.75,-0.00042801774322176467,WITHIN-block,0.42144638403990026,0.33665835411471323,0.0015676940395544198,0.001621085169303066,0.9670645745457038,1.0
tm_is_home,rate_ppf_refA,abstain on LOW,0.75,-0.0015908646939316595,WITHIN-block,0.5586034912718204,0.6483790523690773,0.001555258619142977,0.001623187609543792,0.9581508693133094,1.0
tm_is_home,level_points,abstain on HIGH,0.75,0.00046352926989334797,WITHIN-block,0.7231920199501247,0.6783042394014963,0.0015203893267628674,0.0015064671142381186,1.0092416305627687,1.0
tm_is_home,level_points,abstain on LOW,0.75,0.0016397378675971908,WITHIN-block,0.36159600997506236,0.3790523690773067,0.0015114190524892438,0.0014800173678064046,1.0212171055326067,1.0
tm_is_home,level_minutes,abstain on HIGH,0.75,0.002409191443080161,WITHIN-block,0.2194513715710723,0.1596009975062344,0.002611439225608378,0.002486424729743642,1.050278817761608,1.0
tm_is_home,level_minutes,abstain on LOW,0.75,-0.0035165889097908964,WITHIN-block,0.8054862842892768,0.8902743142144638,0.0026335653228827913,0.0024970010142394902,1.054691330866317,1.0
tm_rest_diff,rate_ppm_refA,abstain on HIGH,0.75,0.001737505163054931,WITHIN-block,0.22194513715710723,0.26932668329177056,0.0014189249097220102,0.0014247158497932677,0.9959353719044414,1.0
tm_rest_diff,rate_ppm_refA,abstain on LOW,0.75,0.0008710412824657343,WITHIN-block,0.4613466334164589,0.486284289276808,0.00137607160308978,0.0014764914943801828,0.9319874908371496,1.0
tm_rest_diff,rate_ppm_refB,abstain on HIGH,0.75,0.0018840636365217156,WITHIN-block,0.09226932668329177,0.12219451371571072,0.001656894145764618,0.001695391816199298,0.9772927590738385,1.0
tm_rest_diff,rate_ppm_refB,abstain on LOW,0.75,0.000752348902567479,WITHIN-block,0.23940149625935161,0.314214463840399,0.0016082789125964427,0.0017371814244311048,0.9257978988136629,1.0
tm_rest_diff,rate_ppf_refA,abstain on HIGH,0.75,-0.000865866506109203,WITHIN-block,0.6334164588528678,0.6533665835411472,0.0017545640052389067,0.0018674393391131766,0.9395560907869313,1.0
tm_rest_diff,rate_ppf_refA,abstain on LOW,0.75,-0.0015028657849741611,WITHIN-block,0.6134663341645885,0.7556109725685786,0.0016470794421673612,0.0017666007772781382,0.932343890794089,1.0
tm_rest_diff,level_points,abstain on HIGH,0.75,0.0032442336765893254,WITHIN-block,0.09476309226932668,0.10224438902743142,0.0017625968138129666,0.001858823114184381,0.9482326749451699,1.0
tm_rest_diff,level_points,abstain on LOW,0.75,0.0013904830154940484,WITHIN-block,0.2119700748129676,0.3092269326683292,0.0018141468125951687,0.001844567626730167,0.9835078889523152,1.0
tm_rest_diff,level_minutes,abstain on HIGH,0.75,0.005527029710011955,WITHIN-block,0.059850374064837904,0.02493765586034913,0.0025669552135326908,0.0026119648977474628,0.9827678831926157,1.0
tm_rest_diff,level_minutes,abstain on LOW,0.75,0.00480138356227211,WITHIN-block,0.04488778054862843,0.0773067331670823,0.0025147317844796176,0.0029528578019065894,0.8516264423081652,1.0
opp_poss_mean_prior,rate_ppm_refA,abstain on HIGH,0.75,-0.0009698398704599542,WITHIN-block,0.7805486284289277,0.6982543640897756,0.001471855610447549,0.0014122866142825593,1.0421791126266893,1.0
opp_poss_mean_prior,rate_ppm_refA,abstain on LOW,0.75,-0.0019745000773068178,WITHIN-block,0.7780548628428927,0.9251870324189526,0.001386825087972913,0.0014092906253551048,0.9840589747934134,1.0
opp_poss_mean_prior,rate_ppm_refB,abstain on HIGH,0.75,0.00011848306619866023,WITHIN-block,0.6733167082294265,0.42643391521197005,0.0017775797120028693,0.0016207868227204338,1.096738748788236,1.0
opp_poss_mean_prior,rate_ppm_refB,abstain on LOW,0.75,-0.003638540046545624,WITHIN-block,0.9326683291770573,0.9875311720698254,0.0016393479150760577,0.0016651188123382264,0.9845230880395975,1.0
opp_poss_mean_prior,rate_ppf_refA,abstain on HIGH,0.75,-0.0058011113794207425,WITHIN-block,1.0,1.0,0.0019368422217542142,0.0017781027133216103,1.0892746562070468,1.0
opp_poss_mean_prior,rate_ppf_refA,abstain on LOW,0.75,0.002570397757419962,WITHIN-block,0.10972568578553615,0.08478802992518704,0.001778162474260482,0.0017539900119097483,1.013781413911482,1.0
opp_poss_mean_prior,level_points,abstain on HIGH,0.75,0.002552866538271692,WITHIN-block,0.1571072319201995,0.08478802992518704,0.0019976967696669137,0.001962256785480628,1.0180608289641384,1.0
opp_poss_mean_prior,level_points,abstain on LOW,0.75,-0.0027541562408088804,WITHIN-block,0.8703241895261845,0.940149625935162,0.001875040222430317,0.0018997316794462807,0.9870026608056772,1.0
opp_poss_mean_prior,level_minutes,abstain on HIGH,0.75,0.009799394871335743,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.002654840518794361,0.002764717926674602,0.9602572809254356,1.0
opp_poss_mean_prior,level_minutes,abstain on LOW,0.75,-0.003432307778514443,WITHIN-block,0.8478802992518704,0.8802992518703242,0.002574887710324694,0.002781378223067356,0.9257596428165961,1.0
opp_rest_days,rate_ppm_refA,abstain on HIGH,0.75,0.0024945918500266506,WITHIN-block,0.1371571072319202,0.12468827930174564,0.0013276612826008298,0.0014463796003391415,0.9179203594198404,1.0
opp_rest_days,rate_ppm_refA,abstain on LOW,0.75,0.0005272540157262862,WITHIN-block,0.6583541147132169,0.6508728179551122,0.0012481303015513196,0.0011990245222240272,1.040954774833302,1.0
opp_rest_days,rate_ppm_refB,abstain on HIGH,0.75,0.0013130114358415046,WITHIN-block,0.24688279301745636,0.286783042394015,0.0016058648598470055,0.0016553900677779827,0.9700824543441567,1.0
opp_rest_days,rate_ppm_refB,abstain on LOW,0.75,0.0009676048791369407,WITHIN-block,0.43640897755610975,0.29177057356608477,0.0014146754394267099,0.0014667315368142484,0.9645087760909506,1.0
opp_rest_days,rate_ppf_refA,abstain on HIGH,0.75,0.0007318202738254564,WITHIN-block,0.456359102244389,0.4713216957605985,0.001727811098309816,0.0017413172886405423,0.9922436936571906,1.0
opp_rest_days,rate_ppf_refA,abstain on LOW,0.75,-0.0019140070526652009,WITHIN-block,0.5885286783042394,0.5935162094763092,0.0014898503608109888,0.0014956344469784204,0.9961326872491356,1.0
opp_rest_days,level_points,abstain on HIGH,0.75,0.004943413330012136,WITHIN-block,0.017456359102244388,0.00997506234413965,0.0018299284797054752,0.0018010334319423771,1.016043593222995,1.0
opp_rest_days,level_points,abstain on LOW,0.75,-0.0005094825129743352,WITHIN-block,0.940149625935162,0.8952618453865336,0.0015355961079299468,0.001512691159631215,1.0151418537438375,1.0
opp_rest_days,level_minutes,abstain on HIGH,0.75,0.0025658093894823653,WITHIN-block,0.09975062344139651,0.08728179551122195,0.002760591882322779,0.002784203676114344,0.9915193726686986,1.0
opp_rest_days,level_minutes,abstain on LOW,0.75,-0.007584707460061679,WITHIN-block,0.9950124688279302,0.9875311720698254,0.0024349907632738063,0.002614233379916164,0.9314358779061623,1.0
opp_game_idx,rate_ppm_refA,abstain on HIGH,0.75,0.0014088659268263193,WITHIN-block,0.1571072319201995,0.2119700748129676,0.0012857380783033922,0.0014991371034903552,0.8576520955354129,1.0
opp_game_idx,rate_ppm_refA,abstain on LOW,0.75,-0.005897760822192177,WITHIN-block,1.0,1.0,0.001409213905033618,0.0014105815361421428,0.999030448737997,1.0
opp_game_idx,rate_ppm_refB,abstain on HIGH,0.75,-0.0006624484470080239,WITHIN-block,0.5211970074812967,0.6733167082294265,0.001553270398175799,0.0017507691136464095,0.8871931690299981,1.0
opp_game_idx,rate_ppm_refB,abstain on LOW,0.75,-0.004759091995125031,WITHIN-block,1.0,1.0,0.0016699359835258647,0.0016306099033360508,1.024117405462433,1.0
opp_game_idx,rate_ppf_refA,abstain on HIGH,0.75,0.006586209598113402,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.0015483879418171115,0.0016598681821153416,0.9328378955031482,1.0
opp_game_idx,rate_ppf_refA,abstain on LOW,0.75,-0.014735526468697135,WITHIN-block,1.0,1.0,0.0016562029733333248,0.0016958055539435227,0.9766467443639963,1.0
opp_game_idx,level_points,abstain on HIGH,0.75,-0.008504537391277545,WITHIN-block,1.0,1.0,0.0017063811220632908,0.0017901910138436662,0.9531838272383963,1.0
opp_game_idx,level_points,abstain on LOW,0.75,0.012190869501828239,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.0016963321196356842,0.001842673162260467,0.920582203278382,1.0
opp_game_idx,level_minutes,abstain on HIGH,0.75,-0.02708403237482271,WITHIN-block,1.0,1.0,0.0025437804970567064,0.002575808183465086,0.9875659660474815,1.0
opp_game_idx,level_minutes,abstain on LOW,0.75,0.04342524658142077,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.00260304903121655,0.0026429344711199547,0.9849086534913205,0.0024937655860349127
pts__pred_sd,rate_ppm_refA,abstain on HIGH,0.75,-0.00041490137379862624,BETWEEN-block,1.0,1.0,0.0,0.0,,1.0
pts__pred_sd,rate_ppm_refA,abstain on LOW,0.75,-0.0017924903276200777,BETWEEN-block,1.0,1.0,0.0,0.0,,1.0
pts__pred_sd,rate_ppm_refB,abstain on HIGH,0.75,0.0016742341804860672,BETWEEN-block,1.0,1.0,0.0,0.0,,1.0
pts__pred_sd,rate_ppm_refB,abstain on LOW,0.75,-0.0020846259814892854,BETWEEN-block,1.0,1.0,0.0,0.0,,1.0
pts__pred_sd,rate_ppf_refA,abstain on HIGH,0.75,-3.453929166263858e-05,BETWEEN-block,1.0,1.0,0.0,0.0,,1.0
pts__pred_sd,rate_ppf_refA,abstain on LOW,0.75,-0.00012894751391001602,BETWEEN-block,1.0,1.0,0.0,0.0,,1.0
pts__pred_sd,level_points,abstain on HIGH,0.75,-0.0022292698331147776,BETWEEN-block,1.0,1.0,0.0,0.0,,1.0
pts__pred_sd,level_points,abstain on LOW,0.75,-0.0009711220934831566,BETWEEN-block,1.0,1.0,0.0,0.0,,1.0
pts__pred_sd,level_minutes,abstain on HIGH,0.75,0.0008951474284992766,BETWEEN-block,1.0,1.0,0.0,0.0,,1.0
pts__pred_sd,level_minutes,abstain on LOW,0.75,-0.003472337972027395,BETWEEN-block,1.0,1.0,0.0,0.0,,1.0
pts__pred_width,rate_ppm_refA,abstain on HIGH,0.75,0.0037605155651154742,BETWEEN-block,0.6957605985037406,0.06733167082294264,0.0008725530328962729,0.0012229183824157938,0.7135006272230552,1.0
pts__pred_width,rate_ppm_refA,abstain on LOW,0.75,-0.00014110092817909425,BETWEEN-block,0.7556109725685786,0.516209476309227,0.0009519841929866872,0.0014967852269690185,0.6360192336441279,1.0
pts__pred_width,rate_ppm_refB,abstain on HIGH,0.75,0.005143364213855195,BETWEEN-block,0.12718204488778054,0.004987531172069825,0.0013911609863403959,0.0014362310265993864,0.9686192266952314,1.0
pts__pred_width,rate_ppm_refB,abstain on LOW,0.75,-0.004379881580427902,BETWEEN-block,0.9975062344139651,0.9900249376558603,0.0014766548269615296,0.0017615550378982253,0.8382677777263091,1.0
pts__pred_width,rate_ppf_refA,abstain on HIGH,0.75,-0.0022824587060614743,BETWEEN-block,0.1571072319201995,0.7905236907730673,0.0013563457542466798,0.001573803426397806,0.861826662400365,1.0
pts__pred_width,rate_ppf_refA,abstain on LOW,0.75,0.004223025281921644,BETWEEN-block,0.14713216957605985,0.012468827930174564,0.0015205419935898994,0.0018363829005421913,0.8280092311581425,1.0
pts__pred_width,level_points,abstain on HIGH,0.75,0.014995054136697439,BETWEEN-block,0.0024937655860349127,0.0024937655860349127,0.001366123128450112,0.0016650777566061168,0.8204560555986551,0.9600997506234414
pts__pred_width,level_points,abstain on LOW,0.75,-0.009946673628819624,BETWEEN-block,1.0,1.0,0.0016543316704302961,0.0019507292651816208,0.8480580570345169,1.0
pts__pred_width,level_minutes,abstain on HIGH,0.75,0.023222600414733674,BETWEEN-block,0.0024937655860349127,0.0024937655860349127,0.00322122133823241,0.0025849886987512347,1.2461258882054413,0.012468827930174564
pts__pred_width,level_minutes,abstain on LOW,0.75,-0.02278662820187327,BETWEEN-block,1.0,1.0,0.003351009543344331,0.0027437788558356976,1.221311818267396,1.0
pts__pred_iqr,rate_ppm_refA,abstain on HIGH,0.75,-0.0020746927054535735,BETWEEN-block,0.57356608478803,0.8503740648379052,0.0005315932374058903,0.0007955851565394199,0.6681789284734484,1.0
pts__pred_iqr,rate_ppm_refA,abstain on LOW,0.75,-0.0010267812819261257,BETWEEN-block,0.9102244389027432,0.7256857855361596,0.00093646108000137,0.0013588049900933898,0.6891798947080755,1.0
pts__pred_iqr,rate_ppm_refB,abstain on HIGH,0.75,0.00032196563777076026,BETWEEN-block,0.1571072319201995,0.571072319201995,0.000673656724191924,0.0008380959191634167,0.803794301807799,1.0
pts__pred_iqr,rate_ppm_refB,abstain on LOW,0.75,-0.0030810942643334505,BETWEEN-block,0.9925187032418953,0.9476309226932669,0.0013909005787321512,0.0016002118974970743,0.8691977486904632,1.0
pts__pred_iqr,rate_ppf_refA,abstain on HIGH,0.75,-0.0018449089889430725,BETWEEN-block,0.800498753117207,0.9625935162094763,0.0008573492326787134,0.0009727314156072137,0.8813833077895663,1.0
pts__pred_iqr,rate_ppf_refA,abstain on LOW,0.75,0.0032484455070200813,BETWEEN-block,0.04738154613466334,0.02743142144638404,0.0013796987824202683,0.0017123386976459272,0.805739416107945,1.0
pts__pred_iqr,level_points,abstain on HIGH,0.75,-0.0013330731886416203,BETWEEN-block,0.26683291770573564,0.10473815461346633,0.0008635153400974594,0.0009043322534746205,0.9548651358830402,1.0
pts__pred_iqr,level_points,abstain on LOW,0.75,-0.004220297743636303,BETWEEN-block,0.8902743142144638,0.9925187032418953,0.0015614476276558436,0.0016865731701905193,0.9258107832223246,1.0
pts__pred_iqr,level_minutes,abstain on HIGH,0.75,0.003747649322987656,BETWEEN-block,0.36658354114713215,0.014962593516209476,0.0013243716734340513,0.0012223952195176788,1.0834234724483047,1.0
pts__pred_iqr,level_minutes,abstain on LOW,0.75,-0.008482802014584623,BETWEEN-block,0.8104738154613467,1.0,0.0032436933959178226,0.0024313536286506513,1.3341100848904495,1.0
pts__is_fallback,rate_ppm_refA,abstain on HIGH,0.75,-0.0014728340467373702,WITHIN-block,1.0,1.0,0.0008917543706088005,0.0008266354291314034,1.0787758898089108,1.0
pts__is_fallback,rate_ppm_refA,abstain on LOW,0.75,0.0010074412481325679,WITHIN-block,1.0,1.0,0.0004951055100374502,0.00045437104040338655,1.0896502329855793,1.0
pts__is_fallback,rate_ppm_refB,abstain on HIGH,0.75,-0.00340628195695436,WITHIN-block,1.0,1.0,0.0010016625042162891,0.0009301928055360995,1.0768332094753188,1.0
pts__is_fallback,rate_ppm_refB,abstain on LOW,0.75,-0.0009527359688816794,WITHIN-block,0.9950124688279302,1.0,0.0006180922175537584,0.000569586465866907,1.0851595931322315,1.0
pts__is_fallback,rate_ppf_refA,abstain on HIGH,0.75,-0.008258667489505322,WITHIN-block,1.0,1.0,0.0010924728657482213,0.0009494550246048789,1.1506315069561721,1.0
pts__is_fallback,rate_ppf_refA,abstain on LOW,0.75,0.003580113700341392,WITHIN-block,0.0024937655860349127,0.0024937655860349127,0.0006687802394315459,0.0005953332653650138,1.123371191128552,1.0
