stratum,response,signal,signal_column,n,is_oracle,r2_base,dR2_over_B_COMPLETE,beta,sd_signal,sd_signal_resid_of_base,sd_response,move_per_1sd_natural_units,move_per_1sd_as_frac_of_sd_y,move_per_1sd_resid_natural_units,CEILING_dR2_raw,CEILING_dR2_base_residualised,ratio_to_D089_alive,ratio_to_D079_dead,ratio_to_D084_dead,verdict_vs_benchmarks
DECISION,y_pts,G03_placebo_perturbed,G03_placebo_perturbed__y_pts,5111,False,0.3162374312016146,0.00012608694293226092,-0.020067151957471756,5.530501840609852,4.2435591973062445,7.583696544741256,0.11098142083659515,0.014634211717444407,0.08515614725287128,0.00021416015259098718,0.00012608694293226092,0.06129652062822602,0.11187838769499638,0.9774181622655885,BELOW BOTH DEAD BENCHMARKS
DECISION,y_ftm,F01_prior_ftr,F01_prior_ftr,5111,False,0.2212464528947674,0.0001605712525623623,-0.5599433498640497,0.10030492846246324,0.055583088329603236,2.4561385812898857,0.05616507765114553,0.022867226661799116,0.031123380675067404,0.0005229100552020964,0.0001605712525623623,0.07806089089079354,0.14247671034814757,1.244738391956297,below the dead shot-mix benchmark (0.001127)
DECISION,y_ftm,F02_prior_fd_pm,F02_prior_fd_pm,5111,False,0.2212464528947674,0.001608734159538831,5.620662525663458,0.03718755809825841,0.017526996447857806,2.4561385812898857,0.20901871422381368,0.08510053781820556,0.09851333212191091,0.007242101536947835,0.0016087341595388313,0.7820778607383722,1.4274482338410215,12.470807438285515,between the dead benchmarks and the live one
DECISION,y_ftm,F03_prior_ft_pct,F03_prior_ft_pct,5111,False,0.2212464528947674,5.124603997082127e-06,-0.06206422203381141,0.09620079822408081,0.08958632196450374,2.4561385812898857,0.005970627700809241,0.0024309001724461565,0.005560105377597476,5.9092756483987535e-06,5.124603997082128e-06,0.0024912999499670046,0.004547119784456192,0.03972561238048162,BELOW BOTH DEAD BENCHMARKS
DECISION,y_ftm,F04_prior_paint_share,F04_prior_paint_share,5111,False,0.2212464528947674,0.00024535675306726964,0.2197948732921636,0.17867659185776885,0.17503879572202577,2.4561385812898857,0.039272198867653936,0.015989406773224264,0.038472629926935564,0.00025566112895962994,0.00024535675306726964,0.11927892711097213,0.21770785542792337,1.9019903338548034,below the dead shot-mix benchmark (0.001127)
DECISION,y_ftm,F05_prior_fga_pm,F05_prior_fga_pm,5111,False,0.2212464528947674,0.0005358229534721705,2.5148883613647017,0.09054407062556696,0.022607097796485887,2.4561385812898857,0.22770822940682192,0.09270984591074533,0.05685432713261595,0.008595115528794143,0.0005358229534721705,0.26048758068651945,0.4754418398155905,4.153666305985818,below the dead shot-mix benchmark (0.001127)
DECISION,y_ftm,F06_prior_fg3a_share,F06_prior_fg3a_share,5111,False,0.2212464528947674,1.2056416608268855e-05,-0.046959714021264795,0.18701197084310686,0.18160865705303175,2.4561385812898857,0.008782028669345408,0.0035755428200363866,0.008528290598996326,1.2784506457913756e-05,1.2056416608268855e-05,0.0058611650988181115,0.010697796458091264,0.09346059386254926,BELOW BOTH DEAD BENCHMARKS
DECISION,y_ftm,F07_prior_hurdle_rate,F07_prior_hurdle_rate,5111,False,0.2212464528947674,0.000204021968781531,0.3183593703178367,0.20921064551962648,0.1101979960969604,2.4561385812898857,0.06660416937141643,0.027117431352932066,0.03508256464771574,0.0007353550831809831,0.00020402196878153105,0.09918423372947548,0.1810310282001163,1.581565649469233,below the dead shot-mix benchmark (0.001127)
DECISION,y_ftm,F08_prior_fta_given,F08_prior_fta_given,5111,False,0.2212464528947674,0.00012109427823574136,-0.062234733732182364,1.2680957292548805,0.43429201343296236,2.4561385812898857,0.0789196000570951,0.03213157460180811,0.027028047818013778,0.0010324380863915602,0.00012109427823574138,0.05886936229253349,0.10744833916214852,0.9387153351607859,BELOW BOTH DEAD BENCHMARKS
DECISION,y_ftm,F09_prior_starter_rate,F09_prior_starter_rate,5111,False,0.2212464528947674,0.00013854096839010835,0.20165985877612858,0.21742504544182645,0.14335819291070293,2.4561385812898857,0.04384590395819206,0.01785155947314894,0.028909592936773348,0.0003186781756233737,0.00013854096839010838,0.06735098122999922,0.12292898703647594,1.073960995272158,below the dead shot-mix benchmark (0.001127)
DECISION,y_ftm,F10_prior_pf_pm,F10_prior_pf_pm,5111,False,0.2212464528947674,5.342710181991173e-06,-0.2718567859412149,0.023175742406118336,0.02088302926835646,2.4561385812898857,0.006300482842328849,0.0025651984339662283,0.005677193217611707,6.58024300562279e-06,5.342710181991176e-06,0.002597331153131345,0.004740647898838666,0.0414163579999316,BELOW BOTH DEAD BENCHMARKS
DECISION,y_ftm,M01_opp_pf_pg,M01_opp_pf_pg,5111,False,0.2212464528947674,0.008578732329113156,0.1575027881415812,1.5347856170874405,1.4443624178821448,2.4561385812898857,0.2417330138908691,0.0984199408503728,0.22749110790335342,0.00968648475699088,0.008578732329113156,4.1705067229524335,7.612007390517441,66.50180100087718,ABOVE the largest measured (0.002057)
DECISION,y_ftm,M02_opp_allowed_fta_pg,M02_opp_allowed_fta_pg,5111,False,0.2212464528947674,0.009712513506464187,0.11045418181452708,2.244772104666457,2.1914750067801076,2.4561385812898857,0.24794446618100746,0.10094889110483128,0.24205757884088197,0.010190678615295084,0.009712513506464187,4.721688627352546,8.618024406800522,75.29080237569138,ABOVE the largest measured (0.002057)
DECISION,y_ftm,M03_opp_allowed_ftm_pg,M03_opp_allowed_ftm_pg,5111,False,0.2212464528947674,0.009605990974277662,0.12873149475862009,1.9194392109864393,1.8699893888379444,2.4561385812898857,0.2470922787285907,0.10060192882065543,0.24072652920786702,0.010120748082436222,0.00960599097427766,4.6699032446658535,8.523505744700675,74.46504631222993,ABOVE the largest measured (0.002057)
DECISION,y_ftm,M04_opp_allowed_ft_rate,M04_opp_allowed_ft_rate,5111,False,0.2212464528947674,0.008384766989199087,6.524619842932152,0.035296135288916224,0.03447014843890981,2.4561385812898857,0.23029386468488056,0.09376256960384441,0.2249046144933277,0.008791419458715767,0.00838476698919909,4.076211467768154,7.439899724222796,64.99819371472164,ABOVE the largest measured (0.002057)
DECISION,y_ftm,M05_opp_allowed_hurdle_rate,M05_opp_allowed_hurdle_rate,5111,False,0.2212464528947674,0.005939559577744092,6.1244925827636285,0.03205492850167187,0.030907215165689818,2.4561385812898857,0.19632017184950779,0.07993041326943641,0.18929101003614682,0.006388870965422896,0.005939559577744092,2.887486425738499,5.270239199418005,46.043097501892184,ABOVE the largest measured (0.002057)
DECISION,y_ftm,M06_opp_pace,M06_opp_pace,5111,False,0.2212464528947674,0.00323723738302381,0.037192208303922114,3.771524709402988,3.7574064366428086,2.4561385812898857,0.14027133261550523,0.0571105122829996,0.13974624287411708,0.003261610613226648,0.0032372373830238106,1.5737663505220276,2.872437784404446,25.094863434293107,ABOVE the largest measured (0.002057)
DECISION,y_ftm,X01_fd_x_oppfoul,X01_fd_x_oppfoul,5111,False,0.2212464528947674,0.002574992284698313,2.166209629605428,0.060242012200947985,0.057536090796481754,2.4561385812898857,0.13049682693650122,0.053130889246472586,0.12463523393319102,0.002822891392120936,0.002574992284698314,1.2518192925125493,2.2848201283924703,19.961180501537317,ABOVE the largest measured (0.002057)
DECISION,y_ftm,X02_ftr_x_oppftrate,X02_ftr_x_oppftrate,5111,False,0.2212464528947674,0.0001827913769017921,9.254315739304591,0.0036196259795292407,0.00358828067788097,2.4561385812898857,0.033497161672753246,0.013638139935557547,0.033207082354356404,0.0001859988609018496,0.00018279137690179205,0.08886309037520275,0.16219288101312515,1.4169874178433493,below the dead shot-mix benchmark (0.001127)
DECISION,y_ftm,FT_HONEST_COMPOSED,FT_HONEST_COMPOSED,5111,False,0.2212464528947674,0.0,0.0,1.34175017850922,8.37509594133886e-12,2.4561385812898857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BELOW BOTH DEAD BENCHMARKS
DECISION,y_ftm,FT_HONEST_SIMPLE,FT_HONEST_SIMPLE,5111,False,0.2212464528947674,0.0,0.0,1.34175017850922,8.377579328084411e-12,2.4561385812898857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BELOW BOTH DEAD BENCHMARKS
DECISION,y_ftm,FT_ORACLE_REALISED,FT_ORACLE_REALISED,5111,True,0.2212464528947674,0.7787535471052326,1.0,2.4561385812898857,2.1674689564567666,2.4561385812898857,2.4561385812898857,1.0,2.1674689564567666,1.0,0.7787535471052326,378.58704283190696,690.99693620695,6036.849202366145,ABOVE the largest measured (0.002057)
DECISION,y_ftm,G01_noise,G01_noise,5111,False,0.2212464528947674,0.0006459633964686664,0.062488088223148365,1.0003967819812156,0.9989864183544813,2.4561385812898857,0.06251288237059592,0.025451691873903202,0.06242475144386183,0.0006477886192441103,0.0006459633964686664,0.31403179215783494,0.5731707155888789,5.007468189679585,below the dead shot-mix benchmark (0.001127)
DECISION,y_ftm,G02_placebo_noop,G02_placebo_noop__y_ftm,5111,False,0.2212464528947674,0.0,0.0,3.35437544627305,2.2233685297366814e-11,2.4561385812898857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BELOW BOTH DEAD BENCHMARKS
DECISION,y_ftm,G03_placebo_perturbed,G03_placebo_perturbed__y_ftm,5111,False,0.2212464528947674,0.00010604052219029962,-0.023211096255378094,1.4092351158399035,1.089665355758565,2.4561385812898857,0.0327098919202189,0.013317608448233693,0.025292327458662864,0.00017735869478046544,0.00010604052219029964,0.05155105599917338,0.09409096911295442,0.822019551862788,BELOW BOTH DEAD BENCHMARKS
