event_key,top1_share,n_gainers,event_key_parts,player_id,team_id,season,game_id,is_starter_type,pos_simple,co_absent_count
204319_1611661328_2024_1022400229,0.6236292413326981,7.0,"['204319', '1611661328', '2024', '1022400229']",204319,1611661328,2024,1022400229,True,G,1
204319_1611661328_2024_1022400234,0.299215289660656,4.0,"['204319', '1611661328', '2024', '1022400234']",204319,1611661328,2024,1022400234,True,G,1
204319_1611661328_2024_1022400240,0.3534482844717937,6.0,"['204319', '1611661328', '2024', '1022400240']",204319,1611661328,2024,1022400240,True,G,1
204320_1611661320_2021_1022100004,0.473255703276768,4.0,"['204320', '1611661320', '2021', '1022100004']",204320,1611661320,2021,1022100004,True,C,1
204322_1611661322_2022_1022200104,0.4130671960379185,5.0,"['204322', '1611661322', '2022', '1022200104']",204322,1611661322,2022,1022200104,False,Hybrid,1
204323_1611661330_2024_1022400123,0.46240007621929746,5.0,"['204323', '1611661330', '2024', '1022400123']",204323,1611661330,2024,1022400123,False,F,3
204323_1611661330_2024_1022400184,0.5054132432797559,5.0,"['204323', '1611661330', '2024', '1022400184']",204323,1611661330,2024,1022400184,False,F,2
204323_1611661330_2024_1022400198,0.41089740734947394,3.0,"['204323', '1611661330', '2024', '1022400198']",204323,1611661330,2024,1022400198,False,F,2
204323_1611661330_2024_1022400208,0.5303554709832682,4.0,"['204323', '1611661330', '2024', '1022400208']",204323,1611661330,2024,1022400208,False,F,2
204323_1611661330_2024_1022400226,0.5812470998116709,4.0,"['204323', '1611661330', '2024', '1022400226']",204323,1611661330,2024,1022400226,False,F,2
204323_1611661330_2024_1022400236,0.30737729962650867,6.0,"['204323', '1611661330', '2024', '1022400236']",204323,1611661330,2024,1022400236,False,F,1
204324_1611661319_2021_1022100151,0.4697782278950959,6.0,"['204324', '1611661319', '2021', '1022100151']",204324,1611661319,2021,1022100151,False,F,1
204324_1611661319_2021_1022100165,0.4531749447833397,5.0,"['204324', '1611661319', '2021', '1022100165']",204324,1611661319,2021,1022100165,False,F,2
204325_1611661330_2021_1022100166,0.4182701423415655,4.0,"['204325', '1611661330', '2021', '1022100166']",204325,1611661330,2021,1022100166,False,F,1
204325_1611661330_2021_1022100183,0.5430871773559955,5.0,"['204325', '1611661330', '2021', '1022100183']",204325,1611661330,2021,1022100183,False,F,1
204325_1611661330_2021_1022100188,0.4455871867114239,4.0,"['204325', '1611661330', '2021', '1022100188']",204325,1611661330,2021,1022100188,False,F,2
204330_1611661321_2021_1022100180,0.6202690730798819,4.0,"['204330', '1611661321', '2021', '1022100180']",204330,1611661321,2021,1022100180,False,F,2
204330_1611661329_2024_1022400022,0.39348832257131683,4.0,"['204330', '1611661329', '2024', '1022400022']",204330,1611661329,2024,1022400022,False,F,1
204330_1611661329_2024_1022400026,0.5737728080335994,3.0,"['204330', '1611661329', '2024', '1022400026']",204330,1611661329,2024,1022400026,False,F,1
204333_1611661322_2023_1022300108,0.34331330294637635,4.0,"['204333', '1611661322', '2023', '1022300108']",204333,1611661322,2023,1022300108,True,G,2
204334_1611661313_2021_1022100131,0.34594301632612456,3.0,"['204334', '1611661313', '2021', '1022100131']",204334,1611661313,2021,1022100131,False,F,2
204334_1611661313_2021_1022100135,0.5764526454261505,4.0,"['204334', '1611661313', '2021', '1022100135']",204334,1611661313,2021,1022100135,False,F,2
204334_1611661313_2021_1022100157,0.5592887093974106,4.0,"['204334', '1611661313', '2021', '1022100157']",204334,1611661313,2021,1022100157,False,F,2
204334_1611661313_2021_1022100162,0.48646142131990716,6.0,"['204334', '1611661313', '2021', '1022100162']",204334,1611661313,2021,1022100162,False,F,1
204334_1611661313_2021_1022100182,0.5304589420818305,3.0,"['204334', '1611661313', '2021', '1022100182']",204334,1611661313,2021,1022100182,False,F,1
204334_1611661313_2021_1022100185,0.393582861077311,3.0,"['204334', '1611661313', '2021', '1022100185']",204334,1611661313,2021,1022100185,False,F,1
204365_1611661330_2022_1022200086,0.4439591599605475,3.0,"['204365', '1611661330', '2022', '1022200086']",204365,1611661330,2022,1022200086,True,G,1
204365_1611661330_2022_1022200091,0.3733310733072417,3.0,"['204365', '1611661330', '2022', '1022200091']",204365,1611661330,2022,1022200091,True,G,1
