execution,price_basis,threshold,cond_dim,cond_level,scope,battery,n_bets,wins,losses,pushes,n_void,n_noprice,hit_rate,roi,roi_ci90_low,roi_ci90_high,n_dates,n_over,n_under,mean_edge,mean_line,n_candidate_rows_in_cell,n_perm_ge,n_perm_nonempty,perm_roi_mean,perm_roi_q95,p_perm,p_perm_phipson_smyth,n_perm_ge_phaseblock,n_perm_nonempty_phaseblock,perm_roi_mean_phaseblock,perm_roi_q95_phaseblock,p_perm_phaseblock,p_perm_phipson_smyth_phaseblock,eligible,small_n_flag,roi_positive,q_bh,q_bh_phaseblock,starred,starred_phaseblock,starred_and_profitable,expected_false_in_family
per_book,synthetic110,2.0,book,betrivers,regular,companion_regular,2464,1243,1221,0,40,0,0.5044642857142857,-0.03693181818181818,-0.08054106361524437,0.006013032636503084,169,1367,1097,0.4293810460185642,15.205762987012987,6480,115,200,-0.03351158,-0.0049334094,0.575,0.5771144278606966,111,200,-0.034603983,-0.0112000285,0.555,0.5572139303482587,True,False,False,1.0,1.0,False,False,False,0.0
per_book,synthetic110,2.0,book,betrivers,playoff,companion_playoff,81,49,32,0,0,0,0.6049382716049383,0.15488215488215487,0.01818181818181818,0.26697060018967617,13,36,45,-1.2100872383776409,17.339506172839506,258,3,200,0.04471574,0.13321966,0.015,0.01990049751243781,5,200,0.051240515,0.13912606,0.025,0.029850746268656716,False,True,True,,,False,False,False,8.9
per_book,captured,3.0,book,betrivers,all,registered,873,428,445,0,30,464,0.49026345933562426,-0.12836521638797418,-0.19783634479653195,-0.06353493430351162,170,737,136,2.9982603034111905,15.919243986254296,6738,199,200,-0.08116876,-0.05086775,0.995,0.9950248756218906,200,200,-0.080592826,-0.052058037,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,captured,3.0,book,betrivers,regular,companion_regular,830,399,431,0,30,464,0.4807228915662651,-0.13669612765285796,-0.20815378900448242,-0.06789814583300505,157,724,106,3.2933059712655415,15.703614457831325,6480,199,200,-0.08674213,-0.055194765,0.995,0.9950248756218906,200,200,-0.086794354,-0.057959177,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.0
per_book,captured,3.0,book,betrivers,playoff,companion_playoff,43,29,14,0,0,0,0.6744186046511628,0.03244074523652671,-0.10189217995092316,0.16329718501540755,13,13,30,-2.6968072388937228,20.08139534883721,258,59,200,-0.008996278,0.0871014,0.295,0.29850746268656714,54,200,0.00012074862,0.09580793,0.27,0.2736318407960199,False,True,True,,,False,False,False,8.9
per_book,synthetic110,3.0,book,betrivers,all,registered,1337,673,664,0,30,0,0.5033657442034405,-0.03902903379343169,-0.09729124612500903,0.01740011081435838,172,737,600,0.48866292990134874,15.734106207928198,6738,145,200,-0.028867774,-0.0014188783,0.725,0.7263681592039801,143,200,-0.029470406,-0.0008439912,0.715,0.7164179104477612,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,synthetic110,3.0,book,betrivers,regular,companion_regular,1294,644,650,0,30,0,0.49768160741885625,-0.049880567654910765,-0.10690307657628983,0.010973618656022076,159,724,570,0.5945170390653273,15.589644513137557,6480,165,200,-0.032331105,-0.0045519006,0.825,0.8258706467661692,166,200,-0.033471197,-0.0047380314,0.83,0.8308457711442786,True,False,False,1.0,1.0,False,False,False,0.0
per_book,synthetic110,3.0,book,betrivers,playoff,companion_playoff,43,29,14,0,0,0,0.6744186046511628,0.2875264270613107,0.1013986013986014,0.4318181818181817,13,13,30,-2.6968072388937228,20.08139534883721,258,0,200,0.055706553,0.15266831,0.0,0.004975124378109453,0,200,0.06796311,0.16146006,0.0,0.004975124378109453,False,True,True,,,False,False,False,8.9
per_book,captured,1.0,book,bovada,all,registered,2117,1077,1040,0,25,2,0.5087387812942844,-0.052378074116568224,-0.08453294485307189,-0.02116451198237322,202,1143,974,0.28414718719728316,14.785309400094473,3400,108,200,-0.051420983,-0.028221378,0.54,0.5422885572139303,115,200,-0.049454927,-0.026327739,0.575,0.5771144278606966,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,captured,1.0,book,bovada,regular,companion_regular,1881,951,930,0,24,2,0.5055821371610846,-0.05790163352251645,-0.0919393060152301,-0.025702988151338327,175,1025,856,0.32006765344437227,14.87852206273259,3005,162,200,-0.045120098,-0.01960995,0.81,0.8109452736318408,163,200,-0.044505022,-0.018941142,0.815,0.8159203980099502,True,False,False,1.0,1.0,False,False,False,0.0
per_book,captured,1.0,book,bovada,playoff,companion_playoff,236,126,110,0,1,0,0.5338983050847458,-0.008353433258141908,-0.11279715110630537,0.08100945794991796,27,118,118,-0.0021511052212531256,14.042372881355933,395,1,200,-0.09858979,-0.03496729,0.005,0.009950248756218905,7,200,-0.08651513,-0.01943052,0.035,0.03980099502487562,True,False,False,0.014888888888888889,0.09380000000000001,True,True,False,8.9
per_book,synthetic110,1.0,book,bovada,all,registered,2119,1078,1041,0,25,0,0.5087305332704106,-0.0287871637564889,-0.06194956750738664,0.0033538536120206386,202,1143,976,0.2821185772684808,14.785512033978291,3400,80,200,-0.032246094,-0.008208993,0.4,0.40298507462686567,89,200,-0.0302239,-0.006458278,0.445,0.44776119402985076,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,synthetic110,1.0,book,bovada,regular,companion_regular,1883,952,931,0,24,0,0.5055762081784386,-0.03480905711388982,-0.0696411958632525,-0.0015914064054107881,175,1025,858,0.3177466415635297,14.878651088688263,3005,136,200,-0.025709257,-5.0243034e-05,0.68,0.681592039800995,145,200,-0.025335599,0.0006434566,0.725,0.7263681592039801,True,False,False,1.0,1.0,False,False,False,0.0
per_book,synthetic110,1.0,book,bovada,playoff,companion_playoff,236,126,110,0,1,0,0.5338983050847458,0.019260400616332825,-0.08769106999195496,0.1111834263975966,27,118,118,-0.0021511052212531256,14.042372881355933,395,1,200,-0.081237964,-0.016017642,0.005,0.009950248756218905,7,200,-0.06686095,-0.0005956481,0.035,0.03980099502487562,True,False,True,0.014888888888888889,0.09380000000000001,True,True,True,8.9
per_book,captured,2.0,book,bovada,all,registered,1180,589,591,0,15,1,0.49915254237288137,-0.0716391582091839,-0.11687921143899058,-0.027384545518796877,200,660,520,0.4726356568312934,15.184745762711865,3400,185,200,-0.050324474,-0.025799995,0.925,0.9253731343283582,184,200,-0.04743346,-0.019552972,0.92,0.9203980099502488,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,captured,2.0,book,bovada,regular,companion_regular,1067,528,539,0,15,1,0.4948453608247423,-0.07934409556445925,-0.12829990684073075,-0.030200468623099778,173,600,467,0.5100156750640611,15.291940018744143,3005,195,200,-0.043088585,-0.013951631,0.975,0.9751243781094527,198,200,-0.041684624,-0.012099065,0.99,0.9900497512437811,True,False,False,1.0,1.0,False,False,False,0.0
per_book,captured,2.0,book,bovada,playoff,companion_playoff,113,61,52,0,0,0,0.5398230088495575,0.0011145423047878868,-0.1264484966386216,0.12953407483994867,27,60,53,0.11967566165993751,14.172566371681416,395,1,200,-0.10400223,-0.03660967,0.005,0.009950248756218905,4,200,-0.090101846,-0.021831166,0.02,0.024875621890547265,True,False,True,0.014888888888888889,0.07444444444444445,True,True,True,8.9
per_book,synthetic110,2.0,book,bovada,all,registered,1181,589,592,0,15,0,0.4987298899237934,-0.047879301054576245,-0.09471101263214642,-0.0030555614227779824,200,660,521,0.4704677826882096,15.186706181202371,3400,173,200,-0.030831685,-0.0066387327,0.865,0.8656716417910447,177,200,-0.027915383,-0.00025014972,0.885,0.8855721393034826,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,synthetic110,2.0,book,bovada,regular,companion_regular,1068,528,540,0,15,0,0.4943820224719101,-0.05617977528089886,-0.10596910423796103,-0.006194107404493313,173,600,468,0.5075834284524369,15.294007490636703,3005,190,200,-0.023325391,0.0059152283,0.95,0.9502487562189055,196,200,-0.022186382,0.008449242,0.98,0.9800995024875622,True,False,False,1.0,1.0,False,False,False,0.0
per_book,synthetic110,2.0,book,bovada,playoff,companion_playoff,113,61,52,0,0,0,0.5398230088495575,0.030571198712791653,-0.0989090909090909,0.1620865404618265,27,60,53,0.11967566165993751,14.172566371681416,395,0,200,-0.08658342,-0.017831044,0.0,0.004975124378109453,4,200,-0.07047399,0.00070131954,0.02,0.024875621890547265,True,False,True,0.0,0.07444444444444445,True,True,True,8.9
per_book,captured,3.0,book,bovada,all,registered,563,276,287,0,9,0,0.49023090586145646,-0.0922462743953537,-0.1631535348055207,-0.02416813013875039,179,333,230,0.8086408768440334,15.718472468916518,3400,197,200,-0.049304485,-0.023988098,0.985,0.9850746268656716,200,200,-0.045919687,-0.019153465,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,captured,3.0,book,bovada,regular,companion_regular,521,251,270,0,9,0,0.4817658349328215,-0.10690371673029407,-0.17559736220781005,-0.042545432296183065,158,311,210,0.8674383500698991,15.751439539347409,3005,200,200,-0.04118465,-0.0125163635,1.0,1.0,200,200,-0.039225876,-0.012432676,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.0
per_book,captured,3.0,book,bovada,playoff,companion_playoff,42,25,17,0,0,0,0.5952380952380952,0.0895758079023589,-0.21007157062038712,0.3127294997040837,21,22,20,0.07927222087555762,15.30952380952381,395,0,200,-0.10906874,-0.04370808,0.0,0.004975124378109453,0,200,-0.09487458,-0.020645978,0.0,0.004975124378109453,False,True,True,,,False,False,False,8.9
per_book,synthetic110,3.0,book,bovada,all,registered,563,276,287,0,9,0,0.49023090586145646,-0.06410463426449217,-0.13786149334536435,0.0064515572534925665,179,333,230,0.8086408768440334,15.718472468916518,3400,196,200,-0.029552812,-0.0033813769,0.98,0.9800995024875622,196,200,-0.025996404,0.00023445376,0.98,0.9800995024875622,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,synthetic110,3.0,book,bovada,regular,companion_regular,521,251,270,0,9,0,0.4817658349328215,-0.08026522421915895,-0.15189120500764058,-0.01281896177333441,158,311,210,0.8674383500698991,15.751439539347409,3005,199,200,-0.021117602,0.0070043104,0.995,0.9950248756218906,200,200,-0.019319933,0.0076026837,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.0
per_book,synthetic110,3.0,book,bovada,playoff,companion_playoff,42,25,17,0,0,0,0.5952380952380952,0.13636363636363635,-0.17444717444717445,0.3636363636363636,21,22,20,0.07927222087555762,15.30952380952381,395,0,200,-0.09170791,-0.02566832,0.0,0.004975124378109453,0,200,-0.07487283,-0.0028327142,0.0,0.004975124378109453,False,True,True,,,False,False,False,8.9
per_book,captured,1.0,book,draftkings,all,registered,2646,1317,1329,0,24,0,0.4977324263038549,-0.077019894924382,-0.10510153171947742,-0.05172807288067915,257,1493,1153,0.40925264294086994,14.964852607709751,4154,162,200,-0.063769385,-0.039632384,0.81,0.8109452736318408,176,200,-0.062056318,-0.04070376,0.88,0.8805970149253731,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,captured,1.0,book,draftkings,regular,companion_regular,2514,1249,1265,0,24,0,0.4968178202068417,-0.07834265903832371,-0.10718791836104381,-0.04990941423052715,232,1434,1080,0.4472543605975971,14.931185361972952,3931,164,200,-0.062007483,-0.036345534,0.82,0.8208955223880597,183,200,-0.060839996,-0.03830065,0.915,0.9154228855721394,True,False,False,1.0,1.0,False,False,False,0.0
per_book,captured,1.0,book,draftkings,playoff,companion_playoff,132,68,64,0,0,0,0.5151515151515151,-0.05182725111794667,-0.1614509545759083,0.04752516880175816,25,59,73,-0.3145073433395253,15.606060606060606,223,43,200,-0.09430588,-0.011579451,0.215,0.21890547263681592,61,200,-0.08277719,0.006139723,0.305,0.30845771144278605,True,False,False,0.25954954954954956,0.3715454545454545,False,False,False,8.9
per_book,synthetic110,1.0,book,draftkings,all,registered,2646,1317,1329,0,24,0,0.4977324263038549,-0.049783549783549784,-0.07890627737226277,-0.023856786916104756,257,1493,1153,0.40925264294086994,14.964852607709751,4154,143,200,-0.04122528,-0.01680922,0.715,0.7164179104477612,157,200,-0.039490547,-0.016931294,0.785,0.7860696517412935,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,synthetic110,1.0,book,draftkings,regular,companion_regular,2514,1249,1265,0,24,0,0.4968178202068417,-0.05152961596875678,-0.08132595622762356,-0.022881324759164413,232,1434,1080,0.4472543605975971,14.931185361972952,3931,153,200,-0.038990717,-0.014184629,0.765,0.7661691542288557,169,200,-0.03788464,-0.014998826,0.845,0.845771144278607,True,False,False,1.0,1.0,False,False,False,0.0
per_book,synthetic110,1.0,book,draftkings,playoff,companion_playoff,132,68,64,0,0,0,0.5151515151515151,-0.016528925619834697,-0.13109432886862357,0.08818181818181817,25,59,73,-0.3145073433395253,15.606060606060606,223,21,200,-0.07991636,0.0067842607,0.105,0.10945273631840796,45,200,-0.066844895,0.023430178,0.225,0.22885572139303484,True,False,False,0.13930693069306932,0.28714285714285714,False,False,False,8.9
per_book,captured,2.0,book,draftkings,all,registered,1495,712,783,0,17,0,0.4762541806020067,-0.11879109431567442,-0.16148651335634373,-0.07904937564213659,256,870,625,0.6337183884068602,15.24314381270903,4154,200,200,-0.062980264,-0.035719175,1.0,1.0,200,200,-0.06223421,-0.039723556,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,captured,2.0,book,draftkings,regular,companion_regular,1419,671,748,0,17,0,0.4728682170542636,-0.1246300006958979,-0.16525501593324377,-0.08023160528770194,232,834,585,0.6864545431441588,15.230796335447499,3931,200,200,-0.06105575,-0.03500329,1.0,1.0,200,200,-0.0608779,-0.034976624,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.0
per_book,captured,2.0,book,draftkings,playoff,companion_playoff,76,41,35,0,0,0,0.5394736842105263,-0.009772565979659791,-0.2092415292981776,0.16937540254683894,24,36,40,-0.35092113228033234,15.473684210526315,223,7,200,-0.095746845,-0.022352124,0.035,0.03980099502487562,22,200,-0.08458166,0.013800867,0.11,0.11442786069651742,False,True,False,,,False,False,False,8.9
per_book,synthetic110,2.0,book,draftkings,all,registered,1495,712,783,0,17,0,0.4762541806020067,-0.09078747339616905,-0.13474193780114352,-0.050135016481994,256,870,625,0.6337183884068602,15.24314381270903,4154,200,200,-0.040146228,-0.012680693,1.0,1.0,200,200,-0.0394342,-0.015207112,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,synthetic110,2.0,book,draftkings,regular,companion_regular,1419,671,748,0,17,0,0.4728682170542636,-0.09725158562367865,-0.13939449805692505,-0.05184802548555448,232,834,585,0.6864545431441588,15.230796335447499,3931,200,200,-0.037692357,-0.011226944,1.0,1.0,200,200,-0.03763196,-0.010720894,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.0
per_book,synthetic110,2.0,book,draftkings,playoff,companion_playoff,76,41,35,0,0,0,0.5394736842105263,0.0299043062200957,-0.18181818181818182,0.21679632867132864,24,36,40,-0.35092113228033234,15.473684210526315,223,3,200,-0.08190585,-0.00849671,0.015,0.01990049751243781,11,200,-0.069125354,0.030548498,0.055,0.05970149253731343,False,True,True,,,False,False,False,8.9
per_book,captured,3.0,book,draftkings,all,registered,775,366,409,0,12,0,0.472258064516129,-0.127648547885903,-0.18207467611322936,-0.07469490578115523,231,459,316,0.8823378105561048,15.807096774193548,4154,200,200,-0.062913075,-0.03423701,1.0,1.0,200,200,-0.06216678,-0.0375615,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,captured,3.0,book,draftkings,regular,companion_regular,736,345,391,0,12,0,0.46875,-0.13317638565635112,-0.18782033484749236,-0.08093309889275069,211,443,293,0.9759330818444494,15.79211956521739,3931,200,200,-0.060836297,-0.031527136,1.0,1.0,200,200,-0.06053727,-0.033326693,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.0
per_book,captured,3.0,book,draftkings,playoff,companion_playoff,39,21,18,0,0,0,0.5384615384615384,-0.02332832739744667,-0.2930645874943338,0.17916314442401393,20,16,23,-0.88397295016753,16.08974358974359,223,15,200,-0.09768499,-0.005923546,0.075,0.07960199004975124,24,200,-0.08819085,0.0035025936,0.12,0.12437810945273632,False,True,False,,,False,False,False,8.9
per_book,synthetic110,3.0,book,draftkings,all,registered,775,366,409,0,12,0,0.472258064516129,-0.09841642228739002,-0.15454908123791106,-0.04421277592618903,231,459,316,0.8823378105561048,15.807096774193548,4154,200,200,-0.039765768,-0.009897321,1.0,1.0,200,200,-0.039073028,-0.014377848,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,synthetic110,3.0,book,draftkings,regular,companion_regular,736,345,391,0,12,0,0.46875,-0.10511363636363635,-0.16073099220996098,-0.05191030373482627,211,443,293,0.9759330818444494,15.79211956521739,3931,200,200,-0.037096146,-0.0066957874,1.0,1.0,200,200,-0.036944177,-0.009452563,1.0,1.0,True,False,False,1.0,1.0,False,False,False,0.0
per_book,synthetic110,3.0,book,draftkings,playoff,companion_playoff,39,21,18,0,0,0,0.5384615384615384,0.027972027972027993,-0.26099706744868034,0.24505928853754935,20,16,23,-0.88397295016753,16.08974358974359,223,5,200,-0.08445032,0.0070835114,0.025,0.029850746268656716,9,200,-0.07304105,0.020235833,0.045,0.04975124378109453,False,True,True,,,False,False,False,8.9
per_book,captured,1.0,book,fanatics,all,registered,857,431,426,0,9,0,0.5029171528588098,-0.07061369506049364,-0.10962072371070661,-0.03332292369745127,70,498,359,0.530631007838243,13.577012835472578,1371,13,200,-0.1022889,-0.063708566,0.065,0.06965174129353234,19,200,-0.10003318,-0.06230033,0.095,0.09950248756218906,True,False,False,0.6679310344827587,0.8846875,False,False,False,0.30000000000000004
per_book,captured,1.0,book,fanatics,regular,companion_regular,708,357,351,0,9,0,0.5042372881355932,-0.06807024319142545,-0.11407941252381328,-0.02456033283608668,56,426,282,0.6652176433362069,13.741525423728813,1125,35,200,-0.09073584,-0.046989296,0.175,0.1791044776119403,31,200,-0.09374451,-0.054886706,0.155,0.15920398009950248,True,False,False,1.0,1.0,False,False,False,0.0
per_book,captured,1.0,book,fanatics,playoff,companion_playoff,149,74,75,0,0,0,0.4966442953020134,-0.08269935897526068,-0.16435576158274545,-0.021157898372102656,14,72,77,-0.1088813272795991,12.795302013422818,246,18,200,-0.15372793,-0.07121962,0.09,0.0945273631840796,48,200,-0.1280828,-0.02750484,0.24,0.24378109452736318,True,False,False,0.12306122448979591,0.3033962264150943,False,False,False,8.9
per_book,synthetic110,1.0,book,fanatics,all,registered,857,431,426,0,9,0,0.5029171528588098,-0.039885435451363103,-0.08064412454717716,-0.0007639419404125361,70,498,359,0.530631007838243,13.577012835472578,1371,7,200,-0.0864815,-0.04622894,0.035,0.03980099502487562,6,200,-0.08375309,-0.045454547,0.03,0.03482587064676617,True,False,False,0.5794444444444445,0.55875,False,False,False,0.30000000000000004
per_book,synthetic110,1.0,book,fanatics,regular,companion_regular,708,357,351,0,9,0,0.5042372881355932,-0.03736517719568567,-0.0862698090249134,0.00843274607348562,56,426,282,0.6652176433362069,13.741525423728813,1125,20,200,-0.07184646,-0.026695779,0.1,0.1044776119402985,11,200,-0.0751968,-0.034588244,0.055,0.05970149253731343,True,False,False,1.0,1.0,False,False,False,0.0
per_book,synthetic110,1.0,book,fanatics,playoff,companion_playoff,149,74,75,0,0,0,0.4966442953020134,-0.05186089078706528,-0.13356643356643355,0.009295460839354458,14,72,77,-0.1088813272795991,12.795302013422818,246,4,200,-0.15162419,-0.07130631,0.02,0.024875621890547265,26,200,-0.12189275,-0.022889324,0.13,0.13432835820895522,True,False,False,0.03828571428571429,0.19795454545454547,True,False,False,8.9
per_book,captured,2.0,book,fanatics,all,registered,483,237,246,0,7,0,0.4906832298136646,-0.09678316386531972,-0.16114107523299315,-0.038413617916308894,69,297,186,0.8510187416087344,13.779503105590063,1371,64,200,-0.10765951,-0.067987464,0.32,0.32338308457711445,73,200,-0.10453731,-0.06606048,0.365,0.3681592039800995,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,captured,2.0,book,fanatics,regular,companion_regular,400,191,209,0,7,0,0.4775,-0.12087484290361529,-0.19128374226665892,-0.05979244743937553,55,255,145,1.0448498665777601,13.995,1125,168,200,-0.09482254,-0.05270082,0.84,0.8407960199004975,168,200,-0.096276864,-0.05178246,0.84,0.8407960199004975,True,False,False,1.0,1.0,False,False,False,0.0
per_book,captured,2.0,book,fanatics,playoff,companion_playoff,83,46,37,0,0,0,0.5542168674698795,0.019321313427670964,-0.15383112391394116,0.17404486511018186,14,42,41,-0.08310716185645006,12.740963855421686,246,0,200,-0.16355386,-0.08608668,0.0,0.004975124378109453,0,200,-0.14069562,-0.033414766,0.0,0.004975124378109453,False,True,True,,,False,False,False,8.9
per_book,synthetic110,2.0,book,fanatics,all,registered,483,237,246,0,7,0,0.4906832298136646,-0.06324110671936758,-0.12882298415537066,-0.0021551416382557293,69,297,186,0.8510187416087344,13.779503105590063,1371,22,200,-0.09210393,-0.050999355,0.11,0.11442786069651742,34,200,-0.08845394,-0.04931052,0.17,0.17412935323383086,True,False,False,0.9105555555555556,1.0,False,False,False,0.30000000000000004
per_book,synthetic110,2.0,book,fanatics,regular,companion_regular,400,191,209,0,7,0,0.4775,-0.0884090909090909,-0.1600176767676768,-0.02514024359427907,55,255,145,1.0448498665777601,13.995,1125,130,200,-0.07598708,-0.03033624,0.65,0.6517412935323383,128,200,-0.07778468,-0.031149196,0.64,0.6417910447761194,True,False,False,1.0,1.0,False,False,False,0.0
per_book,synthetic110,2.0,book,fanatics,playoff,companion_playoff,83,46,37,0,0,0,0.5542168674698795,0.058050383351588165,-0.11888111888111885,0.21862508059316563,14,42,41,-0.08310716185645006,12.740963855421686,246,0,200,-0.16226543,-0.08461679,0.0,0.004975124378109453,0,200,-0.13514377,-0.035041865,0.0,0.004975124378109453,False,True,True,,,False,False,False,8.9
per_book,captured,3.0,book,fanatics,all,registered,246,115,131,0,3,0,0.46747967479674796,-0.14016370708421919,-0.23581929926345038,-0.04421669918471177,66,157,89,1.2023079129461782,14.40650406504065,1371,172,200,-0.11280916,-0.065212615,0.86,0.8606965174129353,176,200,-0.10903024,-0.068926126,0.88,0.8805970149253731,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,captured,3.0,book,fanatics,regular,companion_regular,208,92,116,0,3,0,0.4423076923076923,-0.18831536317949363,-0.29110944050718834,-0.09186858905229313,53,141,67,1.526105392454904,14.552884615384615,1125,200,200,-0.09836031,-0.048224133,1.0,1.0,199,200,-0.099165685,-0.051629998,0.995,0.9950248756218906,True,False,False,1.0,1.0,False,False,False,0.0
per_book,captured,3.0,book,fanatics,playoff,companion_playoff,38,23,15,0,0,0,0.6052631578947368,0.12340325259517754,-0.16059411059967205,0.34391432065362676,13,16,22,-0.5700572380489521,13.605263157894736,246,0,200,-0.17382641,-0.09532316,0.0,0.004975124378109453,0,200,-0.15140636,-0.040491875,0.0,0.004975124378109453,False,True,True,,,False,False,False,8.9
per_book,synthetic110,3.0,book,fanatics,all,registered,246,115,131,0,3,0,0.46747967479674796,-0.10753880266075387,-0.2088631994489735,-0.008152933741947036,66,157,89,1.2023079129461782,14.40650406504065,1371,122,200,-0.09773921,-0.05094295,0.61,0.6119402985074627,141,200,-0.09333827,-0.054580882,0.705,0.7064676616915423,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,synthetic110,3.0,book,fanatics,regular,companion_regular,208,92,116,0,3,0,0.4423076923076923,-0.15559440559440557,-0.26218708827404474,-0.05472197705207416,53,141,67,1.526105392454904,14.552884615384615,1125,200,200,-0.079787,-0.026821455,1.0,1.0,199,200,-0.08091053,-0.035218902,0.995,0.9950248756218906,True,False,False,1.0,1.0,False,False,False,0.0
per_book,synthetic110,3.0,book,fanatics,playoff,companion_playoff,38,23,15,0,0,0,0.6052631578947368,0.15550239234449764,-0.14420062695924765,0.3841377005347593,13,16,22,-0.5700572380489521,13.605263157894736,246,0,200,-0.1735198,-0.0943444,0.0,0.004975124378109453,0,200,-0.14666797,-0.03943521,0.0,0.004975124378109453,False,True,True,,,False,False,False,8.9
per_book,captured,1.0,book,fanduel,all,registered,3348,1674,1674,0,27,0,0.5,-0.06760286910513742,-0.09242927813803639,-0.041958730187129395,267,1889,1459,0.4255763676253504,14.382616487455197,5293,153,200,-0.05865172,-0.037534207,0.765,0.7661691542288557,164,200,-0.057724204,-0.038893078,0.82,0.8208955223880597,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,captured,1.0,book,fanduel,regular,companion_regular,3083,1532,1551,0,27,0,0.4969185857930587,-0.07358708131561527,-0.09947548640141878,-0.04846647959025841,240,1755,1328,0.4601808049408638,14.422153746350958,4868,184,200,-0.056085456,-0.03359623,0.92,0.9203980099502488,185,200,-0.056135062,-0.0353629,0.925,0.9253731343283582,True,False,False,1.0,1.0,False,False,False,0.0
per_book,captured,1.0,book,fanduel,playoff,companion_playoff,265,142,123,0,0,0,0.5358490566037736,0.002017229932233197,-0.09759674812138934,0.08856662247730679,27,134,131,0.022989649724490847,13.922641509433962,425,1,200,-0.08764256,-0.024064504,0.005,0.009950248756218905,8,200,-0.07567303,-0.013344108,0.04,0.04477611940298507,True,False,True,0.014888888888888889,0.09925925925925927,True,True,True,8.9
per_book,synthetic110,1.0,book,fanduel,all,registered,3348,1674,1674,0,27,0,0.5,-0.04545454545454545,-0.07046372376299566,-0.019668291455962387,267,1889,1459,0.4255763676253504,14.382616487455197,5293,126,200,-0.04085665,-0.019455906,0.63,0.6318407960199005,137,200,-0.039856557,-0.02048672,0.685,0.6865671641791045,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,synthetic110,1.0,book,fanduel,regular,companion_regular,3083,1532,1551,0,27,0,0.4969185857930587,-0.05133724530416064,-0.07749084635119884,-0.026061476323287577,240,1755,1328,0.4601808049408638,14.422153746350958,4868,166,200,-0.037915524,-0.015772339,0.83,0.8308457711442786,172,200,-0.038018003,-0.016679099,0.86,0.8606965174129353,True,False,False,1.0,1.0,False,False,False,0.0
per_book,synthetic110,1.0,book,fanduel,playoff,companion_playoff,265,142,123,0,0,0,0.5358490566037736,0.022984562607204113,-0.08085858585858588,0.11162740721227835,27,134,131,0.022989649724490847,13.922641509433962,425,0,200,-0.07408668,-0.009140316,0.0,0.004975124378109453,7,200,-0.060618907,0.0027075403,0.035,0.03980099502487562,True,False,True,0.0,0.09380000000000001,True,True,True,8.9
per_book,captured,2.0,book,fanduel,all,registered,1905,946,959,0,21,0,0.4965879265091864,-0.07579839490183567,-0.11161558556599196,-0.0405201976607776,264,1109,796,0.6648197279330523,14.733595800524935,5293,182,200,-0.058072776,-0.035736904,0.91,0.9104477611940298,182,200,-0.057437535,-0.034921043,0.91,0.9104477611940298,True,False,False,1.0,1.0,False,False,False,0.30000000000000004
per_book,captured,2.0,book,fanduel,regular,companion_regular,1777,878,899,0,21,0,0.494091164884637,-0.08095563782868041,-0.11805187971497157,-0.042503980766651316,237,1041,736,0.7029209756289941,14.800506471581317,4868,197,200,-0.054991957,-0.032390475,0.985,0.9850746268656716,192,200,-0.055533323,-0.032272264,0.96,0.9601990049751243,True,False,False,1.0,1.0,False,False,False,0.0
per_book,captured,2.0,book,fanduel,playoff,companion_playoff,128,68,60,0,0,0,0.53125,-0.004201358331498747,-0.15780167000669781,0.1459257846426667,27,68,60,0.13586725015423806,13.8046875,425,2,200,-0.09265279,-0.031000448,0.01,0.014925373134328358,9,200,-0.07877244,-0.008932236,0.045,0.04975124378109453,True,False,False,0.02392857142857143,0.10220338983050846,True,False,False,8.9
