response,window,stratum,arm,n,n_blocks,p,p_min_attainable,max_attainable_abs_t,six_block_floor_ok,bonferroni_alpha,bonferroni_attainable,signflip_p_resolution
pts,PRIMARY_WINDOW_2023_2024,VACUOUS_freed_0_to_25,ABC_SHARED_INTERCEPT,3189,345,9.99950002499875e-05,2.7904965607477417e-104,18.57417562100671,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_2023_2024,VACUOUS_freed_0_to_25,ABC_FROZEN_INTERCEPT,3189,345,1.0,2.7904965607477417e-104,18.57417562100671,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_2023_2024,VACUOUS_freed_0_to_25,AB_ONLY_baseABC_vs_base,3189,345,0.0161491925403729,2.7904965607477417e-104,18.57417562100671,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_and_DECISION,C_SHARED_INTERCEPT,613,151,0.6281685915704215,7.006492321624085e-46,12.288205727444508,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_and_DECISION,C_FROZEN_INTERCEPT,613,151,0.440177991100445,7.006492321624085e-46,12.288205727444508,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_and_DECISION,ABC_SHARED_INTERCEPT,613,151,0.5569221538923054,7.006492321624085e-46,12.288205727444508,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_and_DECISION,ABC_FROZEN_INTERCEPT,613,151,0.4344782760861957,7.006492321624085e-46,12.288205727444508,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_and_DECISION,AB_ONLY_baseABC_vs_base,613,151,0.1121943902804859,7.006492321624085e-46,12.288205727444508,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_all,C_SHARED_INTERCEPT,1452,164,0.0218989050547472,8.552847072295026e-50,12.806248474865697,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_all,C_FROZEN_INTERCEPT,1452,164,0.0083495825208739,8.552847072295026e-50,12.806248474865697,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_all,ABC_SHARED_INTERCEPT,1452,164,0.0419479026048697,8.552847072295026e-50,12.806248474865697,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_all,ABC_FROZEN_INTERCEPT,1452,164,0.0087495625218739,8.552847072295026e-50,12.806248474865697,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,C_TREATED_all,AB_ONLY_baseABC_vs_base,1452,164,0.6937653117344132,8.552847072295026e-50,12.806248474865697,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,DECISION_all,C_SHARED_INTERCEPT,1591,384,0.7832608369581521,5.075883674631299e-116,19.595917942265423,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,DECISION_all,C_FROZEN_INTERCEPT,1591,384,0.4364781760911954,5.075883674631299e-116,19.595917942265423,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,DECISION_all,ABC_SHARED_INTERCEPT,1591,384,0.984000799960002,5.075883674631299e-116,19.595917942265423,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,DECISION_all,ABC_FROZEN_INTERCEPT,1591,384,0.4303284835758212,5.075883674631299e-116,19.595917942265423,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,DECISION_all,AB_ONLY_baseABC_vs_base,1591,384,0.0032498375081245,5.075883674631299e-116,19.595917942265423,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,POOLED,C_SHARED_INTERCEPT,4520,480,0.9123043847807608,6.406665904585923e-145,21.908902300206645,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,POOLED,C_FROZEN_INTERCEPT,4520,480,0.0089995500224988,6.406665904585923e-145,21.908902300206645,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,POOLED,ABC_SHARED_INTERCEPT,4520,480,4.999750012499375e-05,6.406665904585923e-145,21.908902300206645,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,POOLED,ABC_FROZEN_INTERCEPT,4520,480,0.0093995300234988,6.406665904585923e-145,21.908902300206645,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,POOLED,AB_ONLY_baseABC_vs_base,4520,480,4.999750012499375e-05,6.406665904585923e-145,21.908902300206645,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_eq_0,C_SHARED_INTERCEPT,1737,177,4.999750012499375e-05,1.044048714879764e-53,13.30413469565007,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_eq_0,C_FROZEN_INTERCEPT,1737,177,1.0,1.044048714879764e-53,13.30413469565007,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_eq_0,ABC_SHARED_INTERCEPT,1737,177,4.999750012499375e-05,1.044048714879764e-53,13.30413469565007,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_eq_0,ABC_FROZEN_INTERCEPT,1737,177,1.0,1.044048714879764e-53,13.30413469565007,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_eq_0,AB_ONLY_baseABC_vs_base,1737,177,4.999750012499375e-05,1.044048714879764e-53,13.30413469565007,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_0_to_25,C_SHARED_INTERCEPT,1297,139,0.0001499925003749,2.8698592549372254e-42,11.789826122551595,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_0_to_25,C_FROZEN_INTERCEPT,1297,139,1.0,2.8698592549372254e-42,11.789826122551595,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_0_to_25,ABC_SHARED_INTERCEPT,1297,139,0.0111994400279986,2.8698592549372254e-42,11.789826122551595,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_0_to_25,ABC_FROZEN_INTERCEPT,1297,139,1.0,2.8698592549372254e-42,11.789826122551595,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2023,VACUOUS_freed_0_to_25,AB_ONLY_baseABC_vs_base,1297,139,0.0763961801909904,2.8698592549372254e-42,11.789826122551595,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,C_TREATED_and_DECISION,C_SHARED_INTERCEPT,438,113,0.4429778511074446,1.925929944387236e-34,10.63014581273465,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,C_TREATED_and_DECISION,C_FROZEN_INTERCEPT,438,113,0.3098845057747112,1.925929944387236e-34,10.63014581273465,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,C_TREATED_and_DECISION,ABC_SHARED_INTERCEPT,438,113,0.3490825458727064,1.925929944387236e-34,10.63014581273465,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,C_TREATED_and_DECISION,ABC_FROZEN_INTERCEPT,438,113,0.2727863606819659,1.925929944387236e-34,10.63014581273465,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,C_TREATED_and_DECISION,AB_ONLY_baseABC_vs_base,438,113,0.5425228738563072,1.925929944387236e-34,10.63014581273465,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,C_TREATED_all,C_SHARED_INTERCEPT,1023,118,0.0142492875356232,6.018531076210112e-36,10.862780491200215,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,C_TREATED_all,C_FROZEN_INTERCEPT,1023,118,0.0066496675166241,6.018531076210112e-36,10.862780491200215,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,C_TREATED_all,ABC_SHARED_INTERCEPT,1023,118,0.0170991450427478,6.018531076210112e-36,10.862780491200215,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,C_TREATED_all,ABC_FROZEN_INTERCEPT,1023,118,0.0060996950152492,6.018531076210112e-36,10.862780491200215,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,C_TREATED_all,AB_ONLY_baseABC_vs_base,1023,118,0.4868756562171891,6.018531076210112e-36,10.862780491200215,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,DECISION_all,C_SHARED_INTERCEPT,1567,380,0.0725963701814909,8.121413879410078e-115,19.493588689617926,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,DECISION_all,C_FROZEN_INTERCEPT,1567,380,0.311734413279336,8.121413879410078e-115,19.493588689617926,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,DECISION_all,ABC_SHARED_INTERCEPT,1567,380,0.8634068296585171,8.121413879410078e-115,19.493588689617926,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,DECISION_all,ABC_FROZEN_INTERCEPT,1567,380,0.2748862556872156,8.121413879410078e-115,19.493588689617926,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,DECISION_all,AB_ONLY_baseABC_vs_base,1567,380,4.999750012499375e-05,8.121413879410078e-115,19.493588689617926,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,POOLED,C_SHARED_INTERCEPT,4502,480,0.6460176991150443,6.406665904585923e-145,21.908902300206645,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,POOLED,C_FROZEN_INTERCEPT,4502,480,0.0060996950152492,6.406665904585923e-145,21.908902300206645,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,POOLED,ABC_SHARED_INTERCEPT,4502,480,4.999750012499375e-05,6.406665904585923e-145,21.908902300206645,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,POOLED,ABC_FROZEN_INTERCEPT,4502,480,0.0062996850157492,6.406665904585923e-145,21.908902300206645,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,POOLED,AB_ONLY_baseABC_vs_base,4502,480,4.999750012499375e-05,6.406665904585923e-145,21.908902300206645,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_eq_0,C_SHARED_INTERCEPT,1563,156,4.999750012499375e-05,2.1895288505075267e-47,12.489995996796797,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_eq_0,C_FROZEN_INTERCEPT,1563,156,1.0,2.1895288505075267e-47,12.489995996796797,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_eq_0,ABC_SHARED_INTERCEPT,1563,156,4.999750012499375e-05,2.1895288505075267e-47,12.489995996796797,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_eq_0,ABC_FROZEN_INTERCEPT,1563,156,1.0,2.1895288505075267e-47,12.489995996796797,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_eq_0,AB_ONLY_baseABC_vs_base,1563,156,4.999750012499375e-05,2.1895288505075267e-47,12.489995996796797,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_0_to_25,C_SHARED_INTERCEPT,1892,206,4.999750012499375e-05,1.9446922743316068e-62,14.352700094407323,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_0_to_25,C_FROZEN_INTERCEPT,1892,206,1.0,1.9446922743316068e-62,14.352700094407323,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_0_to_25,ABC_SHARED_INTERCEPT,1892,206,0.0014499275036248,1.9446922743316068e-62,14.352700094407323,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_0_to_25,ABC_FROZEN_INTERCEPT,1892,206,1.0,1.9446922743316068e-62,14.352700094407323,True,0.0002777777777777778,True,4.999750012499375e-05
pts,PRIMARY_WINDOW_SPLIT_2024,VACUOUS_freed_0_to_25,AB_ONLY_baseABC_vs_base,1892,206,0.0832958352082395,1.9446922743316068e-62,14.352700094407323,True,0.0002777777777777778,True,4.999750012499375e-05
