screen,candidate,n_sites,site_scope,sites
E1_I0030_home_advantage_accounting,REGULAR_SEASON,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s02_team_effect.py"", 62, ""        \""REGULAR_SEASON\"": pf.index[pf[\""season_type\""] == \""Regular Season\""],""], [""experiments\\exploration\\E1_I0030_home_advantage_accounting\\s02_team_effect.py"", 162, ""                  \""REGULAR_SEASON\"": strata[\""REGULAR_SEASON\""]}""]]"
E1_I0031_rapm_as_prior,pm_game_level,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0031_rapm_as_prior\\s06_plusminus.py"", 116, ""        for add_name, add_cols, nk in [(\""pm_game_level\"", PM_GAME, \""cyclic\""),""]]"
E1_I0031_rapm_as_prior,pm_prev_season,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0031_rapm_as_prior\\s01_prereg.py"", 142, ""mp[\""pm_prev_season\""] = [lut.get((int(s), int(p)), np.nan)""], [""experiments\\exploration\\E1_I0031_rapm_as_prior\\s06_plusminus.py"", 117, ""                                       (\""pm_prev_season\"", PM_SEASON, \""relabel\""),""]]"
E1_I0031_rapm_as_prior,pm_all,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0031_rapm_as_prior\\s06_plusminus.py"", 118, ""                                       (\""pm_all\"", PM_ALL, \""cyclic\"")]:""]]"
E1_I0031_rapm_as_prior,RAPM_as_feature,0,NONE,[]
E1_I0034_redistribution,FREED_minutes,0,NONE,[]
E1_I0034_redistribution,FREED_fga,0,NONE,[]
E1_I0034_redistribution,FREED_pts,0,NONE,[]
E1_I0034_redistribution,u * z,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0034_redistribution\\scripts\\s08_secondary.py"", 164, ""                          (\""u * z\"", sub[\""uz_\"" + ch].to_numpy()),""]]"
E1_I0034_redistribution,nan,6,WORKTREE,"[[""experiments\\exploration\\E0_I0012_layer3_noncollinear\\f2_availability.py"", 69, ""          % (mp[\""dnp_reason\""].astype(str).str.strip().replace(\""nan\"", \""\"").ne(\""\"").sum(),""], [""experiments\\exploration\\E1_I0004_fga_forecast\\build_forecasts.py"", 354, ""    if s == \""\"" or s.lower() == \""nan\"":""], [""experiments\\exploration\\E1_I0004_rim_finishing\\_validate_sandbox\\baseline\\corrected_baseline.py"", 155, ""        nan = np.nan""], [""experiments\\exploration\\E1_I0011_split_alpha\\baseline\\corrected_baseline.py"", 155, ""        nan = np.nan""], [""experiments\\market_program\\M27_PER_BOOK_POLLING\\analyze_tape.py"", 72, ""            if internal_id and internal_id != \""nan\"":""], [""experiments\\player_program\\product_lane\\U11_UI_SHELL\\TESTS.py"", 306, ""            (\""nan\"", lambda p: _set(p, path, float(\""nan\""))),""]]"
E1_I0034_redistribution,u * posmatch,0,NONE,[]
E1_I0036_level_artefact_sweep,M06_opp_pace,1,WORKTREE,"[[""experiments\\exploration\\E0_I0029_freethrow_hurdle\\s02_build_frame.py"", 298, ""tg[\""M06_opp_pace\""] = prior_mean(tg, TK, \""t_pace\"")""]]"
E1_I0036_level_artefact_sweep,M04_opp_allowed_ft_rate,1,WORKTREE,"[[""experiments\\exploration\\E0_I0029_freethrow_hurdle\\s02_build_frame.py"", 295, ""tg[\""M04_opp_allowed_ft_rate\""] = safe_div(prior_sum(tg, TK, \""a_fta\""), prior_sum(tg, TK, \""a_fga\""))""]]"
E1_I0036_level_artefact_sweep,M01_opp_pf_pg,2,WORKTREE,"[[""experiments\\exploration\\E0_I0029_freethrow_hurdle\\s02_build_frame.py"", 292, ""tg[\""M01_opp_pf_pg\""] = prior_mean(tg, TK, \""t_pf\"")""], [""experiments\\exploration\\E0_I0029_freethrow_hurdle\\s05b_report.py"", 106, ""CARRIERS = [(\""M01_opp_pf_pg\"", \""opp_team_season\"", \""N_ENTITY\""),""]]"
E1_I0036_level_artefact_sweep,ROSTER_RA_SHARE,4,IN_SCREEN,"[[""experiments\\exploration\\E1_I0036_level_artefact_sweep\\scripts\\s11_level_rerun.py"", 138, ""            ROSTER_RA_SHARE=(\""R08_player_ra_share\"", \""mean\""),""], [""experiments\\exploration\\E1_I0036_level_artefact_sweep\\scripts\\s11_level_rerun.py"", 130, ""    if spec[\""cand\""] == \""ROSTER_RA_SHARE\"":""], [""experiments\\exploration\\E1_I0036_level_artefact_sweep\\scripts\\s11_level_rerun.py"", 165, ""    if spec[\""cand\""] == \""ROSTER_RA_SHARE\"":""], [""experiments\\exploration\\E1_I0036_level_artefact_sweep\\scripts\\s13_d097_relevel.py"", 47, ""    ROSTER_RA_SHARE=(\""R08_player_ra_share\"", \""mean\""),""]]"
E1_I0036_level_artefact_sweep,nan,6,WORKTREE,"[[""experiments\\exploration\\E0_I0012_layer3_noncollinear\\f2_availability.py"", 69, ""          % (mp[\""dnp_reason\""].astype(str).str.strip().replace(\""nan\"", \""\"").ne(\""\"").sum(),""], [""experiments\\exploration\\E1_I0004_fga_forecast\\build_forecasts.py"", 354, ""    if s == \""\"" or s.lower() == \""nan\"":""], [""experiments\\exploration\\E1_I0004_rim_finishing\\_validate_sandbox\\baseline\\corrected_baseline.py"", 155, ""        nan = np.nan""], [""experiments\\exploration\\E1_I0011_split_alpha\\baseline\\corrected_baseline.py"", 155, ""        nan = np.nan""], [""experiments\\market_program\\M27_PER_BOOK_POLLING\\analyze_tape.py"", 72, ""            if internal_id and internal_id != \""nan\"":""], [""experiments\\player_program\\product_lane\\U11_UI_SHELL\\TESTS.py"", 306, ""            (\""nan\"", lambda p: _set(p, path, float(\""nan\""))),""]]"
E1_I0004_efficiency_transfer,A,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0004_efficiency_transfer\\s03_contrast.py"", 47, ""SPECS = [(\""A\"", \""HEADLINE  RA-only, frozen D074 slope, league-centred\""),""]]"
E1_I0004_efficiency_transfer,B,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0004_efficiency_transfer\\s03_contrast.py"", 48, ""         (\""B\"", \""sensitivity  five zones, one global slope\""),""]]"
E1_I0004_efficiency_transfer,C,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0004_efficiency_transfer\\s03_contrast.py"", 306, ""C = pd.DataFrame(ceil)""], [""experiments\\exploration\\E1_I0004_efficiency_transfer\\s03_contrast.py"", 49, ""         (\""C\"", \""sensitivity  five zones, per-zone frozen betas (OPTIMISTIC, in-sample coefs)\""),""]]"
E1_I0004_efficiency_transfer,U,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0004_efficiency_transfer\\s03_contrast.py"", 50, ""         (\""U\"", \""sensitivity  RA-only UNCENTRED (carries the league zone level -- mis-calibrated)\"")]""]]"
E1_I0004_efficiency_transfer_v2,SPEC_RA,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0004_efficiency_transfer_v2\\s02_build.py"", 123, ""    \""SPEC_RA\"": {z: (E.LAMBDA_D074 if z == E.RA else 0.0) for z in E.ZONES},""]]"
E1_I0004_efficiency_transfer_v2,SPEC_ALL5_GLOBAL,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0004_efficiency_transfer_v2\\s02_build.py"", 124, ""    \""SPEC_ALL5_GLOBAL\"": {z: E.LAMBDA_D074 for z in E.ZONES},""]]"
E1_I0004_efficiency_transfer_v2,SPEC_ALL5_PERZONE,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0004_efficiency_transfer_v2\\s02_build.py"", 125, ""    \""SPEC_ALL5_PERZONE\"": dict(E.BETA_BY_ZONE_D074),""]]"
E1_I0004_efficiency_transfer_v2,SPEC_RA_UNCENTRED,0,NONE,[]
E1_I0004_efficiency_transfer_v2,SPEC_ALL5_GLOBAL_UNCENTRED,0,NONE,[]
E1_I0004_efficiency_transfer_v2,SPEC_ALL5_PERZONE_UNCENTRED,0,NONE,[]
E1_I0004_efficiency_transfer_v2,SPEC_RA_XSCENTRED,0,NONE,[]
E1_I0004_efficiency_transfer_v2,SPEC_ALL5_GLOBAL_XSCENTRED,0,NONE,[]
E1_I0004_efficiency_transfer_v2,SPEC_ALL5_PERZONE_XSCENTRED,0,NONE,[]
E1_I0020_coldstart_tiering,P0_champion,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0020_coldstart_tiering\\s03_placeholders.py"", 168, ""    out[\""P0_champion\""] = frame[\""champ_\"" + t].to_numpy(float)""]]"
E1_I0020_coldstart_tiering,P1_ref_D076,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0020_coldstart_tiering\\s03_placeholders.py"", 169, ""    out[\""P1_ref_D076\""] = frame[\""p1_\"" + t].to_numpy(float)""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s06_findings.py"", 161, ""        \""P1_ref_D076\"": (\""D076's frozen reference.  It is an expanding mean over THE CHAMPION'S \""""]]"
E1_I0020_coldstart_tiering,P1full_running_mean,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0020_coldstart_tiering\\s03_placeholders.py"", 198, ""    out[\""P1full_running_mean\""] = frame[\""p1full_\"" + t].to_numpy(float)""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s06_findings.py"", 165, ""        \""P1full_running_mean\"": (\""the player's own prior same-season appearances taken from \""""]]"
E1_I0020_coldstart_tiering,P1c_career_mean,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0020_coldstart_tiering\\s03_placeholders.py"", 210, ""    out[\""P1c_career_mean\""] = np.where(np.isfinite(own_c), own_c, out[\""league\""])""]]"
E1_I0020_coldstart_tiering,P2_position,0,NONE,[]
E1_I0020_coldstart_tiering,P3_draft_bin,0,NONE,[]
E1_I0020_coldstart_tiering,P3_draft_ols,0,NONE,[]
E1_I0020_coldstart_tiering,P4_teamrole,0,NONE,[]
E1_I0020_coldstart_tiering,P5a_draft_x_depth,0,NONE,[]
E1_I0020_coldstart_tiering,P5b_pos_x_draft,0,NONE,[]
E1_I0020_coldstart_tiering,P5c_additive,0,NONE,[]
E1_I0020_coldstart_tiering,P5d_blend_k1,0,NONE,[]
E1_I0020_coldstart_tiering,P5d_blend_k2,0,NONE,[]
E1_I0020_coldstart_tiering,P5d_blend_k3,0,NONE,[]
E1_I0020_coldstart_tiering,P5d_blend_k5,0,NONE,[]
E1_I0020_coldstart_tiering,P5d_blend_k10,0,NONE,[]
E1_I0020_coldstart_tiering,P5e_careerblend_k2,0,NONE,[]
E1_I0020_coldstart_tiering,P5e_careerblend_k3,0,NONE,[]
E1_I0020_coldstart_tiering,P5e_careerblend_k5,0,NONE,[]
E1_I0020_coldstart_tiering,league,3,IN_SCREEN,"[[""experiments\\exploration\\E1_I0020_coldstart_tiering\\ct_base.py"", 406, ""    out[\""league\""] = np.full(len(rows), mu, float)""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s04_decompose_and_crossover.py"", 51, ""    league = PH[t][\""league\""].to_numpy(float)""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s04_decompose_and_crossover.py"", 121, ""        ladder = [(\""league\"", mu),""]]"
E1_I0020_coldstart_tiering,TIER_DATA_POOR,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0020_coldstart_tiering\\s04_decompose_and_crossover.py"", 35, ""    \""TIER_DATA_POOR\"": w[\""tier_poor\""].to_numpy(),""]]"
E1_I0020_coldstart_tiering,sub_0_priors,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0020_coldstart_tiering\\s04_decompose_and_crossover.py"", 36, ""    \""sub_0_priors\"": (w[\""pl_games_prior\""] == 0).to_numpy(),""]]"
E1_I0020_coldstart_tiering,sub_1_2_priors,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0020_coldstart_tiering\\s04_decompose_and_crossover.py"", 37, ""    \""sub_1_2_priors\"": ((w[\""pl_games_prior\""] >= 1) & (w[\""pl_games_prior\""] <= 2)).to_numpy(),""]]"
E1_I0020_coldstart_tiering,pts,4,IN_SCREEN,"[[""experiments\\exploration\\E1_I0020_coldstart_tiering\\ct_base.py"", 205, ""    mp[\""pts\""] = pd.to_numeric(mp[\""pts\""], errors=\""coerce\"")""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s03_placeholders.py"", 59, ""for t, col in [(\""pts\"", \""pts\""), (\""minutes\"", \""minutes\""), (\""ppm\"", \""r_ppm\"")]:""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s03_placeholders.py"", 67, ""for t, col in [(\""pts\"", \""pts\""), (\""minutes\"", \""minutes\""), (\""ppm\"", \""r_ppm\"")]:""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s04_decompose_and_crossover.py"", 253, ""        if draws_c is not None and t == \""pts\"":""]]"
E1_I0020_coldstart_tiering,minutes,7,IN_SCREEN,"[[""experiments\\exploration\\E1_I0020_coldstart_tiering\\ct_base.py"", 204, ""    mp[\""minutes\""] = pd.to_numeric(mp[\""minutes\""], errors=\""coerce\"").fillna(0.0)""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s03_placeholders.py"", 59, ""for t, col in [(\""pts\"", \""pts\""), (\""minutes\"", \""minutes\""), (\""ppm\"", \""r_ppm\"")]:""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s03_placeholders.py"", 67, ""for t, col in [(\""pts\"", \""pts\""), (\""minutes\"", \""minutes\""), (\""ppm\"", \""r_ppm\"")]:""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s06_findings.py"", 73, ""        \""published_values_for_comparison\"": {\""minutes\"": -0.151, \""points\"": -0.066},""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s06_findings.py"", 179, ""    \""minutes\"": block(\""TIER_DATA_POOR (fallback)\"", \""minutes\""),""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s06_findings.py"", 298, ""    \""minutes\"": CR[CR[\""target\""] == \""minutes\""].to_dict(\""records\""),""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s06_findings.py"", 300, ""        \""minutes\"": (\""6-7 prior appearances -- the first bin whose whole 95% CI is above zero \""""]]"
E1_I0020_coldstart_tiering,ppm,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0020_coldstart_tiering\\s03_placeholders.py"", 59, ""for t, col in [(\""pts\"", \""pts\""), (\""minutes\"", \""minutes\""), (\""ppm\"", \""r_ppm\"")]:""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s03_placeholders.py"", 67, ""for t, col in [(\""pts\"", \""pts\""), (\""minutes\"", \""minutes\""), (\""ppm\"", \""r_ppm\"")]:""]]"
E1_I0020_coldstart_tiering,draft_bucket,3,IN_SCREEN,"[[""experiments\\exploration\\E1_I0020_coldstart_tiering\\ct_base.py"", 364, ""        P[t][\""draft_bucket\""] = est.to_dict()""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\ct_base.py"", 396, ""    df[\""draft_bucket\""] = b.astype(object).where(df[\""undrafted\""] < 0.5, \""undrafted\"")""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\ct_base.py"", 397, ""    df[\""draft_bucket\""] = df[\""draft_bucket\""].fillna(\""undrafted\"")""]]"
E1_I0020_coldstart_tiering,pos_group,3,IN_SCREEN,"[[""experiments\\exploration\\E1_I0020_coldstart_tiering\\ct_base.py"", 226, ""    b[\""pos_group\""] = b[\""position_raw\""].str.split(\""-\"").str[0].str.upper().str[0]  # G / F / C / U""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\ct_base.py"", 304, ""    out[\""pos_group\""] = out[\""pos_group\""].fillna(\""U\"")""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\ct_base.py"", 358, ""        P[t][\""pos_group\""] = est.to_dict()""]]"
E1_I0020_coldstart_tiering,depth_bucket,5,IN_SCREEN,"[[""experiments\\exploration\\E1_I0020_coldstart_tiering\\ct_base.py"", 271, ""    d[\""depth_bucket\""] = np.where(d[\""depth_rank\""].notna(),""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\ct_base.py"", 377, ""        P[t][\""depth_bucket\""] = est.to_dict()""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\ct_base.py"", 245, ""    depth_bucket = 0 for unranked, else min(depth_rank, 11).""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s02_taxonomy.py"", 86, ""w[\""depth_bucket\""] = w[\""depth_bucket\""].fillna(0.0)""], [""experiments\\exploration\\E1_I0020_coldstart_tiering\\s04_decompose_and_crossover.py"", 224, ""    (\""depth_bucket\"", \""depth_bucket\"", \""gt_block\"",""]]"
E1_I0020_coldstart_tiering,2022,25,WORKTREE,"[[""build_rapm.py"", 328, ""    for a, b in ((\""2022\"", \""2023\""), (\""2023\"", \""2024\"")):""], [""build_rapm_v1.py"", 322, ""    windows = {\""2022\"": [\""2021\"", \""2022\""], \""2023\"": [\""2021\"", \""2022\"", \""2023\""],""], [""build_rapm_v1.py"", 644, ""    pairs = [(\""2022\"", \""2023\""), (\""2023\"", \""2024\""), (\""2024\"", \""2025\"")]""], [""build_rapm_v1.py"", 710, ""        if (a, b) == (\""2022\"", \""2023\""):""], [""collect_misc_backfill.py"", 25, ""    (\""2022\"", (\""Regular Season\"", \""Playoffs\""), (\""misc\"", \""advanced\"")),""], [""fetch_gap_fill.py"", 42, ""    for season in (\""2022\"", \""2023\""):""], [""fetch_playoff_gamelogs.py"", 11, ""for season in (\""2022\"", \""2023\"", \""2024\""):""], [""experiments\\exploration\\E0_I0014_residual_heterogeneity\\s06_findings.py"", 75, ""        \""fit_through_season_by_file\"": {\""2022\"": 2022, \""2023\"": 2023, \""2024\"": 2024}},""]]"
E1_I0020_coldstart_tiering,2023,26,WORKTREE,"[[""asof_invariant.py"", 69, ""    \""fit_through_by_season\"": {\""2023\"": \""2022-09-19T12:00:00+00:00\"", \u2026}""], [""build_rapm.py"", 328, ""    for a, b in ((\""2022\"", \""2023\""), (\""2023\"", \""2024\"")):""], [""build_rapm_v1.py"", 322, ""    windows = {\""2022\"": [\""2021\"", \""2022\""], \""2023\"": [\""2021\"", \""2022\"", \""2023\""],""], [""build_rapm_v1.py"", 341, ""    folds = [(\""2023\"", \""2022\""), (\""2024\"", \""2023\""), (\""2025\"", \""2024\""), (\""2026\"", \""2025\"")]""], [""build_rapm_v1.py"", 644, ""    pairs = [(\""2022\"", \""2023\""), (\""2023\"", \""2024\""), (\""2024\"", \""2025\"")]""], [""build_rapm_v1.py"", 712, ""        if (a, b) == (\""2023\"", \""2024\""):""], [""collect_misc_backfill.py"", 26, ""    (\""2023\"", (\""Regular Season\"", \""Playoffs\""), (\""advanced\"",)),  # misc done in Phase B""], [""experiments\\exploration\\E0_I0011_tendency_estimator\\boundary_check.py"", 51, ""        for lab, ss in [(\""sel\"", SELECT), (\""2023\"", [2023]), (\""2024\"", [2024])]:""]]"
E1_I0020_coldstart_tiering,2024,24,WORKTREE,"[[""build_rapm_v1.py"", 323, ""               \""2024\"": [\""2021\"", \""2022\"", \""2023\"", \""2024\""],""], [""build_rapm_v1.py"", 341, ""    folds = [(\""2023\"", \""2022\""), (\""2024\"", \""2023\""), (\""2025\"", \""2024\""), (\""2026\"", \""2025\"")]""], [""build_rapm_v1.py"", 532, ""        fh = decay_fit(\""2024\"", h)""], [""build_rapm_v1.py"", 644, ""    pairs = [(\""2022\"", \""2023\""), (\""2023\"", \""2024\""), (\""2024\"", \""2025\"")]""], [""calibrated_prob_edge.py"", 25, ""    2024 = FITTING.  2025 = development check, may inform nothing that is then called""], [""collect_misc_backfill.py"", 27, ""    (\""2024\"", (\""Regular Season\"", \""Playoffs\""), (\""misc\"", \""advanced\"")),""], [""experiments\\channel_reval\\write_report.py"", 73, ""{season_line(\""2024\"", \""2024\"")}""], [""experiments\\exploration\\E0_I0011_tendency_estimator\\boundary_check.py"", 51, ""        for lab, ss in [(\""sel\"", SELECT), (\""2023\"", [2023]), (\""2024\"", [2024])]:""]]"
E1_I0022_optimal_simple_estimator,pooled_wf,4,IN_SCREEN,"[[""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s04_select_and_compare.py"", 170, ""SLICES = ([(\""pooled_wf\"", M_WF), (\""decision_stratum_wf\"", M_STRAT),""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s04_select_and_compare.py"", 193, ""        if nm in (\""pooled_wf\"", \""decision_stratum_wf\"") or nm.startswith(\""tier_\""):""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s05_inference_and_where.py"", 82, ""SL = ([(\""pooled_wf\"", WF), (\""decision_stratum_wf\"", WF & stratum),""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s06_fallback_anatomy.py"", 67, ""    for nm, m in [(\""pooled_wf\"", WF), (\""champion_FALLBACK_rows\"", WF & fb),""]]"
E1_I0022_optimal_simple_estimator,decision_stratum_wf,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s04_select_and_compare.py"", 170, ""SLICES = ([(\""pooled_wf\"", M_WF), (\""decision_stratum_wf\"", M_STRAT),""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s05_inference_and_where.py"", 82, ""SL = ([(\""pooled_wf\"", WF), (\""decision_stratum_wf\"", WF & stratum),""]]"
E1_I0022_optimal_simple_estimator,outside_decision_stratum_wf,2,IN_SCREEN,"[[""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s04_select_and_compare.py"", 171, ""           (\""outside_decision_stratum_wf\"", M_WF & (b_stratum == 0))]""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s05_inference_and_where.py"", 83, ""       (\""outside_decision_stratum_wf\"", WF & ~stratum)]""]]"
E1_I0022_optimal_simple_estimator,tier_0,0,NONE,[]
E1_I0022_optimal_simple_estimator,tier_1-2,0,NONE,[]
E1_I0022_optimal_simple_estimator,tier_3-7,0,NONE,[]
E1_I0022_optimal_simple_estimator,tier_8-14,0,NONE,[]
E1_I0022_optimal_simple_estimator,tier_15-24,0,NONE,[]
E1_I0022_optimal_simple_estimator,tier_25+,0,NONE,[]
E1_I0022_optimal_simple_estimator,tier_ge3_priors,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s05_inference_and_where.py"", 85, ""      + [(\""tier_ge3_priors\"", WF & (gp >= 3)), (\""tier_lt3_priors\"", WF & (gp < 3))])""]]"
E1_I0022_optimal_simple_estimator,tier_lt3_priors,1,IN_SCREEN,"[[""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s05_inference_and_where.py"", 85, ""      + [(\""tier_ge3_priors\"", WF & (gp >= 3)), (\""tier_lt3_priors\"", WF & (gp < 3))])""]]"
E1_I0022_optimal_simple_estimator,pts,12,IN_SCREEN,"[[""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\ose_base.py"", 206, ""MODES = {\""pts\"": [\""equal\"", \""minutes_weighted\"", \""composite\""],""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s01_reproduce.py"", 36, ""    (\""pts\"",         \""LEVEL\"", \""ref_pts\"",     \""y_pts\"",     \""pts__pred_point\"",     -0.0022218316796525084, 4.190919667572693,  4.181628792249526,  13879),""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s03_sweep.py"", 47, ""YCOL = {\""pts\"": \""y_pts\"", \""minutes\"": \""y_minutes\"", \""fga\"": \""y_fga\"", \""ppm\"": \""r_ppm\""}""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s03_sweep.py"", 48, ""CHAMP = {\""pts\"": \""pts__pred_point\"", \""minutes\"": \""minutes__pred_point\"",""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s03_sweep.py"", 50, ""D081REF = {\""pts\"": \""ref_pts\"", \""minutes\"": \""ref_minutes\"", \""fga\"": \""ref_fga\"", \""ppm\"": \""refB_ppm\""}""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s03_sweep.py"", 83, ""_num0, _den0 = ND[(\""pts\"", \""equal\"")]""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s03_sweep.py"", 106, ""            est[(\""pts\"", \""composite\"")] = (est[(\""minutes\"", \""equal\"")]""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s05_inference_and_where.py"", 40, ""YCOL = {\""pts\"": \""y_pts\"", \""minutes\"": \""y_minutes\"", \""fga\"": \""y_fga\"", \""ppm\"": \""r_ppm\""}""]]"
E1_I0022_optimal_simple_estimator,minutes,13,IN_SCREEN,"[[""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\ose_base.py"", 207, ""         \""minutes\"": [\""equal\"", \""minutes_weighted\""],""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s01_reproduce.py"", 34, ""    (\""minutes\"",     \""LEVEL\"", \""ref_minutes\"", \""y_minutes\"", \""minutes__pred_point\"",  0.035549460412317546, 5.079670829517938,  5.266906514137652,  13879),""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s03_sweep.py"", 47, ""YCOL = {\""pts\"": \""y_pts\"", \""minutes\"": \""y_minutes\"", \""fga\"": \""y_fga\"", \""ppm\"": \""r_ppm\""}""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s03_sweep.py"", 48, ""CHAMP = {\""pts\"": \""pts__pred_point\"", \""minutes\"": \""minutes__pred_point\"",""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s03_sweep.py"", 50, ""D081REF = {\""pts\"": \""ref_pts\"", \""minutes\"": \""ref_minutes\"", \""fga\"": \""ref_fga\"", \""ppm\"": \""refB_ppm\""}""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s03_sweep.py"", 106, ""            est[(\""pts\"", \""composite\"")] = (est[(\""minutes\"", \""equal\"")]""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s05_inference_and_where.py"", 40, ""YCOL = {\""pts\"": \""y_pts\"", \""minutes\"": \""y_minutes\"", \""fga\"": \""y_fga\"", \""ppm\"": \""r_ppm\""}""], [""experiments\\exploration\\E1_I0022_optimal_simple_estimator\\s05_inference_and_where.py"", 41, ""CHAMPC = {\""pts\"": \""pts__pred_point\"", \""minutes\"": \""minutes__pred_point\"",""]]"
