cell,target,placeholder,n,n_clusters,r2_placeholder,r2_champion,dr2_vs_champion,p_cluster_vs_champion,p_row_NAIVE_vs_champion,inflation_vs_champion,dr2_vs_P1refD076,p_cluster_vs_P1refD076,dr2_vs_P1full,p_cluster_vs_P1full,p_row_NAIVE_vs_P1full,inflation_vs_P1full,mae,mae_champion,mae_P1refD076,mae_P1full,skill_mae_vs_P1full
sub: 1-2 prior appearances,minutes,P5d_blend_k1,928,472,0.6670067277335848,-0.0393675262043125,0.7063742539378974,0.0004997501249375312,0.0004997501249375312,1.3241132932813948,0.3183811009497047,0.0004997501249375312,0.022159437703847724,0.005997001499250375,0.006496751624187906,0.9961350868032118,4.982408348128468,9.651745650721354,7.054935449601393,5.071767241379311,0.01761888686881874
sub: 1-2 prior appearances,minutes,P5d_blend_k2,928,472,0.6530634754421231,-0.0393675262043125,0.6924310016464357,0.0004997501249375312,0.0004997501249375312,1.3344178946395955,0.30443784865824286,0.0004997501249375312,0.008216185412385918,0.4657671164417791,0.4707646176911544,1.0091913139102326,5.145299059549409,9.651745650721354,7.054935449601393,5.071767241379311,-0.014498263557950697
sub: 1-2 prior appearances,minutes,P5d_blend_k3,928,472,0.6402226915971049,-0.0393675262043125,0.6795902178014174,0.0004997501249375312,0.0004997501249375312,1.3387431666781415,0.2915970648132246,0.0004997501249375312,-0.004624598432632258,0.7161419290354822,0.7186406796601699,1.0213186443912838,5.265413115047231,9.651745650721354,7.054935449601393,5.071767241379311,-0.03818114366290537
sub: 1-2 prior appearances,minutes,P5d_blend_k5,928,472,0.6222843862689553,-0.0393675262043125,0.6616519124732678,0.0004997501249375312,0.0004997501249375312,1.342327057461653,0.2736587594850751,0.0004997501249375312,-0.022562903760781825,0.14392803598200898,0.127936031984008,1.0378315679653656,5.4071035763689395,9.651745650721354,7.054935449601393,5.071767241379311,-0.0661182422280151
sub: 1-2 prior appearances,minutes,P5d_blend_k10,928,472,0.6003825345312845,-0.0393675262043125,0.6397500607355971,0.0004997501249375312,0.0004997501249375312,1.3446320929011546,0.25175690774740433,0.0004997501249375312,-0.04446475549845256,0.010994502748625687,0.006496751624187906,1.0567306228528783,5.566379684045655,9.651745650721354,7.054935449601393,5.071767241379311,-0.09752270148182718
sub: 1-2 prior appearances,minutes,P5e_careerblend_k2,928,472,0.5165246151522602,-0.0393675262043125,0.5558921413565728,0.0004997501249375312,0.0004997501249375312,1.3416346585934027,0.16789898836838005,0.0004997501249375312,-0.12832267487747684,0.0004997501249375312,0.0004997501249375312,1.1479466471157862,6.157047839548102,9.651745650721354,7.054935449601393,5.071767241379311,-0.21398470129193847
sub: 1-2 prior appearances,minutes,P5e_careerblend_k3,928,472,0.5172947623343471,-0.0393675262043125,0.5566622885386597,0.0004997501249375312,0.0004997501249375312,1.3443958591332024,0.16866913555046692,0.0004997501249375312,-0.12755252769539002,0.0004997501249375312,0.0004997501249375312,1.1434273739907388,6.179099870504958,9.651745650721354,7.054935449601393,5.071767241379311,-0.21833269872702177
sub: 1-2 prior appearances,minutes,P5e_careerblend_k5,928,472,0.5205688138645364,-0.0393675262043125,0.559936340068849,0.0004997501249375312,0.0004997501249375312,1.3485462914478843,0.17194318708065623,0.0004997501249375312,-0.12427847616520071,0.0004997501249375312,0.0004997501249375312,1.1362623777141716,6.187255332930374,9.651745650721354,7.054935449601393,5.071767241379311,-0.2199407106954887
sub: 1-2 prior appearances,minutes,league,928,472,-0.03694786643528114,-0.0393675262043125,0.00241965976903141,0.0004997501249375312,0.0004997501249375312,1.3514800529826703,-0.3855734932191614,0.0004997501249375312,-0.6817951564650183,0.0004997501249375312,0.0004997501249375312,1.2815798071223103,9.644123379374493,9.651745650721354,7.054935449601393,5.071767241379311,-0.9015311469127458
sub: 1-2 prior appearances,ppm,P0_champion,928,472,-0.04876772745318547,-0.04876772745318547,-0.0,1.0,1.0,inf,0.2429869358120226,0.0009995002498750624,0.19414569472073512,0.014992503748125937,0.005497251374312844,1.1135050240444653,0.22163082492481068,0.22163082492481068,0.23054538096547564,0.21767016658280058,-0.01819568755878853
sub: 1-2 prior appearances,ppm,P1_ref_D076,928,472,-0.29175466326520816,-0.04876772745318547,-0.2429869358120226,0.0009995002498750624,0.0009995002498750624,1.0228402859900902,-0.0,1.0,-0.048841241091287485,0.46326836581709147,0.5392303848075962,0.7978909150541864,0.23054538096547564,0.22163082492481068,0.23054538096547564,0.21767016658280058,-0.05915011039318241
sub: 1-2 prior appearances,ppm,P1full_running_mean,928,472,-0.24291342217392042,-0.04876772745318547,-0.19414569472073512,0.014992503748125937,0.005497251374312844,1.1135050240444653,0.048841241091287485,0.46326836581709147,-0.0,1.0,1.0,inf,0.21767016658280058,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.0
sub: 1-2 prior appearances,ppm,P1c_career_mean,928,472,0.08326826946083765,-0.04876772745318547,0.13203599691402298,0.00399800099950025,0.001999000499750125,0.9884918119101405,0.3750229327260456,0.0004997501249375312,0.3261816916347581,0.0004997501249375312,0.0004997501249375312,1.117318719264305,0.18799616132615543,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.13632555036134142
sub: 1-2 prior appearances,ppm,P2_position,928,472,-0.0022927387974789326,-0.04876772745318547,0.04647498865570656,0.0004997501249375312,0.0004997501249375312,1.1302225150781962,0.28946192446772917,0.0004997501249375312,0.24062068337644166,0.0014992503748125937,0.0009995002498750624,1.11192235860501,0.2148963591819191,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.01274316753842486
sub: 1-2 prior appearances,ppm,P3_draft_bin,928,472,0.04116926466391335,-0.04876772745318547,0.0899369921170986,0.0004997501249375312,0.0004997501249375312,1.047854908446137,0.33292392792912123,0.0004997501249375312,0.2840826868378337,0.0004997501249375312,0.0004997501249375312,1.1008633518963205,0.20821451726011694,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.043440263179505445
sub: 1-2 prior appearances,ppm,P3_draft_ols,928,472,0.06512417064034282,-0.04876772745318547,0.11389189809352815,0.0004997501249375312,0.0004997501249375312,1.045551751800972,0.3568788339055508,0.0004997501249375312,0.30803759281426324,0.0004997501249375312,0.0004997501249375312,1.101528486360299,0.20438470025553554,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.061034851655756506
sub: 1-2 prior appearances,ppm,P4_teamrole,928,472,0.07568356590703984,-0.04876772745318547,0.12445129336022528,0.0004997501249375312,0.0004997501249375312,1.0611882469618612,0.3674382291722479,0.0004997501249375312,0.31859698808096043,0.0004997501249375312,0.0004997501249375312,1.0999525180307947,0.20218647038540632,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.07113375452627468
sub: 1-2 prior appearances,ppm,P5a_draft_x_depth,928,472,0.05840428534986852,-0.04876772745318547,0.1071720128030539,0.0004997501249375312,0.0004997501249375312,1.0878127181567363,0.3501589486150765,0.0004997501249375312,0.30131770752378906,0.0004997501249375312,0.0004997501249375312,1.1024890096165558,0.205760208377645,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.05471562039084077
sub: 1-2 prior appearances,ppm,P5b_pos_x_draft,928,472,0.03791487254864967,-0.04876772745318547,0.08668260000183493,0.0004997501249375312,0.0004997501249375312,1.0535232714398368,0.3296695358138575,0.0004997501249375312,0.2808282947225701,0.0004997501249375312,0.0004997501249375312,1.1090144724511737,0.20898512363399233,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.03990001517045061
sub: 1-2 prior appearances,ppm,P5c_additive,928,472,0.09669032894681329,-0.04876772745318547,0.1454580563999986,0.0004997501249375312,0.0004997501249375312,1.041567022163342,0.3884449922120212,0.0004997501249375312,0.3396037511207337,0.0004997501249375312,0.0004997501249375312,1.0843424384129117,0.19731008093147379,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.09353640864505852
sub: 1-2 prior appearances,ppm,P5d_blend_k1,928,472,0.05245766639830629,-0.04876772745318547,0.1012253938514916,0.027486256871564217,0.012993503248375811,1.0848317433845538,0.34421232966351417,0.0004997501249375312,0.2953710885722267,0.0004997501249375312,0.0004997501249375312,1.1201629386459795,0.19514099740024585,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.10350141012082503
sub: 1-2 prior appearances,ppm,P5d_blend_k2,928,472,0.10515038944759769,-0.04876772745318547,0.15391811690078297,0.0004997501249375312,0.0004997501249375312,1.0746410068553547,0.39690505271280563,0.0004997501249375312,0.34806381162151817,0.0004997501249375312,0.0004997501249375312,1.1187230182651615,0.1914077324466324,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.12065242815982358
sub: 1-2 prior appearances,ppm,P5d_blend_k3,928,472,0.12007171960361218,-0.04876772745318547,0.1688394470567976,0.0004997501249375312,0.0004997501249375312,1.0694947546079054,0.41182638286882023,0.0004997501249375312,0.3629851417775327,0.0004997501249375312,0.0004997501249375312,1.1151092609692417,0.19066647319764488,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.1240578523418534
sub: 1-2 prior appearances,ppm,P5d_blend_k5,928,472,0.1254367068530916,-0.04876772745318547,0.1742044343062769,0.0004997501249375312,0.0004997501249375312,1.0629854450264915,0.41719137011829954,0.0004997501249375312,0.36835012902701203,0.0004997501249375312,0.0004997501249375312,1.108745527417928,0.19100809516864128,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.12248840451002818
sub: 1-2 prior appearances,ppm,P5d_blend_k10,928,472,0.12003743805484746,-0.04876772745318547,0.1688051655080328,0.0004997501249375312,0.0004997501249375312,1.054645649781478,0.41179210132005545,0.0004997501249375312,0.36295086022876794,0.0004997501249375312,0.0004997501249375312,1.0998945164840357,0.192546348073599,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.11542150632592374
sub: 1-2 prior appearances,ppm,P5e_careerblend_k2,928,472,0.16588387221076661,-0.04876772745318547,0.21465159966395203,0.0004997501249375312,0.0004997501249375312,1.0859810358900455,0.4576385354759746,0.0004997501249375312,0.4087972943846872,0.0004997501249375312,0.0004997501249375312,1.1031669623055473,0.1854576792711594,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.1479876081198649
sub: 1-2 prior appearances,ppm,P5e_careerblend_k3,928,472,0.1688112465232603,-0.04876772745318547,0.2175789739764456,0.0004997501249375312,0.0004997501249375312,1.093900195701305,0.4605659097884683,0.0004997501249375312,0.4117246686971807,0.0004997501249375312,0.0004997501249375312,1.097769443542796,0.1856582784254014,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.14706603417433428
sub: 1-2 prior appearances,ppm,P5e_careerblend_k5,928,472,0.1696332331339716,-0.04876772745318547,0.2184009605871569,0.0004997501249375312,0.0004997501249375312,1.0991986747527094,0.4613878963991795,0.0004997501249375312,0.412546655307892,0.0004997501249375312,0.0004997501249375312,1.091829758277532,0.18637470203281642,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.14377470758299593
sub: 1-2 prior appearances,ppm,league,928,472,-0.005709530272040242,-0.04876772745318547,0.04305819718114524,0.0004997501249375312,0.0004997501249375312,1.127718809677566,0.2860451329931678,0.0004997501249375312,0.23720389190188032,0.0014992503748125937,0.0009995002498750624,1.1126170263105857,0.21540460526337987,0.22163082492481068,0.23054538096547564,0.21767016658280058,0.010408230741895896
sub: fallback with >=3 priors,pts,P0_champion,62,59,-0.002960397281976279,-0.002960397281976279,-0.0,1.0,1.0,inf,-0.3369762746955454,0.06946526736631684,-0.4681710245816198,0.0074962518740629685,0.006496751624187906,1.0396664424930302,6.288401046124334,6.288401046124334,4.803763440860216,4.361559139784947,-0.4417782367693386
sub: fallback with >=3 priors,pts,P1_ref_D076,62,59,0.3340158774135692,-0.002960397281976279,0.3369762746955454,0.06946526736631684,0.08045977011494253,1.03128337469605,-0.0,1.0,-0.1311947498860744,0.02798600699650175,0.02848575712143928,1.0088106784970727,4.803763440860216,6.288401046124334,4.803763440860216,4.361559139784947,-0.10138674884437604
sub: fallback with >=3 priors,pts,P1full_running_mean,62,59,0.4652106272996437,-0.002960397281976279,0.4681710245816198,0.0074962518740629685,0.006496751624187906,1.0396664424930302,0.1311947498860744,0.02798600699650175,-0.0,1.0,1.0,inf,4.361559139784947,6.288401046124334,4.803763440860216,4.361559139784947,0.0
sub: fallback with >=3 priors,pts,P1c_career_mean,62,59,0.3568709209263021,-0.002960397281976279,0.3598313182082781,0.025987006496751622,0.022988505747126436,1.0494508244549403,0.02285504351273277,0.7951024487756122,-0.10833970637334163,0.1549225387306347,0.14592703648175911,1.0205608598427747,4.9420677576663445,6.288401046124334,4.803763440860216,4.361559139784947,-0.13309658295955606
sub: fallback with >=3 priors,pts,P2_position,62,59,0.004095435956908977,-0.002960397281976279,0.007055833238885165,0.7436281859070465,0.7341329335332334,1.040466561593183,-0.32992044145666016,0.09095452273863068,-0.4611151913427346,0.01199400299850075,0.0074962518740629685,1.0492984425761673,6.243752998926915,6.288401046124334,4.803763440860216,4.361559139784947,-0.43154151963070086
sub: fallback with >=3 priors,pts,P3_draft_bin,62,59,0.1437413224508447,-0.002960397281976279,0.1467017197328208,0.0384807596201899,0.029985007496251874,1.0658459663785802,-0.19027455496272455,0.2538730634682659,-0.321469304848799,0.019490254872563718,0.021989005497251374,1.005320552471646,5.854153904817874,6.288401046124334,4.803763440860216,4.361559139784947,-0.3422158721677959
sub: fallback with >=3 priors,pts,P3_draft_ols,62,59,0.19451989746122578,-0.002960397281976279,0.19748029474320183,0.0399800099950025,0.03548225887056472,1.0421863982163013,-0.1394959799523435,0.35932033983008493,-0.27069072983841796,0.03498250874562719,0.037481259370314844,1.00224734920146,5.697716924220233,6.288401046124334,4.803763440860216,4.361559139784947,-0.3063486568936371
sub: fallback with >=3 priors,pts,P4_teamrole,62,59,0.28540729549420885,-0.002960397281976279,0.28836769277618496,0.0009995002498750624,0.0004997501249375312,1.0488660067346418,-0.04860858191936041,0.7541229385307346,-0.1798033318054348,0.14142928535732133,0.1409295352323838,1.0101445628908703,5.171611174010647,6.288401046124334,4.803763440860216,4.361559139784947,-0.18572533542801883
sub: fallback with >=3 priors,pts,P5a_draft_x_depth,62,59,0.17857052315196054,-0.002960397281976279,0.18153092043393654,0.0009995002498750624,0.0004997501249375312,1.0949363603005662,-0.15544535426160885,0.34382808595702147,-0.2866401041476833,0.034482758620689655,0.03398300849575212,1.0070047331747523,5.764665148903144,6.288401046124334,4.803763440860216,4.361559139784947,-0.321698265264696
sub: fallback with >=3 priors,pts,P5b_pos_x_draft,62,59,0.1074739566468933,-0.002960397281976279,0.1104343539288695,0.0544727636181909,0.05347326336831584,1.0287713716904312,-0.22654192076667581,0.1794102948525737,-0.35773667065275017,0.012993503248375811,0.013993003498250875,1.0249408166491878,5.955374891474247,6.288401046124334,4.803763440860216,4.361559139784947,-0.3654233957648194
sub: fallback with >=3 priors,pts,P5c_additive,62,59,0.3611181355587815,-0.002960397281976279,0.3640785328407578,0.0024987506246876563,0.0014992503748125937,1.0649418572167146,0.027102258145212433,0.8365817091454273,-0.10409249174086202,0.3563218390804598,0.34332833583208394,0.9999668669881465,4.770673493218109,6.288401046124334,4.803763440860216,4.361559139784947,-0.09380002433105483
sub: fallback with >=3 priors,pts,P5d_blend_k1,62,59,0.4860854721651352,-0.002960397281976279,0.48904586944711126,0.0024987506246876563,0.0009995002498750624,1.0476024741531869,0.15206959475156595,0.035982008995502246,0.020874844865491498,0.42778610694652675,0.4332833583208396,1.0052828181043723,4.362950610616983,6.288401046124334,4.803763440860216,4.361559139784947,-0.00031903060062710153
sub: fallback with >=3 priors,pts,P5d_blend_k2,62,59,0.4839743233767795,-0.002960397281976279,0.4869347206587556,0.0014992503748125937,0.0004997501249375312,1.0528018199908844,0.14995844596321029,0.07646176911544228,0.018763696077135832,0.6516741629185407,0.6666666666666666,1.0037278795874218,4.397384047611943,6.288401046124334,4.803763440860216,4.361559139784947,-0.008213784722121753
sub: fallback with >=3 priors,pts,P5d_blend_k3,62,59,0.4763712983269227,-0.002960397281976279,0.4793316956088987,0.0014992503748125937,0.0004997501249375312,1.0562998374799903,0.14235542091335338,0.11694152923538231,0.011160671027279,0.824087956021989,0.8370814592703648,1.0027149864643352,4.429049524701684,6.288401046124334,4.803763440860216,4.361559139784947,-0.015473912597242512
sub: fallback with >=3 priors,pts,P5d_blend_k5,62,59,0.45978844015530684,-0.002960397281976279,0.46274883743728307,0.001999000499750125,0.0004997501249375312,1.0604332164426786,0.12577256274173768,0.2098950524737631,-0.005422187144336756,0.920039980009995,0.9235382308845578,1.0015596125151771,4.4726304828676575,6.288401046124334,4.803763440860216,4.361559139784947,-0.025465972034988127
sub: fallback with >=3 priors,pts,P5d_blend_k10,62,59,0.430688869017698,-0.002960397281976279,0.4336492662996741,0.001999000499750125,0.0004997501249375312,1.0642237772386418,0.09667299160412869,0.3868065967016492,-0.03452175828194576,0.6676661669165417,0.696151924037981,1.0005141382704947,4.536495592948259,6.288401046124334,4.803763440860216,4.361559139784947,-0.0401086968115576
sub: fallback with >=3 priors,pts,P5e_careerblend_k2,62,59,0.3893729357254254,-0.002960397281976279,0.3923333330074017,0.009495252373813094,0.005997001499250375,1.051700596352715,0.05535705831185622,0.5822088955522239,-0.0758376915742182,0.31584207896051975,0.31284357821089454,1.0163614777324237,4.8651208501549075,6.288401046124334,4.803763440860216,4.361559139784947,-0.11545451849468424
sub: fallback with >=3 priors,pts,P5e_careerblend_k3,62,59,0.3966007204605677,-0.002960397281976279,0.3995611177425437,0.0079960019990005,0.005497251374312844,1.0522582908710232,0.06258484304699831,0.5357321339330335,-0.0686099068390761,0.36281859070464767,0.36731634182908546,1.015101065104834,4.851424073383414,6.288401046124334,4.803763440860216,4.361559139784947,-0.11231417892057305
sub: fallback with >=3 priors,pts,P5e_careerblend_k5,62,59,0.40557757600851896,-0.002960397281976279,0.40853797329049535,0.005497251374312844,0.00399800099950025,1.0530355718607738,0.07156169859494997,0.4867566216891554,-0.059633051291124485,0.43278360819590206,0.43228385807096453,1.013392099400299,4.833136612142652,6.288401046124334,4.803763440860216,4.361559139784947,-0.10812130645119633
sub: fallback with >=3 priors,pts,league,62,59,-0.002765357590319706,-0.002960397281976279,0.0001950396916565929,0.05997001499250375,0.047976011994003,1.05249884855805,-0.3367812350038888,0.06946526736631684,-0.46797598488996317,0.0074962518740629685,0.006496751624187906,1.0396383376334708,6.287688519021487,6.288401046124334,4.803763440860216,4.361559139784947,-0.4416148715414441
sub: fallback with >=3 priors,minutes,P0_champion,62,59,-0.055478629792170775,-0.055478629792170775,-0.0,1.0,1.0,inf,-0.49069057209465755,0.0029985007496251873,-0.6007155710587554,0.001999000499750125,0.0004997501249375312,1.0599480255695815,9.626468328929116,9.626468328929116,6.099775985663083,5.391241039426523,-0.7855755768532846
sub: fallback with >=3 priors,minutes,P1_ref_D076,62,59,0.4352119423024866,-0.055478629792170775,0.49069057209465755,0.0029985007496251873,0.0004997501249375312,1.0283854741623497,-0.0,1.0,-0.11002499896409795,0.05347326336831584,0.0399800099950025,1.0237495859368182,6.099775985663083,9.626468328929116,6.099775985663083,5.391241039426523,-0.13142334780711784
sub: fallback with >=3 priors,minutes,P1full_running_mean,62,59,0.5452369412665846,-0.055478629792170775,0.6007155710587554,0.001999000499750125,0.0004997501249375312,1.0599480255695815,0.11002499896409795,0.05347326336831584,-0.0,1.0,1.0,inf,5.391241039426523,9.626468328929116,6.099775985663083,5.391241039426523,0.0
sub: fallback with >=3 priors,minutes,P1c_career_mean,62,59,0.4685549548671023,-0.055478629792170775,0.5240335846592732,0.005497251374312844,0.001999000499750125,1.072891205655639,0.03334301256461562,0.6926536731634183,-0.07668198639948237,0.19540229885057472,0.19790104947526238,1.0121169050145675,6.137449312082266,9.626468328929116,6.099775985663083,5.391241039426523,-0.1384112242800255
sub: fallback with >=3 priors,minutes,P2_position,62,59,-0.06843053059078019,-0.055478629792170775,-0.012951900798609145,0.638680659670165,0.6066966516741629,1.056005389030327,-0.5036424728932667,0.0029985007496251873,-0.6136674718573648,0.001999000499750125,0.0004997501249375312,1.0794967319607807,9.636299395840975,9.626468328929116,6.099775985663083,5.391241039426523,-0.7873991026129314
sub: fallback with >=3 priors,minutes,P3_draft_bin,62,59,0.059022558224753774,-0.055478629792170775,0.11450118801692469,0.15342328835582209,0.08195902048975512,1.1631143166913562,-0.37618938407773284,0.01899050474762619,-0.48621438304183073,0.0069965017491254375,0.0029985007496251873,1.0638795775384666,8.71791658934951,9.626468328929116,6.099775985663083,5.391241039426523,-0.617051904300842
sub: fallback with >=3 priors,minutes,P3_draft_ols,62,59,0.11334263898983266,-0.055478629792170775,0.16882126878200351,0.03648175912043978,0.0239880059970015,1.1100603886400473,-0.321869303312654,0.03248375812093953,-0.431894302276752,0.008995502248875561,0.005997001499250375,1.0383969965237911,8.331311722790549,9.626468328929116,6.099775985663083,5.391241039426523,-0.5453420950506724
sub: fallback with >=3 priors,minutes,P4_teamrole,62,59,0.42524691432946515,-0.055478629792170775,0.4807255441216361,0.0009995002498750624,0.0004997501249375312,1.0961572528664294,-0.00996502797302135,0.8865567216391804,-0.11999002693711933,0.09995002498750624,0.10644677661169415,0.9673203689084207,6.702378304931346,9.626468328929116,6.099775985663083,5.391241039426523,-0.2431976711700301
sub: fallback with >=3 priors,minutes,P5a_draft_x_depth,62,59,0.22152827500961092,-0.055478629792170775,0.2770069048017818,0.0004997501249375312,0.0004997501249375312,1.140201537974527,-0.21368366729287577,0.07246376811594203,-0.32370866625697375,0.012993503248375811,0.009995002498750625,1.0011843903113333,8.166019938082142,9.626468328929116,6.099775985663083,5.391241039426523,-0.5146827749609906
sub: fallback with >=3 priors,minutes,P5b_pos_x_draft,62,59,0.02895601825503602,-0.055478629792170775,0.08443464804720688,0.2303848075962019,0.13693153423288357,1.1652165332669475,-0.40625592404745065,0.013493253373313344,-0.5162809230115485,0.004997501249375313,0.0024987506246876563,1.0781711772764822,8.865389952210528,9.626468328929116,6.099775985663083,5.391241039426523,-0.644406155721347
sub: fallback with >=3 priors,minutes,P5c_additive,62,59,0.4183555019723465,-0.055478629792170775,0.47383413176451744,0.00399800099950025,0.0014992503748125937,1.0854068281158828,-0.016856440330140124,0.8335832083958021,-0.1268814392942381,0.11394302848575712,0.10144927536231885,1.0403129318348332,6.193927434725282,9.626468328929116,6.099775985663083,5.391241039426523,-0.148887128108103
sub: fallback with >=3 priors,minutes,P5d_blend_k1,62,59,0.5547325594442023,-0.055478629792170775,0.6102111892363733,0.0014992503748125937,0.0004997501249375312,1.0675567151166467,0.11952061714171582,0.04097951024487756,0.009495618177617893,0.6216891554222889,0.6166916541729135,1.0006517795476282,5.270685461374609,9.626468328929116,6.099775985663083,5.391241039426523,0.02236137786648429
sub: fallback with >=3 priors,minutes,P5d_blend_k2,62,59,0.5477542887792473,-0.055478629792170775,0.6032329185714184,0.0014992503748125937,0.0004997501249375312,1.0716512831672043,0.11254234647676067,0.07396301849075462,0.002517347512662741,0.9305347326336831,0.9300349825087456,1.0066520469220956,5.28570440488915,9.626468328929116,6.099775985663083,5.391241039426523,0.019575573372731192
sub: fallback with >=3 priors,minutes,P5d_blend_k3,62,59,0.5376814665910787,-0.055478629792170775,0.5931600963832495,0.0014992503748125937,0.0004997501249375312,1.0742341068356034,0.1024695242885922,0.12043978010994502,-0.0075554746755057784,0.8395802098950524,0.8330834582708646,1.0113508330770435,5.361078371668048,9.626468328929116,6.099775985663083,5.391241039426523,0.0055947540720018285
sub: fallback with >=3 priors,minutes,P5d_blend_k5,62,59,0.5188404034474209,-0.055478629792170775,0.5743190332395918,0.0014992503748125937,0.0004997501249375312,1.0773225295300262,0.0836284611449343,0.23488255872063968,-0.02639653781916366,0.5787106446776612,0.5662168915542228,1.0179079832214097,5.5144494195194556,9.626468328929116,6.099775985663083,5.391241039426523,-0.022853435636043917
sub: fallback with >=3 priors,minutes,P5d_blend_k10,62,59,0.4882120689275453,-0.055478629792170775,0.5436906987197161,0.0014992503748125937,0.0004997501249375312,1.0806903121254863,0.053000126625058624,0.4942528735632184,-0.05702487233903931,0.344327836081959,0.3243378310844578,1.0262024186190049,5.758041675580421,9.626468328929116,6.099775985663083,5.391241039426523,-0.06803640079741546
sub: fallback with >=3 priors,minutes,P5e_careerblend_k2,62,59,0.502308233694983,-0.055478629792170775,0.557786863487154,0.0029985007496251873,0.0004997501249375312,1.0880832845179162,0.06709629139249651,0.41879060469765117,-0.042928707571601436,0.47176411794102946,0.4847576211894053,0.9930396308490972,5.86226638069318,9.626468328929116,6.099775985663083,5.391241039426523,-0.08736862956451308
sub: fallback with >=3 priors,minutes,P5e_careerblend_k3,62,59,0.5079110043271722,-0.055478629792170775,0.5633896341193431,0.0014992503748125937,0.0004997501249375312,1.0918155554493363,0.07269906202468557,0.3893053473263368,-0.037325936939412385,0.5407296351824088,0.5472263868065967,0.9872867254653754,5.832256991255371,9.626468328929116,6.099775985663083,5.391241039426523,-0.0818023064826201
sub: fallback with >=3 priors,minutes,P5e_careerblend_k5,62,59,0.5133628039054158,-0.055478629792170775,0.5688414336975867,0.0014992503748125937,0.0004997501249375312,1.0963403104238962,0.07815086160292924,0.36231884057971014,-0.03187413736116871,0.5962018990504747,0.6121939030484758,0.9792540928818638,5.799071930523848,9.626468328929116,6.099775985663083,5.391241039426523,-0.07564694067930344
sub: fallback with >=3 priors,minutes,league,62,59,-0.05546271416959647,-0.055478629792170775,1.591562257443037e-05,0.993503248375812,0.9950024987506247,1.060615450791928,-0.4906746564720831,0.0029985007496251873,-0.600699655436181,0.001999000499750125,0.0004997501249375312,1.0595193115061852,9.633293672096242,9.626468328929116,6.099775985663083,5.391241039426523,-0.7868415827909179
sub: fallback with >=3 priors,ppm,P0_champion,62,59,-0.014316112678973036,-0.014316112678973036,-0.0,1.0,1.0,inf,0.1831145546540073,0.36681659170414793,-0.02767797816718753,0.9035482258870565,0.8845577211394303,1.0636899388396015,0.24409013673912325,0.24409013673912325,0.25159709706509426,0.2243458146700284,-0.08800842617962412
sub: fallback with >=3 priors,ppm,P1_ref_D076,62,59,-0.1974306673329802,-0.014316112678973036,-0.1831145546540073,0.36681659170414793,0.3353323338330835,1.0651347806610367,-0.0,1.0,-0.21079253282119484,0.046476761619190406,0.03798100949525238,1.013866138766924,0.25159709706509426,0.24409013673912325,0.25159709706509426,0.2243458146700284,-0.12146998345009252
sub: fallback with >=3 priors,ppm,P1full_running_mean,62,59,0.013361865488214608,-0.014316112678973036,0.02767797816718753,0.9035482258870565,0.8845577211394303,1.0636899388396015,0.21079253282119484,0.046476761619190406,-0.0,1.0,1.0,inf,0.2243458146700284,0.24409013673912325,0.25159709706509426,0.2243458146700284,0.0
sub: fallback with >=3 priors,ppm,P1c_career_mean,62,59,0.12428427539487807,-0.014316112678973036,0.13860038807385078,0.34382808595702147,0.27436281859070466,1.0863630650489018,0.3217149427278581,0.006496751624187906,0.11092240990666323,0.3598200899550225,0.37381309345327335,0.9738532258678405,0.21617540315536227,0.24409013673912325,0.25159709706509426,0.2243458146700284,0.03641882745476355
sub: fallback with >=3 priors,ppm,P2_position,62,59,0.020128934405550747,-0.014316112678973036,0.03444504708452354,0.37631184407796103,0.34832583708145926,1.0648964973865347,0.2175596017385308,0.25037481259370314,0.006767068917336027,0.9730134932533733,0.9710144927536232,1.0518758667108892,0.23852638803525836,0.24409013673912325,0.25159709706509426,0.2243458146700284,-0.06320854875802784
sub: fallback with >=3 priors,ppm,P3_draft_bin,62,59,0.11689593482621996,-0.014316112678973036,0.13121204750519275,0.03948025987006497,0.031484257871064465,1.0554289612513073,0.31432660215920005,0.08845577211394302,0.10353406933800521,0.6146926536731634,0.600199900049975,1.0705900448611285,0.22606080447645482,0.24409013673912325,0.25159709706509426,0.2243458146700284,-0.007644402945287121
