target,estimator,split,n,mae,rmse
pts,RATE100_a0.08_p0.08,2024,4447,4.068853059142104,5.324313150297961
pts,RATE100_a0.08_p0.08,SCORE_pooled,8882,4.076292973212341,5.3723962642336
pts,RATE100_a0.08_p0.10,SELECT_2021_2022,7463,4.072525607913317,5.323220320511555
pts,RATE100_a0.08_p0.10,2023,4435,4.081615591349899,5.4177123457309975
pts,RATE100_a0.08_p0.10,2024,4447,4.062320061850006,5.318647094670724
pts,RATE100_a0.08_p0.10,SCORE_pooled,8882,4.071954792015737,5.368341317617902
pts,RATE100_a0.08_p0.15,SELECT_2021_2022,7463,4.063939305102652,5.317087999578869
pts,RATE100_a0.08_p0.15,2023,4435,4.0785208919821265,5.414882209517964
pts,RATE100_a0.08_p0.15,2024,4447,4.0522731789587665,5.311571967384942
pts,RATE100_a0.08_p0.15,SCORE_pooled,8882,4.065379304522671,5.36340605125974
pts,RATE100_a0.08_p0.20,SELECT_2021_2022,7463,4.060414452836014,5.3169905518422915
pts,RATE100_a0.08_p0.20,2023,4435,4.078631186208804,5.41580892328891
pts,RATE100_a0.08_p0.20,2024,4447,4.048876732462567,5.311843682305602
pts,RATE100_a0.08_p0.20,SCORE_pooled,8882,4.063733859502036,5.364007959166386
pts,RATE100_a0.08_p0.25,SELECT_2021_2022,7463,4.0607821713487775,5.320901353497213
pts,RATE100_a0.08_p0.25,2023,4435,4.080236202796781,5.419543709912295
pts,RATE100_a0.08_p0.25,2024,4447,4.049419910389482,5.316845468248847
pts,RATE100_a0.08_p0.25,SCORE_pooled,8882,4.06480723946248,5.368370799469682
pts,RATE100_a0.08_p0.30,SELECT_2021_2022,7463,4.0636337469467225,5.32754406065571
pts,RATE100_a0.08_p0.30,2023,4435,4.082433286894117,5.42538773231062
pts,RATE100_a0.08_p0.30,2024,4447,4.052900694005437,5.324944726132746
pts,RATE100_a0.08_p0.30,SCORE_pooled,8882,4.067647040488358,5.3753329909622884
pts,RATE100_a0.08_p0.40,SELECT_2021_2022,7463,4.074321377780359,5.3465193300417875
pts,RATE100_a0.08_p0.40,2023,4435,4.089986504042175,5.441660432020792
pts,RATE100_a0.08_p0.40,2024,4447,4.065199839012492,5.346980608622432
pts,RATE100_a0.08_p0.40,SCORE_pooled,8882,4.077576427551858,5.394464284658778
pts,RATE100_a0.08_p0.50,SELECT_2021_2022,7463,4.091678358502109,5.371516206799706
pts,RATE100_a0.08_p0.50,2023,4435,4.102202835209529,5.46266067836095
pts,RATE100_a0.08_p0.50,2024,4447,4.0815982279497325,5.3742470805603775
pts,RATE100_a0.08_p0.50,SCORE_pooled,8882,4.091886612682585,5.418574484635984
pts,RATE100_a0.08_p0.70,SELECT_2021_2022,7463,4.139074013696121,5.439099637758595
pts,RATE100_a0.08_p0.70,2023,4435,4.1418721105079985,5.5178490058537015
pts,RATE100_a0.08_p0.70,2024,4447,4.128473548400535,5.442315838209971
pts,RATE100_a0.08_p0.70,SCORE_pooled,8882,4.135163778410286,5.480161533287961
pts,RATE100_a0.10_p0.05,SELECT_2021_2022,7463,4.090024383889906,5.341660987028658
pts,RATE100_a0.10_p0.05,2023,4435,4.090685331521681,5.4333602312160485
pts,RATE100_a0.10_p0.05,2024,4447,4.085178083242867,5.341729977742381
pts,RATE100_a0.10_p0.05,SCORE_pooled,8882,4.087927987106473,5.387678007998856
pts,RATE100_a0.10_p0.08,SELECT_2021_2022,7463,4.079854979772362,5.332026975403183
pts,RATE100_a0.10_p0.08,2023,4435,4.086788586752704,5.4281712530932
pts,RATE100_a0.10_p0.08,2024,4447,4.0735977835127795,5.3299285023301515
pts,RATE100_a0.10_p0.08,SCORE_pooled,8882,4.080184274434763,5.379207797810074
pts,RATE100_a0.10_p0.10,SELECT_2021_2022,7463,4.074666998411233,5.327481007878704
pts,RATE100_a0.10_p0.10,2023,4435,4.085092276972347,5.425920894851681
pts,RATE100_a0.10_p0.10,2024,4447,4.067259430967101,5.3245263756367125
pts,RATE100_a0.10_p0.10,SCORE_pooled,8882,4.076163807462627,5.375394217707213
pts,RATE100_a0.10_p0.15,SELECT_2021_2022,7463,4.065869787552656,5.321744144963132
pts,RATE100_a0.10_p0.15,2023,4435,4.082928677708664,5.423635247497613
pts,RATE100_a0.10_p0.15,2024,4447,4.057594659879497,5.318030241152768
pts,RATE100_a0.10_p0.15,SCORE_pooled,8882,4.07024455506891,5.371020962141397
pts,RATE100_a0.10_p0.20,SELECT_2021_2022,7463,4.062645899093211,5.322045600448631
pts,RATE100_a0.10_p0.20,2023,4435,4.083558566952126,5.425066113561155
pts,RATE100_a0.10_p0.20,2024,4447,4.053940392220053,5.318788626050071
pts,RATE100_a0.10_p0.20,SCORE_pooled,8882,4.06872947181212,5.372118395902792
pts,RATE100_a0.10_p0.25,SELECT_2021_2022,7463,4.063827003370457,5.326349321213674
pts,RATE100_a0.10_p0.25,2023,4435,4.0857862190426,5.429258633620352
pts,RATE100_a0.10_p0.25,2024,4447,4.054628963523967,5.3242152492072705
pts,RATE100_a0.10_p0.25,SCORE_pooled,8882,4.070186543824027,5.376922503307476
pts,RATE100_a0.10_p0.30,SELECT_2021_2022,7463,4.067340350326199,5.333369982284675
pts,RATE100_a0.10_p0.30,2023,4435,4.088069780284032,5.435522548620868
pts,RATE100_a0.10_p0.30,2024,4447,4.058375065736201,5.3326985790712635
pts,RATE100_a0.10_p0.30,SCORE_pooled,8882,4.0732023635317,5.3842865632449195
pts,RATE100_a0.10_p0.40,SELECT_2021_2022,7463,4.079158594440983,5.353034862606711
pts,RATE100_a0.10_p0.40,2023,4435,4.096286865253204,5.452551375793489
pts,RATE100_a0.10_p0.40,2024,4447,4.071604761119433,5.3554255935455926
pts,RATE100_a0.10_p0.40,SCORE_pooled,8882,4.083929139844188,5.404141076743444
pts,RATE100_a0.10_p0.50,SELECT_2021_2022,7463,4.096830993747428,5.378623850621286
pts,RATE100_a0.10_p0.50,2023,4435,4.109312288534861,5.47422243603382
pts,RATE100_a0.10_p0.50,2024,4447,4.088168063654669,5.383314152580062
pts,RATE100_a0.10_p0.50,SCORE_pooled,8882,4.098725892673319,5.428897171941767
pts,RATE100_a0.10_p0.70,SELECT_2021_2022,7463,4.145040555429245,5.447144060462982
pts,RATE100_a0.10_p0.70,2023,4435,4.150478499594189,5.530554852527637
pts,RATE100_a0.10_p0.70,2024,4447,4.1358354903500665,5.452486454535838
pts,RATE100_a0.10_p0.70,SCORE_pooled,8882,4.143147103274822,5.4916066450329275
pts,RATE100_a0.15_p0.05,SELECT_2021_2022,7463,4.100511460370345,5.360333635220146
pts,RATE100_a0.15_p0.05,2023,4435,4.105453284968045,5.4604801631235595
pts,RATE100_a0.15_p0.05,2024,4447,4.099890784986791,5.363692307536245
pts,RATE100_a0.15_p0.05,SCORE_pooled,8882,4.102668277377791,5.412237215765789
pts,RATE100_a0.15_p0.08,SELECT_2021_2022,7463,4.090639486931462,5.3510660811045865
pts,RATE100_a0.15_p0.08,2023,4435,4.102093682450579,5.4558777284759525
pts,RATE100_a0.15_p0.08,2024,4447,4.088422673884951,5.352592858730469
pts,RATE100_a0.15_p0.08,SCORE_pooled,8882,4.095248943079789,5.404412264808733
pts,RATE100_a0.15_p0.10,SELECT_2021_2022,7463,4.08560022885017,5.34678250913721
pts,RATE100_a0.15_p0.10,2023,4435,4.100965267533656,5.4540683753610155
pts,RATE100_a0.15_p0.10,2024,4447,4.082551774200728,5.347628725824732
pts,RATE100_a0.15_p0.10,SCORE_pooled,8882,4.091746082119162,5.4010388581544895
pts,RATE100_a0.15_p0.15,SELECT_2021_2022,7463,4.077510513829631,5.34177075737687
pts,RATE100_a0.15_p0.15,2023,4435,4.09970467881706,5.4529474126252
pts,RATE100_a0.15_p0.15,2024,4447,4.073903075841994,5.342128642638702
pts,RATE100_a0.15_p0.15,SCORE_pooled,8882,4.086786447739587,5.397747570317741
pts,RATE100_a0.15_p0.20,SELECT_2021_2022,7463,4.075692924538103,5.342883270323895
pts,RATE100_a0.15_p0.20,2023,4435,4.100496905557998,5.455529828567266
pts,RATE100_a0.15_p0.20,2024,4447,4.070793288000662,5.343784746292419
pts,RATE100_a0.15_p0.20,SCORE_pooled,8882,4.085625031286721,5.399870865198207
pts,RATE100_a0.15_p0.25,SELECT_2021_2022,7463,4.078318444641569,5.348048475271906
pts,RATE100_a0.15_p0.25,2023,4435,4.102664997469496,5.460817003441442
pts,RATE100_a0.15_p0.25,2024,4447,4.071780272219211,5.350054006226181
pts,RATE100_a0.15_p0.25,SCORE_pooled,8882,4.087201771485708,5.405644383918167
pts,RATE100_a0.15_p0.30,SELECT_2021_2022,7463,4.083183049420377,5.355943271949553
pts,RATE100_a0.15_p0.30,2023,4435,4.105050344111352,5.468114617441055
pts,RATE100_a0.15_p0.30,2024,4447,4.075998889122821,5.359349296183924
pts,RATE100_a0.15_p0.30,SCORE_pooled,8882,4.09050499167564,5.413931625164248
pts,RATE100_a0.15_p0.40,SELECT_2021_2022,7463,4.097298707749628,5.377289817913485
pts,RATE100_a0.15_p0.40,2023,4435,4.115090693087877,5.4870443334579235
pts,RATE100_a0.15_p0.40,2024,4447,4.089707650467251,5.383648196038988
pts,RATE100_a0.15_p0.40,SCORE_pooled,8882,4.102382024934992,5.4355222773840834
pts,RATE100_a0.15_p0.50,SELECT_2021_2022,7463,4.1161452470820015,5.404390966582074
pts,RATE100_a0.15_p0.50,2023,4435,4.13088485353518,5.51041670396261
pts,RATE100_a0.15_p0.50,2024,4447,4.107653136457704,5.413051084703704
pts,RATE100_a0.15_p0.50,SCORE_pooled,8882,4.119253301424896,5.461885085001378
pts,RATE100_a0.15_p0.70,SELECT_2021_2022,7463,4.166149023188241,5.475391413547596
pts,RATE100_a0.15_p0.70,2023,4435,4.175113699842342,5.569633007854303
pts,RATE100_a0.15_p0.70,2024,4447,4.158181179865662,5.485064304101294
pts,RATE100_a0.15_p0.70,SCORE_pooled,8882,4.166636001538323,5.527453264999547
pts,RATE100_a0.20_p0.05,SELECT_2021_2022,7463,4.118662044161693,5.389201461125013
pts,RATE100_a0.20_p0.05,2023,4435,4.12806405284669,5.49644452309614
pts,RATE100_a0.20_p0.05,2024,4447,4.120637489020135,5.395774817255028
pts,RATE100_a0.20_p0.05,SCORE_pooled,8882,4.1243457541147945,5.446274269102641
pts,RATE100_a0.20_p0.08,SELECT_2021_2022,7463,4.1089505260384165,5.380049585865314
pts,RATE100_a0.20_p0.08,2023,4435,4.124647051895676,5.492228761484069
pts,RATE100_a0.20_p0.08,2024,4447,4.109151369590055,5.3849676337807155
pts,RATE100_a0.20_p0.08,SCORE_pooled,8882,4.116888743044844,5.438790165020943
pts,RATE100_a0.20_p0.10,SELECT_2021_2022,7463,4.104165639235427,5.37587072019911
pts,RATE100_a0.20_p0.10,2023,4435,4.123308769097941,5.490725338049352
pts,RATE100_a0.20_p0.10,2024,4447,4.103750989839023,5.380191514564169
pts,RATE100_a0.20_p0.10,SCORE_pooled,8882,4.113516667728384,5.435664726955026
pts,RATE100_a0.20_p0.15,SELECT_2021_2022,7463,4.097154238580581,5.371235569292433
pts,RATE100_a0.20_p0.15,2023,4435,4.122177564070798,5.49046893434631
pts,RATE100_a0.20_p0.15,2024,4447,4.095304893609072,5.37516147097733
pts,RATE100_a0.20_p0.15,SCORE_pooled,8882,4.1087230757187045,5.433043219369422
pts,RATE100_a0.20_p0.20,SELECT_2021_2022,7463,4.096505822296759,5.372883348483883
pts,RATE100_a0.20_p0.20,2023,4435,4.123032794810691,5.493980215174209
pts,RATE100_a0.20_p0.20,2024,4447,4.092343068990939,5.377320076558878
pts,RATE100_a0.20_p0.20,SCORE_pooled,8882,4.107667200268871,5.435884304718379
pts,RATE100_a0.20_p0.25,SELECT_2021_2022,7463,4.09989019683152,5.378704105874453
pts,RATE100_a0.20_p0.25,2023,4435,4.125458589649421,5.500208922916315
pts,RATE100_a0.20_p0.25,2024,4447,4.093911782978,5.384139697550037
pts,RATE100_a0.20_p0.25,SCORE_pooled,8882,4.109663875703484,5.442405334477002
pts,RATE100_a0.20_p0.30,SELECT_2021_2022,7463,4.105120188960226,5.387327420905314
pts,RATE100_a0.20_p0.30,2023,4435,4.129224047232514,5.50843763538592
pts,RATE100_a0.20_p0.30,2024,4447,4.098447819319035,5.394032618635394
pts,RATE100_a0.20_p0.30,SCORE_pooled,8882,4.1138151432096315,5.451457966292019
pts,RATE100_a0.20_p0.40,SELECT_2021_2022,7463,4.120979286260515,5.410201293000485
pts,RATE100_a0.20_p0.40,2023,4435,4.140465696919494,5.5291543459982515
pts,RATE100_a0.20_p0.40,2024,4447,4.111530873454961,5.419640750554342
pts,RATE100_a0.20_p0.40,SCORE_pooled,8882,4.12597873903312,5.474597413732004
pts,RATE100_a0.20_p0.50,SELECT_2021_2022,7463,4.141326640945515,5.438780370438353
pts,RATE100_a0.20_p0.50,2023,4435,4.1573713748764884,5.554176899362818
pts,RATE100_a0.20_p0.50,2024,4447,4.130600828581058,5.450445046105464
pts,RATE100_a0.20_p0.50,SCORE_pooled,8882,4.14396801759482,5.502485346164511
pts,RATE100_a0.20_p0.70,SELECT_2021_2022,7463,4.192681616049167,5.512358791112314
pts,RATE100_a0.20_p0.70,2023,4435,4.204620760284819,5.616234931175755
pts,RATE100_a0.20_p0.70,2024,4447,4.183649267502405,5.525320498838562
pts,RATE100_a0.20_p0.70,SCORE_pooled,8882,4.194120847156763,5.5709017628833415
pts,RATE100_a0.25_p0.05,SELECT_2021_2022,7463,4.14320180133545,5.425749288718825
pts,RATE100_a0.25_p0.05,2023,4435,4.155190507910437,5.539477032806079
pts,RATE100_a0.25_p0.05,2024,4447,4.146696438755162,5.435529933333163
pts,RATE100_a0.25_p0.05,SCORE_pooled,8882,4.150937735389213,5.487679388933356
pts,RATE100_a0.25_p0.08,SELECT_2021_2022,7463,4.133608773071756,5.416526384765095
pts,RATE100_a0.25_p0.08,2023,4435,4.1522520704909605,5.535506156868058
pts,RATE100_a0.25_p0.08,2024,4447,4.135495174922012,5.42475442683721
pts,RATE100_a0.25_p0.08,SCORE_pooled,8882,4.143862303029227,5.480335254875435
pts,RATE100_a0.25_p0.10,SELECT_2021_2022,7463,4.129019450613517,5.412329071090024
pts,RATE100_a0.25_p0.10,2023,4435,4.150986496526308,5.534200090554702
pts,RATE100_a0.25_p0.10,2024,4447,4.130121490508399,5.420000612322521
pts,RATE100_a0.25_p0.10,SCORE_pooled,8882,4.1405398987148185,5.4773208400015045
pts,RATE100_a0.25_p0.15,SELECT_2021_2022,7463,4.1224648309963055,5.407776362239957
pts,RATE100_a0.25_p0.15,2023,4435,4.149766526301865,5.534529614151031
pts,RATE100_a0.25_p0.15,2024,4447,4.121827949066582,5.415068807305181
pts,RATE100_a0.25_p0.15,SCORE_pooled,8882,4.135778364517886,5.475044337881841
pts,RATE100_a0.25_p0.20,SELECT_2021_2022,7463,4.122274669626927,5.409696620297379
pts,RATE100_a0.25_p0.20,2023,4435,4.151618401075451,5.5387198196376035
pts,RATE100_a0.25_p0.20,2024,4447,4.119405590959121,5.417421513971243
pts,RATE100_a0.25_p0.20,SCORE_pooled,8882,4.1354902355060625,5.47832445238127
pts,RATE100_a0.25_p0.25,SELECT_2021_2022,7463,4.125667307944295,5.415950147592478
pts,RATE100_a0.25_p0.25,2023,4435,4.155009409104612,5.5456843637187445
pts,RATE100_a0.25_p0.25,2024,4447,4.120877732460271,5.42453968099919
pts,RATE100_a0.25_p0.25,SCORE_pooled,8882,4.137920514031725,5.48536463201768
pts,RATE100_a0.25_p0.30,SELECT_2021_2022,7463,4.131469755409241,5.425121278195758
pts,RATE100_a0.25_p0.30,2023,4435,4.159728547394044,5.554680885586499
pts,RATE100_a0.25_p0.30,2024,4447,4.124576650131143,5.434826535976695
pts,RATE100_a0.25_p0.30,SCORE_pooled,8882,4.142128852828842,5.49499953131811
pts,RATE100_a0.25_p0.40,SELECT_2021_2022,7463,4.1486843339781,5.449275710637764
pts,RATE100_a0.25_p0.40,2023,4435,4.171469235998005,5.576959089627902
pts,RATE100_a0.25_p0.40,2024,4447,4.13803153904326,5.461453568218535
pts,RATE100_a0.25_p0.40,SCORE_pooled,8882,4.154727799569526,5.519430458997397
pts,RATE100_a0.25_p0.50,SELECT_2021_2022,7463,4.169861880898052,5.479205575440285
pts,RATE100_a0.25_p0.50,2023,4435,4.189298766365154,5.603500885075968
pts,RATE100_a0.25_p0.50,2024,4447,4.157985083844429,5.493490337692615
pts,RATE100_a0.25_p0.50,SCORE_pooled,8882,4.173620771975416,5.548693941817522
pts,RATE100_a0.25_p0.70,SELECT_2021_2022,7463,4.223148298394646,5.555320512737674
pts,RATE100_a0.25_p0.70,2023,4435,4.237722759169674,5.668294965993474
pts,RATE100_a0.25_p0.70,2024,4447,4.212291294054587,5.5711277870580265
pts,RATE100_a0.25_p0.70,SCORE_pooled,8882,4.224989847059025,5.619855743641719
pts,RATE100_a0.30_p0.05,SELECT_2021_2022,7463,4.173209577359578,5.468559169022497
pts,RATE100_a0.30_p0.05,2023,4435,4.186422777405581,5.5885859725679055
pts,RATE100_a0.30_p0.05,2024,4447,4.175722786818252,5.481495568528431
pts,RATE100_a0.30_p0.05,SCORE_pooled,8882,4.181065554016495,5.535227419671074
pts,RATE100_a0.30_p0.08,SELECT_2021_2022,7463,4.1634310311507825,5.459128716375412
pts,RATE100_a0.30_p0.08,2023,4435,4.183491116051014,5.584763049806791
pts,RATE100_a0.30_p0.08,2024,4447,4.164714148616598,5.470598846206562
pts,RATE100_a0.30_p0.08,SCORE_pooled,8882,4.174089948050469,5.527898554884491
pts,RATE100_a0.30_p0.10,SELECT_2021_2022,7463,4.15871758814046,5.454819185325088
pts,RATE100_a0.30_p0.10,2023,4435,4.182113721260567,5.583573430518065
pts,RATE100_a0.30_p0.10,2024,4447,4.1596971892989485,5.465763812344209
pts,RATE100_a0.30_p0.10,SCORE_pooled,8882,4.170890312384939,5.524903059048528
pts,RATE100_a0.30_p0.15,SELECT_2021_2022,7463,4.152161946416619,5.45011040172199
pts,RATE100_a0.30_p0.15,2023,4435,4.181658234327661,5.58426059681742
pts,RATE100_a0.30_p0.15,2024,4447,4.152184630154534,5.460677373335696
pts,RATE100_a0.30_p0.15,SCORE_pooled,8882,4.166901522127944,5.522731192599408
pts,RATE100_a0.30_p0.20,SELECT_2021_2022,7463,4.151864790461385,5.452069494749784
pts,RATE100_a0.30_p0.20,2023,4435,4.183733796740419,5.588900466194662
pts,RATE100_a0.30_p0.20,2024,4447,4.149867784631769,5.462989329026087
pts,RATE100_a0.30_p0.20,SCORE_pooled,8882,4.166777913398022,5.5262184526320945
pts,RATE100_a0.30_p0.25,SELECT_2021_2022,7463,4.1552489081635615,5.4585390774385525
pts,RATE100_a0.30_p0.25,2023,4435,4.187619836878404,5.596393192343538
pts,RATE100_a0.30_p0.25,2024,4447,4.151287711321855,5.4701944378381135
pts,RATE100_a0.30_p0.25,SCORE_pooled,8882,4.169429230894394,5.533568337556789
pts,RATE100_a0.30_p0.30,SELECT_2021_2022,7463,4.16123999277922,5.468065971769385
pts,RATE100_a0.30_p0.30,2023,4435,4.192642719988413,5.605978690650439
pts,RATE100_a0.30_p0.30,2024,4447,4.154556285608136,5.480688530424845
pts,RATE100_a0.30_p0.30,SCORE_pooled,8882,4.173573774515648,5.543602942816807
pts,RATE100_a0.30_p0.40,SELECT_2021_2022,7463,4.1794256600224235,5.493200462297639
pts,RATE100_a0.30_p0.40,2023,4435,4.205777329745068,5.629546762617844
pts,RATE100_a0.30_p0.40,2024,4447,4.1680993989780095,5.508035323701736
pts,RATE100_a0.30_p0.40,SCORE_pooled,8882,4.1869129120327155,5.5690403773324775
pts,RATE100_a0.30_p0.50,SELECT_2021_2022,7463,4.201969689063581,5.524283660497316
pts,RATE100_a0.30_p0.50,2023,4435,4.224480962534418,5.657433459781335
pts,RATE100_a0.30_p0.50,2024,4447,4.18808725888087,5.541096699610244
pts,RATE100_a0.30_p0.50,SCORE_pooled,8882,4.206259525904456,5.599488630277053
pts,RATE100_a0.30_p0.70,SELECT_2021_2022,7463,4.257304009119034,5.602761966279294
pts,RATE100_a0.30_p0.70,2023,4435,4.2733185026909135,5.724815733476335
pts,RATE100_a0.30_p0.70,2024,4447,4.2434186501420905,5.621292185206552
pts,RATE100_a0.30_p0.70,SCORE_pooled,8882,4.258348378362539,5.673220165313153
pts,RATE100_a0.40_p0.05,SELECT_2021_2022,7463,4.245100196018017,5.570649783322551
pts,RATE100_a0.40_p0.05,2023,4435,4.258989534337098,5.702774646719608
pts,RATE100_a0.40_p0.05,2024,4447,4.243207931882315,5.589039904471022
pts,RATE100_a0.40_p0.05,SCORE_pooled,8882,4.251088072265895,5.646116834322616
pts,RATE100_a0.40_p0.08,SELECT_2021_2022,7463,4.234853604579382,5.560532430331151
pts,RATE100_a0.40_p0.08,2023,4435,4.2558872747187975,5.699078515542406
pts,RATE100_a0.40_p0.08,2024,4447,4.2327850299110565,5.577679946926362
pts,RATE100_a0.40_p0.08,SCORE_pooled,8882,4.244320546204946,5.6386239437073336
pts,RATE100_a0.40_p0.10,SELECT_2021_2022,7463,4.229573574281858,5.555804769361465
pts,RATE100_a0.40_p0.10,2023,4435,4.254724995199373,5.697967603514868
pts,RATE100_a0.40_p0.10,2024,4447,4.2278829224484165,5.572516660073231
pts,RATE100_a0.40_p0.10,SCORE_pooled,8882,4.241285826372137,5.6355064768693435
pts,RATE100_a0.40_p0.15,SELECT_2021_2022,7463,4.22192161826141,5.550261108042035
pts,RATE100_a0.40_p0.15,2023,4435,4.253887140117073,5.6988929809740245
pts,RATE100_a0.40_p0.15,2024,4447,4.220176724718138,5.566662077192981
pts,RATE100_a0.40_p0.15,SCORE_pooled,8882,4.237009160238773,5.633076215394314
pts,RATE100_a0.40_p0.20,SELECT_2021_2022,7463,4.220897968681077,5.551739256378417
pts,RATE100_a0.40_p0.20,2023,4435,4.25629920036249,5.703900947983618
pts,RATE100_a0.40_p0.20,2024,4447,4.217852474504986,5.5684002364844725
pts,RATE100_a0.40_p0.20,SCORE_pooled,8882,4.237049865765742,5.636466252106922
pts,RATE100_a0.40_p0.25,SELECT_2021_2022,7463,4.224367197163468,5.558077108436522
pts,RATE100_a0.40_p0.25,2023,4435,4.260678378277648,5.711925887785097
pts,RATE100_a0.40_p0.25,2024,4447,4.218796584857238,5.575283598324917
pts,RATE100_a0.40_p0.25,SCORE_pooled,8882,4.239709189430478,5.643925974696605
pts,RATE100_a0.40_p0.30,SELECT_2021_2022,7463,4.231065814071517,5.567773820513378
pts,RATE100_a0.40_p0.30,2023,4435,4.26660230636929,5.7222034153635395
pts,RATE100_a0.40_p0.30,2024,4447,4.2230303838017695,5.58571408944227
pts,RATE100_a0.40_p0.30,SCORE_pooled,8882,4.244786911226556,5.654278406489896
pts,RATE100_a0.40_p0.40,SELECT_2021_2022,7463,4.249258411915728,5.593916680755423
pts,RATE100_a0.40_p0.40,2023,4435,4.282026438302243,5.747541961284692
pts,RATE100_a0.40_p0.40,2024,4447,4.237833565324389,5.613645044847211
pts,RATE100_a0.40_p0.40,SCORE_pooled,8882,4.259900148487728,5.680897553898156
pts,RATE100_a0.40_p0.50,SELECT_2021_2022,7463,4.272569056204613,5.626566685664319
pts,RATE100_a0.40_p0.50,2023,4435,4.300689121456104,5.777538466090951
pts,RATE100_a0.40_p0.50,2024,4447,4.25855670404637,5.648070259338608
pts,RATE100_a0.40_p0.50,SCORE_pooled,8882,4.279594451311871,5.713083661258111
pts,RATE100_a0.40_p0.70,SELECT_2021_2022,7463,4.331398773072368,5.708867254852542
pts,RATE100_a0.40_p0.70,2023,4435,4.350636873593408,5.849527773113387
pts,RATE100_a0.40_p0.70,2024,4447,4.3157968843493855,5.732512508633962
pts,RATE100_a0.40_p0.70,SCORE_pooled,8882,4.333193343738852,5.791236646394222
pts,RATE100_a0.50_p0.05,SELECT_2021_2022,7463,4.328092443679329,5.6940587536769565
pts,RATE100_a0.50_p0.05,2023,4435,4.345412931826835,5.83639273198238
pts,RATE100_a0.50_p0.05,2024,4447,4.326471556170036,5.7153849000676304
pts,RATE100_a0.50_p0.05,SCORE_pooled,8882,4.3359294486534745,5.776123964615155
pts,RATE100_a0.50_p0.08,SELECT_2021_2022,7463,4.317288256285165,5.68303750033665
pts,RATE100_a0.50_p0.08,2023,4435,4.342146376866454,5.832717550017829
pts,RATE100_a0.50_p0.08,2024,4447,4.31503048906823,5.703441688851271
