game_id,team_id,season,season_type,game_date,pts,n_cand,n_app,pts_app,gap,pts_in_univ,unreachable
1042300123,1611661324,2023,Playoffs,2023-09-20,75.0,11,8,75.0,0.0,75.0,0.0
1022300001,1611661325,2023,Regular Season,2023-05-19,61.0,33,11,61.0,0.0,61.0,0.0
1022300008,1611661325,2023,Regular Season,2023-05-21,73.0,33,12,73.0,0.0,73.0,0.0
1022300018,1611661325,2023,Regular Season,2023-05-28,90.0,33,10,90.0,0.0,90.0,0.0
1022300022,1611661325,2023,Regular Season,2023-05-30,78.0,33,11,78.0,0.0,78.0,0.0
1022300034,1611661325,2023,Regular Season,2023-06-04,80.0,31,11,80.0,0.0,80.0,0.0
1022300036,1611661325,2023,Regular Season,2023-06-06,103.0,13,9,103.0,0.0,103.0,0.0
1022300043,1611661325,2023,Regular Season,2023-06-09,71.0,13,10,71.0,0.0,71.0,0.0
1022300049,1611661325,2023,Regular Season,2023-06-11,82.0,13,11,82.0,0.0,82.0,0.0
1022300052,1611661325,2023,Regular Season,2023-06-13,87.0,12,10,87.0,0.0,87.0,0.0
1022300057,1611661325,2023,Regular Season,2023-06-15,92.0,12,10,92.0,0.0,92.0,0.0
1022300064,1611661325,2023,Regular Season,2023-06-18,94.0,12,11,94.0,0.0,94.0,0.0
1022300073,1611661325,2023,Regular Season,2023-06-22,80.0,12,10,80.0,0.0,80.0,0.0
1022300076,1611661325,2023,Regular Season,2023-06-24,88.0,12,11,88.0,0.0,88.0,0.0
1022300081,1611661325,2023,Regular Season,2023-06-26,80.0,12,9,80.0,0.0,80.0,0.0
1022300088,1611661325,2023,Regular Season,2023-06-29,63.0,12,12,63.0,0.0,63.0,0.0
1022300095,1611661325,2023,Regular Season,2023-07-02,87.0,12,10,87.0,0.0,87.0,0.0
1022300099,1611661325,2023,Regular Season,2023-07-05,83.0,13,10,83.0,0.0,83.0,0.0
1022300103,1611661325,2023,Regular Season,2023-07-07,88.0,13,10,88.0,0.0,88.0,0.0
1022300109,1611661325,2023,Regular Season,2023-07-09,76.0,13,10,76.0,0.0,76.0,0.0
1022300115,1611661325,2023,Regular Season,2023-07-12,87.0,13,10,87.0,0.0,87.0,0.0
1022300122,1611661325,2023,Regular Season,2023-07-19,82.0,13,9,82.0,0.0,82.0,0.0
1022300133,1611661325,2023,Regular Season,2023-07-23,83.0,12,11,83.0,0.0,83.0,0.0
1022300139,1611661325,2023,Regular Season,2023-07-25,78.0,12,9,78.0,0.0,78.0,0.0
1022300141,1611661325,2023,Regular Season,2023-07-27,68.0,12,9,68.0,0.0,68.0,0.0
1022300147,1611661325,2023,Regular Season,2023-07-30,62.0,12,11,62.0,0.0,62.0,0.0
1022300152,1611661325,2023,Regular Season,2023-08-01,72.0,12,10,72.0,0.0,72.0,0.0
1022300157,1611661325,2023,Regular Season,2023-08-04,72.0,12,11,72.0,0.0,72.0,0.0
1022300162,1611661325,2023,Regular Season,2023-08-06,73.0,12,11,73.0,0.0,73.0,0.0
1022300167,1611661325,2023,Regular Season,2023-08-08,80.0,12,10,80.0,0.0,80.0,0.0
1022300171,1611661325,2023,Regular Season,2023-08-10,91.0,12,10,91.0,0.0,91.0,0.0
1022300180,1611661325,2023,Regular Season,2023-08-13,89.0,12,9,89.0,0.0,89.0,0.0
1022300184,1611661325,2023,Regular Season,2023-08-18,79.0,12,10,79.0,0.0,79.0,0.0
1022300191,1611661325,2023,Regular Season,2023-08-20,83.0,12,10,83.0,0.0,83.0,0.0
1022300199,1611661325,2023,Regular Season,2023-08-24,90.0,12,10,90.0,0.0,90.0,0.0
1022300206,1611661325,2023,Regular Season,2023-08-27,83.0,12,10,83.0,0.0,83.0,0.0
1022300216,1611661325,2023,Regular Season,2023-09-01,100.0,12,9,100.0,0.0,100.0,0.0
1022300221,1611661325,2023,Regular Season,2023-09-03,97.0,12,9,97.0,0.0,97.0,0.0
1022300225,1611661325,2023,Regular Season,2023-09-05,69.0,12,10,69.0,0.0,69.0,0.0
1022300230,1611661325,2023,Regular Season,2023-09-08,59.0,12,10,59.0,0.0,59.0,0.0
1022300237,1611661325,2023,Regular Season,2023-09-10,87.0,12,9,87.0,0.0,87.0,0.0
1022300005,1611661328,2023,Regular Season,2023-05-20,64.0,35,12,64.0,0.0,64.0,0.0
1022300015,1611661328,2023,Regular Season,2023-05-26,91.0,35,10,91.0,0.0,91.0,0.0
1022300024,1611661328,2023,Regular Season,2023-05-30,78.0,35,10,78.0,0.0,78.0,0.0
1022300031,1611661328,2023,Regular Season,2023-06-03,85.0,35,10,85.0,0.0,85.0,0.0
1022300037,1611661328,2023,Regular Season,2023-06-06,66.0,32,10,66.0,0.0,66.0,0.0
1022300045,1611661328,2023,Regular Season,2023-06-09,66.0,12,10,66.0,0.0,66.0,0.0
1022300050,1611661328,2023,Regular Season,2023-06-11,65.0,13,11,65.0,0.0,65.0,0.0
1022300054,1611661328,2023,Regular Season,2023-06-13,83.0,13,12,83.0,0.0,83.0,0.0
1022300058,1611661328,2023,Regular Season,2023-06-15,63.0,13,12,63.0,0.0,63.0,0.0
1022300061,1611661328,2023,Regular Season,2023-06-17,109.0,13,9,109.0,0.0,109.0,0.0
1022300069,1611661328,2023,Regular Season,2023-06-20,79.0,12,9,79.0,0.0,79.0,0.0
1022300073,1611661328,2023,Regular Season,2023-06-22,68.0,12,8,68.0,0.0,68.0,0.0
1022300077,1611661328,2023,Regular Season,2023-06-24,97.0,12,11,97.0,0.0,97.0,0.0
1022300083,1611661328,2023,Regular Season,2023-06-27,93.0,12,8,93.0,0.0,93.0,0.0
1022300089,1611661328,2023,Regular Season,2023-06-29,97.0,12,8,97.0,0.0,97.0,0.0
1022300097,1611661328,2023,Regular Season,2023-07-02,66.0,12,10,66.0,0.0,66.0,0.0
1022300102,1611661328,2023,Regular Season,2023-07-06,73.0,13,11,73.0,0.0,73.0,0.0
1022300107,1611661328,2023,Regular Season,2023-07-08,76.0,13,8,76.0,0.0,76.0,0.0
1022300113,1611661328,2023,Regular Season,2023-07-11,86.0,13,10,86.0,0.0,86.0,0.0
1022300118,1611661328,2023,Regular Season,2023-07-12,75.0,13,10,75.0,0.0,75.0,0.0
1022300127,1611661328,2023,Regular Season,2023-07-20,63.0,12,9,63.0,0.0,63.0,0.0
1022300130,1611661328,2023,Regular Season,2023-07-22,75.0,12,11,75.0,0.0,75.0,0.0
1022300136,1611661328,2023,Regular Season,2023-07-25,82.0,12,8,82.0,0.0,82.0,0.0
1022300143,1611661328,2023,Regular Season,2023-07-28,83.0,12,10,83.0,0.0,83.0,0.0
1022300147,1611661328,2023,Regular Season,2023-07-30,85.0,12,12,85.0,0.0,85.0,0.0
1022300155,1611661328,2023,Regular Season,2023-08-02,65.0,12,10,65.0,0.0,65.0,0.0
1022300161,1611661328,2023,Regular Season,2023-08-05,97.0,12,8,97.0,0.0,97.0,0.0
1022300166,1611661328,2023,Regular Season,2023-08-08,69.0,12,11,69.0,0.0,69.0,0.0
1022300173,1611661328,2023,Regular Season,2023-08-10,68.0,12,8,68.0,0.0,68.0,0.0
1022300179,1611661328,2023,Regular Season,2023-08-13,81.0,12,9,81.0,0.0,81.0,0.0
1022300187,1611661328,2023,Regular Season,2023-08-18,70.0,12,9,70.0,0.0,70.0,0.0
1022300192,1611661328,2023,Regular Season,2023-08-20,88.0,12,10,88.0,0.0,88.0,0.0
1022300195,1611661328,2023,Regular Season,2023-08-22,79.0,12,10,79.0,0.0,79.0,0.0
1022300199,1611661328,2023,Regular Season,2023-08-24,86.0,11,9,86.0,0.0,86.0,0.0
1022300208,1611661328,2023,Regular Season,2023-08-27,85.0,11,9,85.0,0.0,85.0,0.0
1022300215,1611661328,2023,Regular Season,2023-08-31,72.0,11,9,72.0,0.0,72.0,0.0
1022300219,1611661328,2023,Regular Season,2023-09-02,77.0,11,10,77.0,0.0,77.0,0.0
1022300228,1611661328,2023,Regular Season,2023-09-06,68.0,11,9,68.0,0.0,68.0,0.0
1022300233,1611661328,2023,Regular Season,2023-09-08,91.0,11,10,91.0,0.0,91.0,0.0
1022300240,1611661328,2023,Regular Season,2023-09-10,89.0,11,9,89.0,0.0,89.0,0.0
1022300003,1611661329,2023,Regular Season,2023-05-19,77.0,32,9,77.0,0.0,72.0,5.0
1022300009,1611661329,2023,Regular Season,2023-05-21,75.0,33,9,75.0,0.0,75.0,0.0
1022300014,1611661329,2023,Regular Season,2023-05-26,69.0,33,10,69.0,0.0,69.0,0.0
1022300019,1611661329,2023,Regular Season,2023-05-28,94.0,33,8,94.0,0.0,94.0,0.0
1022300021,1611661329,2023,Regular Season,2023-05-30,65.0,32,9,65.0,0.0,65.0,0.0
1022300028,1611661329,2023,Regular Season,2023-06-02,76.0,12,9,76.0,0.0,76.0,0.0
1022300033,1611661329,2023,Regular Season,2023-06-04,86.0,12,8,86.0,0.0,86.0,0.0
1022300036,1611661329,2023,Regular Season,2023-06-06,108.0,12,8,108.0,0.0,108.0,0.0
1022300044,1611661329,2023,Regular Season,2023-06-09,62.0,12,10,62.0,0.0,62.0,0.0
1022300047,1611661329,2023,Regular Season,2023-06-11,80.0,14,9,80.0,0.0,80.0,0.0
1022300057,1611661329,2023,Regular Season,2023-06-15,90.0,14,7,90.0,0.0,90.0,0.0
1022300063,1611661329,2023,Regular Season,2023-06-18,69.0,14,9,69.0,0.0,69.0,0.0
1022300071,1611661329,2023,Regular Season,2023-06-22,59.0,13,11,59.0,0.0,56.0,3.0
1022300078,1611661329,2023,Regular Season,2023-06-25,72.0,14,9,72.0,0.0,72.0,0.0
1022300085,1611661329,2023,Regular Season,2023-06-28,80.0,14,10,80.0,0.0,80.0,0.0
1022300091,1611661329,2023,Regular Season,2023-06-30,86.0,14,8,86.0,0.0,86.0,0.0
1022300095,1611661329,2023,Regular Season,2023-07-02,89.0,13,9,89.0,0.0,89.0,0.0
1022300104,1611661329,2023,Regular Season,2023-07-07,68.0,13,10,68.0,0.0,68.0,0.0
1022300112,1611661329,2023,Regular Season,2023-07-09,77.0,14,9,77.0,0.0,77.0,0.0
1022300116,1611661329,2023,Regular Season,2023-07-12,72.0,14,9,72.0,0.0,72.0,0.0
1022300126,1611661329,2023,Regular Season,2023-07-20,62.0,14,10,62.0,0.0,62.0,0.0
1022300130,1611661329,2023,Regular Season,2023-07-22,90.0,14,11,90.0,0.0,90.0,0.0
1022300137,1611661329,2023,Regular Season,2023-07-25,95.0,13,8,95.0,0.0,95.0,0.0
1022300143,1611661329,2023,Regular Season,2023-07-28,74.0,13,8,74.0,0.0,74.0,0.0
1022300148,1611661329,2023,Regular Season,2023-07-30,104.0,13,10,104.0,0.0,104.0,0.0
1022300159,1611661329,2023,Regular Season,2023-08-04,104.0,13,10,104.0,0.0,104.0,0.0
1022300165,1611661329,2023,Regular Season,2023-08-06,104.0,13,9,104.0,0.0,104.0,0.0
1022300168,1611661329,2023,Regular Season,2023-08-08,79.0,13,8,79.0,0.0,79.0,0.0
1022300174,1611661329,2023,Regular Season,2023-08-11,73.0,13,10,73.0,0.0,73.0,0.0
1022300178,1611661329,2023,Regular Season,2023-08-13,76.0,13,9,76.0,0.0,76.0,0.0
1022300185,1611661329,2023,Regular Season,2023-08-18,67.0,13,10,67.0,0.0,67.0,0.0
1022300190,1611661329,2023,Regular Season,2023-08-20,73.0,13,8,73.0,0.0,73.0,0.0
1022300195,1611661329,2023,Regular Season,2023-08-22,102.0,13,11,102.0,0.0,102.0,0.0
1022300200,1611661329,2023,Regular Season,2023-08-24,87.0,13,8,87.0,0.0,87.0,0.0
1022300208,1611661329,2023,Regular Season,2023-08-27,90.0,13,9,90.0,0.0,90.0,0.0
1022300212,1611661329,2023,Regular Season,2023-08-29,76.0,13,8,76.0,0.0,76.0,0.0
1022300220,1611661329,2023,Regular Season,2023-09-03,69.0,13,10,69.0,0.0,69.0,0.0
1022300225,1611661329,2023,Regular Season,2023-09-05,96.0,13,11,96.0,0.0,96.0,0.0
1022300232,1611661329,2023,Regular Season,2023-09-08,92.0,13,9,92.0,0.0,92.0,0.0
1022300236,1611661329,2023,Regular Season,2023-09-10,102.0,13,10,102.0,0.0,102.0,0.0
1042300101,1611661329,2023,Playoffs,2023-09-13,59.0,13,11,59.0,0.0,59.0,0.0
1042300102,1611661329,2023,Playoffs,2023-09-17,70.0,13,9,70.0,0.0,70.0,0.0
1022300006,1611661330,2023,Regular Season,2023-05-20,78.0,33,10,78.0,0.0,78.0,0.0
1022300011,1611661330,2023,Regular Season,2023-05-23,83.0,33,9,83.0,0.0,83.0,0.0
1022300018,1611661330,2023,Regular Season,2023-05-28,87.0,33,9,87.0,0.0,87.0,0.0
1022300021,1611661330,2023,Regular Season,2023-05-30,83.0,33,11,83.0,0.0,83.0,0.0
1022300027,1611661330,2023,Regular Season,2023-06-02,87.0,32,10,87.0,0.0,87.0,0.0
1022300041,1611661330,2023,Regular Season,2023-06-09,83.0,13,10,83.0,0.0,83.0,0.0
1022300048,1611661330,2023,Regular Season,2023-06-11,77.0,13,10,77.0,0.0,77.0,0.0
1022300053,1611661330,2023,Regular Season,2023-06-13,86.0,12,8,86.0,0.0,86.0,0.0
1022300056,1611661330,2023,Regular Season,2023-06-15,92.0,13,9,92.0,0.0,92.0,0.0
1022300064,1611661330,2023,Regular Season,2023-06-18,100.0,13,9,100.0,0.0,100.0,0.0
1022300067,1611661330,2023,Regular Season,2023-06-20,73.0,12,11,73.0,0.0,73.0,0.0
1022300074,1611661330,2023,Regular Season,2023-06-23,80.0,12,11,80.0,0.0,80.0,0.0
1022300086,1611661330,2023,Regular Season,2023-06-28,86.0,12,11,86.0,0.0,86.0,0.0
1022300090,1611661330,2023,Regular Season,2023-06-30,94.0,12,10,94.0,0.0,94.0,0.0
1022300094,1611661330,2023,Regular Season,2023-07-02,112.0,12,11,112.0,0.0,112.0,0.0
1022300101,1611661330,2023,Regular Season,2023-07-05,90.0,11,10,90.0,0.0,90.0,0.0
1022300104,1611661330,2023,Regular Season,2023-07-07,82.0,12,9,82.0,0.0,82.0,0.0
1022300112,1611661330,2023,Regular Season,2023-07-09,88.0,13,9,88.0,0.0,88.0,0.0
1022300118,1611661330,2023,Regular Season,2023-07-12,85.0,13,11,85.0,0.0,85.0,0.0
1022300120,1611661330,2023,Regular Season,2023-07-18,82.0,13,10,82.0,0.0,82.0,0.0
1022300124,1611661330,2023,Regular Season,2023-07-20,71.0,12,11,71.0,0.0,71.0,0.0
1022300129,1611661330,2023,Regular Season,2023-07-22,78.0,12,11,78.0,0.0,78.0,0.0
1022300135,1611661330,2023,Regular Season,2023-07-25,78.0,12,12,78.0,0.0,78.0,0.0
1022300142,1611661330,2023,Regular Season,2023-07-27,84.0,12,12,84.0,0.0,84.0,0.0
1022300146,1611661330,2023,Regular Season,2023-07-30,80.0,12,11,80.0,0.0,80.0,0.0
1022300153,1611661330,2023,Regular Season,2023-08-01,72.0,12,12,72.0,0.0,72.0,0.0
1022300156,1611661330,2023,Regular Season,2023-08-03,71.0,12,12,71.0,0.0,71.0,0.0
1022300162,1611661330,2023,Regular Season,2023-08-06,82.0,12,9,82.0,0.0,82.0,0.0
1022300173,1611661330,2023,Regular Season,2023-08-10,67.0,12,11,67.0,0.0,67.0,0.0
1022300176,1611661330,2023,Regular Season,2023-08-12,74.0,12,10,74.0,0.0,74.0,0.0
1022300181,1611661330,2023,Regular Season,2023-08-13,65.0,12,11,65.0,0.0,65.0,0.0
1022300185,1611661330,2023,Regular Season,2023-08-18,78.0,12,9,78.0,0.0,78.0,0.0
1022300193,1611661330,2023,Regular Season,2023-08-22,100.0,12,10,100.0,0.0,100.0,0.0
1022300202,1611661330,2023,Regular Season,2023-08-25,78.0,12,9,78.0,0.0,78.0,0.0
1022300206,1611661330,2023,Regular Season,2023-08-27,80.0,12,11,80.0,0.0,80.0,0.0
1022300210,1611661330,2023,Regular Season,2023-08-29,94.0,12,11,94.0,0.0,94.0,0.0
1022300218,1611661330,2023,Regular Season,2023-09-01,85.0,12,11,85.0,0.0,85.0,0.0
1022300228,1611661330,2023,Regular Season,2023-09-06,79.0,12,10,79.0,0.0,79.0,0.0
1022300231,1611661330,2023,Regular Season,2023-09-08,80.0,12,8,80.0,0.0,80.0,0.0
1022300235,1611661330,2023,Regular Season,2023-09-10,77.0,12,10,77.0,0.0,77.0,0.0
1042300131,1611661330,2023,Playoffs,2023-09-15,82.0,12,8,82.0,0.0,82.0,0.0
1042300132,1611661330,2023,Playoffs,2023-09-19,74.0,12,11,74.0,0.0,74.0,0.0
1022400001,1611661313,2024,Regular Season,2024-05-14,85.0,35,10,85.0,0.0,85.0,0.0
1022400007,1611661313,2024,Regular Season,2024-05-16,102.0,35,11,102.0,0.0,102.0,0.0
1022400010,1611661313,2024,Regular Season,2024-05-18,91.0,35,11,91.0,0.0,91.0,0.0
1022400016,1611661313,2024,Regular Season,2024-05-20,74.0,35,10,74.0,0.0,74.0,0.0
1022400022,1611661313,2024,Regular Season,2024-05-23,81.0,32,10,81.0,0.0,81.0,0.0
1022400025,1611661313,2024,Regular Season,2024-05-25,67.0,11,11,67.0,0.0,67.0,0.0
1022400035,1611661313,2024,Regular Season,2024-05-29,81.0,11,8,81.0,0.0,81.0,0.0
1022400042,1611661313,2024,Regular Season,2024-05-31,90.0,11,10,90.0,0.0,90.0,0.0
1022400046,1611661313,2024,Regular Season,2024-06-02,104.0,11,10,104.0,0.0,104.0,0.0
1022400050,1611661313,2024,Regular Season,2024-06-04,88.0,11,8,88.0,0.0,88.0,0.0
1022400055,1611661313,2024,Regular Season,2024-06-06,78.0,11,9,78.0,0.0,78.0,0.0
1022400060,1611661313,2024,Regular Season,2024-06-08,82.0,11,8,82.0,0.0,82.0,0.0
1022400062,1611661313,2024,Regular Season,2024-06-09,93.0,11,9,93.0,0.0,93.0,0.0
1022400077,1611661313,2024,Regular Season,2024-06-15,90.0,11,9,90.0,0.0,90.0,0.0
1022400083,1611661313,2024,Regular Season,2024-06-18,93.0,11,8,93.0,0.0,93.0,0.0
1022400088,1611661313,2024,Regular Season,2024-06-20,93.0,11,8,93.0,0.0,93.0,0.0
1022400092,1611661313,2024,Regular Season,2024-06-22,98.0,11,8,98.0,0.0,98.0,0.0
1022400094,1611661313,2024,Regular Season,2024-06-23,96.0,11,8,96.0,0.0,96.0,0.0
1022400106,1611661313,2024,Regular Season,2024-06-30,81.0,11,8,81.0,0.0,81.0,0.0
1022400111,1611661313,2024,Regular Season,2024-07-02,76.0,11,8,76.0,0.0,76.0,0.0
1022400121,1611661313,2024,Regular Season,2024-07-06,78.0,11,8,78.0,0.0,78.0,0.0
1022400128,1611661313,2024,Regular Season,2024-07-10,71.0,12,7,71.0,0.0,71.0,0.0
1022400133,1611661313,2024,Regular Season,2024-07-11,91.0,12,11,91.0,0.0,91.0,0.0
1022400137,1611661313,2024,Regular Season,2024-07-13,81.0,12,8,81.0,0.0,81.0,0.0
1022400145,1611661313,2024,Regular Season,2024-07-16,82.0,12,8,82.0,0.0,82.0,0.0
1022400151,1611661313,2024,Regular Season,2024-08-15,103.0,12,11,103.0,0.0,103.0,0.0
1022400156,1611661313,2024,Regular Season,2024-08-17,79.0,12,9,79.0,0.0,79.0,0.0
1022400163,1611661313,2024,Regular Season,2024-08-20,94.0,12,10,94.0,0.0,94.0,0.0
1022400167,1611661313,2024,Regular Season,2024-08-22,79.0,12,9,79.0,0.0,79.0,0.0
1022400172,1611661313,2024,Regular Season,2024-08-24,64.0,12,11,64.0,0.0,64.0,0.0
1022400177,1611661313,2024,Regular Season,2024-08-26,84.0,12,9,84.0,0.0,84.0,0.0
1022400182,1611661313,2024,Regular Season,2024-08-28,88.0,12,8,88.0,0.0,88.0,0.0
1022400188,1611661313,2024,Regular Season,2024-08-30,98.0,12,8,98.0,0.0,98.0,0.0
1022400200,1611661313,2024,Regular Season,2024-09-05,77.0,12,9,77.0,0.0,77.0,0.0
1022400209,1611661313,2024,Regular Season,2024-09-08,75.0,12,9,75.0,0.0,75.0,0.0
1022400213,1611661313,2024,Regular Season,2024-09-10,105.0,12,12,105.0,0.0,105.0,0.0
1022400218,1611661313,2024,Regular Season,2024-09-12,99.0,12,12,99.0,0.0,99.0,0.0
1022400225,1611661313,2024,Regular Season,2024-09-15,79.0,12,10,79.0,0.0,79.0,0.0
1022400231,1611661313,2024,Regular Season,2024-09-17,87.0,12,12,87.0,0.0,87.0,0.0
1022400236,1611661313,2024,Regular Season,2024-09-19,67.0,12,11,67.0,0.0,67.0,0.0
1042400101,1611661313,2024,Playoffs,2024-09-22,83.0,12,11,83.0,0.0,83.0,0.0
1042400102,1611661313,2024,Playoffs,2024-09-24,91.0,12,8,91.0,0.0,91.0,0.0
1042400201,1611661313,2024,Playoffs,2024-09-29,87.0,12,9,87.0,0.0,87.0,0.0
1042400202,1611661313,2024,Playoffs,2024-10-01,88.0,12,8,88.0,0.0,88.0,0.0
1042400203,1611661313,2024,Playoffs,2024-10-04,81.0,12,12,81.0,0.0,81.0,0.0
1042400204,1611661313,2024,Playoffs,2024-10-06,76.0,12,8,76.0,0.0,76.0,0.0
1042400301,1611661313,2024,Playoffs,2024-10-10,93.0,12,9,93.0,0.0,93.0,0.0
1042400302,1611661313,2024,Playoffs,2024-10-13,80.0,12,8,80.0,0.0,80.0,0.0
1042400303,1611661313,2024,Playoffs,2024-10-16,80.0,12,8,80.0,0.0,80.0,0.0
1042400304,1611661313,2024,Playoffs,2024-10-18,80.0,12,8,80.0,0.0,80.0,0.0
1042400305,1611661313,2024,Playoffs,2024-10-20,67.0,12,8,67.0,0.0,67.0,0.0
1022400003,1611661317,2024,Regular Season,2024-05-14,80.0,42,9,80.0,0.0,80.0,0.0
1022400013,1611661317,2024,Regular Season,2024-05-18,88.0,42,10,88.0,0.0,88.0,0.0
1022400018,1611661317,2024,Regular Season,2024-05-21,98.0,42,10,98.0,0.0,98.0,0.0
1022400023,1611661317,2024,Regular Season,2024-05-23,83.0,42,10,83.0,0.0,83.0,0.0
1022400029,1611661317,2024,Regular Season,2024-05-25,92.0,41,10,92.0,0.0,92.0,0.0
1022400032,1611661317,2024,Regular Season,2024-05-28,47.0,11,8,47.0,0.0,47.0,0.0
1022400035,1611661317,2024,Regular Season,2024-05-29,78.0,11,9,78.0,0.0,78.0,0.0
1022400043,1611661317,2024,Regular Season,2024-05-31,71.0,11,9,71.0,0.0,71.0,0.0
1022400048,1611661317,2024,Regular Season,2024-06-02,87.0,11,8,87.0,0.0,87.0,0.0
1022400051,1611661317,2024,Regular Season,2024-06-04,62.0,11,9,62.0,0.0,62.0,0.0
1022400059,1611661317,2024,Regular Season,2024-06-07,81.0,11,9,81.0,0.0,81.0,0.0
1022400063,1611661317,2024,Regular Season,2024-06-09,97.0,11,8,97.0,0.0,97.0,0.0
1022400073,1611661317,2024,Regular Season,2024-06-13,99.0,11,8,99.0,0.0,99.0,0.0
1022400078,1611661317,2024,Regular Season,2024-06-16,87.0,12,8,87.0,0.0,87.0,0.0
1022400083,1611661317,2024,Regular Season,2024-06-18,99.0,12,8,99.0,0.0,99.0,0.0
1022400093,1611661317,2024,Regular Season,2024-06-22,60.0,12,10,60.0,0.0,60.0,0.0
1022400103,1611661317,2024,Regular Season,2024-06-28,92.0,12,11,92.0,0.0,92.0,0.0
1022400108,1611661317,2024,Regular Season,2024-06-30,82.0,11,9,82.0,0.0,82.0,0.0
1022400109,1611661317,2024,Regular Season,2024-07-01,72.0,11,8,72.0,0.0,72.0,0.0
1022400115,1611661317,2024,Regular Season,2024-07-03,104.0,11,9,104.0,0.0,104.0,0.0
1022400126,1611661317,2024,Regular Season,2024-07-07,84.0,11,8,84.0,0.0,84.0,0.0
1022400132,1611661317,2024,Regular Season,2024-07-10,100.0,11,9,100.0,0.0,100.0,0.0
1022400135,1611661317,2024,Regular Season,2024-07-12,86.0,11,7,86.0,0.0,85.0,1.0
1022400139,1611661317,2024,Regular Season,2024-07-14,69.0,12,9,69.0,0.0,69.0,0.0
1022400143,1611661317,2024,Regular Season,2024-07-16,96.0,12,9,96.0,0.0,96.0,0.0
1022400149,1611661317,2024,Regular Season,2024-08-15,85.0,12,8,85.0,0.0,85.0,0.0
1022400153,1611661317,2024,Regular Season,2024-08-16,89.0,12,8,89.0,0.0,89.0,0.0
1022400161,1611661317,2024,Regular Season,2024-08-18,86.0,11,9,86.0,0.0,73.0,13.0
1022400165,1611661317,2024,Regular Season,2024-08-21,63.0,12,8,63.0,0.0,63.0,0.0
1022400168,1611661317,2024,Regular Season,2024-08-23,82.0,12,8,82.0,0.0,82.0,0.0
1022400177,1611661317,2024,Regular Season,2024-08-26,70.0,12,8,70.0,0.0,70.0,0.0
1022400183,1611661317,2024,Regular Season,2024-08-28,76.0,12,9,76.0,0.0,76.0,0.0
1022400194,1611661317,2024,Regular Season,2024-09-01,79.0,12,9,79.0,0.0,79.0,0.0
1022400198,1611661317,2024,Regular Season,2024-09-03,74.0,11,8,74.0,0.0,74.0,0.0
1022400201,1611661317,2024,Regular Season,2024-09-05,77.0,11,10,77.0,0.0,75.0,2.0
1022400206,1611661317,2024,Regular Season,2024-09-07,66.0,12,10,66.0,0.0,66.0,0.0
1022400223,1611661317,2024,Regular Season,2024-09-13,69.0,12,9,69.0,0.0,69.0,0.0
1022400227,1611661317,2024,Regular Season,2024-09-15,93.0,12,8,93.0,0.0,93.0,0.0
1022400233,1611661317,2024,Regular Season,2024-09-17,85.0,12,9,85.0,0.0,85.0,0.0
1022400240,1611661317,2024,Regular Season,2024-09-19,70.0,12,10,70.0,0.0,70.0,0.0
1042400111,1611661317,2024,Playoffs,2024-09-22,95.0,12,9,95.0,0.0,95.0,0.0
1042400112,1611661317,2024,Playoffs,2024-09-25,88.0,12,10,88.0,0.0,88.0,0.0
1022400003,1611661319,2024,Regular Season,2024-05-14,89.0,30,8,89.0,0.0,89.0,0.0
1022400011,1611661319,2024,Regular Season,2024-05-18,89.0,30,8,89.0,0.0,89.0,0.0
1022400018,1611661319,2024,Regular Season,2024-05-21,88.0,30,8,88.0,0.0,88.0,0.0
1022400027,1611661319,2024,Regular Season,2024-05-25,99.0,30,10,99.0,0.0,99.0,0.0
1022400037,1611661319,2024,Regular Season,2024-05-29,80.0,27,9,80.0,0.0,80.0,0.0
1022400040,1611661319,2024,Regular Season,2024-05-31,74.0,12,8,74.0,0.0,74.0,0.0
1022400052,1611661319,2024,Regular Season,2024-06-05,95.0,13,10,95.0,0.0,95.0,0.0
1022400057,1611661319,2024,Regular Season,2024-06-07,65.0,13,8,65.0,0.0,65.0,0.0
1022400065,1611661319,2024,Regular Season,2024-06-09,92.0,13,8,92.0,0.0,92.0,0.0
1022400068,1611661319,2024,Regular Season,2024-06-11,86.0,12,10,86.0,0.0,86.0,0.0
1022400073,1611661319,2024,Regular Season,2024-06-13,103.0,10,9,103.0,0.0,103.0,0.0
1022400077,1611661319,2024,Regular Season,2024-06-15,82.0,12,10,82.0,0.0,82.0,0.0
1022400086,1611661319,2024,Regular Season,2024-06-19,94.0,13,11,94.0,0.0,94.0,0.0
1022400090,1611661319,2024,Regular Season,2024-06-21,85.0,13,11,85.0,0.0,85.0,0.0
1022400100,1611661319,2024,Regular Season,2024-06-27,95.0,13,9,95.0,0.0,95.0,0.0
1022400104,1611661319,2024,Regular Season,2024-06-29,88.0,13,9,88.0,0.0,88.0,0.0
1022400113,1611661319,2024,Regular Season,2024-07-02,88.0,13,9,88.0,0.0,88.0,0.0
1022400117,1611661319,2024,Regular Season,2024-07-04,98.0,12,11,98.0,0.0,98.0,0.0
1022400119,1611661319,2024,Regular Season,2024-07-05,93.0,12,10,93.0,0.0,93.0,0.0
1022400124,1611661319,2024,Regular Season,2024-07-07,104.0,12,10,104.0,0.0,104.0,0.0
