game_id,game_date,season,team_i,player_id,player_name,label,absence_game_id,absence_date,d_ft,d_stint,d_rim,d_min,days_rest,games_last7,score_micro,score_incumbent
1022200167,2022-07-24,2022,ATL,1628929,Kristy Wallace,0,,,,-30.388244047619025,,-8.457777777777778,3.0,3.0,3.60614708737231,4.087533454419168
1022200169,2022-07-28,2022,ATL,1628929,Kristy Wallace,0,,,,-16.588714285714246,-0.1917808219178082,-7.6633333333333375,4.0,2.0,5.611348727883959,2.2400944188339356
1022200176,2022-07-30,2022,ATL,1628929,Kristy Wallace,0,,,,-46.988763736263735,-0.13580734307145675,-9.429871794871795,2.0,2.0,6.217930550207352,3.645247134488855
1022300036,2023-06-06,2023,IND,1628929,Kristy Wallace,0,,,,0.0,0.0,0.0,2.0,2.0,0.0649669233346548,0.595276352087873
1022300043,2023-06-09,2023,IND,1628929,Kristy Wallace,0,,,0.0,16.190555555555534,-0.02393162393162393,2.099444444444444,3.0,2.0,-0.726523354202274,-0.500656240975668
1022300049,2023-06-11,2023,IND,1628929,Kristy Wallace,0,,,,10.453809523809468,-0.023469857340082834,1.4176190476190484,2.0,3.0,-0.3477614090646054,1.3103576117171825
1022300052,2023-06-13,2023,IND,1628929,Kristy Wallace,0,,,,46.96125000000001,-0.04030346135609292,1.5045833333333363,2.0,3.0,-1.1090708463676935,1.2822301316929903
1022300057,2023-06-15,2023,IND,1628929,Kristy Wallace,0,,,0.04444444444444451,76.80037037037033,-0.04895104895104896,2.9377777777777787,2.0,3.0,-2.6964886109886876,0.8186818167061282
1022300064,2023-06-18,2023,IND,1628929,Kristy Wallace,0,,,0.02777777777777779,59.21999999999997,-0.06196581196581197,1.3566666666666656,3.0,3.0,-1.3768745089463743,0.9131775933636712
1022300073,2023-06-22,2023,IND,1628929,Kristy Wallace,0,,,-0.09722222222222221,72.14393939393943,0.0034876347495244042,0.5015151515151501,4.0,2.0,-1.0975182508426429,-0.4007208396578561
1022300076,2023-06-24,2023,IND,1628929,Kristy Wallace,0,,,-0.050000000000000044,61.04416666666668,-0.009197324414715713,0.42055555555555557,2.0,2.0,-1.0733244877348898,0.459253065162762
1022300081,2023-06-26,2023,IND,1628929,Kristy Wallace,0,,,-0.022727272727272707,11.510512820512815,-0.007209302325581396,1.254102564102567,2.0,2.0,-0.33309235573572277,0.18965300302737953
1022300088,2023-06-29,2023,IND,1628929,Kristy Wallace,0,,,0.08441558441558439,-19.977619047618987,0.02777777777777779,-0.21142857142857352,3.0,3.0,-0.5715484594055517,1.4203578354973465
1022300095,2023-07-02,2023,IND,1628929,Kristy Wallace,0,,,,-3.3799999999999955,0.05864509605662285,0.346666666666664,3.0,2.0,-0.7620597149821592,0.06625719396320344
1022300099,2023-07-05,2023,IND,1628929,Kristy Wallace,0,,,0.08333333333333337,-8.671249999999986,0.0023923444976076402,-0.732291666666665,3.0,2.0,-0.3427960949281317,0.41523239359256947
1022300103,2023-07-07,2023,IND,1628929,Kristy Wallace,0,,,,-15.241764705882417,0.0625,-1.496078431372549,2.0,2.0,0.09431251401815127,1.0791636840819347
1022300109,2023-07-09,2023,IND,1628929,Kristy Wallace,0,,,,-54.787407407407386,0.04871794871794871,-3.398703703703699,2.0,3.0,1.9429082820880414,2.8681352771713504
1022300115,2023-07-12,2023,IND,1628929,Kristy Wallace,0,,,,-59.038947368421105,0.03964552238805971,-4.87157894736842,3.0,3.0,2.6559590320339392,2.9276235542042595
1022300122,2023-07-19,2023,IND,1628929,Kristy Wallace,0,,,,-62.18000000000001,0.014005602240896337,-6.3125,7.0,1.0,3.55652811679292,-0.6210900132819606
1022300133,2023-07-23,2023,IND,1628929,Kristy Wallace,0,,,,-67.57936507936509,-0.07692307692307693,-5.380793650793649,4.0,1.0,4.64458645773203,0.32824439471650857
1022300139,2023-07-25,2023,IND,1628929,Kristy Wallace,0,,,,-56.04469696969696,-0.16551724137931034,-6.6398484848484856,2.0,2.0,5.962050519564359,2.7428499690876826
1022300141,2023-07-27,2023,IND,1628929,Kristy Wallace,0,,,,-31.818840579710155,-0.16326530612244897,-5.889420289855073,2.0,2.0,5.048752366504534,2.500133618451345
1022300147,2023-07-30,2023,IND,1628929,Kristy Wallace,0,,,,-6.76527777777784,-0.07864857380227083,-3.5452777777777733,3.0,3.0,2.4687289466256988,2.498648494531063
1022300152,2023-08-01,2023,IND,1628929,Kristy Wallace,0,,,,-5.330666666666673,-0.051282051282051266,-2.751333333333335,2.0,3.0,1.7988005408265533,2.658751654787908
1022300157,2023-08-04,2023,IND,1628929,Kristy Wallace,0,,,,-47.17141025641027,-0.021777003484320573,-5.188717948717949,3.0,2.0,3.2873999007296653,1.8566061736233772
1022300162,2023-08-06,2023,IND,1628929,Kristy Wallace,0,,,,-62.339876543209925,0.06352941176470586,-3.9435802469135783,2.0,3.0,2.1154727354351763,3.0443685890292635
1022300167,2023-08-08,2023,IND,1628929,Kristy Wallace,0,,,,-80.26630952380955,0.0655813953488372,-4.752857142857138,2.0,3.0,2.8224473098993803,3.3061187953090907
1022300171,2023-08-10,2023,IND,1628929,Kristy Wallace,0,,,,-76.49264367816093,0.12217278457545422,-3.471954022988502,2.0,3.0,1.5325165636375164,2.891827151088628
