game_id,team_id,stat,ours,drive,box_source,kind,category,pbp_value,evidence
1022200214,1611661317,tov,18,21,player_sum,mismatch,team_tov_uncredited,21,pbp total=21 player-credited=18 team-credited=3
1022200213,1611661322,tov,11,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=11 team-credited=1
1022300001,1611661323,tov,16,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=16 team-credited=2
1022300001,1611661325,tov,19,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=19 team-credited=1
1022300004,1611661320,tov,6,7,player_sum,mismatch,team_tov_uncredited,7,pbp total=7 player-credited=6 team-credited=1
1022300003,1611661324,tov,20,21,player_sum,mismatch,team_tov_uncredited,21,pbp total=21 player-credited=20 team-credited=1
1022300002,1611661313,tov,20,22,player_sum,mismatch,team_tov_uncredited,22,pbp total=22 player-credited=20 team-credited=2
1022300004,1611661317,tov,19,22,player_sum,mismatch,team_tov_uncredited,22,pbp total=22 player-credited=19 team-credited=3
1022300002,1611661322,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022300009,1611661329,tov,11,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=11 team-credited=3
1022300007,1611661323,tov,8,9,player_sum,mismatch,team_tov_uncredited,9,pbp total=9 player-credited=8 team-credited=1
1022300008,1611661313,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022300009,1611661317,tov,18,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=18 team-credited=1
1022300007,1611661322,tov,11,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=11 team-credited=1
1022300011,1611661330,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300011,1611661324,tov,14,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=14 team-credited=2
1022300010,1611661322,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022300013,1611661317,tov,18,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=18 team-credited=1
1022300014,1611661329,tov,21,23,player_sum,mismatch,team_tov_uncredited,23,pbp total=23 player-credited=21 team-credited=2
1022300015,1611661328,tov,13,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=13 team-credited=2
1022300014,1611661322,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022300016,1611661323,tov,14,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=14 team-credited=3
1022300017,1611661319,tov,9,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=9 team-credited=2
1022300018,1611661330,tov,11,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=11 team-credited=1
1022300019,1611661329,tov,16,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=16 team-credited=2
1022300018,1611661325,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022300021,1611661329,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022300022,1611661323,tov,11,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=11 team-credited=1
1022300023,1611661321,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022300023,1611661324,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022300024,1611661328,tov,7,8,player_sum,mismatch,team_tov_uncredited,8,pbp total=8 player-credited=7 team-credited=1
1022300025,1611661324,tov,14,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=14 team-credited=2
1022300027,1611661330,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022300028,1611661329,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300027,1611661319,tov,11,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=11 team-credited=1
1022300029,1611661320,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300028,1611661313,tov,11,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=11 team-credited=1
1022300029,1611661317,tov,20,21,player_sum,mismatch,team_tov_uncredited,21,pbp total=21 player-credited=20 team-credited=1
1022300031,1611661320,tov,7,9,player_sum,mismatch,team_tov_uncredited,9,pbp total=9 player-credited=7 team-credited=2
1022300030,1611661324,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300031,1611661328,tov,16,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=16 team-credited=2
1022300030,1611661322,tov,8,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=8 team-credited=2
1022300033,1611661329,tov,12,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=12 team-credited=2
1022300032,1611661323,tov,17,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=17 team-credited=2
1022300032,1611661321,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022300033,1611661313,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300036,1611661329,tov,4,5,player_sum,mismatch,team_tov_uncredited,5,pbp total=5 player-credited=4 team-credited=1
1022300036,1611661325,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022300037,1611661320,tov,21,23,player_sum,mismatch,team_tov_uncredited,23,pbp total=23 player-credited=21 team-credited=2
1022300039,1611661321,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022300040,1611661319,tov,16,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=16 team-credited=2
1022300044,1611661329,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300042,1611661321,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022300044,1611661320,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022300043,1611661324,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300041,1611661313,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022300042,1611661317,tov,16,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=16 team-credited=2
1022300045,1611661328,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300046,1611661321,tov,4,5,player_sum,mismatch,team_tov_uncredited,5,pbp total=5 player-credited=4 team-credited=1
1022300049,1611661325,tov,11,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=11 team-credited=1
1022300047,1611661319,tov,14,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=14 team-credited=2
1022300049,1611661317,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022300050,1611661328,tov,13,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=13 team-credited=2
1022300050,1611661322,tov,18,21,player_sum,mismatch,team_tov_uncredited,21,pbp total=21 player-credited=18 team-credited=3
1022300053,1611661330,tov,14,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=14 team-credited=3
1022300052,1611661325,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022300053,1611661313,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300054,1611661317,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300054,1611661328,tov,9,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=9 team-credited=2
1022300052,1611661322,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022300055,1611661321,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022300055,1611661320,tov,9,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=9 team-credited=2
1022300056,1611661330,tov,18,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=18 team-credited=1
1022300056,1611661323,tov,10,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=10 team-credited=2
1022300057,1611661325,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022300058,1611661319,tov,11,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=11 team-credited=2
1022300058,1611661328,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300060,1611661320,tov,12,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=12 team-credited=2
1022300059,1611661317,tov,17,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=17 team-credited=2
1022300059,1611661322,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022300061,1611661321,tov,10,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=10 team-credited=3
1022300064,1611661330,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300063,1611661329,tov,20,21,player_sum,mismatch,team_tov_uncredited,21,pbp total=21 player-credited=20 team-credited=1
1022300065,1611661323,tov,12,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=12 team-credited=3
1022300066,1611661319,tov,5,6,player_sum,mismatch,team_tov_uncredited,6,pbp total=6 player-credited=5 team-credited=1
1022300065,1611661320,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022300066,1611661324,tov,10,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=10 team-credited=2
1022300062,1611661317,tov,12,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=12 team-credited=4
1022300063,1611661322,tov,5,7,player_sum,mismatch,team_tov_uncredited,7,pbp total=7 player-credited=5 team-credited=2
1022300067,1611661330,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300069,1611661323,tov,12,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=12 team-credited=2
1022300068,1611661320,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022300068,1611661324,tov,10,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=10 team-credited=2
1022300069,1611661328,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022300070,1611661319,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022300070,1611661317,tov,10,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=10 team-credited=3
1022300071,1611661329,tov,18,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=18 team-credited=1
1022300072,1611661323,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022300073,1611661325,tov,17,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=17 team-credited=3
1022300071,1611661322,tov,13,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=13 team-credited=2
1022300075,1611661321,tov,18,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=18 team-credited=2
1022300075,1611661320,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300076,1611661319,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022300077,1611661317,tov,20,21,player_sum,mismatch,team_tov_uncredited,21,pbp total=21 player-credited=20 team-credited=1
1022300078,1611661323,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022300080,1611661320,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300079,1611661313,tov,17,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=17 team-credited=2
1022300079,1611661322,tov,13,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=13 team-credited=2
1022300081,1611661319,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022300084,1611661317,tov,16,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=16 team-credited=2
1022300086,1611661330,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022300085,1611661329,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022300085,1611661320,tov,16,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=16 team-credited=2
1022300088,1611661325,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300087,1611661319,tov,7,8,player_sum,mismatch,team_tov_uncredited,8,pbp total=8 player-credited=7 team-credited=1
1022300087,1611661313,tov,15,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=15 team-credited=2
1022300088,1611661317,tov,14,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=14 team-credited=2
1022300089,1611661328,tov,18,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=18 team-credited=1
1022300091,1611661329,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022300091,1611661320,tov,13,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=13 team-credited=2
1022300090,1611661322,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022300092,1611661323,tov,11,12,player_sum,mismatch,local_gamelog_pbp_disagreement,12,pbp total=12 player-credited=10 team-credited=2
1022300092,1611661319,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022300093,1611661324,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022300093,1611661317,tov,22,24,player_sum,mismatch,team_tov_uncredited,24,pbp total=24 player-credited=22 team-credited=2
1022300096,1611661321,tov,18,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=18 team-credited=1
1022300094,1611661320,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300097,1611661328,tov,19,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=19 team-credited=1
1022300096,1611661322,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022300101,1611661330,tov,8,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=8 team-credited=3
1022300100,1611661321,tov,8,9,player_sum,mismatch,team_tov_uncredited,9,pbp total=9 player-credited=8 team-credited=1
1022300099,1611661325,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300101,1611661320,tov,11,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=11 team-credited=1
1022300098,1611661313,tov,15,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=15 team-credited=2
1022300102,1611661328,tov,20,23,player_sum,mismatch,team_tov_uncredited,23,pbp total=23 player-credited=20 team-credited=3
1022300104,1611661330,tov,16,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=16 team-credited=2
1022300104,1611661329,tov,12,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=12 team-credited=3
1022300105,1611661321,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300105,1611661319,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022300103,1611661322,tov,7,8,player_sum,mismatch,team_tov_uncredited,8,pbp total=8 player-credited=7 team-credited=1
1022300107,1611661328,tov,15,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=15 team-credited=3
1022300112,1611661330,tov,10,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=10 team-credited=2
1022300108,1611661323,tov,11,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=11 team-credited=1
1022300109,1611661321,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300109,1611661325,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022300111,1611661319,tov,11,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=11 team-credited=1
1022300110,1611661320,tov,11,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=11 team-credited=2
1022300111,1611661324,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300110,1611661317,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022300108,1611661322,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022300114,1611661319,tov,3,4,player_sum,mismatch,team_tov_uncredited,4,pbp total=4 player-credited=3 team-credited=1
1022300114,1611661317,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022300113,1611661322,tov,12,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=12 team-credited=2
1022300118,1611661330,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300116,1611661329,tov,16,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=16 team-credited=2
1022300116,1611661323,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022300115,1611661325,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300115,1611661313,tov,19,22,player_sum,mismatch,team_tov_uncredited,22,pbp total=22 player-credited=19 team-credited=3
1022300120,1611661330,tov,12,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=12 team-credited=2
1022300121,1611661323,tov,10,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=10 team-credited=2
1022300120,1611661324,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300121,1611661317,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300122,1611661325,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022300122,1611661322,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022300124,1611661330,tov,21,23,player_sum,mismatch,team_tov_uncredited,23,pbp total=23 player-credited=21 team-credited=2
1022300126,1611661329,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300124,1611661323,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022300125,1611661320,tov,18,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=18 team-credited=1
1022300125,1611661324,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300126,1611661317,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022300129,1611661330,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022300132,1611661319,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300131,1611661320,tov,12,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=12 team-credited=3
1022300130,1611661328,tov,19,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=19 team-credited=1
1022300133,1611661325,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022300137,1611661329,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022300138,1611661323,tov,7,9,player_sum,mismatch,team_tov_uncredited,9,pbp total=9 player-credited=7 team-credited=2
1022300138,1611661321,tov,9,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=9 team-credited=1
1022300139,1611661325,tov,15,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=15 team-credited=2
1022300137,1611661319,tov,4,5,player_sum,mismatch,team_tov_uncredited,5,pbp total=5 player-credited=4 team-credited=1
1022300136,1611661313,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022300135,1611661317,tov,13,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=13 team-credited=3
1022300140,1611661322,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300141,1611661325,tov,13,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=13 team-credited=4
1022300038,1611661313,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022300143,1611661328,tov,13,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=13 team-credited=2
1022300147,1611661325,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022300145,1611661324,tov,19,20,player_sum,mismatch,team_tov_uncredited,20,pbp total=20 player-credited=19 team-credited=1
1022300148,1611661317,tov,16,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=16 team-credited=2
1022300147,1611661328,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022300146,1611661322,tov,14,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=14 team-credited=2
1022300153,1611661330,tov,15,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=15 team-credited=2
1022300151,1611661323,tov,9,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=9 team-credited=2
1022300152,1611661325,tov,20,21,player_sum,mismatch,team_tov_uncredited,21,pbp total=21 player-credited=20 team-credited=1
1022300153,1611661319,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300154,1611661320,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022300151,1611661324,tov,16,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=16 team-credited=3
1022300154,1611661313,tov,12,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=12 team-credited=3
1022300155,1611661321,tov,13,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=13 team-credited=3
1022300156,1611661317,tov,13,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=13 team-credited=1
1022300157,1611661323,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300158,1611661320,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300160,1611661324,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022300160,1611661313,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022300161,1611661317,tov,10,11,player_sum,mismatch,team_tov_uncredited,11,pbp total=11 player-credited=10 team-credited=1
1022300165,1611661329,tov,18,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=18 team-credited=1
1022300162,1611661325,tov,14,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=14 team-credited=2
1022300164,1611661320,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022300166,1611661323,tov,11,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=11 team-credited=1
1022300169,1611661321,tov,6,7,player_sum,mismatch,team_tov_uncredited,7,pbp total=7 player-credited=6 team-credited=1
1022300167,1611661325,tov,20,21,player_sum,mismatch,team_tov_uncredited,21,pbp total=21 player-credited=20 team-credited=1
1022300167,1611661320,tov,8,10,player_sum,mismatch,team_tov_uncredited,10,pbp total=10 player-credited=8 team-credited=2
1022300168,1611661324,tov,16,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=16 team-credited=2
1022300170,1611661317,tov,14,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=14 team-credited=4
1022300166,1611661328,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300170,1611661322,tov,11,12,player_sum,mismatch,team_tov_uncredited,12,pbp total=12 player-credited=11 team-credited=1
1022300173,1611661330,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022300172,1611661323,tov,13,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=13 team-credited=3
1022300173,1611661328,tov,17,18,player_sum,mismatch,team_tov_uncredited,18,pbp total=18 player-credited=17 team-credited=1
1022300174,1611661329,tov,17,19,player_sum,mismatch,team_tov_uncredited,19,pbp total=19 player-credited=17 team-credited=2
1022300176,1611661330,tov,14,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=14 team-credited=1
1022300177,1611661323,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022300177,1611661321,tov,12,13,player_sum,mismatch,team_tov_uncredited,13,pbp total=13 player-credited=12 team-credited=1
1022300176,1611661320,tov,12,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=12 team-credited=2
1022300181,1611661330,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300178,1611661329,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300180,1611661313,tov,8,9,player_sum,mismatch,team_tov_uncredited,9,pbp total=9 player-credited=8 team-credited=1
1022300182,1611661313,tov,15,16,player_sum,mismatch,team_tov_uncredited,16,pbp total=16 player-credited=15 team-credited=1
1022300185,1611661330,tov,6,7,player_sum,mismatch,team_tov_uncredited,7,pbp total=7 player-credited=6 team-credited=1
1022300185,1611661329,tov,16,17,player_sum,mismatch,team_tov_uncredited,17,pbp total=17 player-credited=16 team-credited=1
1022300183,1611661323,tov,12,14,player_sum,mismatch,team_tov_uncredited,14,pbp total=14 player-credited=12 team-credited=2
1022300187,1611661324,tov,13,15,player_sum,mismatch,team_tov_uncredited,15,pbp total=15 player-credited=13 team-credited=2
