game_id,season,season_type,game_date,team_id,team_abbreviation,opp_team_id,opp_team_abbreviation,is_home,wl,minutes,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,stl,blk,tov,pf,pts,plus_minus,points_paint,points_fast_break,points_second_chance,points_off_turnovers,fouls_drawn,opp_fgm,opp_fga,opp_fg_pct,opp_fg3m,opp_fg3a,opp_fg3_pct,opp_ftm,opp_fta,opp_ft_pct,opp_oreb,opp_dreb,opp_reb,opp_ast,opp_stl,opp_blk,opp_tov,opp_pf,opp_pts,opp_plus_minus,opp_points_paint,opp_points_fast_break,opp_points_second_chance,opp_points_off_turnovers,opp_fouls_drawn,box_source,opp_box_source,in_misc,era,source,observed_time
1022500277,2025,Regular Season,2025-09-09,1611661313,NYL,1611661322,WAS,1,W,200.0,27,64,0.422,6,21,0.286,15,16,0.938,5,31,36,21,5,1,12,15,75,9,32,7,9,15,14,27,62,0.435,5,16,0.313,7,13,0.538,2,27,29,24,4,4,10,14,66,-9,38,4,2,6,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500277.parquet,2026-08-01T13:00:49+00:00
1022500277,2025,Regular Season,2025-09-09,1611661322,WAS,1611661313,NYL,0,L,200.0,27,62,0.435,5,16,0.313,7,13,0.538,2,27,29,24,4,4,10,14,66,-9,38,4,2,6,15,27,64,0.422,6,21,0.286,15,16,0.938,5,31,36,21,5,1,12,15,75,9,32,7,9,15,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500277.parquet,2026-08-01T13:00:49+00:00
1022500278,2025,Regular Season,2025-09-09,1611661324,MIN,1611661325,IND,0,L,200.0,33,74,0.446,2,20,0.1,4,9,0.444,13,22,35,21,8,6,12,15,72,-11,58,8,10,12,12,31,64,0.484,9,19,0.474,12,14,0.857,8,26,34,19,6,1,15,12,83,11,34,8,13,13,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500278.parquet,2026-08-01T13:00:49+00:00
1022500278,2025,Regular Season,2025-09-09,1611661325,IND,1611661324,MIN,1,W,200.0,31,64,0.484,9,19,0.474,12,14,0.857,8,26,34,19,6,1,15,12,83,11,34,8,13,13,15,33,74,0.446,2,20,0.1,4,9,0.444,13,22,35,21,8,6,12,15,72,-11,58,8,10,12,12,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500278.parquet,2026-08-01T13:00:49+00:00
1022500279,2025,Regular Season,2025-09-09,1611661319,LVA,1611661329,CHI,1,W,200.0,34,62,0.548,15,29,0.517,9,12,0.75,4,23,27,26,8,8,8,17,92,31,28,12,8,26,15,19,58,0.328,4,22,0.182,19,20,0.95,7,20,27,12,6,5,15,15,61,-31,26,4,12,7,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500279.parquet,2026-08-01T13:00:49+00:00
1022500279,2025,Regular Season,2025-09-09,1611661329,CHI,1611661319,LVA,0,L,200.0,19,58,0.328,4,22,0.182,19,20,0.95,7,20,27,12,6,5,15,15,61,-31,26,4,12,7,17,34,62,0.548,15,29,0.517,9,12,0.75,4,23,27,26,8,8,8,17,92,31,28,12,8,26,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500279.parquet,2026-08-01T13:00:49+00:00
1022500280,2025,Regular Season,2025-09-09,1611661317,PHX,1611661320,LAS,1,L,200.0,30,72,0.417,10,30,0.333,13,17,0.765,11,28,39,20,7,3,12,18,83,-5,30,0,12,8,13,29,69,0.42,9,31,0.29,21,25,0.84,9,26,35,21,7,4,10,13,88,5,38,9,9,13,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500280.parquet,2026-08-01T13:00:49+00:00
1022500280,2025,Regular Season,2025-09-09,1611661320,LAS,1611661317,PHX,0,W,200.0,29,69,0.42,9,31,0.29,21,25,0.84,9,26,35,21,7,4,10,13,88,5,38,9,9,13,18,30,72,0.417,10,30,0.333,13,17,0.765,11,28,39,20,7,3,12,18,83,-5,30,0,12,8,13,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500280.parquet,2026-08-01T13:00:49+00:00
1022500281,2025,Regular Season,2025-09-09,1611661328,SEA,1611661331,GSV,1,W,200.0,26,64,0.406,7,17,0.412,15,20,0.75,13,24,37,18,4,7,13,16,74,1,30,14,16,12,16,26,65,0.4,10,29,0.345,11,14,0.786,10,25,35,18,9,4,11,16,73,-1,30,2,6,12,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500281.parquet,2026-08-01T13:00:49+00:00
1022500281,2025,Regular Season,2025-09-09,1611661331,GSV,1611661328,SEA,0,L,200.0,26,65,0.4,10,29,0.345,11,14,0.786,10,25,35,18,9,4,11,16,73,-1,30,2,6,12,16,26,64,0.406,7,17,0.412,15,20,0.75,13,24,37,18,4,7,13,16,74,1,30,14,16,12,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500281.parquet,2026-08-01T13:00:49+00:00
1022500282,2025,Regular Season,2025-09-10,1611661323,CON,1611661330,ATL,1,L,200.0,26,73,0.356,3,20,0.15,17,21,0.81,14,21,35,14,10,1,11,14,72,-16,30,11,16,13,18,33,61,0.541,10,27,0.37,12,14,0.857,5,26,31,26,7,9,13,18,88,16,36,2,12,15,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500282.parquet,2026-08-01T13:00:49+00:00
1022500282,2025,Regular Season,2025-09-10,1611661330,ATL,1611661323,CON,0,W,200.0,33,61,0.541,10,27,0.37,12,14,0.857,5,26,31,26,7,9,13,18,88,16,36,2,12,15,14,26,73,0.356,3,20,0.15,17,21,0.81,14,21,35,14,10,1,11,14,72,-16,30,11,16,13,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500282.parquet,2026-08-01T13:00:49+00:00
1022500283,2025,Regular Season,2025-09-11,1611661313,NYL,1611661329,CHI,0,W,200.0,34,69,0.493,8,23,0.348,15,17,0.882,10,25,35,26,8,4,10,14,91,5,42,22,9,24,15,32,64,0.5,12,28,0.429,10,12,0.833,3,23,26,25,5,5,12,15,86,-5,32,13,5,15,14,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500283.parquet,2026-08-01T13:00:49+00:00
1022500283,2025,Regular Season,2025-09-11,1611661329,CHI,1611661313,NYL,1,L,200.0,32,64,0.5,12,28,0.429,10,12,0.833,3,23,26,25,5,5,12,15,86,-5,32,13,5,15,14,34,69,0.493,8,23,0.348,15,17,0.882,10,25,35,26,8,4,10,14,91,5,42,22,9,24,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500283.parquet,2026-08-01T13:00:49+00:00
1022500284,2025,Regular Season,2025-09-11,1611661317,PHX,1611661321,DAL,0,L,200.0,26,58,0.448,12,28,0.429,12,17,0.706,5,22,27,21,7,1,18,17,76,-21,24,5,5,7,13,41,84,0.488,8,28,0.286,7,11,0.636,17,25,42,24,11,5,10,13,97,21,54,14,19,21,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500284.parquet,2026-08-01T13:00:49+00:00
1022500284,2025,Regular Season,2025-09-11,1611661321,DAL,1611661317,PHX,1,W,200.0,41,84,0.488,8,28,0.286,7,11,0.636,17,25,42,24,11,5,10,13,97,21,54,14,19,21,17,26,58,0.448,12,28,0.429,12,17,0.706,5,22,27,21,7,1,18,17,76,-21,24,5,5,7,13,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500284.parquet,2026-08-01T13:00:49+00:00
1022500285,2025,Regular Season,2025-09-11,1611661324,MIN,1611661331,GSV,1,W,200.0,29,67,0.433,9,28,0.321,5,9,0.556,14,25,39,21,12,5,17,12,72,19,34,14,12,18,15,19,66,0.288,3,27,0.111,12,15,0.8,15,23,38,15,14,4,21,15,53,-19,20,2,10,18,12,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500285.parquet,2026-08-01T13:00:49+00:00
1022500285,2025,Regular Season,2025-09-11,1611661331,GSV,1611661324,MIN,0,L,200.0,19,66,0.288,3,27,0.111,12,15,0.8,15,23,38,15,14,4,21,15,53,-19,20,2,10,18,12,29,67,0.433,9,28,0.321,5,9,0.556,14,25,39,21,12,5,17,12,72,19,34,14,12,18,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500285.parquet,2026-08-01T13:00:49+00:00
1022500286,2025,Regular Season,2025-09-11,1611661319,LVA,1611661320,LAS,0,W,200.0,38,78,0.487,22,45,0.489,5,6,0.833,11,33,44,35,13,6,13,9,103,28,24,21,6,22,11,31,73,0.425,4,26,0.154,9,10,0.9,5,27,32,23,9,1,14,11,75,-28,52,13,13,15,9,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500286.parquet,2026-08-01T13:00:49+00:00
1022500286,2025,Regular Season,2025-09-11,1611661320,LAS,1611661319,LVA,1,L,200.0,31,73,0.425,4,26,0.154,9,10,0.9,5,27,32,23,9,1,14,11,75,-28,52,13,13,15,9,38,78,0.487,22,45,0.489,5,6,0.833,11,33,44,35,13,6,13,9,103,28,24,21,6,22,11,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2025_regular_season.parquet+misc_1022500286.parquet,2026-08-01T13:00:49+00:00
1022600001,2026,Regular Season,2026-05-08,1611661313,NYL,1611661323,CON,1,W,200.0,35,67,0.522,10,31,0.323,26,31,0.839,7,30,37,26,9,5,18,23,106,31,42,19,12,24,25,32,83,0.386,4,22,0.182,7,15,0.467,12,20,32,21,5,2,17,25,75,-31,32,1,16,19,23,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600001.parquet,2026-08-01T13:00:55+00:00
1022600001,2026,Regular Season,2026-05-08,1611661323,CON,1611661313,NYL,0,L,200.0,32,83,0.386,4,22,0.182,7,15,0.467,12,20,32,21,5,2,17,25,75,-31,32,1,16,19,23,35,67,0.522,10,31,0.323,26,31,0.839,7,30,37,26,9,5,18,23,106,31,42,19,12,24,25,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600001.parquet,2026-08-01T13:00:55+00:00
1022600002,2026,Regular Season,2026-05-08,1611661322,WAS,1611661332,TOR,0,W,200.0,25,64,0.391,5,24,0.208,13,22,0.591,9,35,44,14,10,5,18,28,68,3,40,7,8,9,26,17,63,0.27,5,25,0.2,26,35,0.743,9,28,37,10,10,2,16,26,65,-3,16,11,11,20,28,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600002.parquet,2026-08-01T13:00:55+00:00
1022600002,2026,Regular Season,2026-05-08,1611661332,TOR,1611661322,WAS,1,L,200.0,17,63,0.27,5,25,0.2,26,35,0.743,9,28,37,10,10,2,16,26,65,-3,16,11,11,20,28,25,64,0.391,5,24,0.208,13,22,0.591,9,35,44,14,10,5,18,28,68,3,40,7,8,9,26,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600002.parquet,2026-08-01T13:00:55+00:00
1022600003,2026,Regular Season,2026-05-08,1611661328,SEA,1611661331,GSV,1,L,200.0,26,63,0.413,9,26,0.346,19,27,0.704,13,28,41,16,4,5,14,22,80,-11,30,9,18,5,23,31,74,0.419,15,37,0.405,14,22,0.636,13,22,35,22,5,5,9,23,91,11,28,2,15,12,22,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600003.parquet,2026-08-01T13:00:55+00:00
1022600003,2026,Regular Season,2026-05-08,1611661331,GSV,1611661328,SEA,0,W,200.0,31,74,0.419,15,37,0.405,14,22,0.636,13,22,35,22,5,5,9,23,91,11,28,2,15,12,22,26,63,0.413,9,26,0.346,19,27,0.704,13,28,41,16,4,5,14,22,80,-11,30,9,18,5,23,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600003.parquet,2026-08-01T13:00:55+00:00
1022600004,2026,Regular Season,2026-05-09,1611661321,DAL,1611661325,IND,0,W,200.0,39,66,0.591,12,23,0.522,17,24,0.708,3,24,27,26,9,2,17,28,107,3,44,25,7,19,25,40,77,0.519,7,24,0.292,17,21,0.81,7,21,28,23,4,2,14,25,104,-3,62,12,22,22,28,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600004.parquet,2026-08-01T13:00:55+00:00
1022600004,2026,Regular Season,2026-05-09,1611661325,IND,1611661321,DAL,1,L,200.0,40,77,0.519,7,24,0.292,17,21,0.81,7,21,28,23,4,2,14,25,104,-3,62,12,22,22,28,39,66,0.591,12,23,0.522,17,24,0.708,3,24,27,26,9,2,17,28,107,3,44,25,7,19,25,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600004.parquet,2026-08-01T13:00:55+00:00
1022600005,2026,Regular Season,2026-05-09,1611661317,PHX,1611661319,LVA,0,W,200.0,38,77,0.494,11,24,0.458,12,15,0.8,7,30,37,23,11,4,8,10,99,33,46,10,12,19,15,29,71,0.408,4,19,0.211,4,8,0.5,6,29,35,19,5,8,17,15,66,-33,38,8,10,6,10,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600005.parquet,2026-08-01T13:00:55+00:00
1022600005,2026,Regular Season,2026-05-09,1611661319,LVA,1611661317,PHX,1,L,200.0,29,71,0.408,4,19,0.211,4,8,0.5,6,29,35,19,5,8,17,15,66,-33,38,8,10,6,10,38,77,0.494,11,24,0.458,12,15,0.8,7,30,37,23,11,4,8,10,99,33,46,10,12,19,15,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600005.parquet,2026-08-01T13:00:55+00:00
1022600006,2026,Regular Season,2026-05-09,1611661327,PDX,1611661329,CHI,1,L,200.0,29,71,0.408,9,29,0.31,16,20,0.8,3,21,24,20,6,7,8,24,83,-15,40,9,6,12,17,33,69,0.478,6,17,0.353,26,34,0.765,14,32,46,22,4,8,11,17,98,15,48,12,15,16,24,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600006.parquet,2026-08-01T13:00:55+00:00
1022600006,2026,Regular Season,2026-05-09,1611661329,CHI,1611661327,PDX,0,W,200.0,33,69,0.478,6,17,0.353,26,34,0.765,14,32,46,22,4,8,11,17,98,15,48,12,15,16,24,29,71,0.408,9,29,0.31,16,20,0.8,3,21,24,20,6,7,8,24,83,-15,40,9,6,12,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600006.parquet,2026-08-01T13:00:55+00:00
1022600007,2026,Regular Season,2026-05-10,1611661323,CON,1611661328,SEA,1,L,200.0,29,73,0.397,8,23,0.348,16,22,0.727,10,31,41,18,7,3,18,28,82,-7,40,7,17,15,22,27,61,0.443,10,22,0.455,25,33,0.758,7,25,32,14,10,8,15,22,89,7,34,19,5,19,28,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600007.parquet,2026-08-01T13:00:55+00:00
1022600007,2026,Regular Season,2026-05-10,1611661328,SEA,1611661323,CON,0,W,200.0,27,61,0.443,10,22,0.455,25,33,0.758,7,25,32,14,10,8,15,22,89,7,34,19,5,19,28,29,73,0.397,8,23,0.348,16,22,0.727,10,31,41,18,7,3,18,28,82,-7,40,7,17,15,22,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600007.parquet,2026-08-01T13:00:55+00:00
1022600008,2026,Regular Season,2026-05-10,1611661313,NYL,1611661322,WAS,0,W,225.0,33,69,0.478,9,27,0.333,23,28,0.821,8,26,34,19,7,5,16,31,98,5,40,10,14,19,27,34,80,0.425,5,26,0.192,20,29,0.69,19,23,42,24,7,1,13,27,93,-5,54,6,23,16,31,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600008.parquet,2026-08-01T13:00:55+00:00
1022600008,2026,Regular Season,2026-05-10,1611661322,WAS,1611661313,NYL,1,L,225.0,34,80,0.425,5,26,0.192,20,29,0.69,19,23,42,24,7,1,13,27,93,-5,54,6,23,16,31,33,69,0.478,9,27,0.333,23,28,0.821,8,26,34,19,7,5,16,31,98,5,40,10,14,19,27,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600008.parquet,2026-08-01T13:00:55+00:00
1022600009,2026,Regular Season,2026-05-10,1611661319,LVA,1611661320,LAS,0,W,200.0,43,69,0.623,7,20,0.35,12,17,0.706,6,25,31,28,11,10,15,16,105,27,62,9,14,28,17,29,78,0.372,9,31,0.29,11,16,0.688,15,17,32,11,8,0,19,17,78,-27,40,5,14,11,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600009.parquet,2026-08-01T13:00:55+00:00
1022600009,2026,Regular Season,2026-05-10,1611661320,LAS,1611661319,LVA,1,L,200.0,29,78,0.372,9,31,0.29,11,16,0.688,15,17,32,11,8,0,19,17,78,-27,40,5,14,11,16,43,69,0.623,7,20,0.35,12,17,0.706,6,25,31,28,11,10,15,16,105,27,62,9,14,28,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600009.parquet,2026-08-01T13:00:55+00:00
1022600010,2026,Regular Season,2026-05-09,1611661324,MIN,1611661330,ATL,1,L,200.0,35,70,0.5,5,18,0.278,15,22,0.682,7,18,25,20,10,7,15,24,90,-1,46,13,10,27,18,31,73,0.425,7,29,0.241,22,30,0.733,19,27,46,22,9,6,21,18,91,1,46,14,12,15,24,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600010.parquet,2026-08-01T13:00:55+00:00
1022600010,2026,Regular Season,2026-05-09,1611661330,ATL,1611661324,MIN,0,W,200.0,31,73,0.425,7,29,0.241,22,30,0.733,19,27,46,22,9,6,21,18,91,1,46,14,12,15,24,35,70,0.5,5,18,0.278,15,22,0.682,7,18,25,20,10,7,15,24,90,-1,46,13,10,27,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600010.parquet,2026-08-01T13:00:55+00:00
1022600011,2026,Regular Season,2026-05-10,1611661317,PHX,1611661331,GSV,0,L,200.0,26,54,0.481,11,22,0.5,16,19,0.842,4,20,24,20,2,3,17,21,79,-16,24,11,2,11,21,33,67,0.493,13,33,0.394,16,18,0.889,6,24,30,25,10,4,11,21,95,16,36,13,10,24,21,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600011.parquet,2026-08-01T13:00:55+00:00
1022600011,2026,Regular Season,2026-05-10,1611661331,GSV,1611661317,PHX,1,W,200.0,33,67,0.493,13,33,0.394,16,18,0.889,6,24,30,25,10,4,11,21,95,16,36,13,10,24,21,26,54,0.481,11,22,0.5,16,19,0.842,4,20,24,20,2,3,17,21,79,-16,24,11,2,11,21,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600011.parquet,2026-08-01T13:00:55+00:00
1022600012,2026,Regular Season,2026-05-12,1611661321,DAL,1611661330,ATL,1,L,200.0,28,73,0.384,4,26,0.154,12,14,0.857,7,27,34,15,3,4,10,17,72,-5,36,9,12,10,18,26,69,0.377,9,33,0.273,16,17,0.941,11,33,44,13,5,3,12,18,77,5,34,7,16,7,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600012.parquet,2026-08-01T13:00:55+00:00
1022600012,2026,Regular Season,2026-05-12,1611661330,ATL,1611661321,DAL,0,W,200.0,26,69,0.377,9,33,0.273,16,17,0.941,11,33,44,13,5,3,12,18,77,5,34,7,16,7,17,28,73,0.384,4,26,0.154,12,14,0.857,7,27,34,15,3,4,10,17,72,-5,36,9,12,10,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600012.parquet,2026-08-01T13:00:55+00:00
1022600013,2026,Regular Season,2026-05-12,1611661317,PHX,1611661324,MIN,1,L,200.0,26,71,0.366,9,29,0.31,23,33,0.697,9,22,31,20,11,4,11,22,84,-4,32,17,13,21,28,32,64,0.5,7,19,0.368,17,24,0.708,9,34,43,20,5,4,15,28,88,4,42,6,13,12,22,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600013.parquet,2026-08-01T13:00:55+00:00
1022600013,2026,Regular Season,2026-05-12,1611661324,MIN,1611661317,PHX,0,W,200.0,32,64,0.5,7,19,0.368,17,24,0.708,9,34,43,20,5,4,15,28,88,4,42,6,13,12,22,26,71,0.366,9,29,0.31,23,33,0.697,9,22,31,20,11,4,11,22,84,-4,32,17,13,21,28,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600013.parquet,2026-08-01T13:00:55+00:00
1022600014,2026,Regular Season,2026-05-12,1611661313,NYL,1611661327,PDX,0,L,200.0,33,62,0.532,13,28,0.464,17,18,0.944,8,23,31,23,7,3,18,16,96,-2,32,10,9,19,21,34,68,0.5,15,33,0.455,15,15,1.0,8,18,26,15,8,4,14,21,98,2,34,7,10,25,16,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600014.parquet,2026-08-01T13:00:55+00:00
1022600014,2026,Regular Season,2026-05-12,1611661327,PDX,1611661313,NYL,1,W,200.0,34,68,0.5,15,33,0.455,15,15,1.0,8,18,26,15,8,4,14,21,98,2,34,7,10,25,16,33,62,0.532,13,28,0.464,17,18,0.944,8,23,31,23,7,3,18,16,96,-2,32,10,9,19,21,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600014.parquet,2026-08-01T13:00:55+00:00
1022600015,2026,Regular Season,2026-05-13,1611661328,SEA,1611661332,TOR,0,L,200.0,27,58,0.466,7,20,0.35,12,17,0.706,3,25,28,18,6,5,19,21,73,-13,38,2,8,14,17,30,69,0.435,11,29,0.379,15,18,0.833,9,24,33,21,11,4,12,17,86,13,32,17,9,26,21,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600015.parquet,2026-08-01T13:00:55+00:00
1022600015,2026,Regular Season,2026-05-13,1611661332,TOR,1611661328,SEA,1,W,200.0,30,69,0.435,11,29,0.379,15,18,0.833,9,24,33,21,11,4,12,17,86,13,32,17,9,26,21,27,58,0.466,7,20,0.35,12,17,0.706,3,25,28,18,6,5,19,21,73,-13,38,2,8,14,17,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600015.parquet,2026-08-01T13:00:55+00:00
1022600016,2026,Regular Season,2026-05-13,1611661319,LVA,1611661323,CON,0,W,200.0,39,72,0.542,5,16,0.313,15,21,0.714,12,34,46,21,9,6,16,19,98,29,58,18,22,18,20,23,70,0.329,3,13,0.231,20,24,0.833,8,21,29,16,6,3,14,20,69,-29,34,2,10,10,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600016.parquet,2026-08-01T13:00:55+00:00
1022600016,2026,Regular Season,2026-05-13,1611661323,CON,1611661319,LVA,1,L,200.0,23,70,0.329,3,13,0.231,20,24,0.833,8,21,29,16,6,3,14,20,69,-29,34,2,10,10,19,39,72,0.542,5,16,0.313,15,21,0.714,12,34,46,21,9,6,16,19,98,29,58,18,22,18,20,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600016.parquet,2026-08-01T13:00:55+00:00
1022600017,2026,Regular Season,2026-05-13,1611661329,CHI,1611661331,GSV,0,W,200.0,25,69,0.362,6,20,0.3,13,21,0.619,8,31,39,19,7,8,9,19,69,6,32,10,7,10,19,22,75,0.293,7,26,0.269,12,16,0.75,14,28,42,10,3,9,11,19,63,-6,28,8,9,8,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600017.parquet,2026-08-01T13:00:55+00:00
1022600017,2026,Regular Season,2026-05-13,1611661331,GSV,1611661329,CHI,1,L,200.0,22,75,0.293,7,26,0.269,12,16,0.75,14,28,42,10,3,9,11,19,63,-6,28,8,9,8,19,25,69,0.362,6,20,0.3,13,21,0.619,8,31,39,19,7,8,9,19,69,6,32,10,7,10,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600017.parquet,2026-08-01T13:00:55+00:00
1022600018,2026,Regular Season,2026-05-13,1611661320,LAS,1611661325,IND,1,L,200.0,28,57,0.491,2,15,0.133,20,25,0.8,4,20,24,13,12,4,19,24,78,-9,46,11,5,14,24,31,63,0.492,9,30,0.3,16,19,0.842,8,25,33,23,7,3,17,24,87,9,36,2,6,24,24,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600018.parquet,2026-08-01T13:00:55+00:00
1022600018,2026,Regular Season,2026-05-13,1611661325,IND,1611661320,LAS,0,W,200.0,31,63,0.492,9,30,0.3,16,19,0.842,8,25,33,23,7,3,17,24,87,9,36,2,6,24,24,28,57,0.491,2,15,0.133,20,25,0.8,4,20,24,13,12,4,19,24,78,-9,46,11,5,14,24,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600018.parquet,2026-08-01T13:00:55+00:00
1022600019,2026,Regular Season,2026-05-14,1611661321,DAL,1611661324,MIN,1,L,200.0,31,67,0.463,5,17,0.294,19,22,0.864,9,17,26,22,9,3,13,18,86,-4,40,12,9,15,19,35,58,0.603,6,13,0.462,14,18,0.778,6,25,31,20,6,7,17,19,90,4,48,9,18,19,18,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600019.parquet,2026-08-01T13:00:55+00:00
1022600019,2026,Regular Season,2026-05-14,1611661324,MIN,1611661321,DAL,0,W,200.0,35,58,0.603,6,13,0.462,14,18,0.778,6,25,31,20,6,7,17,19,90,4,48,9,18,19,18,31,67,0.463,5,17,0.294,19,22,0.864,9,17,26,22,9,3,13,18,86,-4,40,12,9,15,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600019.parquet,2026-08-01T13:00:55+00:00
1022600020,2026,Regular Season,2026-05-14,1611661313,NYL,1611661327,PDX,0,W,200.0,34,67,0.507,15,38,0.395,17,20,0.85,4,28,32,32,7,0,12,19,100,18,38,11,8,9,22,30,68,0.441,9,31,0.29,13,20,0.65,7,23,30,22,7,2,16,22,82,-18,42,4,7,13,19,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600020.parquet,2026-08-01T13:00:55+00:00
1022600020,2026,Regular Season,2026-05-14,1611661327,PDX,1611661313,NYL,1,L,200.0,30,68,0.441,9,31,0.29,13,20,0.65,7,23,30,22,7,2,16,22,82,-18,42,4,7,13,19,34,67,0.507,15,38,0.395,17,20,0.85,4,28,32,32,7,0,12,19,100,18,38,11,8,9,22,team_gamelog,team_gamelog,1,gamelog_new,gamelog_team_2026_regular_season.parquet+misc_1022600020.parquet,2026-08-01T13:00:55+00:00
