nb,m,n,dist,icc,sigma,arm,obs_effect_u,se_true,sd_obs,sd_centred,inflation_sd_obs_over_centred,neff_blocks,q975_over_sd,A_obs,A_ctr,A_oracle,E_inj,E_inj_gridpoint,u80,u80_status,ratio_E_over_A_obs,ratio_E_over_A_ctr,ratio_E_over_A_oracle,ratio_grid_over_interp,type_I,S1_pass,S2_pass,S3_ratio,S3_pass,power_min,power_max
4,4,16,t3,0.0,1.0,FRESH,3.0,0.2853664215599483,0.3424277280459693,0.125319821017487,2.7324307141979345,2.7957701912834567,1.856048557105217,0.9593403864776671,0.35109413076527635,0.7994782861460278,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.526326372519599,True,0.0,0.0025
4,4,16,t3,0.3,1.0,FRESH,0.0,0.3379339760576375,0.1566589030857298,0.14471706792676528,1.0825184985437084,2.9356476603307233,1.7807885567742205,0.43889323300143435,0.4054371667476067,0.9467507583134364,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,6.821161845158196,True,0.0,0.0025
4,4,16,t3,0.3,1.0,FRESH,1.0,0.3528181248934156,0.3864232261591727,0.3420205396960142,1.1298246196050779,1.6910086005203204,1.5944253021756936,1.082597514059146,0.958199613704258,0.9884499664295198,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,2.083453720540058,True,0.0,0.005
4,4,16,t3,0.3,1.0,FRESH,3.0,0.32441635199391106,0.9295971241578411,0.37425043359065213,2.4838905735901338,2.279629180702685,1.8276490529529918,2.6043453590837453,1.0484944009910673,0.9088799855008614,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,0.5967266558492633,True,0.0,0.005
4,4,16,t3,0.7,1.0,FRESH,0.0,0.43744006307672584,0.2212219662131633,0.2196544525514947,1.007136270826566,2.329525658986538,1.793735253747428,0.6197721422133052,0.6153806194514794,1.2255255191148091,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,17.308787127869547,True,0.0,0.0125
4,4,16,t3,0.7,1.0,FRESH,1.0,0.4618266753947851,0.20583070180680577,0.1470273773325903,1.3999481289882265,1.1275937907239406,1.3469088910512808,0.5766522067214199,0.41190969492432505,1.293846686385899,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.6098588649600551,True,0.0,0.005
4,4,16,t3,0.7,1.0,FRESH,3.0,0.42788606467731405,0.8756147788462024,0.3722941131475516,2.3519436593915986,2.564488416911223,1.8417924884852277,2.453109230193838,1.0430136029824835,1.198759180508993,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,0.49162420188697137,True,0.0,0.0075
4,4,16,brier,0.0,1.0,FRESH,0.0,0.2543666351795857,0.10518309417548957,0.05157085694535898,2.039583989983617,2.441402548112938,1.691623589370266,0.294679378895639,0.14448013925526354,0.7126297496195996,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.6989021100331436,True,0.0,0.0075
4,4,16,brier,0.0,1.0,FRESH,1.0,0.24689377482390626,0.34687509586850573,0.32439500513810454,1.069298510687089,1.207206930216184,1.4204029483385154,0.9718000654587677,0.9088201804698367,0.6916938961400335,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,8.08619573514347,True,0.0,0.01
4,4,16,brier,0.0,1.0,FRESH,3.0,0.2490862809341493,0.5692732965073937,0.3252155003069652,1.7504494588052124,1.635965071473698,1.5867947921813503,1.5948675283956666,0.9111188674274893,0.6978363883708988,inf,inf,inf,ABOVE_GRID,inf,inf,inf,,0.0,False,False,1.4257257838475648,True,0.0,0.01
