game_id,team_id,season,season_type,game_date,team_abbreviation,n_played,team_total_min,ot_game,top5_share,top7_share,starter_min_avg_raw,starter_min_avg_n40,starter_share,bench_share,max_min_n40,n_35plus_n40,n_30plus_n40,dressed_n,n_dnp,n_dnp_cd
1022600061,1611661323,2026,Regular Season,2026-05-30,CON,11,200.0,0,0.6285833333333334,0.7920833333333335,23.473333333333333,23.473333333333333,0.5868333333333333,0.4131666666666667,32.266666666666666,0,1,12,1,0
1022600062,1611661325,2026,Regular Season,2026-05-30,IND,11,200.01666666666668,0,0.65761186567786,0.8245146237813513,20.746666666666666,20.744937921839846,0.5186234480459961,0.48137655195400386,33.163903008082656,0,1,12,1,1
1022600062,1611661327,2026,Regular Season,2026-05-30,PDX,10,200.0,0,0.72575,0.8780000000000001,26.583333333333332,26.583333333333332,0.6645833333333333,0.3354166666666667,32.03333333333333,0,1,12,2,1
1022600063,1611661319,2026,Regular Season,2026-05-31,LVA,8,200.0,0,0.8349999999999999,0.9527499999999999,33.39999999999999,33.39999999999999,0.8349999999999999,0.16500000000000015,37.31666666666667,3,4,10,2,2
1022600063,1611661331,2026,Regular Season,2026-05-31,GSV,12,200.01666666666665,0,0.6277810182484794,0.8023498041829848,25.046666666666663,25.044579618365134,0.6261144904591284,0.37388550954087163,27.5977001916507,0,0,12,0,0
1022600064,1611661321,2026,Regular Season,2026-06-01,DAL,10,199.99999999999997,0,0.5782500000000002,0.7759166666666668,22.38,22.380000000000003,0.5595,0.4405,24.23333333333334,0,0,11,1,1
1022600064,1611661328,2026,Regular Season,2026-06-01,SEA,10,200.0,0,0.6728333333333333,0.8497499999999999,24.53,24.53,0.6132500000000001,0.3867499999999999,31.416666666666668,0,1,13,3,1
1022600065,1611661317,2026,Regular Season,2026-06-01,PHX,11,199.99999999999997,0,0.6064166666666667,0.7838333333333335,24.256666666666668,24.256666666666675,0.6064166666666667,0.3935833333333333,26.88333333333334,0,0,12,1,0
1022600065,1611661324,2026,Regular Season,2026-06-01,MIN,9,200.01666666666665,0,0.6324472960586618,0.8330972418965087,24.889999999999997,24.88792600616615,0.6221981501541538,0.3778018498458462,28.580951587367718,0,0,12,3,0
1022600066,1611661323,2026,Regular Season,2026-06-02,CON,10,200.0,0,0.7063333333333334,0.8753333333333334,28.253333333333337,28.253333333333337,0.7063333333333334,0.29366666666666663,29.716666666666665,0,0,12,2,1
1022600066,1611661330,2026,Regular Season,2026-06-02,ATL,11,200.00000000000003,0,0.8651666666666665,0.9501666666666665,34.60666666666667,34.60666666666666,0.8651666666666665,0.13483333333333347,37.24999999999999,4,4,12,1,0
1022600067,1611661322,2026,Regular Season,2026-06-02,WAS,11,200.0,0,0.599,0.7985833333333333,23.96,23.96,0.5990000000000001,0.4009999999999999,26.683333333333334,0,0,11,0,0
1022600067,1611661329,2026,Regular Season,2026-06-02,CHI,9,200.00000000000003,0,0.6870833333333332,0.8821666666666665,26.56333333333334,26.563333333333336,0.6640833333333334,0.33591666666666664,32.58333333333333,0,2,13,4,4
1022600068,1611661327,2026,Regular Season,2026-06-02,PDX,12,200.01666666666665,0,0.650695775352054,0.7751854012165652,24.02,24.01799850012499,0.6004499625031248,0.39955003749687523,29.76418631780685,0,0,12,0,0
1022600068,1611661331,2026,Regular Season,2026-06-02,GSV,12,200.0,0,0.6064166666666666,0.7929999999999999,23.729999999999997,23.729999999999997,0.5932499999999999,0.40675000000000006,26.566666666666666,0,0,12,0,0
1022600069,1611661319,2026,Regular Season,2026-06-02,LVA,8,199.99999999999997,0,0.7496666666666668,0.9594166666666668,29.939999999999998,29.940000000000005,0.7485,0.25149999999999995,36.18333333333334,1,3,9,1,1
1022600069,1611661320,2026,Regular Season,2026-06-02,LAS,9,199.98333333333332,0,0.7233102758563215,0.948079006583882,28.76,28.76239686640554,0.7190599216601384,0.28094007833986157,33.00275022918577,0,2,11,2,2
1022600070,1611661313,2026,Regular Season,2026-06-03,NYL,9,199.99999999999997,0,0.7259166666666667,0.8823333333333333,29.03666666666666,29.03666666666667,0.7259166666666667,0.27408333333333335,33.68333333333334,0,1,11,2,2
1022600070,1611661332,2026,Regular Season,2026-06-03,TOR,11,200.0,0,0.6781666666666666,0.8824999999999998,26.56666666666667,26.56666666666667,0.6641666666666667,0.3358333333333333,34.06666666666667,0,1,13,2,0
1022600071,1611661317,2026,Regular Season,2026-06-03,PHX,9,199.99999999999997,0,0.7397500000000002,0.9235000000000002,29.293333333333333,29.29333333333334,0.7323333333333334,0.2676666666666666,34.91666666666667,0,2,12,3,2
1022600071,1611661328,2026,Regular Season,2026-06-03,SEA,9,200.0,0,0.6832499999999999,0.863,27.330000000000002,27.330000000000002,0.68325,0.31675,32.65,0,1,13,4,2
1022600072,1611661325,2026,Regular Season,2026-06-04,IND,9,200.0,0,0.6896666666666667,0.8655833333333334,25.573333333333334,25.573333333333334,0.6393333333333334,0.3606666666666666,32.86666666666667,0,3,12,3,3
1022600072,1611661330,2026,Regular Season,2026-06-04,ATL,11,200.0166666666667,0,0.8200983251395715,0.9454212148987582,32.806666666666665,32.80393300558286,0.8200983251395715,0.17990167486042852,36.61361553203899,2,4,12,1,0
1022600073,1611661324,2026,Regular Season,2026-06-04,MIN,9,200.0,0,0.7951666666666667,0.9279999999999999,31.806666666666672,31.806666666666672,0.7951666666666668,0.2048333333333332,34.96666666666667,0,3,12,3,0
1022600073,1611661331,2026,Regular Season,2026-06-04,GSV,10,199.99999999999997,0,0.6194166666666667,0.8194166666666668,23.843333333333334,23.843333333333337,0.5960833333333334,0.4039166666666666,26.666666666666675,0,0,12,2,2
1022600074,1611661323,2026,Regular Season,2026-06-05,CON,12,200.01666666666662,0,0.7275227064411302,0.85851179068411,29.103333333333335,29.100908257645205,0.7275227064411302,0.27247729355886985,33.513873843846355,0,2,14,2,0
1022600074,1611661329,2026,Regular Season,2026-06-05,CHI,9,200.0,0,0.69825,0.905,26.809999999999995,26.809999999999995,0.6702499999999999,0.3297500000000001,32.56666666666667,0,2,13,4,0
1022600075,1611661320,2026,Regular Season,2026-06-05,LAS,9,199.99999999999997,0,0.7918333333333334,0.95875,31.67333333333333,31.673333333333336,0.7918333333333334,0.2081666666666666,34.78333333333334,0,3,13,4,4
1022600075,1611661321,2026,Regular Season,2026-06-05,DAL,9,199.99999999999997,0,0.8362500000000002,0.9650000000000002,33.45,33.45000000000001,0.8362500000000002,0.16374999999999984,37.58333333333334,2,4,10,1,1
1022600076,1611661317,2026,Regular Season,2026-06-05,PHX,10,199.99999999999997,0,0.7564166666666667,0.9077500000000002,30.256666666666668,30.256666666666675,0.7564166666666667,0.24358333333333326,33.550000000000004,0,3,13,3,0
1022600076,1611661327,2026,Regular Season,2026-06-05,PDX,10,200.0,0,0.6104999999999999,0.7811666666666666,23.85,23.85,0.59625,0.40375000000000005,29.166666666666668,0,0,12,2,2
1022600077,1611661324,2026,Regular Season,2026-06-06,MIN,9,200.0,0,0.7025,0.8970833333333335,28.1,28.1,0.7025,0.2975,32.95,0,2,12,3,0
1022600077,1611661328,2026,Regular Season,2026-06-06,SEA,12,200.0,0,0.6120833333333333,0.7935833333333333,24.033333333333335,24.033333333333335,0.6008333333333333,0.39916666666666667,30.183333333333334,0,1,15,3,0
1022600078,1611661319,2026,Regular Season,2026-06-06,LVA,8,200.0,0,0.8250833333333334,0.9646666666666667,31.220000000000006,31.220000000000006,0.7805000000000001,0.21949999999999992,36.416666666666664,3,3,10,2,2
1022600078,1611661331,2026,Regular Season,2026-06-06,GSV,9,200.00000000000003,0,0.7215833333333332,0.8898333333333333,25.99666666666667,25.996666666666666,0.6499166666666667,0.3500833333333333,34.73333333333333,0,2,12,3,3
1022600079,1611661322,2026,Regular Season,2026-06-06,WAS,11,199.99999999999997,0,0.6113333333333334,0.7913333333333333,24.453333333333337,24.453333333333344,0.6113333333333335,0.3886666666666665,28.616666666666674,0,0,12,1,1
1022600079,1611661330,2026,Regular Season,2026-06-06,ATL,11,200.00000000000003,0,0.6149166666666666,0.8132499999999999,24.26666666666667,24.266666666666666,0.6066666666666666,0.3933333333333334,25.299999999999997,0,0,12,1,0
1022600080,1611661313,2026,Regular Season,2026-06-06,NYL,10,200.0,0,0.703,0.8791666666666668,28.119999999999997,28.119999999999997,0.703,0.29700000000000004,33.31666666666667,0,2,12,2,2
1022600080,1611661325,2026,Regular Season,2026-06-06,IND,9,199.99999999999997,0,0.7451666666666668,0.9180000000000003,29.806666666666665,29.806666666666672,0.7451666666666668,0.25483333333333325,34.966666666666676,0,3,14,5,5
1022600081,1611661329,2026,Regular Season,2026-06-07,CHI,10,200.0,0,0.61,0.8243333333333334,23.330000000000002,23.330000000000002,0.58325,0.41674999999999995,26.7,0,0,13,3,0
1022600081,1611661332,2026,Regular Season,2026-06-07,TOR,10,200.0,0,0.6819166666666666,0.8796666666666666,26.9,26.9,0.6725,0.3275,30.466666666666665,0,2,12,2,0
1022600082,1611661320,2026,Regular Season,2026-06-07,LAS,9,200.0,0,0.74725,0.9124166666666667,28.356666666666666,28.356666666666666,0.7089166666666666,0.29108333333333336,34.666666666666664,0,3,14,5,5
1022600082,1611661327,2026,Regular Season,2026-06-07,PDX,10,200.00000000000003,0,0.6390833333333332,0.7987499999999998,25.563333333333336,25.563333333333333,0.6390833333333333,0.36091666666666666,27.666666666666664,0,0,12,2,2
1022600083,1611661313,2026,Regular Season,2026-06-08,NYL,10,199.99999999999997,0,0.6753333333333335,0.8607500000000001,27.013333333333332,27.01333333333334,0.6753333333333335,0.32466666666666655,34.48333333333334,0,1,14,4,2
1022600083,1611661323,2026,Regular Season,2026-06-08,CON,10,200.0,0,0.6580833333333334,0.8031666666666668,26.323333333333334,26.323333333333334,0.6580833333333334,0.34191666666666665,29.133333333333333,0,0,14,4,2
1022600084,1611661322,2026,Regular Season,2026-06-08,WAS,10,200.0,0,0.7354166666666667,0.8846666666666667,26.633333333333333,26.633333333333333,0.6658333333333333,0.3341666666666667,37.75,1,2,12,2,2
1022600084,1611661325,2026,Regular Season,2026-06-08,IND,11,200.0,0,0.6503333333333333,0.8375,25.256666666666664,25.256666666666664,0.6314166666666666,0.3685833333333334,30.833333333333332,0,2,12,1,1
1022600085,1611661319,2026,Regular Season,2026-06-08,LVA,9,200.0,0,0.7929166666666666,0.9307499999999999,29.696666666666665,29.696666666666665,0.7424166666666666,0.2575833333333334,35.63333333333333,1,3,10,1,1
1022600085,1611661328,2026,Regular Season,2026-06-08,SEA,10,200.01666666666668,0,0.621614865427881,0.7946837763519707,23.26,23.258061828180985,0.5814515457045246,0.4185484542954754,29.39755020414965,0,0,12,2,2
1022600086,1611661329,2026,Regular Season,2026-06-09,CHI,9,200.00000000000003,0,0.7200833333333332,0.9137499999999998,26.526666666666664,26.52666666666666,0.6631666666666666,0.33683333333333343,34.533333333333324,0,3,13,4,1
1022600086,1611661330,2026,Regular Season,2026-06-09,ATL,11,200.01666666666665,0,0.8837596866927756,0.9677526872760603,35.35333333333334,35.35038746771103,0.8837596866927757,0.11624031330722429,37.71352387301059,3,5,12,1,0
1022600087,1611661321,2026,Regular Season,2026-06-09,DAL,11,200.0,0,0.6965,0.8465833333333334,27.860000000000003,27.860000000000003,0.6965,0.3035,30.016666666666666,0,1,13,2,0
1022600087,1611661324,2026,Regular Season,2026-06-09,MIN,9,200.0,0,0.7275833333333332,0.9012499999999999,29.10333333333333,29.10333333333333,0.7275833333333332,0.27241666666666675,31.133333333333333,0,3,12,3,0
1022600088,1611661317,2026,Regular Season,2026-06-09,PHX,9,200.01666666666668,0,0.7371052412298975,0.9377551870677443,28.959999999999997,28.957586867761016,0.7239396716940254,0.2760603283059746,32.41396550287475,0,2,11,2,2
1022600088,1611661331,2026,Regular Season,2026-06-09,GSV,9,200.0,0,0.7360000000000001,0.9218333333333334,27.770000000000003,27.770000000000003,0.6942500000000001,0.30574999999999986,37.2,1,2,12,3,3
1022600089,1611661323,2026,Regular Season,2026-06-10,CON,10,225.0,1,0.6984444444444444,0.9100740740740741,31.43,27.937777777777775,0.6984444444444444,0.3015555555555556,31.214814814814815,0,1,12,2,0
1022600089,1611661332,2026,Regular Season,2026-06-10,TOR,10,225.00000000000003,1,0.7905185185185184,0.9146666666666666,35.57333333333334,31.62074074074074,0.7905185185185184,0.2094814814814816,36.459259259259255,1,4,12,2,0
1022600090,1611661320,2026,Regular Season,2026-06-10,LAS,9,200.01666666666668,0,0.7389384217981835,0.9547537705191234,29.086666666666666,29.084242979751686,0.7271060744937922,0.27289392550620784,33.31389050912424,0,2,12,3,3
1022600090,1611661328,2026,Regular Season,2026-06-10,SEA,10,200.01666666666665,0,0.694775435380385,0.8700108324306308,27.793333333333333,27.7910174152154,0.694775435380385,0.305224564619615,30.180818265144573,0,1,12,2,1
1022600091,1611661325,2026,Regular Season,2026-06-11,IND,10,225.01666666666668,1,0.7413524924079697,0.8887489815569217,30.586666666666666,27.186134360417746,0.6796533590104437,0.32034664098955634,35.656618028294204,1,2,13,3,2
1022600091,1611661329,2026,Regular Season,2026-06-11,CHI,10,225.0,1,0.6308148148148148,0.8191851851851853,25.34,22.524444444444445,0.5631111111111111,0.4368888888888889,29.97037037037037,0,0,14,4,1
1022600092,1611661313,2026,Regular Season,2026-06-11,NYL,11,200.0,0,0.6790833333333333,0.8358333333333333,27.163333333333334,27.163333333333334,0.6790833333333333,0.32091666666666674,34.75,0,1,13,2,1
1022600092,1611661330,2026,Regular Season,2026-06-11,ATL,11,199.98333333333332,0,0.7953162763563631,0.94332861071756,31.810000000000002,31.812651054254527,0.7953162763563631,0.20468372364363685,36.036336361363446,1,3,12,1,0
1022600093,1611661317,2026,Regular Season,2026-06-11,PHX,9,200.0,0,0.6844999999999999,0.9040833333333331,25.7,25.7,0.6425,0.35750000000000004,31.95,0,1,11,2,2
1022600093,1611661321,2026,Regular Season,2026-06-11,DAL,11,200.00000000000003,0,0.7224166666666665,0.8804166666666666,28.326666666666664,28.32666666666666,0.7081666666666665,0.2918333333333335,34.26666666666666,0,3,11,0,0
1022600094,1611661319,2026,Regular Season,2026-06-11,LVA,9,200.01666666666668,0,0.78860094992084,0.9489209232563953,31.383333333333336,31.38071827347721,0.7845179568369303,0.21548204316306974,37.280226647779344,2,3,12,3,3
1022600094,1611661327,2026,Regular Season,2026-06-11,PDX,11,200.0,0,0.7110833333333333,0.8290000000000001,28.443333333333335,28.443333333333335,0.7110833333333333,0.2889166666666667,32.85,0,1,12,1,1
1022600095,1611661322,2026,Regular Season,2026-06-12,WAS,9,200.00000000000003,0,0.7203333333333332,0.9116666666666664,27.74666666666667,27.746666666666666,0.6936666666666667,0.30633333333333335,34.33333333333333,0,2,12,3,2
1022600095,1611661332,2026,Regular Season,2026-06-12,TOR,10,199.99999999999997,0,0.6814166666666668,0.8730000000000001,27.256666666666668,27.256666666666675,0.6814166666666668,0.3185833333333332,30.83333333333334,0,1,12,2,0
1022600096,1611661328,2026,Regular Season,2026-06-12,SEA,10,200.01666666666665,0,0.7438546787767687,0.9264227981001585,29.28333333333334,29.280893258895098,0.7320223314723775,0.2679776685276225,34.69710857428548,0,2,12,2,1
1022600096,1611661331,2026,Regular Season,2026-06-12,GSV,9,200.0,0,0.7170000000000002,0.8949166666666669,24.433333333333337,24.433333333333337,0.6108333333333335,0.38916666666666655,33.06666666666667,0,3,12,3,3
1022600097,1611661323,2026,Regular Season,2026-06-13,CON,11,200.0,0,0.622,0.8098333333333333,22.07,22.07,0.55175,0.44825000000000004,30.4,0,1,14,3,3
1022600097,1611661325,2026,Regular Season,2026-06-13,IND,10,200.0,0,0.7721666666666668,0.9135000000000001,30.886666666666667,30.886666666666667,0.7721666666666667,0.22783333333333333,36.7,2,3,14,4,4
1022600098,1611661319,2026,Regular Season,2026-06-13,LVA,10,200.0,0,0.7839999999999999,0.94075,30.106666666666666,30.106666666666666,0.7526666666666667,0.2473333333333333,37.4,1,3,11,1,1
1022600098,1611661324,2026,Regular Season,2026-06-13,MIN,10,199.99999999999997,0,0.7939166666666666,0.9103333333333333,31.756666666666668,31.756666666666675,0.7939166666666667,0.20608333333333329,33.93333333333334,0,4,10,0,0
1022600099,1611661321,2026,Regular Season,2026-06-13,DAL,8,200.0,0,0.7975,0.9446666666666667,29.880000000000003,29.880000000000003,0.747,0.253,35.21666666666667,2,4,13,5,3
1022600099,1611661327,2026,Regular Season,2026-06-13,PDX,10,199.99999999999997,0,0.7032500000000002,0.8430000000000001,28.130000000000003,28.13000000000001,0.7032500000000002,0.29674999999999985,31.816666666666674,0,2,12,2,1
1022600100,1611661317,2026,Regular Season,2026-06-13,PHX,9,225.0,1,0.7348888888888888,0.9019259259259258,31.92333333333333,28.37629629629629,0.7094074074074073,0.29059259259259274,36.41481481481481,1,3,13,4,4
1022600100,1611661320,2026,Regular Season,2026-06-13,LAS,10,225.0,1,0.7186666666666666,0.9337777777777777,32.339999999999996,28.746666666666663,0.7186666666666666,0.28133333333333344,32.82962962962962,0,2,13,3,3
1022600101,1611661313,2026,Regular Season,2026-06-14,NYL,11,199.99999999999997,0,0.6303333333333334,0.8104166666666667,23.473333333333336,23.47333333333334,0.5868333333333334,0.41316666666666657,29.93333333333334,0,0,12,1,1
1022600101,1611661322,2026,Regular Season,2026-06-14,WAS,11,200.0,0,0.6643333333333333,0.8731666666666668,24.53333333333333,24.53333333333333,0.6133333333333333,0.3866666666666667,30.6,0,2,13,2,2
1022600102,1611661330,2026,Regular Season,2026-06-14,ATL,11,200.0,0,0.7971666666666667,0.9481666666666666,31.886666666666667,31.886666666666667,0.7971666666666667,0.2028333333333333,37.65,2,3,12,1,0
1022600102,1611661332,2026,Regular Season,2026-06-14,TOR,10,200.0,0,0.7294999999999999,0.9113333333333331,28.05,28.05,0.70125,0.29874999999999996,34.516666666666666,0,2,12,2,0
1022600103,1611661319,2026,Regular Season,2026-06-15,LVA,9,200.0,0,0.6659166666666667,0.8564166666666668,24.37666666666667,24.37666666666667,0.6094166666666667,0.3905833333333333,31.166666666666668,0,1,10,1,1
1022600103,1611661321,2026,Regular Season,2026-06-15,DAL,11,200.00000000000003,0,0.7006666666666665,0.8658333333333331,28.026666666666664,28.02666666666666,0.7006666666666665,0.29933333333333345,30.916666666666664,0,2,11,0,0
1022600104,1611661324,2026,Regular Season,2026-06-15,MIN,10,199.99999999999997,0,0.6318333333333336,0.8326666666666669,23.753333333333337,23.75333333333334,0.5938333333333334,0.40616666666666656,28.550000000000008,0,0,13,3,0
1022600104,1611661327,2026,Regular Season,2026-06-15,PDX,11,200.0,0,0.5614999999999999,0.7398333333333333,21.356666666666666,21.356666666666666,0.5339166666666667,0.4660833333333333,26.433333333333334,0,0,12,1,0
1022600105,1611661320,2026,Regular Season,2026-06-15,LAS,12,200.0,0,0.6739166666666666,0.8561666666666666,26.796666666666663,26.796666666666663,0.6699166666666666,0.3300833333333334,29.316666666666666,0,0,13,1,1
1022600105,1611661331,2026,Regular Season,2026-06-15,GSV,11,199.99999999999997,0,0.6797500000000001,0.8792500000000001,25.913333333333334,25.91333333333334,0.6478333333333334,0.35216666666666663,30.316666666666674,0,1,12,1,1
1022600106,1611661325,2026,Regular Season,2026-06-16,IND,11,200.0,0,0.6830833333333334,0.8820833333333333,26.020000000000003,26.020000000000003,0.6505000000000001,0.3494999999999999,32.2,0,2,12,1,1
1022600106,1611661332,2026,Regular Season,2026-06-16,TOR,10,200.00000000000003,0,0.6613333333333332,0.8254166666666665,22.346666666666668,22.346666666666664,0.5586666666666666,0.44133333333333336,31.33333333333333,0,2,12,2,0
1022600107,1611661322,2026,Regular Season,2026-06-17,WAS,8,200.0,0,0.7515833333333333,0.949,29.706666666666667,29.706666666666667,0.7426666666666667,0.2573333333333333,38.21666666666667,1,3,13,5,3
1022600107,1611661323,2026,Regular Season,2026-06-17,CON,12,199.99999999999997,0,0.5806666666666668,0.7649166666666668,20.30666666666667,20.306666666666672,0.5076666666666668,0.4923333333333332,28.450000000000006,0,0,14,2,2
1022600108,1611661313,2026,Regular Season,2026-06-17,NYL,9,200.01666666666665,0,0.6906091159070078,0.8686776101991501,26.293333333333333,26.2911424047996,0.6572785601199901,0.3427214398800099,35.41371552370636,1,1,11,2,2
1022600108,1611661329,2026,Regular Season,2026-06-17,CHI,10,200.00000000000003,0,0.7,0.8770833333333332,26.386666666666667,26.386666666666663,0.6596666666666666,0.3403333333333334,31.249999999999996,0,1,11,1,1
1022600109,1611661321,2026,Regular Season,2026-06-17,DAL,9,200.00000000000003,0,0.7869999999999999,0.9326666666666665,31.48,31.479999999999997,0.7869999999999999,0.21300000000000008,37.36666666666666,2,3,11,2,2
1022600109,1611661331,2026,Regular Season,2026-06-17,GSV,10,200.0,0,0.6860833333333334,0.8900833333333334,24.009999999999998,24.009999999999998,0.60025,0.39975000000000005,32.983333333333334,0,1,12,2,2
1022600110,1611661320,2026,Regular Season,2026-06-17,LAS,11,200.0,0,0.6786666666666668,0.8555833333333334,27.146666666666665,27.146666666666665,0.6786666666666666,0.32133333333333336,29.8,0,0,12,1,1
1022600110,1611661324,2026,Regular Season,2026-06-17,MIN,10,200.0,0,0.6730833333333334,0.8719166666666667,26.763333333333332,26.763333333333332,0.6690833333333334,0.33091666666666664,29.166666666666668,0,0,11,1,1
1022600111,1611661317,2026,Regular Season,2026-06-17,PHX,10,200.0,0,0.6485,0.8429166666666665,25.406666666666666,25.406666666666666,0.6351666666666667,0.36483333333333334,35.35,1,2,12,2,1
1022600111,1611661319,2026,Regular Season,2026-06-17,LVA,9,200.01666666666665,0,0.8221814848762603,0.9583368052662279,31.97,31.967336055328722,0.7991834013832181,0.20081659861678192,37.89684192983918,2,4,12,3,0
1022600112,1611661327,2026,Regular Season,2026-06-17,PDX,10,200.03333333333333,0,0.678553574404266,0.8293617730378271,27.146666666666665,27.142142976170636,0.6785535744042659,0.3214464255957341,29.04515914014331,0,0,12,2,2
1022600112,1611661328,2026,Regular Season,2026-06-17,SEA,10,200.01666666666665,0,0.7509374218815099,0.9196733605532872,29.823333333333334,29.82084826264478,0.7455212065661195,0.25447879343388047,34.58045162903092,0,3,13,3,1
1022600113,1611661325,2026,Regular Season,2026-06-18,IND,10,200.0,0,0.7519166666666667,0.8857499999999999,24.703333333333333,24.703333333333333,0.6175833333333334,0.3824166666666666,34.43333333333333,0,3,12,2,2
1022600113,1611661330,2026,Regular Season,2026-06-18,ATL,9,200.00000000000003,0,0.8140833333333332,0.9480833333333331,32.56333333333334,32.56333333333333,0.8140833333333334,0.18591666666666662,38.08333333333333,1,3,12,3,1
1022600114,1611661323,2026,Regular Season,2026-06-19,CON,10,199.99999999999997,0,0.6139166666666668,0.8118333333333335,23.196666666666665,23.19666666666667,0.5799166666666667,0.42008333333333325,31.416666666666675,0,1,14,4,4
1022600114,1611661332,2026,Regular Season,2026-06-19,TOR,9,200.01666666666665,0,0.7917673527206067,0.9578368469294225,31.673333333333336,31.670694108824268,0.7917673527206067,0.20823264727939328,34.01383218065161,0,4,12,3,0
1022600115,1611661313,2026,Regular Season,2026-06-19,NYL,9,200.0,0,0.7665,0.9081666666666667,30.659999999999997,30.659999999999997,0.7665,0.23350000000000004,32.65,0,4,11,2,2
1022600115,1611661322,2026,Regular Season,2026-06-19,WAS,10,200.0,0,0.7286666666666668,0.8819166666666668,29.14666666666667,29.14666666666667,0.7286666666666668,0.2713333333333332,34.5,0,1,13,3,3
1022600116,1611661324,2026,Regular Season,2026-06-19,MIN,8,200.0,0,0.8134166666666667,0.9634166666666667,32.53666666666667,32.53666666666667,0.8134166666666667,0.18658333333333332,36.05,1,4,10,2,2
1022600116,1611661331,2026,Regular Season,2026-06-19,GSV,10,200.01666666666662,0,0.6365302891425716,0.8325972835597035,24.286666666666665,24.284642946421137,0.6071160736605283,0.39288392633947167,28.08099325056246,0,0,12,2,2
1022600117,1611661325,2026,Regular Season,2026-06-20,IND,11,200.0,0,0.6784166666666667,0.8441666666666667,23.529999999999998,23.529999999999998,0.5882499999999999,0.41175000000000006,34.016666666666666,0,2,12,1,1
1022600117,1611661330,2026,Regular Season,2026-06-20,ATL,10,200.0,0,0.7978333333333333,0.9633333333333333,31.913333333333334,31.913333333333334,0.7978333333333333,0.20216666666666672,34.916666666666664,0,4,12,2,0
1022600118,1611661317,2026,Regular Season,2026-06-20,PHX,9,200.00000000000003,0,0.695,0.9171666666666666,27.8,27.799999999999997,0.695,0.30500000000000005,31.71666666666666,0,1,11,2,0
1022600118,1611661328,2026,Regular Season,2026-06-20,SEA,10,200.0,0,0.7080833333333334,0.8910000000000001,25.163333333333334,25.163333333333334,0.6290833333333333,0.3709166666666667,33.733333333333334,0,2,12,2,0
1022600119,1611661321,2026,Regular Season,2026-06-20,DAL,10,200.03333333333333,0,0.7521246458923512,0.8859356773871022,29.903333333333336,29.898350274954176,0.7474587568738544,0.25254124312614556,35.62739543409432,1,4,11,1,1
1022600119,1611661329,2026,Regular Season,2026-06-20,CHI,9,200.01666666666668,0,0.6979418381801515,0.8957586867761019,27.919999999999998,27.917673527206063,0.6979418381801515,0.30205816181984846,32.39730022498125,0,1,11,2,2
1022600120,1611661319,2026,Regular Season,2026-06-21,LVA,9,200.0,0,0.723,0.9105833333333332,28.55333333333333,28.55333333333333,0.7138333333333332,0.2861666666666668,32.05,0,3,9,0,0
1022600120,1611661331,2026,Regular Season,2026-06-21,GSV,12,199.99999999999997,0,0.5284166666666668,0.7143333333333335,19.663333333333334,19.663333333333338,0.49158333333333337,0.5084166666666666,23.683333333333337,0,0,12,0,0
1022600121,1611661322,2026,Regular Season,2026-06-21,WAS,9,200.0,0,0.69175,0.8917499999999999,27.03333333333333,27.03333333333333,0.6758333333333333,0.3241666666666667,33.38333333333333,0,2,12,3,3
1022600121,1611661324,2026,Regular Season,2026-06-21,MIN,9,200.00000000000003,0,0.8357499999999999,0.9373333333333332,33.42999999999999,33.429999999999986,0.8357499999999998,0.16425000000000023,36.133333333333326,2,5,12,3,0
1022600122,1611661313,2026,Regular Season,2026-06-21,NYL,11,200.0,0,0.7086666666666666,0.8997499999999999,28.346666666666664,28.346666666666664,0.7086666666666666,0.29133333333333344,33.833333333333336,0,2,12,1,1
1022600122,1611661320,2026,Regular Season,2026-06-21,LAS,9,200.0,0,0.76875,0.9478333333333333,30.703333333333337,30.703333333333337,0.7675833333333334,0.2324166666666666,35.88333333333333,1,3,12,3,3
1022600123,1611661323,2026,Regular Season,2026-06-22,CON,12,200.0,0,0.6259166666666666,0.7979166666666666,24.30333333333333,24.30333333333333,0.6075833333333333,0.39241666666666675,28.95,0,0,14,2,2
1022600123,1611661329,2026,Regular Season,2026-06-22,CHI,11,200.0,0,0.569,0.7669166666666666,22.509999999999998,22.509999999999998,0.56275,0.43725,25.916666666666668,0,0,15,4,1
1022600124,1611661330,2026,Regular Season,2026-06-22,ATL,10,200.00000000000003,0,0.7286666666666667,0.9198333333333334,29.14666666666667,29.146666666666665,0.7286666666666667,0.2713333333333333,32.51666666666666,0,2,13,3,1
1022600124,1611661332,2026,Regular Season,2026-06-22,TOR,10,200.0,0,0.7083333333333335,0.8748333333333335,27.51,27.51,0.6877500000000001,0.3122499999999999,31.6,0,2,12,2,0
1022600125,1611661317,2026,Regular Season,2026-06-22,PHX,10,200.01666666666668,0,0.7026914423798015,0.9103408049329221,26.913333333333334,26.91109074243813,0.6727772685609532,0.3272227314390468,34.29714190484126,0,2,12,2,0
1022600125,1611661325,2026,Regular Season,2026-06-22,IND,10,200.0,0,0.7245833333333332,0.8999166666666667,27.106666666666666,27.106666666666666,0.6776666666666666,0.32233333333333336,31.95,0,1,12,2,2
1022600126,1611661321,2026,Regular Season,2026-06-22,DAL,9,225.0,1,0.7254074074074073,0.8962962962962963,31.75,28.22222222222222,0.7055555555555556,0.2944444444444444,37.599999999999994,1,3,13,4,1
