snapshot_utc,commence_time,home_team,away_team,bookmaker,market,outcome,point,price
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,lowvig,spreads,Phoenix Mercury,-5.0,-108
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,lowvig,spreads,Portland Fire,5.0,-108
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,lowvig,totals,Over,176.5,-108
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,lowvig,totals,Under,176.5,-108
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,bovada,h2h,Phoenix Mercury,,-195
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,bovada,h2h,Portland Fire,,165
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,bovada,spreads,Phoenix Mercury,-5.0,-110
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,bovada,spreads,Portland Fire,5.0,-110
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,bovada,totals,Over,176.5,-110
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,bovada,totals,Under,176.5,-110
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,betus,h2h,Phoenix Mercury,,-190
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,betus,h2h,Portland Fire,,163
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,betus,spreads,Phoenix Mercury,-5.0,-110
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,betus,spreads,Portland Fire,5.0,-110
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,betus,totals,Over,176.5,-110
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,betus,totals,Under,176.5,-110
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,betmgm,h2h,Phoenix Mercury,,-220
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,betmgm,h2h,Portland Fire,,180
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,betmgm,spreads,Phoenix Mercury,-5.5,-115
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,betmgm,spreads,Portland Fire,5.5,-105
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,betmgm,totals,Over,176.5,-105
20260816T010002Z,2026-08-16T23:00:00Z,Phoenix Mercury,Portland Fire,betmgm,totals,Under,176.5,-115
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,fanduel,h2h,Dallas Wings,,180
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,fanduel,h2h,Golden State Valkyries,,-225
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,fanduel,spreads,Dallas Wings,5.5,-108
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,fanduel,spreads,Golden State Valkyries,-5.5,-112
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,fanduel,totals,Over,163.5,-110
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,fanduel,totals,Under,163.5,-110
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,fanatics,h2h,Dallas Wings,,185
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,fanatics,h2h,Golden State Valkyries,,-225
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,fanatics,spreads,Dallas Wings,5.5,-110
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,fanatics,spreads,Golden State Valkyries,-5.5,-110
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,fanatics,totals,Over,163.5,-110
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,fanatics,totals,Under,163.5,-110
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,draftkings,h2h,Dallas Wings,,185
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,draftkings,h2h,Golden State Valkyries,,-225
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,draftkings,spreads,Dallas Wings,5.5,-110
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,draftkings,spreads,Golden State Valkyries,-5.5,-110
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,draftkings,totals,Over,163.5,-110
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,draftkings,totals,Under,163.5,-110
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,williamhill_us,h2h,Dallas Wings,,185
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,williamhill_us,h2h,Golden State Valkyries,,-225
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,williamhill_us,spreads,Dallas Wings,5.5,-110
20260816T010002Z,2026-08-18T02:00:00Z,Golden State Valkyries,Dallas Wings,williamhill_us,spreads,Golden State Valkyries,-5.5,-110
