player_id,player_name,off_poss,def_poss,total_poss,minutes_2021_24,orapm_100,drapm_100,net_100,lambda_chosen,net_100_lam500,net_100_lam1000,net_100_lam2000,net_100_lam5000
1630454,Charli Collier,828,824,1652,423.8,-0.082,-0.118,-0.2,68000,-9.719,-6.93,-4.442,-2.174
1630444,Jasmine Walker,598,599,1197,300.7,-0.105,-0.098,-0.203,68000,-12.154,-8.159,-4.935,-2.291
1630119,Jazmine Jones,999,1000,1999,497.6,-0.168,-0.037,-0.205,68000,-5.491,-4.262,-3.065,-1.769
1630462,Aari McDonald,5086,5078,10164,2538.2,-0.206,-0.0,-0.206,68000,3.696,2.471,1.317,0.214
1630459,DiDi Richards,1436,1450,2886,727.8,-0.189,-0.02,-0.209,68000,-3.54,-2.956,-2.28,-1.44
1631086,Lexie Hull,3341,3347,6688,1684.2,0.054,-0.266,-0.212,68000,-0.61,-0.594,-0.508,-0.443
1628244,Sami Whitcomb,6494,6493,12987,3253.3,-0.24,0.019,-0.221,68000,2.832,1.866,0.883,-0.098
204296,Rebecca Allen,5313,5340,10653,2697.5,-0.158,-0.064,-0.222,68000,0.235,-0.248,-0.629,-0.846
1641660,Zia Cooke,1603,1630,3233,806.3,-0.193,-0.03,-0.223,68000,-6.861,-5.459,-3.849,-2.066
1628242,Emma Cannon,1891,1901,3792,953.2,-0.118,-0.109,-0.227,68000,-2.358,-2.105,-1.779,-1.263
202638,Jessica Breland,1057,1068,2125,543.9,-0.142,-0.087,-0.229,68000,-8.556,-6.154,-3.982,-2.007
1630471,Maya Caldwell,1848,1838,3686,941.0,-0.151,-0.079,-0.23,68000,-3.741,-3.369,-2.68,-1.647
1628263,Lindsay Allen,4613,4603,9216,2353.0,-0.049,-0.189,-0.238,68000,2.785,1.574,0.588,-0.208
1629484,Megan Gustafson,2807,2811,5618,1422.3,-0.03,-0.214,-0.244,68000,-1.926,-2.197,-2.167,-1.675
1630115,Joyner Holmes,1697,1720,3417,850.8,-0.164,-0.083,-0.247,68000,-9.472,-7.463,-5.264,-2.792
1628899,Myisha Hines-Allen,5265,5273,10538,2691.4,-0.121,-0.13,-0.251,68000,-2.557,-2.52,-2.242,-1.568
1631031,Queen Egbo,2480,2475,4955,1236.0,-0.187,-0.069,-0.256,68000,0.065,-0.267,-0.611,-0.821
1629480,Kalani Brown,2207,2195,4402,1088.0,-0.017,-0.243,-0.26,68000,-5.106,-4.506,-3.548,-2.148
1629491,Jessica Shepard,3422,3420,6842,1736.0,-0.119,-0.148,-0.267,68000,-2.882,-2.676,-2.323,-1.683
1629478,Katie Lou Samuelson,4441,4415,8856,2205.4,-0.033,-0.239,-0.272,68000,-3.084,-2.995,-2.586,-1.745
1628881,Monique Billings,5412,5438,10850,2710.8,-0.222,-0.053,-0.275,68000,0.267,-0.056,-0.41,-0.699
1629482,Sophie Cunningham,7033,7030,14063,3622.9,0.039,-0.316,-0.277,68000,1.059,0.467,-0.092,-0.531
1629488,Brianna Turner,7473,7480,14953,3872.5,-0.085,-0.199,-0.284,68000,-0.594,-0.702,-0.703,-0.644
1631083,Emily Engstler,2374,2375,4749,1194.7,-0.134,-0.161,-0.295,68000,-2.606,-2.253,-1.91,-1.45
1642292,Jacy Sheldon,1874,1877,3751,931.0,-0.009,-0.294,-0.303,68000,-6.7,-5.763,-4.367,-2.547
1631089,Destanni Henderson,1807,1811,3618,893.8,-0.131,-0.179,-0.31,68000,-1.057,-1.824,-2.075,-1.727
202650,Jantel Lavender,1718,1719,3437,867.4,-0.219,-0.091,-0.31,68000,-8.215,-6.628,-4.814,-2.704
1642288,Rickea Jackson,2303,2294,4597,1152.0,-0.181,-0.13,-0.311,68000,-0.022,-0.776,-1.247,-1.34
1628915,Kia Nurse,5059,5042,10101,2565.9,-0.085,-0.234,-0.319,68000,-1.182,-1.55,-1.708,-1.494
204365,Erica Wheeler,6586,6638,13224,3391.9,-0.296,-0.026,-0.322,68000,2.031,1.223,0.483,-0.218
1628269,Nia Coffey,4728,4752,9480,2376.9,-0.468,0.143,-0.325,68000,-1.558,-1.633,-1.616,-1.354
1628890,Diamond DeShields,4518,4527,9045,2271.5,-0.339,-0.019,-0.358,68000,-3.426,-3.511,-3.231,-2.384
203824,Odyssey Sims,4376,4379,8755,2192.4,-0.104,-0.259,-0.363,68000,-0.934,-1.306,-1.594,-1.609
1630134,Sug Sutton,2775,2785,5560,1430.2,-0.108,-0.256,-0.364,68000,-3.637,-3.551,-3.103,-2.188
204323,Cheyenne Parker-Tyus,5694,5654,11348,2822.2,-0.251,-0.129,-0.38,68000,-2.559,-2.319,-1.999,-1.512
1630389,Dana Evans,4514,4538,9052,2311.3,-0.268,-0.153,-0.421,68000,-6.337,-5.537,-4.472,-2.957
1630446,Michaela Onyenwere,5544,5583,11127,2807.5,-0.253,-0.198,-0.451,68000,0.277,-0.166,-0.666,-1.156
1627669,Moriah Jefferson,4813,4798,9611,2491.0,-0.098,-0.373,-0.471,68000,-0.304,-1.126,-1.726,-1.905
1631019,NaLyssa Smith,5733,5733,11466,2870.3,-0.028,-0.463,-0.491,68000,-1.56,-1.409,-1.317,-1.254
1627676,Tiffany Mitchell,4971,4966,9937,2538.3,-0.351,-0.16,-0.511,68000,-1.418,-2.101,-2.502,-2.355
1628927,Victoria Vivians,5415,5415,10830,2727.0,-0.286,-0.281,-0.567,68000,-3.516,-3.444,-3.131,-2.444
1628909,Kelsey Mitchell,9488,9496,18984,4774.0,0.018,-0.679,-0.661,68000,2.001,1.117,0.229,-0.724
