screen,decision,family_size_K,cell,mde80_fw,mde80_percell,n,stat_family,reported_dr2,reported_p_fw,blind_to_best_lead_fw,blind_to_D079_ceiling_fw,blind_to_D084_ceiling_fw,blind_to_best_lead_percell,was_reported_null_at_fw05
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_rest_days|pts_absres,0.0032529488219018,0.0003549413039095,13879,t_statistic,0.0003195806377372,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_SINGLE|R09_opp_allowed_paint_share,0.0032494008684933,0.0013499583497603,5111,increment,0.0001051506869575,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_fga_mean5|fga_sqres,0.0032417692719919,0.0003537214617788,13879,t_statistic,0.0333975584120811,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,minutes__pred_iqr|fga_sqres,0.0032381831726555,0.0003533301691873,13879,t_statistic,0.00224672159535,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pts__fallback_level|fga_absres,0.0032305580578293,0.000352498164644,13879,t_statistic,0.0562886826482122,0.094,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_COMPLETE_PLUS_R10|R03_opp_allowed_atb3_share,0.0032200034666795,0.0013377452465926,5111,increment,3.7609120274804905e-05,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_COMPLETE_PLUS_R10|R05_opp_allowed_long_miss_pg,0.0032195720315924,0.0013375660075816,5111,increment,0.0001802031214333,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pts__fallback_level|fga_sqres,0.0031979771646156,0.0003489431426154,13879,t_statistic,0.0519191169892746,0.506,True,True,True,False,True
E1_I0023_usage_defence_interaction,D098/D099,120,NC1_noise_x_defrtg|points|DECISION,0.0031939836294902,0.0010287880006063,5673,paired,1.13956573373317e-05,,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_COMPLETE|R09_opp_allowed_paint_share,0.0031846501360067,0.0013230577623871,5111,increment,0.0001161180335347,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,mdl_n_prior_games|llskill_vs_R3,0.0031720118636445,0.0003210512138703,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_ast|B_SINGLE|A01_c04_prevgame,0.0031674464383432,0.0013159105139411,5111,increment,0.001271315398334,0.1131447587354409,True,True,True,False,True
E0_I0016_efficiency_predictors,D085,132,ts|D02_opp_poss_per40,0.0031493040795228,0.0018227652397347,14079,increment,0.0003571286849211,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_usg_sd5|minutes_absres,0.0031444496867188,0.0003431025610877,13879,t_statistic,8.540338274494753e-05,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_five_tenure_prior|signed_err,0.0031430794576768,0.000318122856583,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0016_efficiency_predictors,D085,132,ppm|A08_opp_pf,0.0031371554784946,0.0019850488713635,14852,increment,0.000408389490025,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_min_rng5|fga_sqres,0.0031335425728289,0.000341912445461,13879,t_statistic,1.234659190918577e-07,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pts__is_cold_start|fga_sqres,0.0031300504936072,0.0003415314117527,13879,t_statistic,0.003261075134671,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_games_prior|pts_absres,0.0031283654412171,0.0003413475494403,13879,t_statistic,0.0004333762221835,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_min_sd5|fga_sqres,0.0031283043273698,0.0003413408810819,13879,t_statistic,2.934581518425571e-07,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_COMPLETE_PLUS_R10|R02_opp_allowed_ra_share,0.0031255651127301,0.0012985109847668,5111,increment,0.0005259559594557,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pts__n_prior_games|pts_absres,0.0031231661929062,0.0003407802401847,13879,t_statistic,0.0004236463456355,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,minutes__pred_iqr|pts_sqres,0.0031196214012484,0.0003403934548272,13879,t_statistic,0.002657735029122,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,tm_newfaces_prior|brier,0.0031119341288058,0.0003149705210716,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_usg_mean5|fga_sqres,0.0031097342900291,0.0003393146354727,13879,t_statistic,0.0302462108223293,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_COMPLETE_PLUS_R10|R03_opp_allowed_atb3_share,0.0031088807133882,0.001291579477971,5111,increment,5.153307706503305e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_pts_mean5|minutes_sqres,0.003096382982428,0.0003378578248101,13879,t_statistic,0.0086534951073188,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,pl_games_prior|llskill_vs_R3,0.0030825234700707,0.0003119937580286,17809,t_statistic,,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,O01_own_usg_pg|spm|B_SINGLE|DECISION,0.0030790981239265,0.0013891406030842,5670,increment,0.0003403599087615,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pts__is_fallback|fga_sqres,0.0030689089175747,0.0003348600277537,13879,t_statistic,0.0542530832658732,0.239,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,mdl_fallback_level|signed_err,0.0030685027723079,0.0003105746706388,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE|R06_own_atb3_share,0.0030556880759005,0.0012694806825227,5111,increment,6.552571118134371e-06,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,mdl_is_fallback|signed_err,0.0030467512957892,0.0003083731221453,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_COMPLETE|R05_opp_allowed_long_miss_pg,0.0030461067766135,0.0012655001471879,5111,increment,0.0001700472856446,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_abs_min_trend5|pts_absres,0.0030442510834755,0.0003321695200741,13879,t_statistic,0.0002552850385607,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_minutes_prior|pts_absres,0.0030333951251009,0.0003309849862152,13879,t_statistic,0.0120848952144151,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,tm_five_tenure_prior|minutes_absres,0.0030306925400425,0.0003306900971416,13879,t_statistic,0.0053385330486215,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE_PLUS_R10|R06_own_atb3_share,0.003020497299947,0.0012548607314131,5111,increment,3.151385818377727e-06,1.0,True,True,True,False,True
E0_I0016_efficiency_predictors,D085,132,efg|A04_opp_blk,0.0030159335348506,0.0017584510911554,13989,increment,0.000683629175888,1.0,True,True,True,False,True
E1_I0023_usage_defence_interaction,D098/D099,120,A02_opp_ts_allowed|attempts|POOLED,0.0030141225105512,0.000970854403442,14807,paired,0.0001896062168031,,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_SINGLE|R07_own_miss_pg,0.0030057443084868,0.0012487316249065,5111,increment,0.0005769754195669,0.9966722129783694,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_SINGLE|R01_opp_allowed_miss_pg,0.0030054952694074,0.0012486281620226,5111,increment,8.350136547328419e-05,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_COMPLETE|R01_opp_allowed_miss_pg,0.0029950494731611,0.0012442884728204,5111,increment,7.244853676310031e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_teamgames_since_appear|pts_absres,0.0029920277584674,0.0003264712395023,13879,t_statistic,0.0009453683152749,1.0,True,True,True,False,True
E0_I0016_efficiency_predictors,D085,132,ts|A11_opp_fastbreak_allowed,0.0029852403985937,0.0017280466803437,14079,increment,0.0001256960371241,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_dnp_frac5|minutes_absres,0.0029787683241728,0.0003250244534767,13879,t_statistic,0.0015947688661813,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_COMPLETE|R09_opp_allowed_paint_share,0.002978599904687,0.0012374545261299,5111,increment,4.6921324204007065e-05,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_SINGLE|R09_opp_allowed_paint_share,0.0029669839207027,0.0012326286843194,5111,increment,5.694029183076142e-05,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_COMPLETE|R02_opp_allowed_ra_share,0.0029657394434415,0.0012321116682484,5111,increment,0.0005629771484433,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_COMPLETE_PLUS_R10|R09_opp_allowed_paint_share,0.0029570028275858,0.0012284820552827,5111,increment,4.6347215085042254e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_minutes_prior|fga_sqres,0.0029547538192786,0.0003224041418313,13879,t_statistic,0.0005214443064014,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_SINGLE|R05_opp_allowed_long_miss_pg,0.0029491024264188,0.0012251998463607,5111,increment,0.0002216172920174,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,T01_c04_tiptime|ppfga|B_SINGLE|DECISION,0.0029487046065289,0.0012172352721434,5652,increment,8.981055580732473e-05,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_SINGLE|R03_opp_allowed_atb3_share,0.0029462401110353,0.0012240107020513,5111,increment,0.0001167039284483,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_SINGLE|R04_opp_allowed_mid_share,0.0029336324338723,0.0012187728629093,5111,increment,3.9927316974256656e-05,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_COMPLETE_PLUS_R10|R05_opp_allowed_long_miss_pg,0.002927423124548,0.0012161932153657,5111,increment,0.0001744968940068,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_SINGLE|R05_opp_allowed_long_miss_pg,0.0029163861500263,0.0012116079221025,5111,increment,0.0001861751075846,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_COMPLETE|R05_opp_allowed_long_miss_pg,0.0029115107701398,0.0012095824533923,5111,increment,0.000166958986371,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_COMPLETE_PLUS_R10|R02_opp_allowed_ra_share,0.0029082966363403,0.0012082471466895,5111,increment,0.0005268083402275,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_COMPLETE|R03_opp_allowed_atb3_share,0.0029048069145981,0.0012067973474203,5111,increment,7.097461266708864e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_pts_sd5|fga_absres,0.0028993770914889,0.000316361781793,13879,t_statistic,0.0258391838503204,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_COMPLETE|R10_opp_allowed_oreb_pg,0.0028992516136032,0.0012044894065823,5111,increment,0.0003377447120259,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_COMPLETE|R04_opp_allowed_mid_share,0.0028929640613743,0.0012018772531502,5111,increment,4.1358250810830774e-07,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_COMPLETE_PLUS_R10|R06_own_atb3_share,0.0028925141312577,0.001201690330409,5111,increment,4.234827072760419e-07,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,mdl_n_prior_games|skill_vs_R3,0.0028853934846008,0.0002920414930794,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_abs_min_trend5|pts_sqres,0.0028794730999506,0.0003141899834967,13879,t_statistic,0.0004844592105145,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_fga_mean5|minutes_sqres,0.0028423405681091,0.0003101383153055,13879,t_statistic,0.0077213575198973,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_COMPLETE_PLUS_R10|R01_opp_allowed_miss_pg,0.0028394051588433,0.0011796262934804,5111,increment,0.0003753749610979,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_fga_sd5|pts_absres,0.0028341655929205,0.0003092463134598,13879,t_statistic,0.0302566160714004,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_COMPLETE|R01_opp_allowed_miss_pg,0.0028292748223719,0.0011754176615329,5111,increment,0.0001816556564857,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE|R04_opp_allowed_mid_share,0.002824949320824,0.0011736206388916,5111,increment,9.937161867254746e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_min_rng5|pts_sqres,0.0028151431362115,0.0003071707026963,13879,t_statistic,0.0006571142367034,1.0,True,True,True,False,True
E0_I0019_availability_forecast,D090,318,pl_games_prior|skill_vs_R3,0.0028048171892615,0.0002838860641151,17809,t_statistic,,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_games_prior|minutes_absres,0.0027830063405702,0.0003036641378,13879,t_statistic,0.0165100390196486,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_min_sd5|pts_sqres,0.0027783821624591,0.0003031595765855,13879,t_statistic,0.0006579968646474,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pts__n_prior_games|minutes_absres,0.002770990498171,0.0003023530446958,13879,t_statistic,0.0167836109461112,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE_PLUS_R10|R07_own_miss_pg,0.0027660827281651,0.0011491646079191,5111,increment,4.805737036507109e-07,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_SINGLE|R10_opp_allowed_oreb_pg,0.0027642209028731,0.0011483911156045,5111,increment,3.824429597273133e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_min_sd5|pts_absres,0.0027639182753118,0.0003015813682445,13879,t_statistic,0.0002576624381965,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_SINGLE|R02_opp_allowed_ra_share,0.0027624309054954,0.0011476474640811,5111,increment,0.0006197097693004,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,tm_prior_meetings|fga_absres,0.0027573469031411,0.0003008643414683,13879,t_statistic,0.0022652805908198,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_min_rng5|pts_absres,0.0027530359284058,0.0003003939550352,13879,t_statistic,0.0002356705784953,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_COMPLETE_PLUS_R10|R01_opp_allowed_miss_pg,0.0027506461151018,0.0011427514919201,5111,increment,0.00034146970119,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_COMPLETE|R06_own_atb3_share,0.0027450175421415,0.0011404131103623,5111,increment,2.726360521702873e-05,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_SINGLE|R03_opp_allowed_atb3_share,0.0027447396830798,0.0011402976742632,5111,increment,6.989212445300732e-05,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_COMPLETE_PLUS_R10|R04_opp_allowed_mid_share,0.0027414322388833,0.0011389236019065,5111,increment,2.357853763625388e-05,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_COMPLETE|R02_opp_allowed_ra_share,0.0027278224935688,0.0011332694551672,5111,increment,0.0007302174265928,1.0,True,True,True,False,True
E0_I0016_efficiency_predictors,D085,132,ppm|A03_opp_paintpts_allowed,0.0027256133707989,0.0015691279532438,14852,increment,0.0002528109043472,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE|R07_own_miss_pg,0.002725266852182,0.0011322077180751,5111,increment,9.47919157616308e-08,1.0,True,True,True,False,True
E0_I0016_efficiency_predictors,D085,132,ppm|A07_opp_ftrate_allowed,0.0027221790395133,0.0016443944193143,14852,increment,0.0001962917011716,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_ast|B_SINGLE|A05_teammate_prior_fgpct,0.0027062874473315,0.0011243227549424,5111,increment,0.0001202234245762,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_SINGLE|R01_opp_allowed_miss_pg,0.0027058527905317,0.0011241421774759,5111,increment,0.0001829727401856,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_SINGLE|R02_opp_allowed_ra_share,0.0026994883120416,0.0011214980651527,5111,increment,0.000796341504071,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_ast|B_SINGLE|R01_opp_allowed_miss_pg,0.002694486049832,0.001119419883386,5111,increment,4.480616541943685e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,tm_five_tenure_prior|minutes_sqres,0.0026867048349673,0.0002931563235556,13879,t_statistic,0.0044462495888426,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_SINGLE|G02_placebo_noop,0.0026797295431105,0.0011132893164698,5111,increment,0.0,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_abs_min_trend5|fga_sqres,0.0026749068025858,0.0002918689965098,13879,t_statistic,2.3742722521454243e-07,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_COMPLETE|R06_own_atb3_share,0.0026496983784929,0.0011008129175676,5111,increment,7.596408558983794e-07,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_COMPLETE|A01_c04_prevgame,0.0026437330221794,0.0011496999341657,5111,increment,0.0012303813437367,0.0881863560732113,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_COMPLETE_PLUS_R10|R04_opp_allowed_mid_share,0.0026416516649835,0.0010974699234189,5111,increment,6.321684649591571e-08,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_COMPLETE|R03_opp_allowed_atb3_share,0.0026413631768589,0.0010973500714928,5111,increment,0.0001069323183031,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,G01_noise|ppm|B_SINGLE|DECISION,0.0026148661915264,0.0010871729359815,5673,increment,0.0002560738343698,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_COMPLETE_PLUS_R10|R06_own_atb3_share,0.0026096974931649,0.0010841946142767,5111,increment,2.0887159632637856e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_start_switch5|minutes_absres,0.0025865474032566,0.0002822277749205,13879,t_statistic,0.0021423459708689,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_usg_mean5|minutes_sqres,0.0025730254618157,0.0002807523457671,13879,t_statistic,0.0033466299152008,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,G01_noise|ppm|B_COMPLETE|DECISION,0.0025693444617269,0.0010676176585096,5673,increment,0.0002625131749952,1.0,True,True,True,False,True
E0_I0017_shot_quality_efficiency,D087,117,E02_opp_lt5ft_conceded|ppm|opp_team_id+season,0.0025646330716983,0.0010643256118429,13989,increment,1.3617635662191895e-05,1.0,True,True,True,False,True
E0_I0017_shot_quality_efficiency,D087,117,E03_opp_restricted_conceded|ppm|opp_team_id+season,0.0025632618733897,0.0010637565630013,13989,increment,9.286215359766706e-06,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,P04_absent_usg_prevgame|spm|B_SINGLE|DECISION,0.0025614190540192,0.0010552076275411,5673,increment,0.0003266552218907,0.9966722129783694,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_COMPLETE_PLUS_R10|R09_opp_allowed_paint_share,0.0025613267184504,0.0010640990539402,5111,increment,3.159909576018137e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,tm_five_changed_prior|minutes_absres,0.0025588833482577,0.0002792092473351,13879,t_statistic,0.0007819179279475,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_games_prior|minutes_sqres,0.0025581222727648,0.000279126203567,13879,t_statistic,0.0190204800139105,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pts__n_prior_games|minutes_sqres,0.0025442272978757,0.0002776100713513,13879,t_statistic,0.0193147530624221,1.0,True,True,True,False,True
E1_I0023_usage_defence_interaction,D098/D099,120,A01_opp_efg_allowed|attempts|POOLED,0.0025351222299794,0.0008165675322166,14807,paired,0.0003207515353733,,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_teamgames_since_appear|fga_absres,0.0025333234097677,0.0002764203077015,13879,t_statistic,7.497224101616281e-06,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,POOLED|y_reb|B_COMPLETE|R08_player_ra_share,0.0025270305709833,0.0010989486671763,13784,increment,0.0014948590170842,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,P04_absent_usg_prevgame|spm|B_COMPLETE|DECISION,0.0025236316430529,0.0011384366758983,5673,increment,0.0008896970177054,0.475873544093178,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,opp_game_idx|fga_absres,0.0025230765958597,0.0002753022398534,13879,t_statistic,0.0069715727908316,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE|A01_c04_prevgame,0.0025128419598101,0.0010927783598136,5111,increment,0.0002297679923373,0.9900166389351082,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_start_switch5|minutes_sqres,0.0025114521316002,0.0002740338514687,13879,t_statistic,0.0004327443663428,1.0,True,True,True,False,True
E0_I0017_shot_quality_efficiency,D087,117,E01_opp_dist_conceded|ppm|opp_team_id+season,0.0025012652863545,0.0010380279095902,13989,increment,4.339103385545744e-05,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_ast|B_SINGLE|A03_absent_usg_prevgame,0.0024893212106372,0.001034184481859,5111,increment,0.0001838109154013,0.9916805324459236,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_dreb|B_SINGLE|R04_opp_allowed_mid_share,0.0024856888013199,0.001032675403267,5111,increment,8.061709520996693e-07,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,POOLED|y_reb|B_COMPLETE_PLUS_R10|R08_player_ra_share,0.0024765348815792,0.0010769892294054,13784,increment,0.0014959775085193,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_reb|B_COMPLETE|R04_opp_allowed_mid_share,0.0024696370083975,0.0010260067117878,5111,increment,2.071843817164197e-05,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,M03_dev_pos_playernorm|ppm|B_SINGLE|DECISION,0.0024683526177045,0.0010504848281878,5673,increment,0.0009915724376362,0.302828618968386,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_pts|B_SINGLE|G01_noise,0.0024647893088787,0.0010239927428417,5111,increment,0.0004737187728888,0.7487520798668885,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_fga_sd5|minutes_sqres,0.0024471827027374,0.0002670211758532,13879,t_statistic,9.952813703118477e-05,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,tm_game_idx|fga_absres,0.0024390050215776,0.000266128878749,13879,t_statistic,0.0071082769321937,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,POOLED|y_dreb|B_COMPLETE_PLUS_R10|R08_player_ra_share,0.0024336932670065,0.00105835837635,13784,increment,0.001935683948186,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,tm_five_tenure_prior|fga_absres,0.0024288443662292,0.0002650202119806,13879,t_statistic,0.0017390379718375,1.0,True,True,True,False,True
E0_I0016_efficiency_predictors,D085,132,efg|A11_opp_fastbreak_allowed,0.0024283847288081,0.0013788680834794,13989,increment,8.626973875956535e-05,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE|G02_placebo_noop,0.0024197106695128,0.0010052648948258,5111,increment,0.0,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,T04_n_present|ppm|B_SINGLE|DECISION,0.0024194124839146,0.001014642749415,5673,increment,6.620590989126145e-07,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_start_switch5|fga_absres,0.0024026577291459,0.0002621628909405,13879,t_statistic,0.0008289068893282,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,POOLED|y_dreb|B_COMPLETE|R08_player_ra_share,0.0023919299665874,0.0010401964578282,13784,increment,0.0019450467680231,1.0,True,True,True,False,True
E0_I0014_residual_heterogeneity,D078/D082 era,348,pl_minutes_prior|fga_absres,0.0023905082187132,0.0002608372128217,13879,t_statistic,0.0022155541511143,1.0,True,True,True,False,True
E1_I0018_teammate_volume_channel,D089,154,N01_news_vs_prevgame|ppm|B_COMPLETE|DECISION,0.0023883891573077,0.0010115959890257,5673,increment,0.0006378915070812,0.8452579034941764,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE|R08_player_ra_share,0.0023878977367532,0.0010384429319101,5111,increment,0.0011459764767566,1.0,True,True,True,False,True
E0_I0024_reb_ast_characterisation,D097,250,DECISION|y_oreb|B_COMPLETE_PLUS_R10|R08_player_ra_share,0.002377294705381,0.001033831912428,5111,increment,0.001178520826659,1.0,True,True,True,False,True
