stratum,base,null,carrier,n,n_clusters,family_size_K,mde80_familywise,mde80_status,mde80_per_cell,type1_at_delta0_familywise,type1_at_delta0_per_cell,null_mean,null_sd,sigma_drift_delta1e2_vs_0,t_crit_familywise,t_crit_per_cell
POOLED,B_COMPLETE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,14852,14852,39,0.0008847669848999744,OK,0.00043710216706621403,0.0009995002498750624,0.047976011994003,5.810274741514898e-05,8.757877910418184e-05,16.394047556037318,5.695986850028299,1.8369029009333957
POOLED,B_COMPLETE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,14852,14852,44,0.0008968870475333352,OK,0.00043710216706621403,0.0009995002498750624,0.047976011994003,5.810274741514898e-05,8.757877910418184e-05,16.394047556037318,5.833238170032072,1.8369029009333957
POOLED,B_COMPLETE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,14852,14852,132,0.0009709148026951638,OK,0.00043710216706621403,0.0009995002498750624,0.047976011994003,5.810274741514898e-05,8.757877910418184e-05,16.394047556037318,6.606553602093543,1.8369029009333957
POOLED,B_COMPLETE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,14852,14852,154,0.000983279008358102,OK,0.00043710216706621403,0.0009995002498750624,0.047976011994003,5.810274741514898e-05,8.757877910418184e-05,16.394047556037318,6.726312674502062,1.8369029009333957
POOLED,B_COMPLETE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,14852,14852,250,0.0009656792617107624,OK,0.00043710216706621403,0.0009995002498750624,0.047976011994003,5.810274741514898e-05,8.757877910418184e-05,16.394047556037318,6.535048638253136,1.8369029009333957
POOLED,B_COMPLETE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,14852,14852,318,0.0009709148026951638,OK,0.00043710216706621403,0.0009995002498750624,0.047976011994003,5.810274741514898e-05,8.757877910418184e-05,16.394047556037318,6.606553602093543,1.8369029009333957
POOLED,B_COMPLETE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,14852,14852,348,0.0009824326764129793,OK,0.00043710216706621403,0.0009995002498750624,0.047976011994003,5.810274741514898e-05,8.757877910418184e-05,16.394047556037318,6.686211887168178,1.8369029009333957
DECISION,B_SINGLE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,1,0.008711078801643133,OK,0.008325509853725075,0.03398300849575212,0.06196901549225387,0.0012184271647293543,0.0006406614938048595,0.9815854664669373,1.9992539964460991,1.662407367194214
DECISION,B_SINGLE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,18,,ABOVE_GRID_MAX_1e-2,0.008325509853725075,0.0,0.06196901549225387,0.0012184271647293543,0.0006406614938048595,0.9815854664669373,4.974338012066289,1.662407367194214
DECISION,B_SINGLE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,39,,ABOVE_GRID_MAX_1e-2,0.008325509853725075,0.0,0.06196901549225387,0.0012184271647293543,0.0006406614938048595,0.9815854664669373,5.695986850028299,1.662407367194214
DECISION,B_SINGLE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,44,,ABOVE_GRID_MAX_1e-2,0.008325509853725075,0.0,0.06196901549225387,0.0012184271647293543,0.0006406614938048595,0.9815854664669373,5.833238170032072,1.662407367194214
DECISION,B_SINGLE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,132,,ABOVE_GRID_MAX_1e-2,0.008325509853725075,0.0,0.06196901549225387,0.0012184271647293543,0.0006406614938048595,0.9815854664669373,6.606553602093543,1.662407367194214
DECISION,B_SINGLE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,154,,ABOVE_GRID_MAX_1e-2,0.008325509853725075,0.0,0.06196901549225387,0.0012184271647293543,0.0006406614938048595,0.9815854664669373,6.726312674502062,1.662407367194214
DECISION,B_SINGLE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,250,,ABOVE_GRID_MAX_1e-2,0.008325509853725075,0.0,0.06196901549225387,0.0012184271647293543,0.0006406614938048595,0.9815854664669373,6.535048638253136,1.662407367194214
DECISION,B_SINGLE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,318,,ABOVE_GRID_MAX_1e-2,0.008325509853725075,0.0,0.06196901549225387,0.0012184271647293543,0.0006406614938048595,0.9815854664669373,6.606553602093543,1.662407367194214
DECISION,B_SINGLE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,348,,ABOVE_GRID_MAX_1e-2,0.008325509853725075,0.0,0.06196901549225387,0.0012184271647293543,0.0006406614938048595,0.9815854664669373,6.686211887168178,1.662407367194214
DECISION,B_SINGLE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,1,0.001748647664340184,OK,0.0018059763645802496,0.054972513743128434,0.050974512743628186,0.00017655940604623956,0.000227716746547718,7.070369825652708,2.00296895747484,2.1280746510561634
DECISION,B_SINGLE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,18,0.0028587177920662414,OK,0.0018059763645802496,0.004497751124437781,0.050974512743628186,0.00017655940604623956,0.000227716746547718,7.070369825652708,5.065914990765384,2.1280746510561634
DECISION,B_SINGLE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,39,0.003068930412855308,OK,0.0018059763645802496,0.0029985007496251873,0.050974512743628186,0.00017655940604623956,0.000227716746547718,7.070369825652708,5.748932232686749,2.1280746510561634
DECISION,B_SINGLE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,44,0.0031004013009345577,OK,0.0018059763645802496,0.0024987506246876563,0.050974512743628186,0.00017655940604623956,0.000227716746547718,7.070369825652708,5.866627662225086,2.1280746510561634
DECISION,B_SINGLE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,132,0.003505055993267547,OK,0.0018059763645802496,0.0014992503748125937,0.050974512743628186,0.00017655940604623956,0.000227716746547718,7.070369825652708,6.97447469907285,2.1280746510561634
DECISION,B_SINGLE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,154,0.0035171770099103384,OK,0.0018059763645802496,0.0014992503748125937,0.050974512743628186,0.00017655940604623956,0.000227716746547718,7.070369825652708,7.0083281495438365,2.1280746510561634
DECISION,B_SINGLE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,250,0.0035016010728402516,OK,0.0018059763645802496,0.0014992503748125937,0.050974512743628186,0.00017655940604623956,0.000227716746547718,7.070369825652708,6.964093931192527,2.1280746510561634
DECISION,B_SINGLE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,318,0.003505055993267547,OK,0.0018059763645802496,0.0014992503748125937,0.050974512743628186,0.00017655940604623956,0.000227716746547718,7.070369825652708,6.97447469907285,2.1280746510561634
DECISION,B_SINGLE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,348,0.003505055993267547,OK,0.0018059763645802496,0.0014992503748125937,0.050974512743628186,0.00017655940604623956,0.000227716746547718,7.070369825652708,6.97447469907285,2.1280746510561634
DECISION,B_SINGLE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,1,0.0029591720257541054,OK,0.002997683063955781,0.04697651174412794,0.043478260869565216,0.0004157098908675947,0.0005431944588390166,6.396738007145369,2.00296895747484,2.066720216277094
DECISION,B_SINGLE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,18,0.005227201367753841,OK,0.002997683063955781,0.001999000499750125,0.043478260869565216,0.0004157098908675947,0.0005431944588390166,6.396738007145369,5.065914990765384,2.066720216277094
DECISION,B_SINGLE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,39,0.005647872976270704,OK,0.002997683063955781,0.0004997501249375312,0.043478260869565216,0.0004157098908675947,0.0005431944588390166,6.396738007145369,5.748932232686749,2.066720216277094
DECISION,B_SINGLE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,44,0.005724200585438512,OK,0.002997683063955781,0.0004997501249375312,0.043478260869565216,0.0004157098908675947,0.0005431944588390166,6.396738007145369,5.866627662225086,2.066720216277094
DECISION,B_SINGLE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,132,0.006576578373554204,OK,0.002997683063955781,0.0004997501249375312,0.043478260869565216,0.0004157098908675947,0.0005431944588390166,6.396738007145369,6.97447469907285,2.066720216277094
DECISION,B_SINGLE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,154,0.006596675991247648,OK,0.002997683063955781,0.0004997501249375312,0.043478260869565216,0.0004157098908675947,0.0005431944588390166,6.396738007145369,7.0083281495438365,2.066720216277094
DECISION,B_SINGLE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,250,0.00657123591011147,OK,0.002997683063955781,0.0004997501249375312,0.043478260869565216,0.0004157098908675947,0.0005431944588390166,6.396738007145369,6.964093931192527,2.066720216277094
DECISION,B_SINGLE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,318,0.006576578373554204,OK,0.002997683063955781,0.0004997501249375312,0.043478260869565216,0.0004157098908675947,0.0005431944588390166,6.396738007145369,6.97447469907285,2.066720216277094
DECISION,B_SINGLE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,348,0.006576578373554204,OK,0.002997683063955781,0.0004997501249375312,0.043478260869565216,0.0004157098908675947,0.0005431944588390166,6.396738007145369,6.97447469907285,2.066720216277094
DECISION,B_SINGLE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,1,0.0006933497781883708,OK,0.0006794824089699928,0.05347326336831584,0.0544727636181909,0.00010541647506107282,0.00015114833099022433,7.959400619974556,2.00296895747484,1.9374889163461568
DECISION,B_SINGLE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,18,0.0012794000678895104,OK,0.0006794824089699928,0.0034982508745627187,0.0544727636181909,0.00010541647506107282,0.00015114833099022433,7.959400619974556,5.065914990765384,1.9374889163461568
DECISION,B_SINGLE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,39,0.0013977189308212658,OK,0.0006794824089699928,0.0024987506246876563,0.0544727636181909,0.00010541647506107282,0.00015114833099022433,7.959400619974556,5.748932232686749,1.9374889163461568
DECISION,B_SINGLE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,44,0.0014184921053961175,OK,0.0006794824089699928,0.001999000499750125,0.0544727636181909,0.00010541647506107282,0.00015114833099022433,7.959400619974556,5.866627662225086,1.9374889163461568
DECISION,B_SINGLE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,132,0.0016332516189180352,OK,0.0006794824089699928,0.0004997501249375312,0.0544727636181909,0.00010541647506107282,0.00015114833099022433,7.959400619974556,6.97447469907285,1.9374889163461568
DECISION,B_SINGLE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,154,0.0016425070653321159,OK,0.0006794824089699928,0.0004997501249375312,0.0544727636181909,0.00010541647506107282,0.00015114833099022433,7.959400619974556,7.0083281495438365,1.9374889163461568
DECISION,B_SINGLE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,250,0.0016318655183288997,OK,0.0006794824089699928,0.0004997501249375312,0.0544727636181909,0.00010541647506107282,0.00015114833099022433,7.959400619974556,6.964093931192527,1.9374889163461568
DECISION,B_SINGLE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,318,0.0016332516189180352,OK,0.0006794824089699928,0.0004997501249375312,0.0544727636181909,0.00010541647506107282,0.00015114833099022433,7.959400619974556,6.97447469907285,1.9374889163461568
DECISION,B_SINGLE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,348,0.0016332516189180352,OK,0.0006794824089699928,0.0004997501249375312,0.0544727636181909,0.00010541647506107282,0.00015114833099022433,7.959400619974556,6.97447469907285,1.9374889163461568
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,1,0.0009294615767067145,OK,0.000977237220955811,0.07246376811594203,0.06696651674162919,0.00012288202813710034,0.0001590538652593599,10.328134016769233,1.9992539964460991,2.183238575526306
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,18,0.0016079506932894056,OK,0.000977237220955811,0.009495252373813094,0.06696651674162919,0.00012288202813710034,0.0001590538652593599,10.328134016769233,4.974338012066289,2.183238575526306
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,39,0.001733292872767077,OK,0.000977237220955811,0.004997501249375313,0.06696651674162919,0.00012288202813710034,0.0001590538652593599,10.328134016769233,5.695986850028299,2.183238575526306
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,44,0.0017687180597663035,OK,0.000977237220955811,0.004997501249375313,0.06696651674162919,0.00012288202813710034,0.0001590538652593599,10.328134016769233,5.833238170032072,2.183238575526306
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,132,0.001941682849411376,OK,0.000977237220955811,0.00399800099950025,0.06696651674162919,0.00012288202813710034,0.0001590538652593599,10.328134016769233,6.606553602093543,2.183238575526306
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,154,0.00197836681315822,OK,0.000977237220955811,0.00399800099950025,0.06696651674162919,0.00012288202813710034,0.0001590538652593599,10.328134016769233,6.726312674502062,2.183238575526306
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,250,0.0019327535097296645,OK,0.000977237220955811,0.00399800099950025,0.06696651674162919,0.00012288202813710034,0.0001590538652593599,10.328134016769233,6.535048638253136,2.183238575526306
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,318,0.001941682849411376,OK,0.000977237220955811,0.00399800099950025,0.06696651674162919,0.00012288202813710034,0.0001590538652593599,10.328134016769233,6.606553602093543,2.183238575526306
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,348,0.0019633949193187217,OK,0.000977237220955811,0.00399800099950025,0.06696651674162919,0.00012288202813710034,0.0001590538652593599,10.328134016769233,6.686211887168178,2.183238575526306
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,1,0.001052870602995082,OK,0.0011064417921278853,0.05847076461769116,0.050474762618690654,0.00013037491923418356,0.00018351466558272998,8.007277123061426,1.9992539964460991,2.2142298361087867
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,18,0.001806758056694216,OK,0.0011064417921278853,0.005997001499250375,0.050474762618690654,0.00013037491923418356,0.00018351466558272998,8.007277123061426,4.974338012066289,2.2142298361087867
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,39,0.0019844326488026383,OK,0.0011064417921278853,0.0024987506246876563,0.050474762618690654,0.00013037491923418356,0.00018351466558272998,8.007277123061426,5.695986850028299,2.2142298361087867
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,44,0.0020145659749962633,OK,0.0011064417921278853,0.0024987506246876563,0.050474762618690654,0.00013037491923418356,0.00018351466558272998,8.007277123061426,5.833238170032072,2.2142298361087867
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,132,0.002200831284143117,OK,0.0011064417921278853,0.0009995002498750624,0.050474762618690654,0.00013037491923418356,0.00018351466558272998,8.007277123061426,6.606553602093543,2.2142298361087867
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,154,0.002230120179475665,OK,0.0011064417921278853,0.0009995002498750624,0.050474762618690654,0.00013037491923418356,0.00018351466558272998,8.007277123061426,6.726312674502062,2.2142298361087867
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,250,0.002177789366856249,OK,0.0011064417921278853,0.0009995002498750624,0.050474762618690654,0.00013037491923418356,0.00018351466558272998,8.007277123061426,6.535048638253136,2.2142298361087867
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,318,0.002200831284143117,OK,0.0011064417921278853,0.0009995002498750624,0.050474762618690654,0.00013037491923418356,0.00018351466558272998,8.007277123061426,6.606553602093543,2.2142298361087867
DECISION,B_SINGLE,N_R_row_level_CONTRAST_ONLY_OPP,A10_opp_defrtg,5673,5673,348,0.0022210026654713613,OK,0.0011064417921278853,0.0009995002498750624,0.050474762618690654,0.00013037491923418356,0.00018351466558272998,8.007277123061426,6.686211887168178,2.2142298361087867
DECISION,B_COMPLETE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,1,0.006870958259609689,OK,0.006570081467077381,0.03648175912043978,0.06496751624187906,0.0009207783661197202,0.000551969252438069,1.4569408027710193,1.9992539964460991,1.665884052786359
DECISION,B_COMPLETE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,18,0.00959543519372758,OK,0.006570081467077381,0.0,0.06496751624187906,0.0009207783661197202,0.000551969252438069,1.4569408027710193,4.974338012066289,1.665884052786359
DECISION,B_COMPLETE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,39,,ABOVE_GRID_MAX_1e-2,0.006570081467077381,0.0,0.06496751624187906,0.0009207783661197202,0.000551969252438069,1.4569408027710193,5.695986850028299,1.665884052786359
DECISION,B_COMPLETE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,44,,ABOVE_GRID_MAX_1e-2,0.006570081467077381,0.0,0.06496751624187906,0.0009207783661197202,0.000551969252438069,1.4569408027710193,5.833238170032072,1.665884052786359
DECISION,B_COMPLETE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,132,,ABOVE_GRID_MAX_1e-2,0.006570081467077381,0.0,0.06496751624187906,0.0009207783661197202,0.000551969252438069,1.4569408027710193,6.606553602093543,1.665884052786359
DECISION,B_COMPLETE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,154,,ABOVE_GRID_MAX_1e-2,0.006570081467077381,0.0,0.06496751624187906,0.0009207783661197202,0.000551969252438069,1.4569408027710193,6.726312674502062,1.665884052786359
DECISION,B_COMPLETE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,250,,ABOVE_GRID_MAX_1e-2,0.006570081467077381,0.0,0.06496751624187906,0.0009207783661197202,0.000551969252438069,1.4569408027710193,6.535048638253136,1.665884052786359
DECISION,B_COMPLETE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,318,,ABOVE_GRID_MAX_1e-2,0.006570081467077381,0.0,0.06496751624187906,0.0009207783661197202,0.000551969252438069,1.4569408027710193,6.606553602093543,1.665884052786359
DECISION,B_COMPLETE,N_A_within_player_cyclic,P01_c04_prevgame,5673,343,348,,ABOVE_GRID_MAX_1e-2,0.006570081467077381,0.0,0.06496751624187906,0.0009207783661197202,0.000551969252438069,1.4569408027710193,6.686211887168178,1.665884052786359
DECISION,B_COMPLETE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,1,0.0016424486603837333,OK,0.0017221697214880682,0.05647176411794103,0.046476761619190406,0.00016612197815447325,0.00021528569465831867,7.773942306665826,2.00296895747484,2.2650684209962813
DECISION,B_COMPLETE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,18,0.0026670791949017785,OK,0.0017221697214880682,0.006496751624187906,0.046476761619190406,0.00016612197815447325,0.00021528569465831867,7.773942306665826,5.065914990765384,2.2650684209962813
DECISION,B_COMPLETE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,39,0.002874643279775478,OK,0.0017221697214880682,0.00399800099950025,0.046476761619190406,0.00016612197815447325,0.00021528569465831867,7.773942306665826,5.748932232686749,2.2650684209962813
DECISION,B_COMPLETE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,44,0.002902527965310987,OK,0.0017221697214880682,0.00399800099950025,0.046476761619190406,0.00016612197815447325,0.00021528569465831867,7.773942306665826,5.866627662225086,2.2650684209962813
DECISION,B_COMPLETE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,132,0.003233397445779269,OK,0.0017221697214880682,0.001999000499750125,0.046476761619190406,0.00016612197815447325,0.00021528569465831867,7.773942306665826,6.97447469907285,2.2650684209962813
DECISION,B_COMPLETE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,154,0.0032471443654678964,OK,0.0017221697214880682,0.001999000499750125,0.046476761619190406,0.00016612197815447325,0.00021528569465831867,7.773942306665826,7.0083281495438365,2.2650684209962813
DECISION,B_COMPLETE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,250,0.003218880975121934,OK,0.0017221697214880682,0.001999000499750125,0.046476761619190406,0.00016612197815447325,0.00021528569465831867,7.773942306665826,6.964093931192527,2.2650684209962813
DECISION,B_COMPLETE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,318,0.003233397445779269,OK,0.0017221697214880682,0.001999000499750125,0.046476761619190406,0.00016612197815447325,0.00021528569465831867,7.773942306665826,6.97447469907285,2.2650684209962813
DECISION,B_COMPLETE,N_B_entity_swap_team_season,P01_c04_prevgame,5673,48,348,0.003233397445779269,OK,0.0017221697214880682,0.001999000499750125,0.046476761619190406,0.00016612197815447325,0.00021528569465831867,7.773942306665826,6.97447469907285,2.2650684209962813
DECISION,B_COMPLETE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,1,0.002911906924500746,OK,0.002980246157834582,0.04547726136931534,0.043478260869565216,0.000425928115350958,0.0005514240365527689,6.286009829452564,2.00296895747484,2.11280518491121
DECISION,B_COMPLETE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,18,0.005154237537699908,OK,0.002980246157834582,0.0029985007496251873,0.043478260869565216,0.000425928115350958,0.0005514240365527689,6.286009829452564,5.065914990765384,2.11280518491121
DECISION,B_COMPLETE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,39,0.0055768389374881025,OK,0.002980246157834582,0.0014992503748125937,0.043478260869565216,0.000425928115350958,0.0005514240365527689,6.286009829452564,5.748932232686749,2.11280518491121
DECISION,B_COMPLETE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,44,0.005680675741067727,OK,0.002980246157834582,0.0004997501249375312,0.043478260869565216,0.000425928115350958,0.0005514240365527689,6.286009829452564,5.866627662225086,2.11280518491121
DECISION,B_COMPLETE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,132,0.006533655775287964,OK,0.002980246157834582,0.0004997501249375312,0.043478260869565216,0.000425928115350958,0.0005514240365527689,6.286009829452564,6.97447469907285,2.11280518491121
DECISION,B_COMPLETE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,154,0.006554831229825553,OK,0.002980246157834582,0.0004997501249375312,0.043478260869565216,0.000425928115350958,0.0005514240365527689,6.286009829452564,7.0083281495438365,2.11280518491121
DECISION,B_COMPLETE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,250,0.006512940187427908,OK,0.002980246157834582,0.0004997501249375312,0.043478260869565216,0.000425928115350958,0.0005514240365527689,6.286009829452564,6.964093931192527,2.11280518491121
DECISION,B_COMPLETE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,318,0.006533655775287964,OK,0.002980246157834582,0.0004997501249375312,0.043478260869565216,0.000425928115350958,0.0005514240365527689,6.286009829452564,6.97447469907285,2.11280518491121
DECISION,B_COMPLETE,N_C_entity_swap_opp_team_season,A10_opp_defrtg,5673,48,348,0.006533655775287964,OK,0.002980246157834582,0.0004997501249375312,0.043478260869565216,0.000425928115350958,0.0005514240365527689,6.286009829452564,6.97447469907285,2.11280518491121
DECISION,B_COMPLETE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,1,0.0006782674349687423,OK,0.0006476846975477489,0.047476261869065464,0.0544727636181909,0.00011145813552478955,0.0001586946919242584,7.638593553266707,2.00296895747484,1.8816226719956641
DECISION,B_COMPLETE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,18,0.0012609976746607368,OK,0.0006476846975477489,0.00399800099950025,0.0544727636181909,0.00011145813552478955,0.0001586946919242584,7.638593553266707,5.065914990765384,1.8816226719956641
DECISION,B_COMPLETE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,39,0.001393572458408158,OK,0.0006476846975477489,0.001999000499750125,0.0544727636181909,0.00011145813552478955,0.0001586946919242584,7.638593553266707,5.748932232686749,1.8816226719956641
DECISION,B_COMPLETE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,44,0.001403061193570493,OK,0.0006476846975477489,0.001999000499750125,0.0544727636181909,0.00011145813552478955,0.0001586946919242584,7.638593553266707,5.866627662225086,1.8816226719956641
DECISION,B_COMPLETE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,132,0.0016328405870753087,OK,0.0006476846975477489,0.0009995002498750624,0.0544727636181909,0.00011145813552478955,0.0001586946919242584,7.638593553266707,6.97447469907285,1.8816226719956641
DECISION,B_COMPLETE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,154,0.001639413199029488,OK,0.0006476846975477489,0.0009995002498750624,0.0544727636181909,0.00011145813552478955,0.0001586946919242584,7.638593553266707,7.0083281495438365,1.8816226719956641
DECISION,B_COMPLETE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,250,0.0016310336008436433,OK,0.0006476846975477489,0.0009995002498750624,0.0544727636181909,0.00011145813552478955,0.0001586946919242584,7.638593553266707,6.964093931192527,1.8816226719956641
DECISION,B_COMPLETE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,318,0.0016328405870753087,OK,0.0006476846975477489,0.0009995002498750624,0.0544727636181909,0.00011145813552478955,0.0001586946919242584,7.638593553266707,6.97447469907285,1.8816226719956641
DECISION,B_COMPLETE,N_D_within_date_opp_swap,A10_opp_defrtg,5673,1388,348,0.0016328405870753087,OK,0.0006476846975477489,0.0009995002498750624,0.0544727636181909,0.00011145813552478955,0.0001586946919242584,7.638593553266707,6.97447469907285,1.8816226719956641
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,1,0.0009389653641869098,OK,0.0009644302710461035,0.07296351824087956,0.06896551724137931,0.00012300360348266713,0.0001606375977838822,10.519716814210875,1.9992539964460991,2.0824143187535737
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,18,0.0016237935871677726,OK,0.0009644302710461035,0.0079960019990005,0.06896551724137931,0.00012300360348266713,0.0001606375977838822,10.519716814210875,4.974338012066289,2.0824143187535737
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,39,0.0017488366443396209,OK,0.0009644302710461035,0.004997501249375313,0.06896551724137931,0.00012300360348266713,0.0001606375977838822,10.519716814210875,5.695986850028299,2.0824143187535737
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,44,0.0017735791503839511,OK,0.0009644302710461035,0.004997501249375313,0.06896551724137931,0.00012300360348266713,0.0001606375977838822,10.519716814210875,5.833238170032072,2.0824143187535737
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,132,0.0019687392143712132,OK,0.0009644302710461035,0.00399800099950025,0.06896551724137931,0.00012300360348266713,0.0001606375977838822,10.519716814210875,6.606553602093543,2.0824143187535737
DECISION,B_COMPLETE,N_R_row_level_CONTRAST_ONLY,P01_c04_prevgame,5673,5673,154,0.001990220058153225,OK,0.0009644302710461035,0.0034982508745627187,0.06896551724137931,0.00012300360348266713,0.0001606375977838822,10.519716814210875,6.726312674502062,2.0824143187535737
