stratum,target,base,candidate,level,n,dr2,beta,sd_candidate,sd_candidate_resid,sd_y,r2_base,p_row_level_NAIVE,p_entity_swap,p_cyclic_shift,p_correct_level,null_sd_row,null_sd_swap,null_sd_cyclic,inflation_swap_over_row,inflation_cyclic_over_row,CEILING_dr2_D089form,CEILING_dr2_residualised,d_target_per_sd_signal,family,fw_p,fw_t
POOLED,y_oreb,B_COMPLETE,G02_placebo_noop,row,14324,0.0,0.0,2.864557150743088,3.7525295267640237e-13,1.2245937548453834,0.2492727420453278,1.0,,,1.0,6.735687026539265e-05,6.735687026539265e-05,6.735687026539265e-05,1.0,1.0,0.0,0.0,0.0,G,1.0,-0.7416318593557777
POOLED,y_oreb,B_COMPLETE,R01_opp_allowed_miss_pg,opp_team_season,13977,3.6858985084017516e-05,0.003010731050640745,2.4910926264040505,2.4675585263984012,1.2236796493286037,0.2569267536779214,0.415973377703827,0.47088186356073214,0.930116472545757,0.930116472545757,7.463134910277045e-05,0.00013316047659906686,0.0001257237592457118,1.7842431927057807,1.6845971667024937,3.756541584030198e-05,3.685898508401752e-05,0.00750000992033688,R,1.0,-1.227719067677647
POOLED,y_oreb,B_COMPLETE,R02_opp_allowed_ra_share,opp_team_season,13977,0.00022725439565825678,0.41342179738742046,0.04464905676799126,0.04462009728464178,1.2236796493286037,0.2569267536779214,0.048252911813643926,0.17304492512479203,0.37104825291181365,0.37104825291181365,7.029833615274366e-05,0.00016066880534788144,8.753805985161595e-05,2.2855278537287362,1.2452365822914209,0.0002275494781862713,0.00022725439565825676,0.01845889330067592,R,1.0,0.21273379963723538
POOLED,y_oreb,B_COMPLETE,R03_opp_allowed_atb3_share,opp_team_season,13977,0.00017608205727204508,-0.5422087129497166,0.030003493519231067,0.0299473775051567,1.2236796493286037,0.2569267536779214,0.06821963394342762,0.18635607321131448,0.15141430948419302,0.18635607321131448,6.977448005044651e-05,0.00013768905574368094,8.26100295339792e-05,1.9733440599504664,1.1839576514830732,0.00017674256791843005,0.0001760820572720451,0.01626815560505744,R,1.0,0.5467118019089086
POOLED,y_oreb,B_COMPLETE,R04_opp_allowed_mid_share,opp_team_season,13977,7.027958954387319e-05,-0.40472941868827206,0.025376967055935472,0.025346475176845847,1.2236796493286037,0.2569267536779214,0.2512479201331115,0.34775374376039936,0.9434276206322796,0.9434276206322796,6.859129606207139e-05,0.00010098641958154446,0.00011101329993302204,1.4722920454828152,1.6184750297262358,7.04487843311798e-05,7.02795895438732e-05,0.010270805124620194,R,1.0,-1.3704658856804317
POOLED,y_oreb,B_COMPLETE,R05_opp_allowed_long_miss_pg,opp_team_season,13977,3.6476800395653084e-05,-0.004861148495589192,1.5242327707089036,1.5203277337471033,1.2236796493286037,0.2569267536779214,0.4292845257903494,0.5474209650582362,0.19966722129783693,0.5474209650582362,7.664776416838234e-05,0.00014804841638549638,2.8166481792278972e-05,1.931542530846154,0.36747949660216983,3.66644259804501e-05,3.647680039565308e-05,0.007409521840259333,R,1.0,-0.45012805673773104
POOLED,y_oreb,B_COMPLETE,R06_own_atb3_share,team_season,13977,3.564275434907481e-05,-0.151460505222529,0.04874829211142955,0.048234076187783484,1.2236796493286037,0.2569267536779214,0.40266222961730447,0.4193011647254576,0.27121464226289516,0.4193011647254576,6.973624863584486e-05,6.099581296875914e-05,2.4852384858232233e-05,0.8746643841895292,0.35637685342107656,3.640676890705377e-05,3.5642754349074805e-05,0.007383440951932545,R,1.0,-0.22906238728133643
POOLED,y_oreb,B_COMPLETE,R07_own_miss_pg,team_season,13977,0.0002457021142088669,-0.00810776451684987,2.4695402880715442,2.365762033013178,1.2236796493286037,0.2569267536779214,0.033277870216306155,0.013311148086522463,0.008319467554076539,0.013311148086522463,7.403121945689772e-05,6.434781407788122e-05,4.776807468057839e-05,0.8691983537478489,0.6452423049493303,0.0002677312152619285,0.0002457021142088669,0.02002245112055767,R,0.7437603993344426,3.077577467086334
POOLED,y_oreb,B_COMPLETE,R08_player_ra_share,player_season,13784,0.006488115969526343,0.6855790610846973,0.1842854947155794,0.14418990242291477,1.2272501416408983,0.25799931762640493,0.0016638935108153079,0.0016638935108153079,0.9966722129783694,0.9966722129783694,8.734161290825887e-05,0.00010678410454208518,0.0005903107534960429,1.2226028463001726,6.7586426886355815,0.010598178106502763,0.00648811596952634,0.12634227643863588,R,1.0,-2.3582903466367635
POOLED,y_oreb,B_COMPLETE,R09_opp_allowed_paint_share,opp_team_season,13977,0.0002673531400630767,0.5280475761486887,0.037909573407382734,0.037891110065372935,1.2236796493286037,0.2569267536779214,0.028286189683860232,0.129783693843594,0.589018302828619,0.589018302828619,7.574790081855376e-05,0.00015463983643266508,0.00012192859221339706,2.0415065600707374,1.6096629859811475,0.00026761375185840435,0.00026735314006307676,0.02001805835059924,R,1.0,-0.35951503838723764
POOLED,y_oreb,B_COMPLETE,R10_opp_allowed_oreb_pg,opp_team_season,13977,0.0004008389465196401,0.020142105164784232,1.226649543017128,1.2163199619682115,1.2236796493286037,0.2569267536779214,0.008319467554076539,0.021630615640599003,0.9417637271214643,0.9417637271214643,8.303605731740731e-05,0.00010131646868380718,0.00032007540032071024,1.2201502811787241,3.8546555636332105,0.00040767609476894995,0.00040083894651964016,0.02470730409578551,R,1.0,-1.344896112789854
POOLED,y_oreb,B_COMPLETE_PLUS_R10,R01_opp_allowed_miss_pg,opp_team_season,13977,2.831101353046696e-05,-0.0031088608249665124,2.4910926264040505,2.094325428550443,1.2236796493286037,0.25732759262444116,0.47420965058236275,0.5574043261231281,0.7371048252911814,0.7371048252911814,7.927016779195771e-05,0.00010566855888971866,8.402535678470875e-05,1.3330179793114953,1.0599871190538022,4.005408712628512e-05,2.831101353046696e-05,0.007744460277590492,R,1.0,-0.7694986372632954
POOLED,y_oreb,B_COMPLETE_PLUS_R10,R02_opp_allowed_ra_share,opp_team_season,13977,0.00012574691946940294,0.31418337412934355,0.04464905676799126,0.043675030337028284,1.2236796493286037,0.25732759262444116,0.12312811980033278,0.2545757071547421,0.415973377703827,0.415973377703827,7.359076307640586e-05,0.00013706660409356058,6.941009583565835e-05,1.8625517437732058,0.9431903262586513,0.00013141819599121738,0.00012574691946940292,0.014027991307060096,R,1.0,0.055830256964712895
POOLED,y_oreb,B_COMPLETE_PLUS_R10,R03_opp_allowed_atb3_share,opp_team_season,13977,7.218324203326005e-05,-0.3587485136560578,0.030003493519231067,0.028979829037365762,1.2236796493286037,0.25732759262444116,0.2579034941763727,0.3527454242928453,0.2795341098169717,0.3527454242928453,7.807401395046712e-05,0.00012440046911180012,5.2071320712039516e-05,1.5933658693496164,0.6669481697850885,7.737281489206538e-05,7.218324203326003e-05,0.010763708704513309,R,1.0,-0.12984284821087166
POOLED,y_oreb,B_COMPLETE_PLUS_R10,R04_opp_allowed_mid_share,opp_team_season,13977,6.471364894907335e-05,-0.3884281823678968,0.025376967055935472,0.025342820598797073,1.2236796493286037,0.25732759262444116,0.26788685524126454,0.2978369384359401,0.9367720465890182,0.9367720465890182,7.128718517421267e-05,8.543799376745263e-05,0.00011077667454972878,1.19850424110109,1.5539493427747373,6.488815442801484e-05,6.471364894907337e-05,0.009857129187547012,R,1.0,-1.3494780288005719
POOLED,y_oreb,B_COMPLETE_PLUS_R10,R05_opp_allowed_long_miss_pg,opp_team_season,13977,4.555275033719761e-05,-0.005435726695898065,1.5242327707089036,1.5193835727333111,1.2236796493286037,0.25732759262444116,0.3843594009983361,0.49916805324459235,0.14309484193011648,0.49916805324459235,7.78432601681645e-05,0.0001328781166106912,3.029318441646383e-05,1.706995780028163,0.3891561626661265,4.584398265927336e-05,4.555275033719762e-05,0.008285312762505062,R,1.0,-0.37420770875778825
POOLED,y_oreb,B_COMPLETE_PLUS_R10,R06_own_atb3_share,team_season,13977,3.7310417127339716e-05,-0.15496696603736826,0.04874829211142955,0.048232931608371846,1.2236796493286037,0.25732759262444105,0.389351081530782,0.40099833610648916,0.3427620632279534,0.40099833610648916,6.562723848120034e-05,6.989369786987455e-05,2.5452704938412002e-05,1.0650104969736978,0.3878375127075203,3.811198735338753e-05,3.7310417127339716e-05,0.00755437492801161,R,1.0,-0.18556398585728864
POOLED,y_oreb,B_COMPLETE_PLUS_R10,R07_own_miss_pg,team_season,13977,0.00026423960161284,-0.00841151298538147,2.4695402880715442,2.3647899482534847,1.2236796493286037,0.25732759262444105,0.02329450915141431,0.019966722129783693,0.008319467554076539,0.019966722129783693,7.447138115023842e-05,6.6296729160672e-05,5.0975305606151495e-05,0.8902309603594583,0.684495235872073,0.00028816749797799633,0.00026423960161284,0.02077257020103649,R,0.6722129783693843,3.2629690951307495
POOLED,y_oreb,B_COMPLETE_PLUS_R10,R08_player_ra_share,player_season,13784,0.006540270561355138,0.6884264325304845,0.1842854947155794,0.14416950633280137,1.2272501416408983,0.25834267309895464,0.0016638935108153079,0.0016638935108153079,0.9950083194675541,0.9950083194675541,7.131077802798291e-05,9.625710766775597e-05,0.0005947201876240855,1.3498255148749594,8.339835913593772,0.010686394382136187,0.006540270561355138,0.1268670056941618,R,1.0,-2.3862776332936733
POOLED,y_oreb,B_COMPLETE_PLUS_R10,R09_opp_allowed_paint_share,opp_team_season,13977,0.0001371576879328081,0.3906580570854227,0.037909573407382734,0.036684366989837285,1.2236796493286037,0.25732759262444116,0.09983361064891846,0.22795341098169716,0.78369384359401,0.78369384359401,6.332014772094131e-05,0.00012638030320787422,0.00010520932865859607,1.9958940046199163,1.661545849865431,0.00014647243161670888,0.00013715768793280813,0.014809680292265348,R,1.0,-0.7621673975265831
POOLED,y_oreb,B_SINGLE,A01_c04_prevgame,team_season,13977,0.002262070106138728,-0.005675480213749511,10.323779299822714,10.254586522087658,1.2236796493286037,0.24759984618343445,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,6.291074147998282e-05,0.00012444986540045426,0.00012330347290168204,1.9781974027448428,1.9599748787083555,0.0022926997115511345,0.002262070106138728,0.0585924051472606,A,0.0016638935108153079,17.377012352967597
POOLED,y_oreb,B_SINGLE,G01_noise,row,14327,8.276673429967181e-06,-0.003519554173886978,1.0010736494895205,1.0010322041345927,1.2246381764678957,0.2401201074006597,0.718801996672213,,,0.718801996672213,6.817988539904019e-05,6.817988539904019e-05,6.817988539904019e-05,1.0,1.0,8.27735879606764e-06,8.276673429967185e-06,0.0035233329414291114,G,1.0,-0.6709263638665779
POOLED,y_oreb,B_SINGLE,G02_placebo_noop,row,14327,0.0,0.0,2.8642572421329002,1.7309799163527088e-14,1.2246381764678957,0.2401201074006597,1.0,,,1.0,7.531181546407945e-05,7.531181546407945e-05,7.531181546407945e-05,1.0,1.0,0.0,0.0,0.0,G,1.0,-0.7027898587237101
POOLED,y_oreb,B_SINGLE,R01_opp_allowed_miss_pg,opp_team_season,13977,7.92630502338869e-06,0.0013831034224060738,2.4910926264040505,2.4908551451435303,1.2236796493286037,0.24759984618343467,0.7038269550748752,0.7853577371048253,0.9950083194675541,0.9950083194675541,7.056722853256843e-05,0.00015682729095251643,0.00013279856270394038,2.2223813264841055,1.881873009121376,7.927816503206893e-06,7.926305023388688e-06,0.003445438737109977,R,1.0,-1.6146792216371753
POOLED,y_oreb,B_SINGLE,R02_opp_allowed_ra_share,opp_team_season,13977,0.0002029113019553198,0.3904260573588609,0.04464905676799126,0.044645949231336454,1.2236796493286037,0.24759984618343467,0.05490848585690516,0.21797004991680533,0.2529118136439268,0.2529118136439268,7.968933335207061e-05,0.00016927571351510454,7.375915887148386e-05,2.124195377155908,0.9255838362408303,0.00020293954981493123,0.00020291130195531983,0.017432155198718793,R,1.0,0.5869260131822319
POOLED,y_oreb,B_SINGLE,R03_opp_allowed_atb3_share,opp_team_season,13977,0.00021225114119971303,-0.5941883097016623,0.030003493519231067,0.03000327422429274,1.2236796493286037,0.24759984618343467,0.0632279534109817,0.18302828618968386,0.07820299500831947,0.18302828618968386,8.43309100937982e-05,0.0001625977536359443,7.592132225753836e-05,1.9280920063010434,0.9002787017606454,0.00021225424391248176,0.00021225114119971297,0.017827725099336684,R,1.0,0.5804938659045634
POOLED,y_oreb,B_SINGLE,R04_opp_allowed_mid_share,opp_team_season,13977,6.711209134390895e-05,-0.39503710048712,0.025376967055935472,0.025376413289333474,1.2236796493286037,0.24759984618343467,0.28452579034941766,0.30782029950083195,0.9733777038269551,0.9733777038269551,8.602433040305419e-05,8.216065428841544e-05,0.00011654533296694826,0.9550862401772141,1.3547950030054574,6.711502042926517e-05,6.711209134390895e-05,0.010024843484933915,R,1.0,-1.6028641290801309
POOLED,y_oreb,B_SINGLE,R05_opp_allowed_long_miss_pg,opp_team_season,13977,5.1063059026443986e-05,-0.005736813751381185,1.5242327707089036,1.5242296349616447,1.2236796493286037,0.24759984618343467,0.3560732113144759,0.5241264559068219,0.15973377703826955,0.5241264559068219,8.44568071676013e-05,0.00017609112594905698,3.612394770509932e-05,2.08498440628487,0.42772097260807795,5.1063269127347966e-05,5.106305902644398e-05,0.008744239519308684,R,1.0,-0.42256662040850496
POOLED,y_oreb,B_SINGLE,R06_own_atb3_share,team_season,13977,1.708899828568016e-05,-0.10414940717974498,0.04874829211142955,0.04857012691465717,1.2236796493286037,0.24759984618343445,0.5840266222961731,0.6372712146422629,0.17304492512479203,0.6372712146422629,7.614161557552343e-05,0.0001145760491877952,1.1962031688758556e-05,1.5047756515508839,0.15710241499792768,1.7214600138656017e-05,1.7088998285680154e-05,0.005077105724430426,R,1.0,-0.6100460463465787
POOLED,y_oreb,B_SINGLE,R07_own_miss_pg,team_season,13977,0.0005257836312473091,-0.011465155958272763,2.4695402880715442,2.4473230549285145,1.2236796493286037,0.24759984618343445,0.0033277870216306157,0.0066555740432612314,0.0016638935108153079,0.0066555740432612314,7.056149261904838e-05,9.700219288085337e-05,3.456219404839127e-05,1.3747185508752575,0.4898166516259473,0.0005353732770990115,0.0005257836312473091,0.0283136645479781,R,0.21797004991680533,4.717980640404977
POOLED,y_oreb,B_SINGLE,R08_player_ra_share,player_season,13784,0.004626923362473675,0.5350822605927117,0.1842854947155794,0.15601224659554747,1.2272501416408983,0.24866707013527845,0.0016638935108153079,0.0016638935108153079,0.9633943427620633,0.9633943427620633,8.134940508821943e-05,0.00011374957416613092,0.0004960666036227342,1.3982840322283254,6.097974571353956,0.006455906475203534,0.004626923362473677,0.09860789910685845,R,1.0,-1.7800294375829968
POOLED,y_oreb,B_SINGLE,R09_opp_allowed_paint_share,opp_team_season,13977,0.0002726923219133922,0.5330388256490246,0.037909573407382734,0.037909263665264745,1.2236796493286037,0.24759984618343467,0.03494176372712146,0.1281198003327787,0.627287853577371,0.627287853577371,7.84924964666801e-05,0.00017490625991937946,0.0001357189362196551,2.2283182188456294,1.7290689216040862,0.0002726967780612697,0.0002726923219133921,0.020207274489926784,R,1.0,-0.4242074749319628
POOLED,y_oreb,B_SINGLE,R10_opp_allowed_oreb_pg,opp_team_season,13977,0.00029514946728602463,0.0171384682953923,1.226649543017128,1.2266389019529107,1.2236796493286037,0.24759984618343467,0.021630615640599003,0.0632279534109817,0.9600665557404326,0.9600665557404326,7.233404837219944e-05,0.0001192341649523838,0.0003092063716450675,1.6483822990088546,4.274700208317202,0.0002951545881378953,0.0002951494672860247,0.021022894302556504,R,1.0,-1.6001952054156263
POOLED,y_pts,B_COMPLETE,G01_noise,row,14324,3.9748879213320365e-06,0.015065434535555556,1.0011431647191023,1.000953339075484,7.563678343533043,0.497909853106539,0.7054908485856906,,,0.7054908485856906,4.996680090178574e-05,4.996680090178574e-05,4.996680090178574e-05,1.0,1.0,3.976395698319072e-06,3.9748879213320365e-06,0.015082656808794547,G,1.0,-0.5828901515588556
POOLED,y_pts,B_COMPLETE,G02_placebo_noop,row,14324,0.0,0.0,21.313053766946688,4.6685489540945636e-12,7.563678343533043,0.497909853106539,1.0,,,1.0,4.457311781250308e-05,4.457311781250308e-05,4.457311781250308e-05,1.0,1.0,0.0,0.0,0.0,G,1.0,-0.7315397682830672
POOLED,y_pts,B_SINGLE,G01_noise,row,14327,4.313491659197877e-06,0.015693038749675908,1.0010736494895205,1.001070965266113,7.564102952348831,0.48342617291649537,0.740432612312812,,,0.740432612312812,4.492995401563731e-05,4.492995401563731e-05,4.492995401563731e-05,1.0,1.0,4.3135147912059055e-06,4.313491659197878e-06,0.01570988757271852,G,1.0,-0.7094545533255332
POOLED,y_pts,B_SINGLE,G02_placebo_noop,row,14327,0.0,0.0,21.31082209632062,2.7020605528390193e-13,7.564102952348831,0.48342617291649537,1.0,,,1.0,4.853515212998041e-05,4.853515212998041e-05,4.853515212998041e-05,1.0,1.0,0.0,0.0,0.0,G,1.0,-0.6701874479198853
POOLED,y_reb,B_COMPLETE,A01_c04_prevgame,team_season,13977,0.0017905176627558384,-0.015401223304881136,10.323779299822714,9.010183462234806,3.279438924237498,0.48310455301757027,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,4.782796210264071e-05,5.397136475635989e-05,6.639936596939151e-05,1.1284479284426796,1.3882959476068797,0.0023506543039763126,0.0017905176627558382,0.15899883034687903,A,0.0016638935108153079,32.455476056444596
POOLED,y_reb,B_COMPLETE,G01_noise,row,14324,5.0968268681925115e-05,-0.023377099450451272,1.0011431647191023,1.000940777144424,3.2775480394835665,0.47108729991471177,0.24625623960066556,,,0.24625623960066556,5.5865896612216636e-05,5.5865896612216636e-05,5.5865896612216636e-05,1.0,1.0,5.098888206363021e-05,5.0968268681925135e-05,0.02340382332577797,G,0.9966722129783694,0.21286741546629268
POOLED,y_reb,B_COMPLETE,G02_placebo_noop,row,14324,0.0,0.0,9.118085665038835,3.385880239263548e-12,3.2775480394835665,0.47108729991471177,1.0,,,1.0,5.0914138116046175e-05,5.0914138116046175e-05,5.0914138116046175e-05,1.0,1.0,0.0,0.0,0.0,G,1.0,-0.7331221333584588
POOLED,y_reb,B_COMPLETE,R01_opp_allowed_miss_pg,opp_team_season,13977,2.813379230353794e-05,0.007052441692659679,2.4910926264040505,2.466460594512353,3.279438924237498,0.4831045530175704,0.39767054908485855,0.5141430948419301,0.9201331114808652,0.9201331114808652,5.072202338008347e-05,8.261859623974569e-05,7.042757586194455e-05,1.6288505610402508,1.3885009147643481,2.869853098782443e-05,2.8133792303537936e-05,0.017568285498729026,R,1.0,-1.2210572004415943
POOLED,y_reb,B_COMPLETE,R02_opp_allowed_ra_share,opp_team_season,13977,3.785698201076848e-05,0.4521564074643235,0.04464905676799126,0.04462557775682666,3.279438924237498,0.4831045530175704,0.3194675540765391,0.5074875207986689,0.02329450915141431,0.5074875207986689,5.333393289725757e-05,0.0001061554503087518,1.0043724162150823e-05,1.9903923176498073,0.1883177110058439,3.789682814266913e-05,3.785698201076846e-05,0.020188357104885566,R,1.0,-0.3864130357808635
POOLED,y_reb,B_COMPLETE,R03_opp_allowed_atb3_share,opp_team_season,13977,4.9802742625764365e-05,-0.7726228440123082,0.030003493519231067,0.029954262567363665,3.279438924237498,0.4831045530175704,0.2529118136439268,0.5124792013311148,0.09484193011647254,0.5124792013311148,5.213482096980536e-05,0.0001074670923752482,2.047326247194477e-05,2.0613304194041318,0.39269843246996394,4.9966582497437365e-05,4.980274262576436e-05,0.023181384493133166,R,1.0,-0.35919946811772635
POOLED,y_reb,B_COMPLETE,R04_opp_allowed_mid_share,opp_team_season,13977,0.00031299883073411224,-2.287321552230642,0.025376967055935472,0.025365514897484225,3.279438924237498,0.4831045530175704,0.0016638935108153079,0.04159733777038269,0.07321131447587355,0.07321131447587355,4.806086830329679e-05,9.228084158106325e-05,7.521699939960145e-05,1.920082695941079,1.5650362145962697,0.0003132815233107457,0.00031299883073411246,0.05804528367728819,R,1.0,1.500049847416188
POOLED,y_reb,B_COMPLETE,R05_opp_allowed_long_miss_pg,opp_team_season,13977,5.03928442606375e-06,-0.004841962664413968,1.5242327707089036,1.520416403323034,3.279438924237498,0.4831045530175704,0.7138103161397671,0.7753743760399334,0.6755407653910149,0.7753743760399334,5.237875186144633e-05,9.509652611940869e-05,3.1030997667894125e-05,1.8155554063403525,0.5924348436170863,5.064614194043526e-06,5.0392844260637505e-06,0.007380278167648768,R,1.0,-0.6864433623361216
POOLED,y_reb,B_COMPLETE,R06_own_atb3_share,team_season,13977,6.529887243353054e-05,-0.544844187226376,0.04874829211142955,0.04863848804621361,3.279438924237498,0.48310455301757027,0.1896838602329451,0.16971713810316139,0.04658901830282862,0.16971713810316139,4.999822326437544e-05,4.7353935707004445e-05,1.9696884609875984e-05,0.9471123695058362,0.3939516911576004,6.559403683368542e-05,6.529887243353054e-05,0.026560223594125788,R,1.0,0.6724313025952587
POOLED,y_reb,B_COMPLETE,R07_own_miss_pg,team_season,13977,0.0001482232849762345,-0.01669150132785911,2.4695402880715442,2.3920065401824497,3.279438924237498,0.48310455301757027,0.04991680532445923,0.008319467554076539,0.0066555740432612314,0.008319467554076539,5.625252840466946e-05,3.004445187745276e-05,2.656376886891818e-05,0.5340995814680358,0.47222355371875424,0.00015798794123630385,0.00014822328497623457,0.04122033499754775,R,0.3227953410981697,4.244974506506882
POOLED,y_reb,B_COMPLETE,R08_player_ra_share,player_season,13784,0.0014948590170842438,0.8343287450104748,0.1842854947155794,0.15227547643643566,3.2859961917196627,0.4848857739539757,0.0016638935108153079,0.0016638935108153079,0.9667221297836939,0.9667221297836939,4.50169842316075e-05,5.741862666458901e-05,0.00021875029595258316,1.2754880773260244,4.859283661187445,0.0021893873637108346,0.001494859017084243,0.15375468552968385,R,1.0,-1.7720120802039239
POOLED,y_reb,B_COMPLETE,R09_opp_allowed_paint_share,opp_team_season,13977,0.00025418829375145125,1.3796183091173175,0.037909573407382734,0.03789818144463475,3.279438924237498,0.4831045530175704,0.0033277870216306157,0.1064891846921797,0.013311148086522463,0.1064891846921797,4.757931025252327e-05,0.00012302886691608952,5.208376187819189e-05,2.5857639857140415,1.0946724868805708,0.00025434113162801583,0.0002541882937514513,0.05230074156365219,R,1.0,1.2596205127134938
POOLED,y_reb,B_COMPLETE,R10_opp_allowed_oreb_pg,opp_team_season,13977,7.4120245275535835e-06,0.0073418087585000865,1.226649543017128,1.2160877207785579,3.279438924237498,0.4831045530175704,0.6522462562396006,0.6222961730449251,0.9251247920133111,0.9251247920133111,4.912124693698183e-05,5.260495820824097e-05,7.086137458596518e-05,1.070920660375915,1.4425809401148548,7.5413317111618295e-06,7.412024527553582e-06,0.00900582635853328,R,1.0,-1.1819017085578736
POOLED,y_reb,B_COMPLETE_PLUS_R10,R01_opp_allowed_miss_pg,opp_team_season,13977,2.0730811713484113e-05,0.007131160121737645,2.4910926264040505,2.0938593833918966,3.279438924237498,0.48311196504209775,0.45757071547420963,0.5906821963394343,0.9217970049916805,0.9217970049916805,5.0887251504949444e-05,7.728257090522182e-05,6.80145133339545e-05,1.5187020053088363,1.3365727431228862,2.934276493754662e-05,2.0730811713484107e-05,0.017764380396967257,R,1.0,-1.215637874138814
POOLED,y_reb,B_COMPLETE_PLUS_R10,R02_opp_allowed_ra_share,opp_team_season,13977,3.267458538545685e-05,0.4291793678188458,0.04464905676799126,0.043678302735992956,3.279438924237498,0.48311196504209775,0.3643926788685524,0.5657237936772047,0.03161397670549085,0.5657237936772047,5.387052746859018e-05,0.00010802085841006471,9.807144888380874e-06,2.005193999131482,0.18205028517864505,3.414311607860477e-05,3.267458538545686e-05,0.019162453957394247,R,1.0,-0.47811889307925526
POOLED,y_reb,B_COMPLETE_PLUS_R10,R03_opp_allowed_atb3_share,opp_team_season,13977,4.334165119337494e-05,-0.7448142759458906,0.030003493519231067,0.028987067457666358,3.279438924237498,0.48311196504209775,0.2895174708818636,0.502495840266223,0.07820299500831947,0.502495840266223,5.3831398269740755e-05,0.0001184687263628866,1.6982341132321614e-05,2.200736562131607,0.3154727849948416,4.643447520532275e-05,4.334165119337496e-05,0.02234703030137331,R,1.0,-0.40256299357593367
POOLED,y_reb,B_COMPLETE_PLUS_R10,R04_opp_allowed_mid_share,opp_team_season,13977,0.0003114552903487317,-2.2820035573772137,0.025376967055935472,0.025361859135166545,3.279438924237498,0.48311196504209775,0.0033277870216306157,0.04658901830282862,0.07653910149750416,0.07653910149750416,5.594543874257143e-05,0.00010004603774128907,7.222146282932026e-05,1.7882787228042505,1.290926739562124,0.0003118264652951388,0.0003114552903487318,0.057910329097089104,R,1.0,1.5666896524602114
POOLED,y_reb,B_COMPLETE_PLUS_R10,R05_opp_allowed_long_miss_pg,opp_team_season,13977,5.481233219182178e-06,-0.0050528963941633516,1.5242327707089036,1.5194915671812554,3.279438924237498,0.48311196504209775,0.6638935108153078,0.8069883527454242,0.7054908485856906,0.8069883527454242,5.1996269759737024e-05,0.00011504616027474153,3.607854672298002e-05,2.212584879768179,0.6938679811011599,5.515492292272729e-06,5.481233219182177e-06,0.007701790270980634,R,1.0,-0.6650721494075452
POOLED,y_reb,B_COMPLETE_PLUS_R10,R06_own_atb3_share,team_season,13977,6.557336600938643e-05,-0.5459985638855804,0.04874829211142955,0.04863756065258652,3.279438924237498,0.48311196504209786,0.17803660565723795,0.15474209650582363,0.03161397670549085,0.15474209650582363,4.921933201052606e-05,4.582492213046705e-05,1.869145445497402e-05,0.9310350274698349,0.3797583935307505,6.58722831366217e-05,6.557336600938644e-05,0.026616497484715305,R,1.0,0.7250746276830552
POOLED,y_reb,B_COMPLETE_PLUS_R10,R07_own_miss_pg,team_season,13977,0.00015019413190981416,-0.016808638701920724,2.4695402880715442,2.391076589583851,3.279438924237498,0.48311196504209786,0.048252911813643926,0.018302828618968387,0.008319467554076539,0.018302828618968387,5.4994396740742685e-05,3.457676326776843e-05,2.6603060908607472e-05,0.628732476706162,0.48374129884578865,0.0001602131729634921,0.00015019413190981419,0.04150961046203181,R,0.5124792013311148,3.704320919556511
POOLED,y_reb,B_COMPLETE_PLUS_R10,R08_player_ra_share,player_season,13784,0.0014959775085193433,0.8347151552848913,0.1842854947155794,0.15226191552279267,3.2859961917196627,0.48488645547767717,0.0016638935108153079,0.0016638935108153079,0.9733777038269551,0.9733777038269551,5.3540330063268105e-05,5.952675535376483e-05,0.00021437917867035222,1.111811512619041,4.004069052563224,0.00219141581517036,0.001495977508519344,0.15382589533826788,R,1.0,-1.7832187444586702
POOLED,y_reb,B_COMPLETE_PLUS_R10,R09_opp_allowed_paint_share,opp_team_season,13977,0.0002484900696851312,1.4089000822486097,0.037909573407382734,0.036692210092898574,3.279438924237498,0.48311196504209775,0.013311148086522463,0.10149750415973377,0.029950083194675542,0.10149750415973377,5.402644236770769e-05,0.00013394729765359961,5.642601168391476e-05,2.479291468831967,1.0444147201082654,0.0002652522579874076,0.0002484900696851311,0.05341080109167124,R,1.0,1.1272953489590687
POOLED,y_reb,B_SINGLE,A01_c04_prevgame,team_season,13977,0.0048828691543449185,-0.023069920778305608,10.323779299822714,9.933241339152557,3.279438924237498,0.46637213550127177,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,0.0016638935108153079,5.5299626421792924e-05,9.976018484681549e-05,0.0001534271362549528,1.803993829649113,2.774469669735219,0.005274369308013264,0.004882869154344917,0.23816877057962135,A,0.0016638935108153079,48.198997207022465
POOLED,y_reb,B_SINGLE,G01_noise,row,14327,5.5537909452617e-05,-0.02440109410278774,1.0010736494895205,1.0010347209504016,3.277658308787233,0.4543673043009161,0.21963394342762063,,,0.21963394342762063,4.91827037335933e-05,4.91827037335933e-05,4.91827037335933e-05,1.0,1.0,5.554222908643968e-05,5.5537909452617e-05,0.02442729232501494,G,0.9933444259567388,0.3982391280256922
POOLED,y_reb,B_SINGLE,G02_placebo_noop,row,14327,0.0,0.0,9.11713095945087,1.0037733171322517e-13,3.277658308787233,0.4543673043009161,1.0,,,1.0,4.86925710242927e-05,4.86925710242927e-05,4.86925710242927e-05,1.0,1.0,0.0,0.0,0.0,G,1.0,-0.7072911838671376
