rho_target,c_star,varshare,realised,oracle,rawsd_form,vif
0.11879999999999999,1.0000000000000007,0.02022610875928278,0.020226108759282806,0.020226108759282806,0.021785793032481637,1.0771124239348826
0.11979,1.0,0.039467281635997616,0.039467281635997616,0.039467281635997616,0.043055220577688555,1.0909091985301167
0.12078,0.9999999999999994,0.0771645748426556,0.07716457484265551,0.07716457484265551,0.08027490144397316,1.0403077008803554
0.12177,0.9999999999999998,0.05571127113991059,0.05571127113991057,0.05571127113991056,0.06454311017680422,1.158528765475729
0.12276,0.9999999999999999,0.04455383661912313,0.04455383661912311,0.04455383661912311,0.04716487614018184,1.0586041454382409
0.12375,1.0,0.11538490574892073,0.11538490574892073,0.11538490574892073,0.1260359231553872,1.0923085852290182
0.12474,1.0000000000000002,0.04651887891061869,0.04651887891061872,0.046518878910618726,0.04856973819022757,1.0440866015612587
0.12573,1.0,0.038428298998746196,0.038428298998746196,0.038428298998746196,0.04064761654638471,1.0577521671649044
0.12672,1.0,0.05396860417146425,0.05396860417146425,0.053968604171464256,0.05437816895544486,1.0075889452815823
0.12771,0.9999999999999999,0.05977531021622592,0.0597753102162259,0.0597753102162259,0.06185213615878312,1.0347438756075824
0.1287,1.0000000000000002,0.06145649460601136,0.0614564946060114,0.0614564946060114,0.0627545171594085,1.0211209988743837
0.12969,1.0,0.09277640933243793,0.09277640933243793,0.09277640933243793,0.09316825885339575,1.0042235900675325
0.13068000000000002,1.0000000000000004,0.08153696803167183,0.0815369680316719,0.08153696803167189,0.08296024195931279,1.017455566008882
0.13167,1.0000000000000004,0.04599422711047985,0.04599422711047989,0.04599422711047989,0.049529334906745624,1.0768598152062498
0.13266,1.0000000000000007,0.006024603205868677,0.006024603205868686,0.006024603205868686,0.006026768523523181,1.0003594124924933
0.13365000000000002,1.0000000000000002,0.009577210126785213,0.009577210126785215,0.009577210126785217,0.010202571438224025,1.0652968143290313
0.13464,0.9999999999999999,0.05319421011943964,0.053194210119439624,0.05319421011943962,0.05325617727854378,1.0011649230050603
0.13563,0.9999999999999998,0.04067964565211056,0.04067964565211054,0.04067964565211054,0.04076437422601247,1.0020828247774454
0.13662000000000002,1.0,0.08148771284983,0.08148771284983,0.08148771284983002,0.08196419837704418,1.0058473297451882
0.13761,1.0000000000000002,0.06426804980036625,0.06426804980036627,0.06426804980036625,0.06530081752872559,1.016069691418479
0.1386,1.0000000000000002,0.015514375137080176,0.015514375137080184,0.015514375137080186,0.01568074528450921,1.0107236125180061
0.13959,1.0000000000000009,0.06230445787992325,0.062304457879923364,0.062304457879923364,0.0635019699909632,1.0192203279153453
0.14057999999999998,1.0,0.044006967820290996,0.044006967820290996,0.044006967820291,0.04520003938308992,1.0271109695098968
0.14156999999999997,0.9999999999999999,0.02501952622192136,0.025019526221921353,0.025019526221921353,0.02583588326683743,1.032628797111306
0.14256,1.0,0.013105550633335133,0.013105550633335133,0.013105550633335133,0.01314521317050552,1.0030263922730192
0.14354999999999998,1.0,0.04869545638317627,0.04869545638317627,0.048695456383176274,0.04995789840454218,1.0259252528907825
0.14454,1.0,0.037289432139421944,0.037289432139421944,0.03728943213942194,0.037561600653612255,1.0072988109117
0.14553,1.0000000000000007,0.039361437356313374,0.039361437356313415,0.039361437356313415,0.04063237410191567,1.0322888804617916
0.14651999999999998,0.9999999999999996,0.09904810877405784,0.09904810877405776,0.09904810877405776,0.10064982107175383,1.016171053819409
0.14751,0.9999999999999999,0.03915188646716276,0.03915188646716274,0.03915188646716274,0.04557458653901122,1.16404573703582
0.1485,1.0000000000000004,0.04277717672266005,0.04277717672266008,0.04277717672266008,0.044584855085365686,1.0422580100230894
