player_id,name_lookup,n_rows,sum_p_active,n_appeared,mean_p,mean_pts_hat,app_partition,excess
1627701,Temi Fagbenle,9,6.083394578840954,1,0.6759327309823282,8.698624542096997,24,5.083394578840954
203855,Stephanie Talbot,11,6.0253329179211175,1,0.5477575379928289,8.705963222637031,108,5.0253329179211175
1627674,Kahleah Copper,12,7.907559757695546,3,0.6589633131412955,13.945924613713599,160,4.907559757695546
203029,Riquna Williams,7,4.535615620250256,0,0.6479450886071795,8.714565583624424,68,4.535615620250256
203822,Rebekah Gardner,12,6.464915036027971,2,0.5387429196689976,8.715907706378127,46,4.464915036027971
1628279,Brittney Sykes,13,7.301031926866623,3,0.5616178405282017,8.851280814166214,124,4.301031926866623
203398,Brittney Griner,8,5.2824919116211975,1,0.6603114889526497,8.704684648428291,104,4.2824919116211975
1631263,Nikolina Milic,10,4.874417357805472,1,0.48744173578054717,8.71899585205669,73,3.8744173578054717
1631055,Nyara Sabally,8,5.8422896732099945,2,0.7302862091512493,8.699588973495485,72,3.8422896732099945
1631090,Christyn Williams,6,3.735615620250256,0,0.6226026033750427,8.71691535123094,0,3.735615620250256
1641641,Robyn Parks,6,3.735615620250256,0,0.6226026033750427,8.71691535123094,39,3.735615620250256
203035,Shey Peddy,7,4.535615620250256,1,0.6479450886071795,8.714565583624424,96,3.5356156202502564
1628881,Monique Billings,9,6.4858227489144955,3,0.7206469721016107,9.476742947968877,134,3.4858227489144955
1631031,Queen Egbo,15,6.361020472010869,3,0.4240680314673913,7.643006981724182,81,3.3610204720108694
1629488,Brianna Turner,9,6.0236669867056225,3,0.6692963318561803,7.830309174125587,147,3.0236669867056225
1628949,Khaalia Hillsman,5,2.9356156202502564,0,0.5871231240500513,8.72211660329531,1,2.9356156202502564
204333,Natasha Cloud,8,5.75196106722295,3,0.7189951334028688,8.930677416051955,142,2.7519610672229504
1641672,Kayana Traylor,6,3.7451179420277563,1,0.6241863236712927,8.71691535123094,8,2.7451179420277563
1629566,Xu Han,6,3.735615620250256,1,0.6226026033750427,8.71691535123094,43,2.735615620250256
204297,Cayla George,6,3.735615620250256,1,0.6226026033750427,8.71691535123094,40,2.735615620250256
1641670,Madi Williams,6,3.735615620250256,1,0.6226026033750427,8.71691535123094,5,2.735615620250256
1641671,Abby Meyers,6,3.735615620250256,1,0.6226026033750427,8.71691535123094,9,2.735615620250256
1641690,Kadi Sissoko,6,3.735615620250256,1,0.6226026033750427,8.71691535123094,40,2.735615620250256
1627643,Cyesha Goree,6,3.735615620250256,1,0.6226026033750427,8.71691535123094,10,2.735615620250256
1641642,Li Meng,6,3.735615620250256,1,0.6226026033750427,8.71691535123094,36,2.735615620250256
1641659,Taylor Mikesell,6,3.735615620250256,1,0.6226026033750427,8.71691535123094,6,2.735615620250256
1641700,Liz Dixon,7,3.5890547227640672,1,0.5127221032520096,6.687229793638872,31,2.5890547227640672
1631029,Jasmine Dickey,7,4.5451179420277565,2,0.6493025631468223,8.714565583624424,35,2.5451179420277565
1629491,Jessica Shepard,7,4.5451179420277565,2,0.6493025631468223,8.714565583624424,79,2.5451179420277565
1630386,Awak Kuier,7,4.5451179420277565,2,0.6493025631468223,8.714565583624424,95,2.5451179420277565
1630139,Jocelyn Willoughby,7,4.535615620250256,2,0.6479450886071795,8.714565583624424,45,2.5356156202502564
203823,Chiney Ogwumike,7,4.535615620250256,2,0.6479450886071795,8.714565583624424,43,2.5356156202502564
203833,Chelsea Gray,7,4.535615620250256,2,0.6479450886071795,8.714565583624424,163,2.5356156202502564
203399,Elena Delle Donne,7,4.535615620250256,2,0.6479450886071795,8.714565583624424,55,2.5356156202502564
1629483,Napheesa Collier,7,4.482491911621198,2,0.6403559873744568,8.702194369161575,120,2.4824919116211976
1629567,Natisha Hiedeman,8,5.430630074162103,3,0.6788287592702629,8.399423568253226,183,2.430630074162103
1642289,Kamilla Cardoso,3,2.4000000000000004,0,0.8000000000000002,8.72211660329531,32,2.4000000000000004
203014,Nneka Ogwumike,8,5.274512268949691,3,0.6593140336187113,12.144654375273944,127,2.2745122689496906
1627672,Aerial Powers,8,5.246365043470873,3,0.6557956304338591,6.994746284138617,88,2.246365043470873
1629571,Morgan Bertsch,8,4.121166009614315,2,0.5151457512017894,6.406346581059373,40,2.1211660096143152
1628927,Victoria Vivians,8,5.051673165519249,3,0.6314591456899061,8.121763435030013,140,2.051673165519249
1630462,Aari McDonald,8,5.025538979017686,3,0.6281923723772107,7.024913029122201,118,2.0255389790176856
1641602,Ivana Dojkić,7,3.8022501203494405,2,0.5431785886213486,7.045431737206365,51,1.8022501203494405
1631007,Veronica Burton,8,4.763954369020143,3,0.5954942961275179,8.715509461083284,122,1.7639543690201434
203825,Kayla McBride,7,4.482491911621198,3,0.6403559873744568,8.702194369161575,156,1.4824919116211976
1641657,Dorka Juhasz,3,2.4000000000000004,1,0.8000000000000002,8.71171409916657,82,1.4000000000000004
1641661,Lou Lopez Sénéchal,3,2.4000000000000004,1,0.8000000000000002,8.701311595037831,27,1.4000000000000004
1641667,Taylor Soule,6,2.2825267591559726,1,0.3804211265259954,8.72211660329531,18,1.2825267591559726
1630151,Olivia Epoupa,4,1.2231731621473232,0,0.3057932905368308,2.5471323977187574,21,1.2231731621473232
201886,DeWanna Bonner,4,3.2,2,0.8,8.703489912543763,175,1.2000000000000002
1630996,Rae Burrell,5,4.0,3,0.8,8.699062170801582,69,1.0
1627671,Rachel Banham,9,4.879847073272801,4,0.5422052303636445,7.254940324820808,136,0.879847073272801
1642301,Marquesha Davis,1,0.8,0,0.8,8.72211660329531,21,0.8
1642300,Dyaisha Fair,1,0.8,0,0.8,8.72211660329531,1,0.8
1642298,Celeste Taylor,1,0.8,0,0.8,8.72211660329531,24,0.8
1642299,Nika Muhl,1,0.8,0,0.8,8.72211660329531,16,0.8
1642309,Jakia Brown-Turner,1,0.8,0,0.8,8.72211660329531,2,0.8
1642324,Kate Martin,1,0.8,0,0.8,8.72211660329531,35,0.8
1628899,Myisha Hines-Allen,5,3.665070665016593,3,0.7330141330033186,8.51459880523673,141,0.665070665016593
1641658,Grace Berger,2,1.6,1,0.8,8.7065128471022,48,0.6000000000000001
1641656,Laeticia Amihere,2,1.6,1,0.8,8.7065128471022,40,0.6000000000000001
1641687,Victaria Saxton,2,1.6,1,0.8,8.7065128471022,25,0.6000000000000001
1629482,Sophie Cunningham,3,2.4000000000000004,2,0.8000000000000002,8.704497557396575,141,0.40000000000000036
1631086,Lexie Hull,3,2.4000000000000004,2,0.8000000000000002,8.704497557396575,92,0.40000000000000036
1628920,Mercedes Russell,3,2.4000000000000004,2,0.8000000000000002,8.704497557396575,112,0.40000000000000036
204335,Betnijah Laney-Hamilton,3,2.4000000000000004,2,0.8000000000000002,8.704497557396575,134,0.40000000000000036
1642290,Aaliyah Edwards,1,0.8,1,0.8,8.72211660329531,34,-0.19999999999999996
1642291,Angel Reese,1,0.8,1,0.8,8.72211660329531,34,-0.19999999999999996
1642287,Cameron Brink,1,0.8,1,0.8,8.72211660329531,15,-0.19999999999999996
1642288,Rickea Jackson,1,0.8,1,0.8,8.72211660329531,40,-0.19999999999999996
1642286,Caitlin Clark,1,0.8,1,0.8,8.72211660329531,42,-0.19999999999999996
1642244,Sevgi Uzun,1,0.8,1,0.8,8.72211660329531,40,-0.19999999999999996
1642210,Julie Vanloo,1,0.8,1,0.8,8.72211660329531,40,-0.19999999999999996
