catalog_number,name,family,channel,alpha_chosen,n_train,n_val,nan_share,mae_frozen_baseline_2024,mae_feat_2024,delta_mae,observed_effect_improvement,improvement_pct_of_baseline,beta_feature_std,fold_deltas,fold_signs,sign_2024,sign_consistent,p_value,n_perm,null_sd,null_q95,se_cluster_player_season,se_iid_row_level,mde80_cluster,mde80_permutation,mde80,practical_floor,underpowered_for_floor,practical,degenerate,note,q_bh,q_by,bh_pass,by_pass,practical_tier,survives,survives_under_by,collapse_group
52,onfloor_pace_diff,E,ft,0.35,6170,3261,0.0,1.99187,1.99235,0.000476,-0.000476,-0.0239,-0.0139,-0.00018;-0.00004;-0.00002,---,+,False,0.798601,2000,0.000749,0.001024,0.000282,0.000229,0.000702,0.001864,0.001864,0.003984,False,False,False,,0.944958,1.0,False,False,neither,False,False,
27,age_curve_peak,C,np2,34.0,6170,3261,0.0,1.60194,1.60305,0.001113,-0.001113,-0.0695,0.02588,-0.00234;+0.00004;+0.00094,-++,+,False,0.797101,2000,0.001687,0.002411,0.00118,0.000406,0.002935,0.004195,0.004195,0.003204,True,False,False,,0.944958,1.0,False,False,neither,False,False,
4,home_usage_shift,A,np2,0.05,6170,3261,0.0,1.60194,1.60218,0.000244,-0.000244,-0.0153,-0.0119,+0.00089;+0.00022;+0.00061,+++,+,False,0.813593,2000,0.000402,0.000564,0.000201,0.000176,0.000499,0.001001,0.001001,0.003204,False,False,False,,0.947953,1.0,False,False,neither,False,False,
10,tip_split_local,A,ft,,6170,3261,0.0137,1.99187,1.99215,0.000278,-0.000278,-0.014,-0.03481,+0.00031;-0.00024;-0.00125,+--,+,False,0.817091,2000,0.000398,0.000503,0.000473,0.000369,0.001177,0.000989,0.001177,0.003984,False,False,False,,0.947953,1.0,False,False,neither,False,False,
37,rate_volatility,D,ft,,6170,3261,0.0,1.99187,1.99241,0.00054,-0.00054,-0.0271,-0.04451,+0.00953;+0.00035;+0.00377,+++,+,False,0.806097,2000,0.000618,0.000975,0.000289,0.000195,0.000719,0.001537,0.001537,0.003984,False,False,False,,0.947953,1.0,False,False,neither,False,False,
56,best_pair_lift,E,paint,,6170,3261,0.0,3.46812,3.46936,0.001238,-0.001238,-0.0357,-0.04147,-0.00000;+0.00006;-0.00083,-+-,+,False,0.816092,2000,0.001761,0.002426,0.000744,0.000721,0.001851,0.004378,0.004378,0.006936,False,False,False,,0.947953,1.0,False,False,neither,False,False,
58,stint_pm_stability,E,paint,,6170,3261,0.0,3.46812,3.46944,0.001315,-0.001315,-0.0379,0.03205,-0.00623;+0.00013;+0.00310,-++,+,False,0.813093,2000,0.001636,0.001646,0.001028,0.000681,0.002556,0.004068,0.004068,0.006936,False,False,False,,0.947953,1.0,False,False,neither,False,False,
7,b2b_x_age_pooled,C,fg3,,6170,3261,0.0,3.35611,3.35767,0.001561,-0.001561,-0.0465,-0.07836,+0.00972;+0.00249;-0.00124,++-,+,False,0.821589,2000,0.001639,0.001412,0.002156,0.00175,0.005362,0.004075,0.005362,0.006712,False,False,False,,0.949463,1.0,False,False,neither,False,False,
86,venue_elevation,H,ft,,6170,3261,0.0,1.99187,1.99242,0.000546,-0.000546,-0.0274,0.0154,+0.00071;+0.00183;+0.00043,+++,+,False,0.829585,2000,0.000623,0.000687,0.000335,0.000264,0.000834,0.001549,0.001549,0.003984,False,False,False,,0.951874,1.0,False,False,neither,False,False,
66,late_clock_share,F,np2,0.05,6170,3261,0.0,1.60194,1.60274,0.000803,-0.000803,-0.0501,0.01926,-0.00081;-0.00120;+0.00015,--+,+,False,0.830085,2000,0.001042,0.001275,0.00082,0.000349,0.002039,0.002592,0.002592,0.003204,False,False,False,,0.951874,1.0,False,False,neither,False,False,
51,lineup_familiarity,E,paint,,6170,3261,0.0,3.46812,3.46926,0.001139,-0.001139,-0.0328,0.06031,+0.00076;-0.00626;+0.02409,+-+,+,False,0.834583,2000,0.00128,0.001361,0.001228,0.001037,0.003052,0.003183,0.003183,0.006936,False,False,False,,0.953351,1.0,False,False,neither,False,False,
10,tip_time_split,A,np2,,6170,3261,0.0,1.60194,1.60264,0.000699,-0.000699,-0.0436,0.03562,+0.00060;-0.00004;-0.00029,+--,+,False,0.884058,2000,0.000636,0.000774,0.000813,0.000472,0.002022,0.001581,0.002022,0.003204,False,False,False,,0.969679,1.0,False,False,neither,False,False,
75,foulprone_x_crewpf,G,paint,0.25,6170,3261,0.0,3.46812,3.46898,0.000858,-0.000858,-0.0247,0.06366,+0.00045;-0.00162;-0.00023,+--,+,False,0.877061,2000,0.000841,0.001228,0.000791,0.000717,0.001967,0.002092,0.002092,0.006936,False,False,False,,0.969679,1.0,False,False,neither,False,False,
33,age_x_travel_pooled,C,ft,,6170,3261,0.0,1.99187,1.99286,0.000986,-0.000986,-0.0495,0.01966,+0.00394;+0.00007;+0.00027,+++,+,False,0.886057,2000,0.000816,0.000983,0.00053,0.000328,0.001319,0.002029,0.002029,0.003984,False,False,False,,0.969679,1.0,False,False,neither,False,False,
81,3in5_x_benchdepth,H,np2,,6170,3261,0.0,1.60194,1.60293,0.000996,-0.000996,-0.0622,-0.02114,-0.00607;-0.00005;-0.00012,---,+,False,0.874563,2000,0.001009,0.001384,0.00097,0.000489,0.002411,0.002509,0.002509,0.003204,False,False,False,,0.969679,1.0,False,False,neither,False,False,
84,rest_differential,H,fg3,,6170,3261,0.0,3.35611,3.35714,0.001035,-0.001035,-0.0308,-0.04442,+0.00096;+0.00074;-0.00048,++-,+,False,0.876062,2000,0.000956,0.001183,0.000744,0.000774,0.00185,0.002378,0.002378,0.006712,False,False,False,,0.969679,1.0,False,False,neither,False,False,
9,travel_km_since_last,A,fg3,,6170,3261,0.0,3.35611,3.35719,0.001081,-0.001081,-0.0322,-0.05869,-0.00130;-0.00056;-0.00024,---,+,False,0.887556,2000,0.000935,0.001241,0.001069,0.001012,0.002659,0.002325,0.002659,0.006712,False,False,False,,0.969679,1.0,False,False,neither,False,False,
65,early_clock_share,F,np2,0.15,6170,3261,0.0,1.60194,1.60303,0.001096,-0.001096,-0.0684,-0.02744,-0.00241;+0.00117;+0.00077,-++,+,False,0.885557,2000,0.000962,0.001269,0.001213,0.000474,0.003015,0.002391,0.003015,0.003204,False,False,False,,0.969679,1.0,False,False,neither,False,False,
42,rim_rate_trend,D,paint,,6170,3261,0.0,3.46812,3.46942,0.001292,-0.001292,-0.0373,0.14165,+0.00116;-0.00672;+0.00089,+-+,+,False,0.878561,2000,0.001097,0.001138,0.002913,0.002415,0.007242,0.002727,0.007242,0.006936,True,False,False,,0.969679,1.0,False,False,neither,False,False,
97,desperation_context,J,ft,,6170,3261,0.0,1.99187,1.99333,0.001454,-0.001454,-0.073,0.04371,+0.00000;-0.00207;+0.00342,+-+,+,False,0.876062,2000,0.001283,0.001513,0.001214,0.000902,0.003019,0.003191,0.003191,0.003984,False,False,False,,0.969679,1.0,False,False,neither,False,False,
31,weight_x_b2b_pooled,C,fg3,,6170,3261,0.0113,3.35611,3.35812,0.002013,-0.002013,-0.06,0.04177,+0.00007;-0.00084;+0.00074,+-+,+,False,0.875062,2000,0.001655,0.001372,0.001176,0.000983,0.002925,0.004115,0.004115,0.006712,False,False,False,,0.969679,1.0,False,False,neither,False,False,
83,post_break_flag,H,fg3,,6170,3261,0.0,3.35611,3.35997,0.003858,-0.003858,-0.1149,0.06605,+0.00000;+0.00000;-0.00370,++-,+,False,0.888056,2000,0.003232,0.004481,0.001476,0.001572,0.00367,0.008036,0.008036,0.006712,True,False,False,,0.969679,1.0,False,False,neither,False,False,
64,corner3_mix,F,fg3,0.05,6170,3261,0.0,3.35611,3.36075,0.004641,-0.004641,-0.1383,0.05673,-0.00517;+0.00026;-0.00154,-+-,+,False,0.854073,2000,0.004746,0.006738,0.003831,0.001325,0.009526,0.011801,0.011801,0.006712,True,False,False,,0.969679,1.0,False,False,neither,False,False,
100,h2h_micro_update,J,ft,,6170,3261,0.0,1.99187,1.99266,0.000788,-0.000788,-0.0396,0.06085,-0.00070;-0.00075;+0.00059,--+,+,False,0.907546,2000,0.000556,0.000612,0.00101,0.001003,0.002513,0.001383,0.002513,0.003984,False,False,False,,0.97875,1.0,False,False,neither,False,False,
85,games_in_14_days,H,ft,,6170,3261,0.0,1.99187,1.99369,0.001813,-0.001813,-0.091,0.04828,-0.00169;-0.00197;-0.00146,---,+,False,0.906547,2000,0.0013,0.001357,0.001179,0.001371,0.002932,0.003232,0.003232,0.003984,False,False,False,,0.97875,1.0,False,False,neither,False,False,
54,starter_unit_share,E,paint,0.05,6170,3261,0.0,3.46812,3.47036,0.002236,-0.002236,-0.0645,0.1065,-0.00498;+0.00066;-0.00024,-+-,+,False,0.90055,2000,0.00173,0.00211,0.002154,0.001735,0.005356,0.004302,0.005356,0.006936,False,False,False,,0.97875,1.0,False,False,neither,False,False,
81,3in5_x_benchdepth,H,fg3,,6170,3261,0.0,3.35611,3.3585,0.002394,-0.002394,-0.0713,0.04192,+0.00188;-0.00036;-0.00019,+--,+,False,0.909545,2000,0.001787,0.002127,0.00156,0.00097,0.003878,0.004444,0.004444,0.006712,False,False,False,,0.97875,1.0,False,False,neither,False,False,
22,opp_dreb_x_secondchance,B,np2,0.3,6170,3261,0.0,1.60194,1.60274,0.000808,-0.000808,-0.0504,-0.05543,+0.00132;+0.00043;-0.00046,++-,+,False,0.93953,2000,0.000498,0.000685,0.000977,0.00098,0.002429,0.001239,0.002429,0.003204,False,False,False,,0.98515,1.0,False,False,neither,False,False,
77,tech_x_techcrew,G,ft,,6170,3261,0.0,1.99187,1.99279,0.000918,-0.000918,-0.0461,-0.04563,-0.00057;+0.00091;-0.00026,-+-,+,False,0.930535,2000,0.000529,0.000657,0.001098,0.000702,0.002731,0.001315,0.002731,0.003984,False,False,False,,0.98515,1.0,False,False,neither,False,False,
86,venue_elevation,H,np2,,6170,3261,0.0,1.60194,1.603,0.001065,-0.001065,-0.0665,0.09588,-0.00584;+0.00246;+0.00019,-++,+,False,0.942029,2000,0.000649,0.000882,0.002828,0.001641,0.007032,0.001614,0.007032,0.003204,True,False,False,,0.98515,1.0,False,False,neither,False,False,
25,opp_transdef_x_transshare,B,paint,0.05,6170,3261,0.0,3.46812,3.46938,0.001254,-0.001254,-0.0362,-0.05719,-0.00093;-0.00031;+0.00024,--+,+,False,0.937031,2000,0.000764,0.000878,0.000765,0.000697,0.001902,0.001899,0.001902,0.006936,False,False,False,,0.98515,1.0,False,False,neither,False,False,
36,fast_slow_ewma_gap,D,fg3,,6170,3261,0.0,3.35611,3.35794,0.001836,-0.001836,-0.0547,0.05671,+0.00136;+0.00428;+0.00131,+++,+,False,0.923038,2000,0.001151,0.001366,0.001037,0.001003,0.002579,0.002862,0.002862,0.006712,False,False,False,,0.98515,1.0,False,False,neither,False,False,
28,height_x_paint_vol,C,paint,,6170,3261,0.0,3.46812,3.47066,0.002535,-0.002535,-0.0731,0.28899,+0.01254;-0.00068;-0.00433,+--,+,False,0.941029,2000,0.001313,0.001356,0.005299,0.004157,0.013177,0.003266,0.013177,0.006936,True,False,False,,0.98515,1.0,False,False,neither,False,False,
7,b2b_x_age_pooled,C,paint,,6170,3261,0.0,3.46812,3.47098,0.002851,-0.002851,-0.0822,0.07316,+0.00037;-0.00090;+0.00246,+-+,+,False,0.930035,2000,0.001525,0.001444,0.001689,0.001617,0.004199,0.003792,0.004199,0.006936,False,False,False,,0.98515,1.0,False,False,neither,False,False,
85,games_in_14_days,H,fg3,,6170,3261,0.0,3.35611,3.36082,0.004713,-0.004713,-0.1404,0.07783,-0.01479;+0.00124;-0.00101,-+-,+,False,0.94053,2000,0.002523,0.002703,0.002118,0.002199,0.005266,0.006274,0.006274,0.006712,False,False,False,,0.98515,1.0,False,False,neither,False,False,
14,paintrel_vs_rimprot,B,paint,0.5,6170,3261,0.0,3.46812,3.47034,0.002215,-0.002215,-0.0639,0.0689,-0.00032;+0.00449;+0.00213,-++,+,False,0.949525,2000,0.001093,0.001293,0.001117,0.001221,0.002778,0.002717,0.002778,0.006936,False,False,False,,0.989505,1.0,False,False,neither,False,False,
1,home_lift_shrunk,A,ft,0.35,6170,3261,0.0,1.99187,1.99306,0.001185,-0.001185,-0.0595,0.08621,-0.00431;+0.00218;-0.00260,-+-,+,False,0.95902,2000,0.000545,0.00062,0.001292,0.00132,0.003213,0.001356,0.003213,0.003984,False,False,False,,0.992435,1.0,False,False,neither,False,False,
6,rest_bucket_profile,A,fg3,,6170,3261,0.0,3.35611,3.35882,0.00271,-0.00271,-0.0807,-0.09666,+0.00467;-0.00075;-0.00062,+--,+,False,0.956522,2000,0.001327,0.001789,0.0022,0.001699,0.005469,0.0033,0.005469,0.006712,False,False,False,,0.992435,1.0,False,False,neither,False,False,
12,opp_def_tercile_profile,B,np2,,6170,3261,0.0,1.60194,1.60334,0.001401,-0.001401,-0.0874,0.10967,-0.00010;+0.00303;-0.00402,-+-,+,False,0.964018,2000,0.000658,0.000871,0.001779,0.00136,0.004422,0.001636,0.004422,0.003204,True,False,False,,0.994144,1.0,False,False,neither,False,False,
77,tech_x_techcrew,G,np2,,6170,3261,0.0,1.60194,1.60306,0.001127,-0.001127,-0.0703,-0.03901,+0.00084;-0.00096;-0.00059,+--,+,False,0.972014,2000,0.000496,0.00072,0.00049,0.000604,0.001217,0.001234,0.001234,0.003204,False,False,False,,0.997012,1.0,False,False,neither,False,False,
16,opp_pace_tercile_profile,B,np2,,6170,3261,0.0,1.60194,1.6035,0.001566,-0.001566,-0.0978,0.095,-0.00066;+0.00006;-0.00043,-+-,+,False,0.973513,2000,0.000679,0.000898,0.001652,0.001135,0.004109,0.001689,0.004109,0.003204,True,False,False,,0.997012,1.0,False,False,neither,False,False,
23,opp_rotation_x_minshare,B,np2,0.15,6170,3261,0.0,1.60194,1.60413,0.002191,-0.002191,-0.1368,0.062,-0.00251;+0.00052;-0.00174,-+-,+,False,0.992004,2000,0.000617,0.000845,0.001402,0.001366,0.003486,0.001535,0.003486,0.003204,True,False,False,,0.998865,1.0,False,False,neither,False,False,
43,shot_distance_drift,D,fg3,,6170,3261,0.0,3.35611,3.36042,0.004308,-0.004308,-0.1284,0.12958,-0.00158;-0.00490;+0.01168,--+,+,False,0.994503,2000,0.001109,0.001501,0.002615,0.002235,0.006502,0.002757,0.006502,0.006712,False,False,False,,0.998865,1.0,False,False,neither,False,False,
82,season_phase_linear,H,fg3,,6170,3261,0.0,3.35611,3.36097,0.004866,-0.004866,-0.145,0.13163,+0.19015;-0.01247;+0.05163,+-+,+,False,0.988006,2000,0.001733,0.002855,0.002618,0.00247,0.00651,0.00431,0.00651,0.006712,False,False,False,,0.998865,1.0,False,False,neither,False,False,
12,opp_def_tercile_profile,B,fg3,,6170,3261,0.0,3.35611,3.36163,0.005522,-0.005522,-0.1646,-0.15972,+0.00011;-0.00299;-0.00261,+--,+,False,0.990005,2000,0.001375,0.001712,0.003497,0.00276,0.008695,0.003418,0.008695,0.006712,True,False,False,,0.998865,1.0,False,False,neither,False,False,
56,best_pair_lift,E,np2,,6170,3261,0.0,1.60194,1.60819,0.006249,-0.006249,-0.3901,-0.06638,-0.00690;-0.00100;+0.00021,--+,+,False,0.988506,2000,0.002083,0.002797,0.002613,0.001152,0.006497,0.005179,0.006497,0.003204,True,False,False,,0.998865,1.0,False,False,neither,False,False,
49,star_onoff_split,E,paint,,6170,3261,0.0,3.46812,3.47665,0.008521,-0.008521,-0.2457,0.16013,-0.00127;+0.00023;-0.00265,-+-,+,False,0.995502,2000,0.001856,0.001668,0.003058,0.003753,0.007603,0.004615,0.007603,0.006936,True,False,False,,0.998865,1.0,False,False,neither,False,False,
61,shot_diet_xpts,F,np2,0.15,6170,3261,0.0,1.60194,1.6077,0.005762,-0.005762,-0.3597,-0.14494,-0.03224;+0.00924;-0.02548,-+-,+,False,0.999,2000,0.000886,0.001015,0.004681,0.002098,0.011639,0.002204,0.011639,0.003204,True,False,False,,0.999,1.0,False,False,neither,False,False,
