game_id,era,season,game_date,status,n_events,n_dup_rows_dropped,n_conflicting_dup_keys,n_unattributed_pts,ot_periods,rec_home,rec_away,posted_home,posted_away,master_home,master_away,n_checkpoints,n_checkpoint_mismatch,first_mismatch_event,exact_vs_master,posted_matches_master
1022400138,v2,2024,2024-07-13,ok,378,0,0,0,0,81,87,81,87,81,87,91,0,,True,True
1022400139,v2,2024,2024-07-14,ok,380,0,0,0,0,96,69,96,69,96,69,83,0,,True,True
1022400140,v2,2024,2024-07-14,ok,373,0,0,0,0,77,89,77,89,77,89,83,0,,True,True
1022400141,v2,2024,2024-07-14,ok,398,0,0,0,0,81,70,81,70,81,70,85,0,,True,True
1022400142,v2,2024,2024-07-14,ok,351,0,0,0,0,74,81,74,81,74,81,78,0,,True,True
1022400143,v2,2024,2024-07-16,ok,363,0,0,0,0,87,96,87,96,87,96,97,0,,True,True
1022400144,v2,2024,2024-07-16,ok,411,0,0,0,0,83,89,83,89,83,89,96,0,,True,True
1022400145,v2,2024,2024-07-16,ok,365,0,0,0,0,82,74,82,74,82,74,89,0,,True,True
1022400146,v2,2024,2024-07-16,ok,384,0,0,0,0,85,93,85,93,85,93,103,0,,True,True
1022400147,v2,2024,2024-07-17,ok,400,0,0,0,0,86,79,86,79,86,79,91,0,,True,True
1022400148,v2,2024,2024-07-17,ok,375,0,0,0,0,101,93,101,93,101,93,102,0,,True,True
1022400149,v2,2024,2024-08-15,ok,369,0,0,0,0,65,85,65,85,65,85,74,0,,True,True
1022400150,v2,2024,2024-08-15,ok,397,0,0,0,0,79,68,79,68,79,68,80,0,,True,True
1022400151,v2,2024,2024-08-15,ok,374,0,0,0,0,68,103,68,103,68,103,88,0,,True,True
1022400152,v2,2024,2024-08-16,ok,371,0,0,0,0,83,81,83,81,83,81,90,0,,True,True
1022400153,v2,2024,2024-08-16,ok,375,0,0,0,0,98,89,98,89,98,89,100,0,,True,True
1022400154,v2,2024,2024-08-16,ok,412,0,0,0,0,91,109,91,109,91,109,112,0,,True,True
1022400155,v2,2024,2024-08-17,ok,378,0,0,0,0,83,99,83,99,83,99,96,0,,True,True
1022400156,v2,2024,2024-08-17,ok,363,0,0,0,0,67,79,67,79,67,79,75,0,,True,True
1022400157,v2,2024,2024-08-17,ok,432,0,0,0,0,86,90,86,90,86,90,99,0,,True,True
1022400158,v2,2024,2024-08-18,ok,405,0,0,0,0,82,70,82,70,82,70,94,0,,True,True
1022400159,v2,2024,2024-08-18,ok,381,0,0,0,0,87,71,87,71,87,71,89,0,,True,True
1022400160,v2,2024,2024-08-18,ok,377,0,0,0,0,92,75,92,75,92,75,83,0,,True,True
1022400161,v2,2024,2024-08-18,ok,422,0,0,0,0,86,68,86,68,86,68,91,0,,True,True
1022400162,v2,2024,2024-08-20,ok,392,0,0,0,0,69,61,69,61,69,61,69,0,,True,True
1022400163,v2,2024,2024-08-20,ok,423,0,0,0,0,94,74,94,74,94,74,92,0,,True,True
1022400164,v2,2024,2024-08-20,ok,442,0,0,0,0,77,83,77,83,77,83,94,0,,True,True
1022400165,v2,2024,2024-08-21,ok,356,0,0,0,0,72,63,72,63,72,63,71,0,,True,True
1022400166,v2,2024,2024-08-21,ok,345,0,0,0,0,87,98,87,98,87,98,90,0,,True,True
1022400167,v2,2024,2024-08-22,ok,402,0,0,0,0,79,71,79,71,79,71,84,0,,True,True
1022400168,v2,2024,2024-08-23,ok,383,0,0,0,0,80,82,80,82,80,82,85,0,,True,True
1022400169,v2,2024,2024-08-23,ok,424,0,0,0,0,82,80,82,80,82,80,99,0,,True,True
1022400170,v2,2024,2024-08-23,ok,392,0,0,0,0,80,74,80,74,80,74,82,0,,True,True
1022400171,v2,2024,2024-08-23,ok,373,0,0,0,0,87,74,87,74,87,74,87,0,,True,True
1022400172,v2,2024,2024-08-24,ok,390,0,0,0,0,64,72,64,72,64,72,73,0,,True,True
1022400173,v2,2024,2024-08-24,ok,356,0,0,0,0,90,80,90,80,90,80,86,0,,True,True
1022400174,v2,2024,2024-08-25,ok,398,0,0,0,0,75,77,75,77,75,77,78,0,,True,True
1022400175,v2,2024,2024-08-25,ok,385,0,0,0,0,113,110,113,110,113,110,124,0,,True,True
1022400176,v2,2024,2024-08-26,ok,388,0,0,0,0,79,84,79,84,79,84,85,0,,True,True
1022400177,v2,2024,2024-08-26,ok,363,0,0,0,0,70,84,70,84,70,84,77,0,,True,True
1022400178,v2,2024,2024-08-26,ok,372,0,0,0,0,72,74,72,74,72,74,72,0,,True,True
1022400179,v2,2024,2024-08-27,ok,400,0,0,0,0,93,90,93,90,93,90,105,0,,True,True
1022400180,v2,2024,2024-08-28,ok,361,0,0,0,0,84,80,84,80,84,80,82,0,,True,True
1022400181,v2,2024,2024-08-28,ok,358,0,0,0,0,70,74,70,74,70,74,75,0,,True,True
1022400182,v2,2024,2024-08-28,ok,377,0,0,0,0,94,88,94,88,94,88,97,0,,True,True
1022400183,v2,2024,2024-08-28,ok,398,0,0,0,0,76,89,76,89,76,89,88,0,,True,True
1022400184,v2,2024,2024-08-28,ok,385,0,0,0,0,85,81,85,81,85,81,89,0,,True,True
1022400185,v2,2024,2024-08-30,ok,407,0,0,0,0,81,100,81,100,81,100,98,0,,True,True
1022400186,v2,2024,2024-08-30,ok,373,0,0,0,0,94,76,94,76,94,76,86,0,,True,True
1022400187,v2,2024,2024-08-30,ok,356,0,0,0,0,83,72,83,72,83,72,77,0,,True,True
1022400188,v2,2024,2024-08-30,ok,366,0,0,0,0,85,98,85,98,85,98,99,0,,True,True
1022400189,v2,2024,2024-08-31,ok,359,0,0,0,0,85,96,85,96,85,96,93,0,,True,True
1022400190,v2,2024,2024-09-01,ok,426,0,0,0,0,93,86,93,86,93,86,110,0,,True,True
1022400191,v2,2024,2024-09-01,ok,353,0,0,0,0,79,74,79,74,79,74,87,0,,True,True
1022400192,v2,2024,2024-09-01,ok,400,0,0,0,0,93,100,93,100,93,100,103,0,,True,True
1022400193,v2,2024,2024-09-01,ok,356,0,0,0,0,62,80,62,80,62,80,77,0,,True,True
1022400194,v2,2024,2024-09-01,ok,349,0,0,0,0,79,97,79,97,79,97,92,0,,True,True
1022400195,v2,2024,2024-09-03,ok,360,0,0,0,0,64,71,64,71,64,71,74,0,,True,True
1022400196,v2,2024,2024-09-03,ok,410,0,0,0,0,86,90,86,90,86,90,98,0,,True,True
1022400197,v2,2024,2024-09-03,ok,353,0,0,0,0,90,71,90,71,90,71,89,0,,True,True
1022400198,v2,2024,2024-09-03,ok,377,0,0,0,0,74,66,74,66,74,66,80,0,,True,True
1022400199,v2,2024,2024-09-04,ok,386,0,0,0,0,93,86,93,86,93,86,98,0,,True,True
1022400200,v2,2024,2024-09-05,ok,353,0,0,0,0,77,70,77,70,77,70,72,0,,True,True
1022400201,v2,2024,2024-09-05,ok,368,0,0,0,0,77,90,77,90,77,90,81,0,,True,True
1022400202,v2,2024,2024-09-06,ok,422,0,0,0,1,107,96,107,96,107,96,113,0,,True,True
1022400203,v2,2024,2024-09-06,ok,357,0,0,0,0,67,72,67,72,67,72,80,0,,True,True
1022400204,v2,2024,2024-09-06,ok,395,0,0,0,0,88,99,88,99,88,99,96,0,,True,True
1022400205,v2,2024,2024-09-06,ok,361,0,0,0,0,92,78,92,78,92,78,93,0,,True,True
1022400206,v2,2024,2024-09-07,ok,349,0,0,0,0,90,66,90,66,90,66,74,0,,True,True
1022400207,v2,2024,2024-09-08,ok,364,0,0,0,0,71,78,71,78,71,78,75,0,,True,True
1022400208,v2,2024,2024-09-08,ok,441,0,0,0,1,104,100,104,100,104,100,109,0,,True,True
1022400209,v2,2024,2024-09-08,ok,387,0,0,0,0,75,71,75,71,75,71,76,0,,True,True
1022400210,v2,2024,2024-09-08,ok,403,0,0,0,0,92,77,92,77,92,77,96,0,,True,True
1022400211,v2,2024,2024-09-08,ok,372,0,0,0,0,67,79,67,79,67,79,79,0,,True,True
1022400212,v2,2024,2024-09-10,ok,349,0,0,0,0,64,76,64,76,64,76,75,0,,True,True
1022400213,v2,2024,2024-09-10,ok,368,0,0,0,0,91,105,91,105,91,105,102,0,,True,True
1022400214,v2,2024,2024-09-10,ok,345,0,0,0,0,66,86,66,86,66,86,79,0,,True,True
1022400215,v2,2024,2024-09-11,ok,380,0,0,0,0,75,86,75,86,75,86,84,0,,True,True
1022400216,v2,2024,2024-09-11,ok,375,0,0,0,0,58,89,58,89,58,89,78,0,,True,True
1022400217,v2,2024,2024-09-11,ok,338,0,0,0,0,82,90,82,90,82,90,94,0,,True,True
1022400218,v2,2024,2024-09-12,ok,404,0,0,0,0,67,99,67,99,67,99,91,0,,True,True
1022400219,v2,2024,2024-09-13,ok,404,0,0,0,0,69,72,69,72,69,72,81,0,,True,True
1022400220,v2,2024,2024-09-13,ok,380,0,0,0,0,74,78,74,78,74,78,80,0,,True,True
1022400221,v2,2024,2024-09-13,ok,386,0,0,0,0,81,83,81,83,81,83,91,0,,True,True
1022400222,v2,2024,2024-09-13,ok,364,0,0,0,0,83,66,83,66,83,66,79,0,,True,True
1022400223,v2,2024,2024-09-13,ok,377,0,0,0,0,69,88,69,88,69,88,83,0,,True,True
1022400224,v2,2024,2024-09-15,ok,383,0,0,0,0,110,109,110,109,110,109,112,0,,True,True
1022400225,v2,2024,2024-09-15,ok,372,0,0,0,0,79,88,79,88,79,88,88,0,,True,True
1022400226,v2,2024,2024-09-15,ok,400,0,0,0,1,73,76,73,76,73,76,86,0,,True,True
1022400227,v2,2024,2024-09-15,ok,347,0,0,0,0,88,93,88,93,88,93,90,0,,True,True
1022400228,v2,2024,2024-09-15,ok,337,0,0,0,0,84,71,84,71,84,71,77,0,,True,True
1022400229,v2,2024,2024-09-15,ok,389,0,0,0,0,90,87,90,87,90,87,103,0,,True,True
1022400230,v2,2024,2024-09-17,ok,328,0,0,0,0,76,78,76,78,76,78,81,0,,True,True
1022400231,v2,2024,2024-09-17,ok,394,0,0,0,0,71,87,71,87,71,87,84,0,,True,True
1022400232,v2,2024,2024-09-17,ok,367,0,0,0,0,86,70,86,70,86,70,90,0,,True,True
1022400233,v2,2024,2024-09-17,ok,427,0,0,0,0,81,85,81,85,81,85,92,0,,True,True
1022400234,v2,2024,2024-09-17,ok,312,0,0,0,0,72,85,72,85,72,85,84,0,,True,True
1022400235,v2,2024,2024-09-19,ok,344,0,0,0,0,87,54,87,54,87,54,73,0,,True,True
1022400236,v2,2024,2024-09-19,ok,355,0,0,0,0,67,78,67,78,67,78,77,0,,True,True
1022400237,v2,2024,2024-09-19,ok,361,0,0,0,0,92,91,92,91,92,91,94,0,,True,True
1022400238,v2,2024,2024-09-19,ok,326,0,0,0,0,51,68,51,68,51,68,61,0,,True,True
1022400239,v2,2024,2024-09-19,ok,371,0,0,0,0,98,84,98,84,98,84,93,0,,True,True
1022400240,v2,2024,2024-09-19,ok,366,0,0,0,0,70,89,70,89,70,89,81,0,,True,True
1022500001,v2,2025,2025-05-16,ok,440,0,0,0,0,94,90,94,90,94,90,102,0,,True,True
1022500002,v2,2025,2025-05-16,ok,399,0,0,0,0,84,99,84,99,84,99,106,0,,True,True
1022500003,v2,2025,2025-05-16,ok,351,0,0,0,0,67,84,67,84,67,84,83,0,,True,True
1022500004,v2,2025,2025-05-17,ok,438,0,0,0,0,93,58,93,58,93,58,80,0,,True,True
1022500005,v2,2025,2025-05-17,ok,407,0,0,0,0,92,78,92,78,92,78,92,0,,True,True
1022500006,v2,2025,2025-05-17,ok,385,0,0,0,0,81,59,81,59,81,59,78,0,,True,True
1022500007,v2,2025,2025-05-18,ok,444,0,0,0,0,85,90,85,90,85,90,106,0,,True,True
1022500008,v2,2025,2025-05-18,ok,359,0,0,0,0,75,89,75,89,75,89,87,2,EVENTNUM=520 posted 79-70 (a-h) recomputed 78-70,True,True
1022500009,v2,2025,2025-05-19,ok,403,0,0,0,0,71,79,71,79,71,79,81,0,,True,True
1022500010,v2,2025,2025-05-20,ok,405,0,0,0,0,62,87,62,87,62,87,88,0,,True,True
1022500011,v2,2025,2025-05-20,ok,429,0,0,0,0,90,91,90,91,90,91,103,0,,True,True
1022500012,v2,2025,2025-05-21,ok,383,0,0,0,0,85,81,85,81,85,81,88,0,,True,True
1022500013,v2,2025,2025-05-21,ok,444,0,0,0,0,76,74,76,74,76,74,88,0,,True,True
1022500014,v2,2025,2025-05-21,ok,433,0,0,0,0,89,86,89,86,89,86,98,0,,True,True
1022500015,v2,2025,2025-05-22,ok,431,0,0,0,0,76,81,76,81,76,81,83,0,,True,True
1022500016,v2,2025,2025-05-22,ok,406,0,0,0,0,74,99,74,99,74,99,86,0,,True,True
1022500017,v2,2025,2025-05-23,ok,389,0,0,0,0,76,70,76,70,76,70,77,0,,True,True
1022500018,v2,2025,2025-05-23,ok,386,0,0,0,0,75,72,75,72,75,72,81,0,,True,True
1022500019,v2,2025,2025-05-23,ok,383,0,0,0,0,73,82,73,82,73,82,86,0,,True,True
1022500020,v2,2025,2025-05-23,ok,359,0,0,0,0,77,70,77,70,77,70,77,0,,True,True
1022500021,v2,2025,2025-05-24,ok,408,0,0,0,0,88,90,88,90,88,90,100,0,,True,True
1022500022,v2,2025,2025-05-24,ok,402,0,0,0,0,83,75,83,75,83,75,85,0,,True,True
1022500023,v2,2025,2025-05-25,ok,381,0,0,0,0,79,55,79,55,79,55,70,0,,True,True
1022500024,v2,2025,2025-05-25,ok,373,0,0,0,0,91,78,91,78,91,78,89,0,,True,True
1022500025,v2,2025,2025-05-25,ok,403,0,0,0,0,68,62,68,62,68,62,73,0,,True,True
1022500026,v2,2025,2025-05-25,ok,342,0,0,0,0,102,82,102,82,102,82,96,0,,True,True
1022500027,v2,2025,2025-05-27,ok,412,0,0,0,0,87,109,87,109,87,109,114,0,,True,True
1022500028,v2,2025,2025-05-27,ok,388,0,0,0,0,95,67,95,67,95,67,79,0,,True,True
1022500029,v2,2025,2025-05-27,ok,368,0,0,0,0,82,77,82,77,82,77,85,0,,True,True
1022500030,v2,2025,2025-05-27,ok,380,0,0,0,0,82,88,82,88,82,88,91,0,,True,True
1022500031,v2,2025,2025-05-27,ok,414,0,0,0,0,94,89,94,89,94,89,95,0,,True,True
1022500032,v2,2025,2025-05-28,ok,433,0,0,0,0,83,77,83,77,83,77,96,0,,True,True
1022500033,v2,2025,2025-05-29,ok,405,0,0,0,0,82,77,82,77,82,77,84,0,,True,True
1022500034,v2,2025,2025-05-29,ok,384,0,0,0,0,97,92,97,92,97,92,97,0,,True,True
1022500035,v2,2025,2025-05-30,ok,364,0,0,0,0,83,85,83,85,83,85,91,0,,True,True
1022500036,v2,2025,2025-05-30,ok,406,0,0,0,0,63,85,63,85,63,85,84,0,,True,True
1022500037,v2,2025,2025-05-30,ok,388,0,0,0,0,96,81,96,81,96,81,95,0,,True,True
1022500038,v2,2025,2025-05-30,ok,394,0,0,0,0,71,74,71,74,71,74,81,0,,True,True
1022500039,v2,2025,2025-05-30,ok,418,0,0,0,0,87,94,87,94,87,94,101,0,,True,True
1022500040,v2,2025,2025-05-31,ok,453,0,0,0,0,83,94,83,94,83,94,108,0,,True,True
1022500041,v2,2025,2025-06-01,ok,326,0,0,0,0,100,52,100,52,100,52,75,0,,True,True
1022500042,v2,2025,2025-06-01,ok,417,0,0,0,0,80,85,80,85,80,85,93,0,,True,True
1022500043,v2,2025,2025-06-01,ok,365,0,0,0,0,70,75,70,75,70,75,72,0,,True,True
1022500044,v2,2025,2025-06-01,ok,382,0,0,0,0,75,86,75,86,75,86,87,0,,True,True
1022500045,v2,2025,2025-06-03,ok,368,0,0,0,0,85,76,85,76,85,76,89,0,,True,True
1022500046,v2,2025,2025-06-03,ok,350,0,0,0,0,88,65,88,65,88,65,74,0,,True,True
1022500047,v2,2025,2025-06-03,ok,420,0,0,0,0,83,77,83,77,83,77,87,0,,True,True
1022500048,v2,2025,2025-06-05,ok,421,0,0,0,0,78,86,78,86,78,86,94,0,,True,True
1022500049,v2,2025,2025-06-05,ok,398,0,0,0,0,86,77,86,77,86,77,88,0,,True,True
1022500050,v2,2025,2025-06-06,ok,380,0,0,0,0,84,76,84,76,84,76,88,0,,True,True
1022500051,v2,2025,2025-06-06,ok,355,0,0,0,0,79,93,79,93,79,93,91,0,,True,True
1022500052,v2,2025,2025-06-07,ok,397,0,0,0,0,95,68,95,68,95,68,91,0,,True,True
1022500053,v2,2025,2025-06-07,ok,365,0,0,0,0,52,79,52,79,52,79,72,0,,True,True
1022500054,v2,2025,2025-06-07,ok,374,0,0,0,0,77,89,77,89,77,89,85,0,,True,True
1022500055,v2,2025,2025-06-08,ok,413,0,0,0,0,104,67,104,67,104,67,96,0,,True,True
1022500056,v2,2025,2025-06-08,ok,383,0,0,0,0,65,81,65,81,65,81,77,0,,True,True
1022500057,v2,2025,2025-06-09,ok,437,0,0,0,1,81,89,81,89,81,89,99,0,,True,True
1022500058,v2,2025,2025-06-10,ok,386,0,0,0,0,77,58,77,58,77,58,73,0,,True,True
1022500059,v2,2025,2025-06-10,ok,356,0,0,0,0,85,66,85,66,85,66,75,0,,True,True
1022500060,v2,2025,2025-06-11,ok,398,0,0,0,0,89,97,89,97,89,97,108,0,,True,True
1022500061,v2,2025,2025-06-11,ok,386,0,0,0,0,93,80,93,80,93,80,89,0,,True,True
1022500062,v2,2025,2025-06-11,ok,333,0,0,0,0,94,84,94,84,94,84,89,0,,True,True
1022500063,v2,2025,2025-06-13,ok,395,0,0,0,0,88,70,88,70,88,70,80,0,,True,True
1022500064,v2,2025,2025-06-13,ok,379,0,0,0,0,88,84,88,84,88,84,95,0,,True,True
1022500065,v2,2025,2025-06-14,ok,375,0,0,0,0,101,78,101,78,101,78,94,0,,True,True
1022500066,v2,2025,2025-06-14,ok,422,0,0,0,0,102,88,102,88,102,88,100,0,,True,True
1022500067,v2,2025,2025-06-14,ok,358,0,0,0,0,76,70,76,70,76,70,82,0,,True,True
1022500068,v2,2025,2025-06-15,ok,344,0,0,0,0,66,78,66,78,66,78,77,0,,True,True
1022500069,v2,2025,2025-06-15,ok,388,0,0,0,0,56,89,56,89,56,89,75,0,,True,True
1022500070,v2,2025,2025-06-15,ok,393,0,0,0,0,70,76,70,76,70,76,77,0,,True,True
1022500071,v2,2025,2025-06-17,ok,409,0,0,0,0,88,71,88,71,88,71,89,0,,True,True
1022500072,v2,2025,2025-06-17,ok,386,0,0,0,0,86,81,86,81,86,81,88,0,,True,True
1022500073,v2,2025,2025-06-17,ok,391,0,0,0,0,72,79,72,79,72,79,82,0,,True,True
1022500074,v2,2025,2025-06-17,ok,392,0,0,0,0,80,71,80,71,80,71,84,0,,True,True
1022500075,v2,2025,2025-06-17,ok,387,0,0,0,0,76,62,76,62,76,62,72,0,,True,True
1022500076,v2,2025,2025-06-17,ok,389,0,0,0,0,67,98,67,98,67,98,86,0,,True,True
1022500077,v2,2025,2025-06-18,ok,403,0,0,0,0,75,83,75,83,75,83,91,0,,True,True
1022500078,v2,2025,2025-06-19,ok,424,0,0,0,0,81,89,81,89,81,89,99,0,,True,True
1022500079,v2,2025,2025-06-19,ok,393,0,0,0,0,88,77,88,77,88,77,89,0,,True,True
1022500080,v2,2025,2025-06-20,ok,397,0,0,0,0,92,91,92,91,92,91,106,0,,True,True
1022500081,v2,2025,2025-06-20,ok,428,0,0,0,0,83,86,83,86,83,86,103,0,,True,True
1022500082,v2,2025,2025-06-20,ok,364,0,0,0,0,83,90,83,90,83,90,89,0,,True,True
1022500083,v2,2025,2025-06-21,ok,376,0,0,0,0,86,107,86,107,86,107,103,0,,True,True
1022500084,v2,2025,2025-06-21,ok,376,0,0,0,0,82,66,82,66,82,66,76,0,,True,True
1022500085,v2,2025,2025-06-22,ok,403,0,0,0,0,93,80,93,80,93,80,98,0,,True,True
1022500086,v2,2025,2025-06-22,ok,498,0,0,0,1,91,88,91,88,91,88,109,0,,True,True
1022500087,v2,2025,2025-06-22,ok,387,0,0,0,0,89,81,89,81,89,81,92,0,,True,True
1022500088,v2,2025,2025-06-22,ok,384,0,0,0,0,89,79,89,79,89,79,89,0,,True,True
1022500089,v2,2025,2025-06-22,ok,426,0,0,0,0,87,63,87,63,87,63,86,0,,True,True
1022500090,v2,2025,2025-06-24,ok,398,0,0,0,0,68,64,68,64,68,64,75,0,,True,True
1022500091,v2,2025,2025-06-24,ok,436,0,0,0,0,97,86,97,86,97,86,105,0,,True,True
1022500092,v2,2025,2025-06-24,ok,392,0,0,0,0,68,55,68,55,68,55,74,0,,True,True
1022500093,v2,2025,2025-06-24,ok,406,0,0,0,0,86,94,86,94,86,94,99,0,,True,True
1022500094,v2,2025,2025-06-25,ok,379,0,0,0,0,78,81,78,81,78,81,81,0,,True,True
1022500095,v2,2025,2025-06-25,ok,378,0,0,0,0,85,59,85,59,85,59,78,0,,True,True
1022500096,v2,2025,2025-06-26,ok,420,0,0,0,0,75,85,75,85,75,85,95,0,,True,True
1022500097,v2,2025,2025-06-26,ok,375,0,0,0,0,83,94,83,94,83,94,96,0,,True,True
1022500098,v2,2025,2025-06-27,ok,450,0,0,0,1,92,96,92,96,92,96,105,0,,True,True
1022500099,v2,2025,2025-06-27,ok,378,0,0,0,0,86,94,86,94,86,94,104,0,,True,True
1022500100,v2,2025,2025-06-27,ok,408,0,0,0,0,83,78,83,78,83,78,85,0,,True,True
1022500101,v2,2025,2025-06-27,ok,378,0,0,0,0,106,91,106,91,106,91,99,0,,True,True
1022500102,v2,2025,2025-06-27,ok,382,0,0,0,0,97,81,97,81,97,81,98,0,,True,True
1022500103,v2,2025,2025-06-28,ok,392,0,0,0,0,79,71,79,71,79,71,90,0,,True,True
1022500104,v2,2025,2025-06-29,ok,394,0,0,0,0,90,81,90,81,90,81,91,0,,True,True
1022500105,v2,2025,2025-06-29,ok,381,0,0,0,0,85,92,85,92,85,92,94,0,,True,True
1022500106,v2,2025,2025-06-29,ok,399,0,0,0,0,81,84,81,84,81,84,93,0,,True,True
1022500107,v2,2025,2025-06-29,ok,385,0,0,0,0,102,63,102,63,102,63,92,0,,True,True
1022500108,v2,2025,2025-06-29,ok,381,0,0,0,0,84,57,84,57,84,57,76,0,,True,True
1022500109,v3,2025,2025-07-03,ok,400,0,0,0,0,81,54,81,54,81,54,80,0,,True,True
1022500110,v3,2025,2025-07-03,ok,400,0,0,0,0,89,79,89,79,89,79,94,0,,True,True
1022500111,v3,2025,2025-07-03,ok,389,0,0,0,0,79,80,79,80,79,80,84,0,,True,True
1022500112,v3,2025,2025-07-03,ok,457,0,0,0,0,98,89,98,89,98,89,111,0,,True,True
1022500113,v3,2025,2025-07-03,ok,394,0,0,0,0,92,75,92,75,92,75,91,0,,True,True
1022500114,v3,2025,2025-07-05,ok,402,0,0,0,0,87,89,87,89,87,89,93,0,,True,True
1022500115,v3,2025,2025-07-05,ok,349,0,0,0,0,82,71,82,71,82,71,75,0,,True,True
1022500116,v3,2025,2025-07-06,ok,372,0,0,0,0,68,86,68,86,68,86,82,0,,True,True
1022500117,v3,2025,2025-07-06,ok,399,0,0,0,0,70,79,70,79,70,79,79,0,,True,True
1022500118,v3,2025,2025-07-06,ok,415,0,0,0,0,80,75,80,75,80,75,80,0,,True,True
1022500119,v3,2025,2025-07-07,ok,391,0,0,0,0,90,81,90,81,90,81,89,0,,True,True
1022500120,v3,2025,2025-07-07,ok,439,0,0,0,0,102,72,102,72,102,72,89,0,,True,True
1022500121,v3,2025,2025-07-08,ok,469,0,0,0,0,81,79,81,79,81,79,93,0,,True,True
1022500122,v3,2025,2025-07-08,ok,420,0,0,0,0,87,78,87,78,87,78,96,0,,True,True
1022500123,v3,2025,2025-07-09,ok,375,0,0,0,0,93,83,93,83,93,83,99,0,,True,True
1022500124,v3,2025,2025-07-09,ok,424,0,0,0,0,61,80,61,80,61,80,76,0,,True,True
1022500125,v3,2025,2025-07-09,ok,375,0,0,0,0,79,71,79,71,79,71,79,0,,True,True
1022500126,v3,2025,2025-07-09,ok,429,0,0,0,0,87,76,87,76,87,76,90,0,,True,True
1022500127,v3,2025,2025-07-10,ok,379,0,0,0,0,82,91,82,91,82,91,83,0,,True,True
1022500128,v3,2025,2025-07-10,ok,413,0,0,0,0,70,68,70,68,70,68,79,0,,True,True
1022500129,v3,2025,2025-07-11,ok,420,0,0,0,0,99,82,99,82,99,82,94,0,,True,True
1022500130,v3,2025,2025-07-11,ok,380,0,0,0,0,79,65,79,65,79,65,85,0,,True,True
1022500131,v3,2025,2025-07-12,ok,419,0,0,0,0,87,81,87,81,87,81,89,0,,True,True
1022500132,v3,2025,2025-07-12,ok,428,0,0,0,0,104,102,104,102,104,102,119,0,,True,True
1022500133,v3,2025,2025-07-13,ok,410,0,0,0,0,102,83,102,83,102,83,95,0,,True,True
1022500134,v3,2025,2025-07-13,ok,438,0,0,0,0,79,72,79,72,79,72,81,0,,True,True
1022500135,v3,2025,2025-07-13,ok,399,0,0,0,0,92,88,92,88,92,88,92,0,,True,True
1022500136,v3,2025,2025-07-13,ok,422,0,0,0,0,69,74,69,74,69,74,80,0,,True,True
1022500137,v3,2025,2025-07-14,ok,385,0,0,0,0,78,91,78,91,78,91,88,0,,True,True
1022500138,v3,2025,2025-07-14,ok,409,0,0,0,0,77,78,77,78,77,78,77,0,,True,True
1022500139,v3,2025,2025-07-15,ok,425,0,0,0,0,77,85,77,85,77,85,93,0,,True,True
1022500140,v3,2025,2025-07-15,ok,409,0,0,0,0,99,80,99,80,99,80,94,0,,True,True
1022500141,v3,2025,2025-07-16,ok,401,0,0,0,0,49,86,49,86,49,86,70,0,,True,True
1022500142,v3,2025,2025-07-16,ok,419,0,0,0,0,79,66,79,66,79,66,74,0,,True,True
1022500143,v3,2025,2025-07-16,ok,408,0,0,0,0,67,58,67,58,67,58,71,0,,True,True
1022500144,v3,2025,2025-07-16,ok,391,0,0,0,0,98,77,98,77,98,77,88,0,,True,True
1022500145,v3,2025,2025-07-16,ok,458,0,0,0,0,86,90,86,90,86,90,93,0,,True,True
1022500146,v3,2025,2025-07-22,ok,394,0,0,0,0,86,93,86,93,86,93,94,0,,True,True
1022500147,v3,2025,2025-07-22,ok,421,0,0,0,0,98,84,98,84,98,84,96,0,,True,True
1022500148,v3,2025,2025-07-22,ok,404,0,0,0,0,91,68,91,68,91,68,88,0,,True,True
1022500149,v3,2025,2025-07-22,ok,426,0,0,0,0,87,72,87,72,87,72,88,0,,True,True
1022500150,v3,2025,2025-07-22,ok,421,0,0,0,0,63,87,63,87,63,87,81,0,,True,True
1022500151,v3,2025,2025-07-23,ok,397,0,0,0,0,79,90,79,90,79,90,88,0,,True,True
1022500152,v3,2025,2025-07-24,ok,447,0,0,0,0,86,101,86,101,86,101,105,0,,True,True
1022500153,v3,2025,2025-07-24,ok,415,0,0,0,0,80,70,80,70,80,70,81,0,,True,True
1022500154,v3,2025,2025-07-24,ok,400,0,0,0,0,57,95,57,95,57,95,81,0,,True,True
1022500155,v3,2025,2025-07-25,ok,438,0,0,0,0,89,76,89,76,89,76,88,0,,True,True
1022500156,v3,2025,2025-07-25,ok,427,0,0,0,0,109,78,109,78,109,78,105,0,,True,True
1022500157,v3,2025,2025-07-25,ok,412,0,0,0,0,86,76,86,76,86,76,89,0,,True,True
1022500158,v3,2025,2025-07-27,ok,398,0,0,0,0,78,93,78,93,78,93,89,0,,True,True
1022500159,v3,2025,2025-07-26,ok,401,0,0,0,0,99,101,99,101,99,101,104,0,,True,True
1022500160,v3,2025,2025-07-26,ok,420,0,0,0,0,69,58,69,58,69,58,68,0,,True,True
1022500161,v3,2025,2025-07-27,ok,415,0,0,0,0,95,64,95,64,95,64,83,0,,True,True
1022500162,v3,2025,2025-07-27,ok,443,0,0,0,0,80,106,80,106,80,106,101,0,,True,True
1022500163,v3,2025,2025-07-27,ok,419,0,0,0,0,72,88,72,88,72,88,91,0,,True,True
