n_rows,n_scoreable,n_distinct_pred,sd_pred,sd_truth,sd_ratio,top1_share,top1_value,top2_share,D1_flag,share_at_cell_min,share_at_cell_max,share_at_zero,share_at_one,D2_flag,dup_cluster_size,n_distinct_pred_vectors,dup_cluster_players,dup_cluster_games,dup_cluster_seasons,D3_flag,n_distinct_pred_sd,sd_null_share,sd_zero_share,corr_sd_absresid,D4_flag,modal_value,modal_share,modal_n_seasons,D5_flag,q_cross_rows,point_outside_interval_rows,cov90,cov50,quantiles_present,D6_flag,any_flag,arm,target,partition,cell
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P16_evaluation_tier,NOT_AVAILABLE
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P17_fit_eligible,NOT_AVAILABLE
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P18_candidate_source,NOT_AVAILABLE
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P19_team_assignment_confidence,NOT_AVAILABLE
15350,12460,12191,6.008574681016605,7.60833734849392,0.789735576355064,0.009120521172638436,0.0,0.011921824104234528,False,0.009120521172638436,0.0001302931596091205,0.009120521172638436,0.0,False,61,12193,8,56,1,True,3,0.0,0.0,-0.01082028968068049,True,0.0,0.009120521172638436,3,False,0,0,0.8949438202247191,0.4946227929373997,True,False,True,cbs_v14_player_oof,player_scoring_distribution,P20_roster_evidence_regime,NOT_AVAILABLE
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P01_global,ALL
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P02_is_fallback,False
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P03_fallback_level,0
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P04_component_id,e_minutes_given_active/walk_forward_active_ewma
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P05_is_cold_start,False
4928,3828,3733,9.737251273245471,10.690587186467726,0.9108247380060659,0.006899350649350649,32.89894967,0.012175324675324676,False,0.00020292207792207794,0.00020292207792207794,0.0,0.0,False,34,3733,1,34,1,False,3,0.0,0.0,0.008136556064452311,True,32.89894967,0.006899350649350649,1,False,0,0,0.8975966562173459,0.5222048066875653,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P06_n_prior_games_bin,10-19
6297,5603,5534,9.20104665448363,10.395389372644107,0.8851084191898151,0.00365253295219946,16.664471999,0.006193425440686041,False,0.0004764173415912339,0.0001588057805304113,0.0,0.0,False,23,5534,1,23,1,False,3,0.0,0.0,-0.0023937744406192047,True,16.664471999,0.00365253295219946,1,False,0,0,0.9059432446903445,0.523648045689809,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P06_n_prior_games_bin,20+
1235,890,873,10.415736054947187,11.013662280863995,0.945710499317226,0.034817813765182185,18.296341463,0.05910931174089069,False,0.0008097165991902834,0.0008097165991902834,0.0,0.0,False,43,873,1,43,1,False,3,0.0,0.0,-0.004717613322278439,True,18.296341463,0.034817813765182185,1,True,0,0,0.8932584269662921,0.5415730337078651,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P06_n_prior_games_bin,3-4
2890,2139,2114,10.28858657478711,10.818885908768586,0.950983923996123,0.010726643598615917,22.26227346,0.020761245674740483,False,0.00034602076124567473,0.00034602076124567473,0.0,0.0,False,31,2114,1,31,1,False,3,0.0,0.0,-0.006527433329519694,True,22.26227346,0.010726643598615917,1,True,0,0,0.9102384291725105,0.5399719495091164,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P06_n_prior_games_bin,5-9
4928,3828,3733,9.737251273245471,10.690587186467726,0.9108247380060659,0.006899350649350649,32.89894967,0.012175324675324676,False,0.00020292207792207794,0.00020292207792207794,0.0,0.0,False,34,3733,1,34,1,False,3,0.0,0.0,0.008136556064452311,True,32.89894967,0.006899350649350649,1,False,0,0,0.8975966562173459,0.5222048066875653,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P07_n_prior_appearances_bin,10-19
6297,5603,5534,9.20104665448363,10.395389372644107,0.8851084191898151,0.00365253295219946,16.664471999,0.006193425440686041,False,0.0004764173415912339,0.0001588057805304113,0.0,0.0,False,23,5534,1,23,1,False,3,0.0,0.0,-0.0023937744406192047,True,16.664471999,0.00365253295219946,1,False,0,0,0.9059432446903445,0.523648045689809,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P07_n_prior_appearances_bin,20+
1235,890,873,10.415736054947187,11.013662280863995,0.945710499317226,0.034817813765182185,18.296341463,0.05910931174089069,False,0.0008097165991902834,0.0008097165991902834,0.0,0.0,False,43,873,1,43,1,False,3,0.0,0.0,-0.004717613322278439,True,18.296341463,0.034817813765182185,1,True,0,0,0.8932584269662921,0.5415730337078651,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P07_n_prior_appearances_bin,3-4
2890,2139,2114,10.28858657478711,10.818885908768586,0.950983923996123,0.010726643598615917,22.26227346,0.020761245674740483,False,0.00034602076124567473,0.00034602076124567473,0.0,0.0,False,31,2114,1,31,1,False,3,0.0,0.0,-0.006527433329519694,True,22.26227346,0.010726643598615917,1,True,0,0,0.9102384291725105,0.5399719495091164,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P07_n_prior_appearances_bin,5-9
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P08_residual_pool_n_bin,50+
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P09_selected_alpha_isnull,False
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P10_team_prior_games_bin,null
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P11_candidate_at_cutoff,True
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P12_exact_cutoff_ok,False
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P13_tip_time_quality,none
4265,3373,3377,9.944235404008543,10.632871621605528,0.9352351611019448,0.0023446658851113715,18.296341463,0.004689331770222743,False,0.00023446658851113716,0.00023446658851113716,0.0,0.0,False,10,3377,1,10,1,False,3,0.0,0.0,-0.0028040998130199847,True,18.296341463,0.0023446658851113715,1,False,0,0,0.9018677734954047,0.5354284020160095,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P14_player_season_game_index_bin,10-19
8378,6715,6670,9.836232588826242,10.780963960125804,0.9123704174511925,0.00322272618763428,18.296341463,0.00632609214609692,False,0.00023872045834328001,0.00011936022917164001,0.0,0.0,False,27,6670,1,27,1,False,3,0.0,0.0,0.0010693232971470533,True,18.296341463,0.00322272618763428,1,False,0,0,0.9037974683544304,0.5203276247207744,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P14_player_season_game_index_bin,20+
672,615,647,9.468727684087073,10.151013302611648,0.9327864521319229,0.002976190476190476,18.051092896,0.005952380952380952,False,0.001488095238095238,0.001488095238095238,0.0,0.0,False,2,647,1,2,1,False,3,0.0,0.0,-0.01908590256904295,True,18.051092896,0.002976190476190476,1,False,0,0,0.8845528455284553,0.5203252032520326,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P14_player_season_game_index_bin,3-4
2035,1757,1800,9.813261382853833,10.656343758589228,0.9208844614217842,0.002457002457002457,18.296341463,0.004914004914004914,False,0.0004914004914004914,0.0004914004914004914,0.0,0.0,False,5,1800,1,5,1,False,3,0.0,0.0,0.010953272087275036,True,18.296341463,0.002457002457002457,1,False,0,0,0.9100739897552647,0.5406943653955606,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P14_player_season_game_index_bin,5-9
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P15_universe_tier,NOT_AVAILABLE
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P16_evaluation_tier,NOT_AVAILABLE
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P17_fit_eligible,NOT_AVAILABLE
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P18_candidate_source,NOT_AVAILABLE
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P19_team_assignment_confidence,NOT_AVAILABLE
15350,12460,12254,9.854940984793185,10.69829634596184,0.9211691905050857,0.0028013029315960914,18.296341463,0.00501628664495114,False,6.514657980456026e-05,6.514657980456026e-05,0.0,0.0,False,43,12254,1,43,1,False,3,0.0,0.0,1.1756438313588115e-05,True,18.296341463,0.0028013029315960914,1,False,0,0,0.9032102728731942,0.5272873194221509,True,False,True,cbs_v14_player_oof,e_minutes_given_active,P20_roster_evidence_regime,NOT_AVAILABLE
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P01_global,ALL
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P02_is_fallback,False
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P03_fallback_level,0
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P04_component_id,attempts_usage/walk_forward_active_ewma
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P05_is_cold_start,False
4928,3828,3733,4.361606197727177,5.198830025846079,0.8389591842863435,0.006899350649350649,11.353529062,0.012175324675324676,False,0.00020292207792207794,0.00020292207792207794,0.0,0.0,False,34,3733,1,34,1,False,3,0.0,0.0,-0.011985093968020779,True,11.353529062,0.006899350649350649,1,False,0,0,0.9041274817136886,0.5227272727272727,True,False,True,cbs_v14_player_oof,attempts_usage,P06_n_prior_games_bin,10-19
6297,5603,5534,4.56348315472393,5.528101520210817,0.8255063945623595,0.00365253295219946,4.655985784,0.006193425440686041,False,0.0004764173415912339,0.0001588057805304113,0.0,0.0,False,23,5534,1,23,1,False,3,0.0,0.0,-0.004332094502752433,True,4.655985784,0.00365253295219946,1,False,0,0,0.8893449937533464,0.49009459218275925,True,False,True,cbs_v14_player_oof,attempts_usage,P06_n_prior_games_bin,20+
1235,890,865,4.567982770650088,5.1610241151308935,0.8850923128333873,0.034817813765182185,5.247762296,0.05910931174089069,False,0.009716599190283401,0.0008097165991902834,0.009716599190283401,0.0,False,43,867,1,43,1,False,3,0.0,0.0,-0.017820861998749275,True,5.247762296,0.034817813765182185,1,True,0,0,0.8943820224719101,0.5393258426966292,True,False,True,cbs_v14_player_oof,attempts_usage,P06_n_prior_games_bin,3-4
2890,2139,2114,4.438537655877668,5.149330464589661,0.8619640332660928,0.010726643598615917,7.062931184,0.020761245674740483,False,0.00034602076124567473,0.00034602076124567473,0.0,0.0,False,31,2114,1,31,1,False,3,0.0,0.0,0.03189222644371085,True,7.062931184,0.010726643598615917,1,True,0,0,0.9064983637213652,0.533426834969612,True,False,True,cbs_v14_player_oof,attempts_usage,P06_n_prior_games_bin,5-9
4928,3828,3733,4.361606197727177,5.198830025846079,0.8389591842863435,0.006899350649350649,11.353529062,0.012175324675324676,False,0.00020292207792207794,0.00020292207792207794,0.0,0.0,False,34,3733,1,34,1,False,3,0.0,0.0,-0.011985093968020779,True,11.353529062,0.006899350649350649,1,False,0,0,0.9041274817136886,0.5227272727272727,True,False,True,cbs_v14_player_oof,attempts_usage,P07_n_prior_appearances_bin,10-19
6297,5603,5534,4.56348315472393,5.528101520210817,0.8255063945623595,0.00365253295219946,4.655985784,0.006193425440686041,False,0.0004764173415912339,0.0001588057805304113,0.0,0.0,False,23,5534,1,23,1,False,3,0.0,0.0,-0.004332094502752433,True,4.655985784,0.00365253295219946,1,False,0,0,0.8893449937533464,0.49009459218275925,True,False,True,cbs_v14_player_oof,attempts_usage,P07_n_prior_appearances_bin,20+
1235,890,865,4.567982770650088,5.1610241151308935,0.8850923128333873,0.034817813765182185,5.247762296,0.05910931174089069,False,0.009716599190283401,0.0008097165991902834,0.009716599190283401,0.0,False,43,867,1,43,1,False,3,0.0,0.0,-0.017820861998749275,True,5.247762296,0.034817813765182185,1,True,0,0,0.8943820224719101,0.5393258426966292,True,False,True,cbs_v14_player_oof,attempts_usage,P07_n_prior_appearances_bin,3-4
2890,2139,2114,4.438537655877668,5.149330464589661,0.8619640332660928,0.010726643598615917,7.062931184,0.020761245674740483,False,0.00034602076124567473,0.00034602076124567473,0.0,0.0,False,31,2114,1,31,1,False,3,0.0,0.0,0.03189222644371085,True,7.062931184,0.010726643598615917,1,True,0,0,0.9064983637213652,0.533426834969612,True,False,True,cbs_v14_player_oof,attempts_usage,P07_n_prior_appearances_bin,5-9
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P08_residual_pool_n_bin,50+
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P09_selected_alpha_isnull,False
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P10_team_prior_games_bin,null
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P11_candidate_at_cutoff,True
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P12_exact_cutoff_ok,False
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P13_tip_time_quality,none
4265,3373,3376,4.444305310755313,5.197549143982413,0.8550771118539233,0.0023446658851113715,5.247762296,0.004689331770222743,False,0.0007033997655334115,0.00023446658851113716,0.0007033997655334115,0.0,False,10,3376,1,10,1,False,3,0.0,0.0,-0.0167602162242562,True,5.247762296,0.0023446658851113715,1,False,0,0,0.903053661428995,0.51586125111177,True,False,True,cbs_v14_player_oof,attempts_usage,P14_player_season_game_index_bin,10-19
8378,6715,6670,4.5600426529347,5.502269286421642,0.8287567211928096,0.00322272618763428,5.247762296,0.00632609214609692,False,0.00011936022917164001,0.00011936022917164001,0.0,0.0,False,27,6670,1,27,1,False,3,0.0,0.0,-0.004922769440727163,True,5.247762296,0.00322272618763428,1,False,0,0,0.8948622486969471,0.5049888309754281,True,False,True,cbs_v14_player_oof,attempts_usage,P14_player_season_game_index_bin,20+
672,615,644,4.660134418185158,5.10846574174484,0.9122375785167641,0.005952380952380952,0.0,0.008928571428571428,False,0.005952380952380952,0.001488095238095238,0.005952380952380952,0.0,False,2,646,1,2,1,False,3,0.0,0.0,-0.011862857908507845,True,0.0,0.005952380952380952,3,False,0,0,0.8861788617886179,0.5154471544715448,True,False,True,cbs_v14_player_oof,attempts_usage,P14_player_season_game_index_bin,3-4
2035,1757,1797,4.549067785000259,5.233117500828463,0.8692844722634432,0.002457002457002457,5.247762296,0.004914004914004914,False,0.002457002457002457,0.0004914004914004914,0.002457002457002457,0.0,False,5,1798,1,5,1,False,3,0.0,0.0,0.0373579209649529,True,5.247762296,0.002457002457002457,1,False,0,0,0.8986909504837791,0.5236198064883324,True,False,True,cbs_v14_player_oof,attempts_usage,P14_player_season_game_index_bin,5-9
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P15_universe_tier,NOT_AVAILABLE
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P16_evaluation_tier,NOT_AVAILABLE
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P17_fit_eligible,NOT_AVAILABLE
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P18_candidate_source,NOT_AVAILABLE
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P19_team_assignment_confidence,NOT_AVAILABLE
15350,12460,12246,4.53390726027366,5.366506900399767,0.8448525911586763,0.0028013029315960914,5.247762296,0.00501628664495114,False,0.0007817589576547231,6.514657980456026e-05,0.0007817589576547231,0.0,False,43,12248,1,43,1,False,3,0.0,0.0,-0.0033041784399425525,True,5.247762296,0.0028013029315960914,1,False,0,0,0.897191011235955,0.51107544141252,True,False,True,cbs_v14_player_oof,attempts_usage,P20_roster_evidence_regime,NOT_AVAILABLE
16343,16343,16137,0.2841003262276063,0.4158023895020731,0.683258041320587,0.0004283179342837912,0.288562833,0.0007954475922413265,False,6.118827632625589e-05,6.118827632625589e-05,0.0,0.0,False,7,16137,6,4,1,False,0,1.0,0.0,,True,0.288562833,0.0004283179342837912,1,False,0,0,,,False,False,True,cbs_v14_player_oof,p_active,P01_global,ALL
